#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,32533260,23387,722963,1611,21871702,17542,9938595,25308,,,,,,North America,,,
,Asia,24220392,57660,388020,739,22768842,56758,1063530,22250,,,,,,Asia,,,
,South America,17055921,2837,444989,55,15444646,3939,1166286,20060,,,,,,South America,,,
,Europe,32551021,98518,777365,3119,21608805,136406,10164851,26670,,,,,,Europe,,,
,Africa,3799961,3980,99594,49,3335196,3154,365171,2408,,,,,,Africa,,,
,Oceania,50649,9,1083,,34217,6,15349,4,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,110211925,186391,2434029,5573,85064114,217805,22713782,96700,14139,312.3,,,,All,,,
1,USA,28390851,9631,500190,199,18483528,4110,9407133,18687,85457,1506,337764554,1016674,332225037,North America,12,664,1
2,India,10949301,12195,156033,84,10654146,11243,139122,8944,7886,112,207977229,149782,1388530816,Asia,127,8899,7
3,Brazil,9921981,,240983,,8883191,,797807,8318,46471,1129,28600000,133951,213510360,South America,22,886,7
4,Russia,4112151,12828,81446,467,3642582,17919,388123,2300,28170,558,107500000,736433,145973980,Europe,35,1792,1
5,UK,4071185,12718,118933,738,2282703,51504,1669549,2708,59773,1746,83527818,1226354,68110664,Europe,17,573,1
6,France,3489129,,82812,,244238,,3162079,3348,53379,1267,49201307,752721,65364643,Europe,19,789,1
7,Spain,3096343,,65979,,2380998,,649366,4053,66209,1411,37334915,798331,46766215,Europe,15,709,1
8,Italy,2751657,12074,94540,369,2268253,16519,388864,2043,45553,1565,36916289,611140,60405628,Europe,22,639,2
9,Turkey,2602034,,27652,,2489624,,84758,1201,30645,326,31748965,373917,84909102,Asia,33,3071,3
10,Germany,2356829,4063,66769,233,2154600,13200,135460,3352,28073,795,41758675,497406,83952892,Europe,36,1257,2
11,Colombia,2202598,,57949,,2095105,,49544,3482,43000,1131,10937998,213534,51223565,South America,23,884,5
12,Argentina,2033060,,50432,,1838291,,144337,3581,44725,1109,6901792,151833,45456498,South America,22,901,7
13,Mexico,2004575,8683,175986,1329,1563992,8069,264597,4798,15446,1356,5138262,39591,129783734,North America,65,737,25
14,Poland,1605372,8694,41308,279,1354598,2155,209466,1286,42447,1092,9178403,242684,37820414,Europe,24,916,4
15,Iran,1542076,8042,59184,67,1317612,6791,165280,3684,18213,699,10218318,120688,84667452,Asia,55,1431,8
16,South Africa,1494119,,48313,,1396951,,48855,546,24995,808,8737330,146163,59777893,Africa,40,1237,7
17,Ukraine,1280904,4286,24689,147,1128890,5922,127325,177,29401,567,6570806,150820,43567324,Europe,34,1765,7
18,Peru,1244729,,44056,,1155956,,44717,2086,37424,1325,6993146,210258,33259837,South America,27,755,5
19,Indonesia,1243646,9687,33788,192,1047676,8002,162182,,4517,123,10115963,36740,275340530,Asia,221,8149,27
20,Czechia,1112322,12486,18596,77,987515,278,106211,1196,103747,1734,7154150,667270,10721519,Europe,10,577,1
21,Netherlands,1038156,3361,15017,88,N/A,N/A,N/A,520,60503,875,6970400,406229,17158794,Europe,17,1143,2
22,Canada,833224,1647,21419,22,778538,2330,33267,594,21956,564,23176610,610711,37950235,North America,46,1772,2
23,Portugal,790885,2324,15649,127,683061,5342,92175,719,77706,1538,7876684,773900,10177903,Europe,13,650,1
24,Chile,784314,2275,19659,15,743306,2841,21349,1579,40808,1023,8834416,459662,19219393,South America,25,978,2
25,Romania,768785,2815,19588,62,714709,2732,34488,935,40132,1023,5777072,301574,19156372,Europe,25,978,3
26,Belgium,741205,1717,21750,48,50930,33,668525,319,63779,1872,8956402,770681,11621413,Europe,16,534,1
27,Israel,737644,3069,5463,22,679133,5225,53048,981,80200,594,11476197,1247740,9197590,Asia,12,1684,1
28,Iraq,653557,3575,13204,12,611036,1236,29317,296,16024,324,6368835,156154,40785606,Asia,62,3089,6
29,Sweden,622102,,12569,33,N/A,N/A,N/A,224,61358,1240,5708037,562983,10138916,Europe,16,807,2
30,Pakistan,565989,1165,12436,56,528545,1484,25008,1662,2532,56,8531218,38159,223573081,Asia,395,17978,26
31,Philippines,553424,1184,11577,53,512033,271,29814,786,5009,105,8399429,76016,110495881,Asia,200,9544,13
32,Switzerland,545535,1253,9838,21,490280,4665,45417,204,62745,1132,4797666,551808,8694451,Europe,16,884,2
33,Bangladesh,541877,443,8314,16,489254,633,44309,,3270,50,3893654,23495,165720425,Asia,306,19933,43
34,Morocco,479071,,8504,,460628,,9939,284,12883,229,5538218,148936,37185191,Africa,78,4373,7
35,Austria,437874,1735,8290,30,415221,1313,14363,264,48444,917,4936688,546168,9038764,Europe,21,1090,2
36,Serbia,426487,2467,4277,16,31536,,390674,142,48937,491,2797273,320969,8715098,Europe,20,2038,3
37,Japan,419015,1250,7102,87,391208,3468,20705,607,3319,56,7707786,61061,126231537,Asia,301,17774,16
38,Hungary,391170,1548,13931,94,299989,1216,77250,321,40557,1444,3388457,351323,9644838,Europe,25,692,3
39,Saudi Arabia,373702,334,6445,4,364646,349,2611,480,10631,183,13157534,374288,35153496,Asia,94,5454,3
40,UAE,358583,3452,1055,14,343935,3570,13593,,35983,106,28655877,2875535,9965406,Asia,28,9446,0
41,Jordan,355106,2887,4503,12,330805,1294,19798,160,34588,439,4299656,418793,10266786,Asia,29,2280,2
42,Lebanon,346080,2479,4152,60,250994,2274,90934,941,50849,610,2848482,418519,6806097,Asia,20,1639,2
43,Panama,333251,,5655,,314797,,12799,202,76481,1298,1807810,414891,4357310,North America,13,771,2
44,Slovakia,282864,3168,6168,105,255300,,21396,607,51794,1129,1927182,352879,5461312,Europe,19,885,3
45,Nepal,273070,125,2055,,269394,91,1621,,9268,70,2127789,72215,29464622,Asia,108,14338,14
46,Belarus,272273,1352,1876,9,261568,1511,8829,,28820,199,4715699,499155,9447359,Europe,35,5036,2
47,Malaysia,272163,2998,1005,22,229762,5709,41396,231,8342,31,5647392,173094,32626172,Asia,120,32464,6
48,Ecuador,268073,,15392,,230377,,22304,496,15051,864,948354,53246,17810912,South America,66,1157,19
49,Georgia,266948,486,3390,13,259727,499,3831,,67000,851,2495900,626430,3984326,Asia,15,1175,2
50,Croatia,238501,502,5375,18,230907,224,2219,82,58324,1314,1282357,313594,4089229,Europe,17,761,3
51,Bolivia,237706,562,11274,40,180155,1098,46277,71,20191,958,647883,55032,11772874,South America,50,1044,18
52,Azerbaijan,232491,154,3187,2,227116,165,2188,,22801,313,2521394,247277,10196635,Asia,44,3199,4
53,Bulgaria,232096,,9703,,198324,,24069,284,33563,1403,1544924,223407,6915288,Europe,30,713,4
54,Dominican Republic,231737,642,2990,15,180170,1073,48577,241,21229,274,1153449,105663,10916266,North America,47,3651,9
55,Tunisia,224329,,7617,,184499,,32213,304,18857,640,933757,78491,11896309,Africa,53,1562,13
56,Ireland,211113,,3980,,23364,,183769,151,42457,800,3345319,672774,4972423,Europe,24,1249,1
57,Denmark,205597,414,2316,8,197746,488,5535,57,35417,399,15517969,2673178,5805063,Europe,28,2507,0
58,Kazakhstan,204055,796,2540,,187545,1051,13970,221,10786,134,6399596,338286,18917685,Asia,93,7448,3
59,Costa Rica,200454,,2737,,165439,,32278,170,39125,534,638716,124667,5123362,North America,26,1872,8
60,Lithuania,191821,376,3113,15,176671,1393,12037,164,71094,1154,2042471,756992,2698141,Europe,14,867,1
61,Slovenia,181606,1097,3745,12,166220,1548,11641,128,87348,1801,869247,418084,2079118,Europe,11,555,2
62,Kuwait,180505,1017,1019,5,168420,819,11066,139,41879,236,1697459,393828,4310151,Asia,24,4230,3
63,Egypt,175059,,10101,,135670,,29288,90,1691,98,1000000,9658,103541140,Africa,591,10251,104
64,Greece,174659,754,6194,13,155926,1143,12539,313,16809,596,4793407,461312,10390820,Europe,59,1678,2
65,Moldova,172815,1301,3697,19,159339,720,9779,284,42903,918,677015,168076,4028034,Europe,23,1090,6
66,Armenia,169597,206,3155,5,161476,128,4966,,57166,1063,691146,232965,2966738,Asia,17,940,4
67,Palestine,169487,,1942,,157982,,9563,67,32749,375,1090917,210790,5175364,Asia,31,2665,5
68,Guatemala,168880,777,6164,6,155920,709,6796,5,9319,340,865877,47778,18122812,North America,107,2940,21
69,Honduras,161727,744,3913,20,63471,125,94343,416,16167,391,416406,41627,10003266,North America,62,2556,24
70,Qatar,158591,453,256,,148766,128,9569,105,56482,91,1481420,527608,2807805,Asia,18,10968,2
71,Ethiopia,148490,,2223,,129145,,17122,307,1272,19,2057017,17621,116737709,Africa,786,52514,57
72,Nigeria,148296,,1777,,124483,,22036,10,708,8,1441013,6884,209322637,Africa,1412,117796,145
73,Paraguay,146216,,2971,,122493,,20752,231,20343,413,707825,98480,7187523,South America,49,2419,10
74,Myanmar,141690,31,3192,,130944,85,7554,,2593,58,2479405,45378,54639411,Asia,386,17118,22
75,Oman,138206,277,1549,5,129752,209,6905,46,26642,299,1550000,298795,5187507,Asia,38,3349,3
76,Venezuela,133927,,1292,,125924,,6711,110,4718,46,2781130,97979,28384978,South America,212,21970,10
77,Libya,128348,312,2056,5,112731,867,13561,,18521,297,700119,101029,6929888,Africa,54,3371,10
78,Bosnia and Herzegovina,126781,368,4949,14,109274,2443,12558,,38796,1514,639979,195839,3267891,Europe,26,660,5
79,Bahrain,114361,,410,,106412,,7539,60,65793,236,2926925,1683885,1738198,Asia,15,4240,1
80,Algeria,111069,,2945,,76330,,31794,19,2505,66,,,44346343,Africa,399,15058,
81,Kenya,103332,144,1801,4,85391,55,16140,43,1896,33,1249196,22917,54510427,Africa,528,30267,44
82,North Macedonia,97803,347,3010,7,88469,168,6324,131,46946,1445,492374,236341,2083320,Europe,21,692,4
83,Albania,95726,1075,1600,18,59684,890,34442,38,33287,556,416419,144801,2875811,Europe,30,1797,7
84,Kyrgyzstan,85619,55,1446,2,82452,61,1721,29,12989,219,710220,107746,6591585,Asia,77,4558,9
85,S. Korea,84946,621,1538,4,75360,809,8048,169,1656,30,6260567,122045,51297043,Asia,604,33353,8
86,Uzbekistan,79497,36,622,,77993,24,882,153,2354,18,1377915,40799,33773239,Asia,425,54298,25
87,Latvia,78643,946,1508,22,66208,,10927,80,41989,805,1392143,743286,1872957,Europe,24,1242,1
88,Ghana,77748,702,561,6,69321,608,7866,115,2470,18,846174,26881,31477978,Africa,405,56110,37
89,Sri Lanka,77553,369,409,,71176,747,5968,,3612,19,1831420,85302,21469841,Asia,277,52493,12
90,Zambia,71677,854,983,9,64040,431,6654,310,3832,53,1033056,55232,18704087,Africa,261,19028,18
91,Montenegro,70174,404,916,6,60805,506,8453,68,111721,1458,259409,412995,628116,Europe,9,686,2
92,Norway,67353,213,607,14,63783,2169,2963,17,12363,111,3677501,675030,5447910,Europe,81,8975,1
93,Singapore,59821,11,29,,59676,15,116,1,10175,5,7024683,1194819,5879288,Asia,98,202734,1
94,El Salvador,58023,,1767,9,52688,,3568,49,8917,272,734966,112953,6506825,North America,112,3682,9
95,Afghanistan,55557,17,2430,2,48626,112,4501,1027,1407,62,280020,7094,39475284,Asia,711,16245,141
96,Estonia,54300,811,510,2,43054,651,10736,35,40916,384,864395,651342,1327098,Europe,24,2602,2
97,Luxembourg,53329,267,616,4,49994,187,2719,17,84334,974,2020336,3194940,632355,Europe,12,1027,0
98,Mozambique,52629,829,561,10,32857,595,19211,,1655,18,392060,12329,31799912,Africa,604,56684,81
99,Finland,51595,548,723,3,40000,,10872,30,9303,130,3103079,559501,5546153,Europe,107,7671,2
100,Uruguay,49725,,546,,44060,,5119,80,14283,157,940015,270017,3481321,South America,70,6376,4
101,Cuba,40765,824,277,3,35324,608,5164,70,3600,24,2193351,193720,11322248,North America,278,40875,5
102,Uganda,40102,39,331,,14569,24,25202,,860,7,860643,18454,46637236,Africa,1163,140898,54
103,Namibia,36440,74,394,2,34440,77,1606,14,14181,153,286439,111468,2569687,Africa,71,6522,9
104,Zimbabwe,35315,,1414,,30979,,2922,4,2355,94,315812,21056,14998535,Africa,425,10607,47
105,Cyprus,32707,,225,,2057,,30425,23,26966,186,1571975,1296057,1212890,Asia,37,5391,1
106,Cameroon,32098,,479,,29609,,2010,25,1191,18,149000,5527,26957510,Africa,840,56279,181
107,Senegal,31771,295,769,9,26095,230,4907,61,1867,45,364291,21406,17018560,Africa,536,22131,47
108,Ivory Coast,31365,,179,,29603,,1583,,1171,7,389190,14530,26785227,Africa,854,149638,69
109,Malawi,29421,,968,,14803,,13650,4,1514,50,173480,8925,19437721,Africa,661,20080,112
110,Australia,28911,6,909,,26133,5,1869,,1126,35,13840567,538845,25685636,Australia/Oceania,888,28257,2
111,Sudan,27985,,1863,,22523,,3599,,629,42,,,44487650,Africa,1590,23880,
112,Botswana,25802,,226,,21893,,3683,1,10835,95,721535,303002,2381290,Africa,92,10537,3
113,Thailand,24961,175,82,,23697,134,1182,1,357,1,1217873,17420,69910471,Asia,2801,852567,57
114,DRC,24602,179,695,,15560,16,8347,,270,8,,,91251944,Africa,3709,131298,
115,Angola,20389,,494,,18929,,966,7,609,15,178539,5329,33500755,Africa,1643,67815,188
116,Malta,20246,199,298,1,17523,89,2425,18,45776,674,662126,1497057,442285,Europe,22,1484,1
117,Jamaica,20016,243,381,3,12735,51,6900,23,6741,128,189345,63767,2969313,North America,148,7793,16
118,Madagascar,19598,,292,,18915,,391,23,697,10,116740,4149,28134273,Africa,1436,96350,241
119,French Polynesia,18299,,136,,4842,,13321,4,64906,482,26355,93480,281931,Australia/Oceania,15,2073,11
120,Maldives,18082,,58,,15633,,2391,178,33087,106,471366,862516,546501,Asia,30,9422,1
121,Rwanda,17594,,240,,15475,,1879,10,1338,18,955383,72640,13152245,Africa,748,54801,14
122,Mauritania,17016,,431,,16296,,289,14,3601,91,160754,34017,4725731,Africa,278,10965,29
123,Eswatini,16606,,634,,12383,,3589,67,14221,543,142811,122300,1167711,Africa,70,1842,8
124,French Guiana,16456,,80,,9995,,6381,11,54220,264,143389,472448,303502,South America,18,3794,2
125,Guinea,15088,68,85,,14577,65,426,24,1130,6,129476,9695,13354408,Africa,885,157111,103
126,Syria,14951,,984,,8826,,5141,,842,55,,,17765596,Asia,1188,18054,
127,Cabo Verde,14785,,140,,14282,,363,23,26412,250,113493,202746,559780,Africa,38,3998,5
128,Mayotte,14037,,85,,2964,,10988,36,50690,307,88733,320432,276917,Africa,20,3258,3
129,Tajikistan,13308,,90,,13218,,0,,1376,9,,,9671293,Asia,727,107459,
130,Gabon,12865,,75,,11750,,1040,18,5696,33,485070,214777,2258477,Africa,176,30113,5
131,Haiti,12206,,247,,9363,,2596,,1062,21,49333,4294,11489769,North America,941,46517,233
132,Belize,12188,,313,,11682,,193,2,30308,778,78394,194941,402143,North America,33,1285,5
133,Burkina Faso,11630,,138,,10979,,513,,547,6,,,21259799,Africa,1828,154057,
134,Runion,10907,,47,,10049,,811,17,12128,52,98785,109843,899333,Africa,82,19135,9
135,Hong Kong,10813,16,195,,10269,37,349,20,1435,26,7089664,940868,7535240,Asia,697,38642,1
136,Andorra,10555,,107,,10022,,426,22,136470,1383,193595,2503071,77343,Europe,7,723,0
137,Lesotho,10350,,254,,2995,,7101,,4807,118,57078,26512,2152932,Africa,208,8476,38
138,Guadeloupe,9528,,158,,2242,,7128,5,23810,395,128479,321063,400167,North America,42,2533,3
139,Suriname,8820,,167,,8264,,389,7,14951,283,39377,66748,589937,South America,67,3533,15
140,Congo,8419,,123,,7019,,1277,,1503,22,92500,16510,5602713,Africa,665,45551,61
141,Bahamas,8383,,179,,7071,,1133,3,21190,452,64769,163721,395606,North America,47,2210,6
142,Guyana,8262,,188,,7486,,588,8,10472,238,55298,70091,788944,South America,95,4197,14
143,Mali,8241,,342,,6206,,1693,,400,17,145929,7079,20613335,Africa,2501,60273,141
144,Trinidad and Tobago,7656,,138,,7362,,156,2,5459,98,92508,65967,1402346,North America,183,10162,15
145,Aruba,7461,,69,,7131,,261,11,69695,645,96422,900702,107052,North America,14,1551,1
146,Martinique,6553,,45,,98,,6410,4,17471,120,94694,252463,375081,North America,57,8335,4
147,Nicaragua,6398,,172,,4225,,2001,,959,26,,,6674028,North America,1043,38802,
148,Iceland,6044,5,29,,5986,,29,8,17640,85,492739,1438079,342637,Europe,57,11815,1
149,Djibouti,5981,,63,,5865,,53,,5999,63,112416,112754,997005,Africa,167,15825,9
150,Togo,5953,,81,,5094,,778,,709,10,222350,26471,8399704,Africa,1411,103700,38
151,South Sudan,5922,212,79,,3876,,1967,6,525,7,99693,8841,11276113,Africa,1904,142736,113
