#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,32990612,15879,739075,659,22435421,9196,9816116,23572,,,,,,North America,,,
,Asia,24562119,65618,392340,699,23121766,63275,1048013,21980,,,,,,Asia,,,
,South America,17436820,4365,454198,119,15777518,4251,1205104,19672,,,,,,South America,,,
,Europe,33217071,72703,792649,1482,22738454,106464,9685968,26125,,,,,,Europe,,,
,Africa,3859663,4987,101588,111,3400816,5089,357259,2496,,,,,,Africa,,,
,Oceania,50809,11,1084,,34248,11,15477,4,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,112117815,163563,2480949,3070,87508929,188286,22127937,93849,14384,318.3,,,,All,,,
1,USA,28776069,10620,511455,320,18975910,2720,9288704,16953,86609,1539,348255941,1048170,332251503,North America,12,650,1
2,India,11015776,10705,156495,77,10710348,13334,148933,8944,7932,113,211551746,152336,1388716017,Asia,126,8874,7
3,Brazil,10168174,,246560,,9095483,,826131,8318,47619,1155,28600000,133938,213530970,South America,21,866,7
4,Russia,4177330,12604,83630,337,3726388,12943,367312,2300,28617,573,109400000,749444,145974831,Europe,35,1745,1
5,UK,4126150,10641,120757,178,2548621,54403,1456772,2469,60576,1773,86272167,1266557,68115526,Europe,17,564,1
6,France,3605181,,84306,,247127,,3273748,3394,55153,1290,49251253,753462,65366611,Europe,18,775,1
7,Spain,3133122,,67101,,2497956,,568065,3739,66995,1435,38491517,823058,46766461,Europe,15,697,1
8,Italy,2818863,9630,95992,274,2334968,10335,387903,2118,46667,1589,38229611,632894,60404419,Europe,21,629,2
9,Turkey,2646526,8104,28138,78,2529450,5690,88938,1189,31164,331,32436998,381965,84921494,Asia,32,3018,3
10,Germany,2396717,2133,68533,90,2198000,7400,130184,3057,28547,816,42872730,510654,83956542,Europe,35,1225,2
11,Colombia,2226262,,58834,,2120366,,47062,3092,43455,1148,11178817,218204,51230969,South America,23,871,5
12,Argentina,2064334,,51198,,1866501,,146635,3605,45408,1126,7132192,156882,45462158,South America,22,888,6
