#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,33509205,12871,758319,900,23181021,9408,9569865,21637,,,,,,North America,,,
,Asia,25001802,65790,398288,736,23509759,63466,1093755,21944,,,,,,Asia,,,
,South America,17940734,4863,465708,115,16208027,4178,1266999,18928,,,,,,South America,,,
,Europe,34121869,91545,812993,1540,23639197,47058,9669679,25536,,,,,,Europe,,,
,Africa,3920217,5016,103709,67,3478341,3220,338167,2556,,,,,,Africa,,,
,Oceania,51161,9,1088,,34279,7,15794,6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,114545709,180094,2540120,3358,90051330,127337,21954259,90607,14695,325.9,,,,All,,,
1,USA,29203913,1089,524690,21,19632572,49,9046651,15102,87889,1579,357753575,1076652,332283263,North America,11,633,1
2,India,11111851,15411,157190,103,10784374,11099,170287,8944,8000,113,216231106,155681,1388938259,Asia,125,8836,6
3,Brazil,10517232,,254263,,9386440,,876529,8318,49248,1191,28600000,133923,213555702,South America,20,840,7
4,Russia,4246079,11359,86122,379,3811797,12391,348160,2300,29088,590,111000000,760400,145975854,Europe,34,1695,1
5,UK,4176554,6035,122849,144,2846208,,1207497,1971,61310,1803,89162545,1308878,68121360,Europe,16,555,1
6,France,3736016,,86332,,254868,,3394816,3430,57153,1321,51853607,793245,65368972,Europe,17,757,1
7,Spain,3188553,,69142,,2647446,,471965,3021,68180,1478,38491517,823053,46766757,Europe,15,676,1
8,Italy,2925265,17455,97699,192,2405199,6847,422367,2231,48429,1617,40132887,664419,60402967,Europe,21,618,2
9,Turkey,2701588,8424,28569,66,2572234,6511,100785,1191,31807,336,33175016,390587,84936363,Asia,31,2973,3
10,Germany,2446063,1886,70625,36,2248400,5200,127038,2848,29133,841,43950029,523458,83960923,Europe,34,1189,2
11,Colombia,2248135,,59660,,2145450,,43025,2240,43875,1164,11427482,223019,51239855,South America,23,859,4
12,Argentina,2104197,,51946,,1899087,,153164,3494,46278,1142,7405891,162878,45468950,South America,22,875,6
13,Mexico,2084128,7246,185257,783,1630002,4674,268869,4798,16053,1427,5443167,41927,129824421,North America,62,701,24
14,Poland,1706986,10099,43769,114,1422829,8368,240388,1503,45135,1157,9868422,260937,37819173,Europe,22,864,4
15,Iran,1631169,8010,60073,93,1393125,6591,177971,3732,19258,709,10853800,128144,84699762,Asia,52,1410,8
16,South Africa,1512225,,49941,,1429047,,33237,546,25288,835,9054643,151415,59800365,Africa,40,1197,7
17,Ukraine,1347849,5833,25982,89,1170023,1702,151844,177,30943,596,6845974,157164,43559469,Europe,32,1677,6
18,Indonesia,1334634,5560,36166,185,1142703,6649,155765,,4846,131,10799191,39209,275427405,Asia,206,7616,26
19,Peru,1323863,,46299,,1225994,,51570,2141,39787,1391,7541959,226665,33273645,South America,25,719,4
