#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,32372970,5367,717813,446,21570061,5591,10085096,26070,,,,,,North America,,,
,Asia,24070188,36053,386162,411,22619195,39506,1064831,22368,,,,,,Asia,,,
,South America,16930524,696,442084,47,15256393,493,1232047,19987,,,,,,South America,,,
,Europe,32261037,35769,767157,924,18920164,40328,12573716,27620,,,,,,Europe,,,
,Africa,3777126,1613,98639,38,3304882,1708,373605,2414,,,,,,Africa,,,
,Oceania,50557,8,1080,,34208,12,15269,5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,109463123,79506,2412950,1866,81705609,87638,25344564,98464,14043,309.6,,,,All,,,
1,USA,28262355,885,497175,1,18224696,408,9540484,19400,85073,1497,335114955,1008731,332214450,North America,12,668,1
2,India,10919616,3444,155789,25,10624838,5755,138989,8944,7865,112,206230512,148532,1388456735,Asia,127,8912,7
3,Brazil,9834513,,239294,,8745424,,849795,8318,46063,1121,28600000,133957,213502116,South America,22,892,7
4,Russia,4086090,14207,80520,394,3607036,13935,398534,2300,27992,552,107100000,733694,145973639,Europe,36,1813,1
5,UK,4038078,,117166,,2160515,,1760397,2943,59289,1720,81044007,1189921,68108720,Europe,17,581,1
6,France,3465163,,81814,,238753,,3144596,3337,53013,1252,48207178,737520,65363856,Europe,19,799,1
7,Spain,3056035,,64747,,N/A,N/A,N/A,4432,65347,1384,37334915,798333,46766116,Europe,15,722,1
8,Italy,2721879,,93577,,2225519,,402783,2085,45060,1549,36168581,598757,60406112,Europe,22,646,2
9,Turkey,2586183,,27471,,2475329,,83383,1230,30460,324,31516719,371204,84904146,Asia,33,3091,3
10,Germany,2342198,492,65580,14,2128800,9700,147818,3736,27899,781,41758675,497415,83951432,Europe,36,1280,2
11,Colombia,2195039,,57605,,2083551,,53883,3482,42855,1125,10847421,211778,51220603,South America,23,889,5
12,Argentina,2025798,,50236,,1827118,,148444,3547,44568,1105,6835470,150381,45454234,South America,22,905,7
13,Mexico,1992794,4099,174207,436,1548174,5183,270413,4798,15356,1342,5097666,39280,129776336,North America,65,745,25
14,Poland,1591497,2543,40832,25,1347670,5639,202995,1279,42080,1080,9178403,242682,37820640,Europe,24,926,4
15,Iran,1526023,7760,59028,83,1304330,6307,162665,3704,18025,697,10105080,119359,84661577,Asia,55,1434,8
16,South Africa,1491807,,47899,,1388321,,55587,546,24958,801,8697066,145500,59773807,Africa,40,1248,7
17,Ukraine,1273475,2332,24392,62,1116779,2478,132304,177,29229,560,6447576,147986,43568752,Europe,34,1786,7
18,Peru,1235298,,43703,,1144108,,47487,2083,37144,1314,6927747,208307,33257327,South America,27,761,5
