#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,32696132,9843,730462,1088,22120412,7071,9845258,24713,,,,,,North America,,,
,Asia,24301993,4436,389101,51,22857801,6178,1055091,22072,,,,,,Asia,,,
,South America,17217117,1029,449191,50,15594367,1196,1173559,20023,,,,,,South America,,,
,Europe,32751224,2420,782310,28,21823123,10110,10145791,26224,,,,,,Europe,,,
,Africa,3823484,193,100463,,3361060,138,361961,2421,,,,,,Africa,,,
,Oceania,50703,10,1083,,34229,4,15391,4,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,110841374,17931,2452625,1217,85791698,24697,22597051,95457,14220,314.6,,,,All,,,
1,USA,28523524,,505309,,18703421,,9314794,18121,85853,1521,341507849,1027909,332235623,North America,12,657,1
2,India,10963394,1205,156123,,10667741,2673,139530,8944,7895,112,209474862,150853,1388604896,Asia,127,8894,7
3,Brazil,10030626,,243610,,8995246,,791770,8318,46978,1141,28600000,133946,213518604,South America,21,876,7
4,Russia,4125598,,81926,,3661312,,382360,2300,28262,561,107900000,739171,145974320,Europe,35,1782,1
5,UK,4083242,,119387,,2331001,,1632854,2614,59948,1753,84125100,1235088,68112609,Europe,17,571,1
6,France,3536648,,83393,,247127,,3206128,3394,54106,1276,49251253,753476,65365430,Europe,18,784,1
7,Spain,3121687,,66704,,2442795,,612188,3822,66751,1426,37334915,798329,46766313,Europe,15,701,1
8,Italy,2765412,,94887,,2286024,,384501,2045,45781,1571,37204747,615920,60405145,Europe,22,637,2
9,Turkey,2616600,,27821,,2504050,,84729,1187,30815,328,31981492,376634,84914059,Asia,32,3052,3
10,Germany,2372209,,67547,,2176300,10400,128362,3177,28256,805,42872730,510667,83954352,Europe,35,1243,2
11,Colombia,2212525,,58334,,2105445,,48746,3482,43191,1139,11033945,215395,51226527,South America,23,878,5
12,Argentina,2046795,,50857,,1849451,,146487,3573,45025,1119,7002049,154031,45458762,South America,22,894,6
13,Mexico,2022662,9099,178108,1047,1577838,6767,266716,4798,15584,1372,5203847,40094,129791131,North America,64,729,25
14,Poland,1614446,,41582,,1358666,,214198,1295,42687,1099,9390624,248297,37820189,Europe,23,910,4
15,Iran,1550142,,59264,,1324231,,166647,3679,18307,700,10274529,121343,84673327,Asia,55,1429,8
16,South Africa,1498766,,48708,,1403214,,46844,546,25071,815,8807299,147324,59781978,Africa,40,1227,7
17,Ukraine,1287141,,24852,,1134120,,128169,177,29545,570,6596588,151416,43565895,Europe,34,1753,7
18,Peru,1261804,,44489,,1163153,,54162,2079,37935,1338,7109157,213730,33262348,South America,26,748,5
19,Indonesia,1252685,,33969,,1058222,,160494,,4549,123,10188747,37002,275356325,Asia,220,8106,27
20,Czechia,1123252,,18739,,995986,,108527,1227,104765,1748,7233617,674675,10721627,Europe,10,572,1
21,Netherlands,1042674,,15089,,N/A,N/A,N/A,523,60765,879,6970400,406224,17159000,Europe,16,1137,2
22,Canada,837497,,21498,,783412,,32587,594,22067,566,23371443,615815,37952041,North America,45,1765,2
23,Portugal,792829,,15754,,687462,,89613,688,77898,1548,7939693,780104,10177741,Europe,13,646,1
24,Chile,788142,,19798,,746314,,22030,1569,41006,1030,8885612,462304,19220288,South America,24,971,2
25,Romania,771843,,19659,,717179,,35005,936,40293,1026,5804671,303026,19155675,Europe,25,974,3
26,Belgium,746302,2420,21821,28,51232,125,673249,315,64216,1878,9047994,778544,11621688,Europe,16,533,1
27,Israel,741934,,5509,,688411,,48014,903,80666,599,11540376,1254717,9197590,Asia,12,1670,1
28,Iraq,657453,,13220,,612727,,31506,302,16118,324,6421856,157435,40790550,Asia,62,3086,6
29,Sweden,627022,,12598,,N/A,N/A,N/A,207,61841,1242,5708037,562964,10139260,Europe,16,805,2
30,Pakistan,568506,1245,12527,39,531840,1243,24139,1626,2543,56,8602515,38473,223596557,Asia,393,17849,26
31,Philippines,555163,,11673,,512163,,31327,785,5024,106,8441446,76391,110503852,Asia,199,9467,13
32,Switzerland,546754,,9876,,492504,,44374,192,62883,1136,4826900,555148,8694797,Europe,16,880,2
33,Bangladesh,542268,,8329,,489932,,44007,,3272,50,3908257,23582,165729384,Asia,306,19898,42
34,Morocco,480056,,8524,,462436,,9096,278,12909,229,5559393,149496,37187582,Africa,77,4363,7
35,Austria,439841,,8312,,416431,,15098,258,48660,920,4997284,552855,9039044,Europe,21,1087,2
36,Serbia,429048,,4292,,31536,,393220,148,49232,492,2810689,322515,8714906,Europe,20,2031,3
37,Japan,420408,,7196,,393494,,19718,564,3331,57,7770206,61556,126229430,Asia,300,17542,16
38,Hungary,394023,,14035,,301363,,78625,332,40854,1455,3434878,356141,9644704,Europe,24,687,3
39,Saudi Arabia,374029,,6450,,365017,,2562,493,10639,183,13208953,375719,35156461,Asia,94,5451,3
40,UAE,361877,,1073,,347366,,13438,,36311,108,28827544,2892572,9966058,Asia,28,9288,0
41,Jordan,356744,,4512,,332027,,20205,169,34746,439,4315789,420342,10267339,Asia,29,2276,2
42,Lebanon,348810,,4206,,256109,,88495,918,51251,618,2863383,420719,6805931,Asia,20,1618,2
43,Panama,334463,,5694,,317432,,11337,210,76753,1307,1820681,417810,4357682,North America,13,765,2
44,Slovakia,285419,,6271,,255300,,23848,621,52262,1148,1938030,354864,5461326,Europe,19,871,3
45,Malaysia,274875,,1030,,235082,,38763,227,8424,32,5704086,174819,32628438,Asia,119,31678,6
46,Belarus,273659,,1885,,263368,,8406,,28967,200,4732695,500955,9447342,Europe,35,5012,2
47,Nepal,273166,,2058,,269505,,1603,,9270,70,2131330,72328,29467489,Asia,108,14319,14
48,Ecuador,269860,,15444,,230377,,24039,487,15150,867,954077,53563,17812377,South America,66,1153,19
49,Georgia,267313,,3399,,260266,,3648,,67092,853,2513088,630750,3984284,Asia,15,1172,2
50,Bolivia,239524,1029,11353,50,182534,1196,45637,71,20344,964,659496,56014,11773745,South America,49,1037,18
51,Croatia,238866,,5399,,231176,,2291,74,58415,1320,1288429,315089,4089091,Europe,17,757,3
52,Bulgaria,234428,,9786,,199632,,25010,300,33901,1415,1567390,226665,6915003,Europe,29,707,4
53,Dominican Republic,232780,,3007,,181402,,48371,227,21323,275,1159480,106210,10916860,North America,47,3630,9
54,Azerbaijan,232636,,3190,,227271,,2175,,22814,313,2528610,247973,10197134,Asia,44,3197,4
55,Tunisia,226015,,7684,,186173,,32158,289,18998,646,941428,79132,11896984,Africa,53,1548,13
56,Ireland,212647,,4082,,23364,,185201,148,42763,821,3377990,679304,4972724,Europe,23,1218,1
57,Denmark,206065,,2319,,198179,,5567,57,35497,399,15645009,2695011,5805174,Europe,28,2503,0
58,Kazakhstan,205825,901,2540,,189750,1144,13535,221,10879,134,6399596,338264,18918912,Asia,92,7448,3
59,Costa Rica,201241,,2756,,168307,,30178,153,39277,538,645809,126046,5123616,North America,25,1859,8
60,Lithuania,192193,,3129,,176925,,12139,164,71237,1160,2042471,757050,2697935,Europe,14,862,1
61,Slovenia,182484,,3755,,167477,,11252,116,87770,1806,873518,420138,2079120,Europe,11,554,2
62,Kuwait,181484,,1027,,169406,,11051,153,42103,238,1708081,396261,4310497,Asia,24,4197,3
63,Egypt,176333,,10201,,136490,,29642,90,1703,99,1000000,9657,103551703,Africa,587,10151,104
64,Greece,176059,,6221,,156992,,12846,320,16944,599,4830416,464886,10390543,Europe,59,1670,2
65,Moldova,174155,,3717,,159931,,10507,285,43236,923,681094,169091,4027983,Europe,23,1084,6
66,Palestine,171154,,1956,,159369,,9829,67,33067,378,1102247,212953,5176014,Asia,30,2646,5
67,Armenia,170011,191,3158,2,161790,213,5063,,57305,1064,697288,235033,2966768,Asia,17,939,4
68,Guatemala,169610,,6186,,156617,,6807,5,9358,341,872232,48124,18124625,North America,107,2930,21
69,Honduras,163305,721,3965,32,63921,303,95419,430,16324,396,421938,42176,10004128,North America,61,2523,24
70,Qatar,159053,,256,,149031,,9766,99,56647,91,1486833,529536,2807805,Asia,18,10968,2
71,Nigeria,150246,,1803,,126417,,22026,10,718,9,1441013,6883,209350641,Africa,1393,116112,145
72,Ethiopia,150179,,2249,,130399,,17531,348,1286,19,2069997,17730,116753317,Africa,777,51913,56
73,Paraguay,148622,,3008,,124105,,21509,240,20676,418,715394,99526,7188001,South America,48,2390,10
74,Myanmar,141709,,3191,,131171,,7347,,2593,58,2480294,45392,54641401,Asia,386,17124,22
75,Oman,138494,,1549,,130084,,6861,56,26694,299,1550000,298754,5188219,Asia,37,3349,3
76,Venezuela,134781,,1303,,126792,,6686,110,4748,46,2781130,97980,28384540,South America,211,21784,10
77,Libya,128740,,2061,,113564,,13115,,18576,297,702000,101293,6930399,Africa,54,3363,10
