#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,32101103,46600,705071,2487,21237904,20896,10158128,27182,,,,,,North America,,,
,Asia,23909403,65210,384069,867,22420258,64117,1105076,22438,,,,,,Asia,,,
,South America,16735237,5516,436966,131,15068507,4071,1229764,19930,,,,,,South America,,,
,Europe,31982000,116441,759881,3656,18657871,128173,12564248,27815,,,,,,Europe,,,
,Africa,3744286,5029,97466,81,3273812,4864,373008,2521,,,,,,Africa,,,
,Oceania,50527,14,1080,,34186,17,15261,6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,108523277,238810,2384548,7222,80693244,222138,25445485,99892,13923,305.9,,,,All,,,
1,USA,28032237,29997,487797,875,17936414,5595,9608026,20406,84384,1468,330811064,995823,332198570,North America,12,681,1
2,India,10891462,11049,155569,85,10597580,10229,138313,8944,7845,112,204789784,147506,1388345614,Asia,127,8924,7
3,Brazil,9716298,,236397,,8643693,,836208,8318,45512,1107,28600000,133964,213489750,South America,22,903,7
4,Russia,4042837,15089,79194,507,3559142,20720,404501,2300,27696,543,106000000,726161,145973128,Europe,36,1843,1
5,UK,4013799,15144,116287,758,2094007,37746,1803505,3036,58935,1707,81044007,1189972,68105802,Europe,17,586,1
6,France,3406685,,80803,,238753,,3087129,3337,52120,1236,47466482,726202,65362676,Europe,19,809,1
7,Spain,3056035,14581,64747,530,N/A,N/A,N/A,4432,65347,1384,35782465,765139,46765968,Europe,15,722,1
8,Italy,2697296,13908,93045,316,2202077,16422,402174,2095,44652,1540,35690405,590834,60406838,Europe,22,649,2
9,Turkey,2572190,7763,27284,97,2461204,8108,83702,1250,30298,321,31289306,368557,84896711,Asia,33,3112,3
10,Germany,2325454,4239,64806,293,2101000,13400,159648,3736,27701,772,41758675,497428,83949242,Europe,36,1295,2
11,Colombia,2179641,,56983,,2065209,,57449,3482,42558,1113,10716322,209237,51216160,South America,23,899,5
12,Argentina,2008345,,49874,,1806260,,152211,3541,44187,1097,6690005,147192,45450837,South America,23,911,7
13,Mexico,1968566,10677,171234,1474,1528304,8732,269028,4798,15170,1320,5016163,38656,129765240,North America,66,758,26
14,Poland,1577036,6379,40424,247,1330127,6026,206485,1277,41697,1069,9128691,241366,37820979,Europe,24,936,4
15,Iran,1503753,7298,58809,58,1285014,6157,159930,3762,17764,695,9938625,117405,84652766,Asia,56,1439,9
16,South Africa,1484900,,47382,,1377980,,59538,546,24845,793,8605729,143986,59767678,Africa,40,1261,7
17,Ukraine,1262867,4773,24174,116,1106155,7211,132538,177,28984,555,6447576,147979,43570894,Europe,35,1802,7
