#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,30786199,6556,656972,574,19706521,13461,10422706,31726,,,,,,North America,,,
,Asia,23161940,4709,373808,96,21613845,5977,1174287,23254,,,,,,Asia,,,
,South America,15946797,1464,417493,60,14164750,1104,1364554,19741,,,,,,South America,,,
,Europe,30393377,3658,706983,188,17162561,29876,12523833,29946,,,,,,Europe,,,
,Africa,3598944,,91588,,3085758,,421598,2721,,,,,,Africa,,,
,Oceania,50230,8,1077,,34066,5,15087,14,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,103938208,16395,2247936,918,75768207,50423,25922065,107402,13334,288.4,,,,All,,,
1,USA,26911375,,454213,,16629530,,9827632,23860,81023,1368,314195168,945956,332145637,North America,12,731,1
2,India,10767206,,154522,,10448406,956,164278,8944,7757,111,197752057,142475,1387975211,Asia,129,8982,7
3,Brazil,9230016,,225143,,8077967,,926906,8318,43242,1055,28600000,133990,213448530,South America,23,948,7
4,Russia,3868087,,73619,,3318173,,476295,2300,26499,504,102300000,700822,145971424,Europe,38,1983,1
5,UK,3835783,,106564,,1767972,,1961247,3832,56329,1565,73448821,1078606,68096079,Europe,18,639,1
6,France,3201461,,76512,,225319,,2899630,3228,48983,1171,44482829,680595,65358741,Europe,20,854,1
7,Spain,2852729,,59081,,N/A,N/A,N/A,4894,61001,1263,33901309,724922,46765475,Europe,16,792,1
8,Italy,2560957,,88845,,2024523,,447589,2252,42393,1471,32809145,543115,60409258,Europe,24,680,2
9,Turkey,2485182,,26117,,2370431,,88634,1615,29282,308,29773125,350801,84871929,Asia,34,3250,3
10,Germany,2232316,,58396,,1954000,18400,219920,4348,26594,696,38533736,459052,83941941,Europe,38,1437,2
11,Colombia,2104506,,54272,,1954674,,95560,3482,41103,1060,10149186,198221,51201351,South America,24,943,5
12,Argentina,1933853,,48249,,1729999,,155605,3554,42559,1062,6226585,137030,45439517,South America,23,942,7
13,Mexico,1869708,5448,159100,564,1425748,13355,284860,5692,14412,1226,4711197,36316,129728251,North America,69,815,28
14,Poland,1515889,,37222,,1276636,,202031,1385,40079,984,8661072,228995,37822107,Europe,25,1016,4
15,South Africa,1456309,,44399,,1306022,,105888,546,24374,743,8300749,138931,59747249,Africa,41,1346,7
16,Iran,1424596,,58038,,1216305,,150253,3896,16835,686,9340259,110374,84623393,Asia,59,1458,9
17,Ukraine,1223879,2394,22924,156,1035372,11457,165583,177,28085,526,6209089,142482,43578035,Europe,36,1901,7
18,Peru,1142716,,41181,,1057145,,44390,1855,34377,1239,6354240,191157,33241009,South America,29,807,5
19,Indonesia,1089308,,30277,,883682,,175349,,3958,110,9286902,33743,275222063,Asia,253,9090,30
20,Czechia,987329,,16392,,875313,,95624,941,92096,1529,6173509,575849,10720707,Europe,11,654,2
21,Netherlands,981663,,14025,,N/A,N/A,N/A,639,57216,817,6970400,406266,17157244,Europe,17,1223,2
22,Canada,783589,,20136,,711708,,51745,830,20655,531,17483364,460856,37936688,North America,48,1884,2
23,Chile,730888,,18537,,686374,,25977,1453,38042,965,8087817,420963,19212675,South America,26,1036,2
24,Romania,730056,,18402,,675767,,35887,971,38100,960,5449538,284399,19161603,Europe,26,1041,4
25,Portugal,726321,,12757,,534384,,179180,865,71354,1253,7313067,718438,10179116,Europe,14,798,1
26,Belgium,711417,1264,21124,32,49061,52,641232,315,61227,1818,8275416,712210,11619351,Europe,16,550,1
27,Israel,652246,,4816,,573208,,74222,1124,70915,524,10457724,1137007,9197590,Asia,14,1910,1
28,Iraq,620620,,13057,,593384,,14179,198,15230,320,5661047,138926,40748525,Asia,66,3121,7
29,Sweden,566957,,11591,,N/A,N/A,N/A,246,55933,1144,4916367,485024,10136340,Europe,18,875,2
30,Pakistan,547648,1220,11746,63,502537,1285,33365,1881,2451,53,8005794,35837,223397006,Asia,408,19019,28
31,Bangladesh,535582,,8137,,480216,,47229,,3233,49,3664197,22120,165653233,Asia,309,20358,45
32,Philippines,527272,,10807,,487574,,28891,727,4774,98,7857086,71146,110436101,Asia,209,10219,14
33,Switzerland,525095,,9452,,317600,,198043,255,60412,1087,4358759,501476,8691861,Europe,17,920,2
34,Morocco,471438,,8287,,450052,,13099,474,12684,223,5375990,144643,37167266,Africa,79,4485,7
