#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,33323400,8462,752499,877,22953798,5394,9617103,22490,,,,,,North America,,,
,Asia,24790869,457,395764,4,23318866,436,1076239,21854,,,,,,Asia,,,
,South America,17761537,1103,461823,30,16094728,1249,1204986,19097,,,,,,South America,,,
,Europe,33719561,,805086,,23276803,,9637672,25444,,,,,,Europe,,,
,Africa,3896280,,102980,,3449084,,344216,2527,,,,,,Africa,,,
,Oceania,51085,13,1088,,34267,4,15730,5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,113543453,10035,2519255,911,89128252,7083,21895946,91417,14567,323.2,,,,All,,,
1,USA,29052262,,520785,,19435453,,9096024,15871,87435,1567,354338153,1066408,332272677,North America,11,638,1
2,India,11063038,,156861,,10748759,,157418,8944,7966,113,213829658,153960,1388864178,Asia,126,8854,6
3,Brazil,10393886,,251661,,9323696,,818529,8318,48672,1178,28600000,133928,213547458,South America,21,849,7
4,Russia,4212100,,84876,,3767664,,359560,2300,28855,581,110000000,753551,145975513,Europe,35,1720,1
5,UK,4154562,,122070,,2727466,,1305026,2118,60989,1792,88387049,1297531,68119415,Europe,16,558,1
6,France,3686813,,85582,,254868,,3346363,3430,56401,1309,51853607,793255,65368185,Europe,18,764,1
7,Spain,3180212,,68813,,2617239,,494160,3123,68002,1471,38491517,823055,46766659,Europe,15,680,1
8,Italy,2868435,,96974,,2375318,,396143,2168,47488,1605,39317412,650913,60403451,Europe,21,623,2
9,Turkey,2674766,,28358,,2546503,,99905,1192,31493,334,32811274,386327,84931406,Asia,32,2995,3
10,Germany,2426819,,70003,,2226500,,130316,3037,28905,834,43950029,523467,83959463,Europe,35,1199,2
11,Colombia,2241225,,59396,,2138193,,43636,2509,43742,1159,11342672,221377,51236893,South America,23,863,5
12,Argentina,2093645,,51795,,1886732,,155118,3467,46048,1139,7322351,161049,45466686,South America,22,878,6
13,Mexico,2069370,8462,183692,877,1620008,5394,265670,4798,15941,1415,5384564,41478,129817023,North America,63,707,24
14,Poland,1673252,,43094,,1397342,,232816,1375,44243,1139,9714184,256857,37819399,Europe,23,878,4
15,Iran,1607081,,59830,,1372308,,174943,3712,18975,706,10616717,125354,84693887,Asia,53,1416,8
16,South Africa,1509124,,49667,,1424401,,35056,546,25238,831,8999322,150500,59796279,Africa,40,1204,7
17,Ukraine,1325841,,25596,,1159311,,140934,177,30436,588,6809165,156314,43560897,Europe,33,1702,6
18,Indonesia,1314634,,35518,,1121411,,157705,,4773,129,10644435,38649,275411610,Asia,209,7754,26
19,Peru,1308722,,45903,,1210749,,52070,2130,39335,1380,7435218,223474,33271135,South America,25,725,4
20,Czechia,1198168,,19835,,1046575,,131758,1432,111748,1850,7772778,724937,10722006,Europe,9,541,1
21,Netherlands,1073971,,15438,,N/A,N/A,N/A,526,62587,900,6970400,406207,17159723,Europe,16,1112,2
22,Canada,858220,,21865,,806017,,30338,588,22610,576,24030155,633066,37958364,North America,44,1736,2
23,Chile,812344,,20310,,770190,,21844,1635,42258,1057,9203323,478756,19223423,South America,24,947,2
24,Portugal,801746,,16185,,711713,,73848,536,78779,1590,8137268,799561,10177175,Europe,13,629,1
25,Romania,791971,,20167,,733616,,38188,985,41349,1053,5989349,312707,19153234,Europe,24,950,3
26,Israel,767726,,5687,,722534,,39505,755,83470,618,11858993,1289359,9197590,Asia,12,1617,1
27,Belgium,760809,,21988,,51946,,686875,354,65459,1892,9293149,799572,11622651,Europe,15,529,1
28,Iraq,684362,,13351,,627718,,43293,379,16770,327,6728075,164872,40807854,Asia,60,3057,6
29,Sweden,652465,,12798,,N/A,N/A,N/A,232,64343,1262,5917399,583543,10140462,Europe,16,792,2
30,Pakistan,575941,,12772,,539888,,23281,1590,2575,57,8831892,39485,223678725,Asia,388,17513,25
31,Philippines,568680,,12201,,524042,,32437,785,5145,110,8683366,78560,110531750,Asia,194,9059,13
32,Switzerland,553867,,9954,,505666,,38247,179,63692,1145,4995486,574458,8696005,Europe,16,874,2
33,Bangladesh,544954,,8384,,494755,,41815,,3288,51,4003236,24151,165760741,Asia,304,19771,41
34,Morocco,482514,,8598,,467541,,6375,309,12972,231,5622723,151165,37195947,Africa,77,4326,7
35,Austria,452767,,8493,,425786,,18488,251,50085,939,5206796,575971,9040025,Europe,20,1064,2
36,Serbia,449901,,4398,,400347,,45156,153,51628,505,2903450,333185,8714236,Europe,19,1981,3
37,Japan,428553,,7647,,405257,,15649,472,3395,61,8083230,64040,126222058,Asia,295,16506,16
38,Hungary,414514,,14672,,315781,,84061,411,42980,1521,3577770,370975,9644237,Europe,23,657,3
39,UAE,381662,,1182,,375059,,5421,,38287,119,30066937,3016242,9968343,Asia,26,8433,0
40,Jordan,380268,,4627,,342600,,33041,232,37030,451,4510000,439174,10269274,Asia,27,2219,2
41,Saudi Arabia,376377,,6480,,367323,,2574,473,10703,184,13509412,384152,35166837,Asia,93,5427,3
