#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,33137758,9444,744567,1289,22703229,5955,9689962,22943,,,,,,North America,,,
,Asia,24641786,4189,393365,63,23194780,7122,1053641,21869,,,,,,Asia,,,
,South America,17569076,1204,457444,38,15941912,2527,1169720,19113,,,,,,South America,,,
,Europe,33388418,7952,798149,185,22957659,13682,9632610,25775,,,,,,Europe,,,
,Africa,3872085,,102286,,3421548,,348251,2513,,,,,,Africa,,,
,Oceania,50924,4,1085,,34258,7,15581,5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,112660768,22793,2496911,1575,88254092,29293,21909765,92218,14453,320.3,,,,All,,,
1,USA,28897718,,514996,,19212517,,9170205,16355,86973,1550,351053679,1056557,332262090,North America,11,645,1
2,India,11030176,850,156598,,10726702,2558,146876,8944,7942,113,213036275,153397,1388790098,Asia,126,8869,7
3,Brazil,10260621,,248646,,9215164,,796811,8318,48050,1164,28600000,133933,213539214,South America,21,859,7
4,Russia,4189153,,84047,,3739344,,365762,2300,28698,576,109600000,750813,145975172,Europe,35,1737,1
5,UK,4134639,,121305,,2606999,,1406335,2273,60699,1781,86980542,1276920,68117471,Europe,16,562,1
6,France,3629891,,85044,,252083,,3292764,3435,55531,1301,51383765,786076,65367398,Europe,18,769,1
7,Spain,3161432,,68079,,2561102,,532251,3365,67600,1456,38491517,823056,46766560,Europe,15,687,1
8,Italy,2832162,,96348,,2347866,,387948,2146,46887,1595,38533461,637930,60403935,Europe,21,627,2
9,Turkey,2655633,,28213,,2534996,,92424,1185,31270,332,32560732,383399,84926450,Asia,32,3010,3
10,Germany,2405263,,69214,,2217700,10000,118349,3057,28648,824,42872730,510645,83958002,Europe,35,1213,2
11,Colombia,2233589,,59118,,2129491,,44980,2509,43596,1154,11258346,219744,51233931,South America,23,867,5
12,Argentina,2077228,,51510,,1877898,,147820,3529,45689,1133,7225225,158920,45464422,South America,22,883,6
13,Mexico,2052266,8634,181809,1273,1607869,5845,262588,4798,15810,1401,5319005,40975,129809626,North America,63,714,24
14,Poland,1648962,,42436,,1389516,,217010,1347,43601,1122,9594884,253701,37819625,Europe,23,891,4
15,Iran,1590605,,59663,,1358541,,172401,3696,18782,705,10559096,124682,84688013,Asia,53,1419,8
16,South Africa,1505586,,49413,,1419459,,36714,546,25180,826,8932950,149400,59792193,Africa,40,1210,7
17,Ukraine,1317694,5850,25461,152,1155422,3645,136811,177,30248,584,6714484,154135,43562325,Europe,33,1711,6
18,Indonesia,1298608,,35014,,1104990,,158604,,4715,127,10501877,38134,275395814,Asia,212,7865,26
19,Peru,1293497,,45487,,1196515,,51495,2095,38880,1367,7332078,220390,33268624,South America,26,731,5
20,Czechia,1168491,,19537,,1028131,,120823,1329,108982,1822,7576422,706631,10721897,Europe,9,549,1
21,Netherlands,1064598,,15343,,N/A,N/A,N/A,538,62041,894,6970400,406212,17159517,Europe,16,1118,2
22,Canada,852269,,21762,,799830,,30677,556,22454,573,23880652,629157,37956557,North America,45,1744,2
23,Chile,805317,,20151,,763904,,21262,1640,41894,1048,9123413,474621,19222527,South America,24,954,2
24,Portugal,799106,,16086,,705976,,77044,597,78518,1581,8072968,793230,10177337,Europe,13,633,1
25,Romania,784711,,20013,,728252,,36446,978,40969,1045,5904761,308279,19153931,Europe,24,957,3
26,Israel,759572,,5634,,712555,,41383,799,82584,613,11708993,1273050,9197590,Asia,12,1633,1
27,Belgium,757696,2102,21956,33,51767,37,683973,348,65193,1889,9239801,795001,11622376,Europe,15,529,1
28,Iraq,675982,,13311,,623337,,39334,370,16567,326,6640509,162746,40802910,Asia,60,3065,6
29,Sweden,642099,,12713,,N/A,N/A,N/A,217,63323,1254,5917399,583563,10140119,Europe,16,798,2
30,Pakistan,574580,1196,12708,50,538207,1964,23665,1632,2569,57,8790986,39306,223655249,Asia,389,17600,25
31,Philippines,564865,,12107,,522941,,29817,785,5111,110,8606455,77870,110523779,Asia,196,9129,13
32,Switzerland,551355,,9930,,499532,,41893,182,63406,1142,4939727,568068,8695660,Europe,16,876,2
33,Bangladesh,544116,,8374,,492887,,42855,,3283,51,3971524,23961,165751782,Asia,305,19794,42
34,Morocco,481709,,8574,,466105,,7030,295,12951,231,5602089,150620,37193557,Africa,77,4338,7
35,Austria,448371,,8434,,423014,,16923,271,49600,933,5162574,571097,9039745,Europe,20,1072,2
36,Serbia,442853,,4366,,400347,,38140,157,50818,501,2873176,329703,8714428,Europe,20,1996,3
37,Japan,426456,,7529,,401809,,17118,491,3379,60,8007839,63441,126224164,Asia,296,16765,16
38,Hungary,407274,,14450,,310848,,81976,396,42229,1498,3528862,365899,9644371,Europe,24,667,3
39,Saudi Arabia,375668,,6470,,366735,,2463,486,10683,184,13418416,381597,35163873,Asia,94,5435,3
40,UAE,375535,,1145,,366567,,7823,,37675,115,29691842,2978809,9967690,Asia,27,8705,0
41,Jordan,372417,,4589,,339214,,28614,202,36267,447,4440208,432401,10268721,Asia,28,2238,2
42,Lebanon,359337,,4446,,275149,,79742,918,52801,653,2932780,430942,6805515,Asia,19,1531,2
43,Panama,337805,,5772,,322238,,9795,195,77503,1324,1865709,428051,4358610,North America,13,755,2
44,Slovakia,294790,,6671,,255300,,32819,665,53977,1221,1983818,363246,5461362,Europe,19,819,3
45,Malaysia,288229,,1076,,256678,,30475,196,8832,33,5960219,182638,32634103,Asia,113,30329,5
46,Belarus,280428,,1930,,270289,,8209,,29683,204,4806777,508799,9447300,Europe,34,4895,2
47,Ecuador,275780,,15567,,238817,,21396,494,15479,874,975737,54767,17816039,South America,65,1144,18
48,Nepal,273666,,2065,,270068,,1533,,9285,70,2146533,72826,29474658,Asia,108,14273,14
49,Georgia,269438,443,3463,6,263257,461,2718,,67627,869,2601342,652918,3984180,Asia,15,1150,2
50,Bolivia,244380,1204,11508,38,188645,2527,44227,71,20753,977,687458,58378,11775920,South America,48,1023,17
51,Bulgaria,240391,,9978,,201500,,28913,349,34767,1443,1615896,233704,6914293,Europe,29,693,4
52,Croatia,240360,,5462,,232697,,2201,67,58786,1336,1313573,321265,4088747,Europe,17,749,3
53,Dominican Republic,236210,,3057,,186703,,46450,232,21634,280,1184091,108450,10918345,North America,46,3572,9
54,Azerbaijan,233424,,3204,,228012,,2208,,22888,314,2563101,251324,10198381,Asia,44,3183,4
55,Tunisia,229781,,7843,,190155,,31783,273,19311,659,961299,80790,11898673,Africa,52,1517,12
56,Ireland,216300,,4181,,23364,,188755,149,43491,841,3451532,693988,4973477,Europe,23,1190,1
57,Kazakhstan,209562,753,2540,,193679,946,13343,221,11075,134,7017565,370868,18921980,Asia,90,7450,3
58,Denmark,208556,,2343,,200263,,5950,48,35924,404,16271716,2802834,5805452,Europe,28,2478,0
59,Costa Rica,203097,,2785,,173591,,26721,144,39634,543,662941,129373,5124251,North America,25,1840,8
60,Lithuania,194833,,3189,,180640,,11004,153,72229,1182,2081601,771701,2697420,Europe,14,846,1
61,Kuwait,186004,,1057,,174088,,10859,146,43143,245,1746776,405157,4311360,Asia,23,4079,2
62,Slovenia,185916,,3792,,170527,,11597,107,89420,1824,890360,428238,2079124,Europe,11,548,2
63,Greece,182783,,6343,,162551,,13889,326,17592,610,5013671,482555,10389851,Europe,57,1638,2
64,Egypt,179407,,10443,,138683,,30281,90,1732,101,1000000,9655,103578110,Africa,577,9918,104
65,Moldova,178540,,3823,,163376,,11341,292,44326,949,696638,172955,4027856,Europe,23,1054,6
66,Palestine,176377,,1994,,162757,,11626,92,34065,385,1134963,219205,5177638,Asia,29,2597,5
