#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,37653994,71338,850214,1475,29343250,76675,7460530,17368,,,,,,North America,,,
,Asia,35121797,471246,478395,3838,30372956,320142,4270446,29934,,,,,,Asia,,,
,South America,23732828,97092,634662,3489,21392742,108956,1705424,26069,,,,,,South America,,,
,Europe,43295859,172131,986206,3835,37672445,175055,4637208,32271,,,,,,Europe,,,
,Africa,4498970,9757,119155,236,4022092,10697,357723,3856,,,,,,Africa,,,
,Oceania,61764,264,1176,,41343,5,19245,8,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,144365933,821828,3069823,12873,122845534,691530,18450576,109506,18521,393.8,,,,All,,,
1,USA,32594092,57098,583232,778,25170465,64930,6840395,10003,98010,1754,433234208,1302731,332558517,North America,10,570,1
2,India,15924732,315728,184672,2102,13449371,179508,2290689,8944,11450,133,271053392,194881,1390864355,Asia,87,7532,5
3,Brazil,14122795,71910,381475,2945,12646132,84443,1095188,8318,66065,1785,28600000,133789,213770046,South America,15,560,7
4,France,5374288,34968,101881,313,4218607,37226,1053800,5959,82189,1558,72936321,1115414,65389433,Europe,12,642,1
5,Russia,4727125,8271,106706,399,4352873,9644,267546,2300,32381,731,126500000,866529,145984714,Europe,31,1368,1
6,Turkey,4446591,61967,36975,362,3844342,52213,565274,3398,52273,435,44728595,525815,85065229,Asia,19,2301,2
7,UK,4395703,2396,127327,22,4166734,5301,101642,300,64480,1868,146043397,2142281,68171922,Europe,16,535,0
8,Italy,3904899,13844,117997,364,3311267,20552,475635,3076,64661,1954,55885251,925400,60390385,Europe,15,512,1
9,Spain,3446072,10232,77364,148,3151587,4306,217121,2288,73682,1654,44374223,948789,46769321,Europe,14,605,1
10,Germany,3208672,27862,81382,296,2824100,20500,303190,4932,38199,969,52737238,627833,83998886,Europe,26,1032,2
11,Argentina,2743620,,59792,,2407853,,275975,4366,60263,1313,10320622,226688,45527815,South America,17,761,4
12,Poland,2718493,13926,63473,740,2366230,11578,288790,3265,71892,1679,13767550,364093,37813307,Europe,14,596,3
13,Colombia,2701313,17212,69596,419,2521944,16206,109773,5306,52640,1356,14052886,273845,51316864,South America,19,737,4
14,Iran,2311813,24886,67913,388,1823958,13427,419942,4991,27245,800,14739719,173710,84852500,Asia,37,1249,6
15,Mexico,2311172,4262,213048,582,1836377,3245,261747,4798,17776,1639,6438267,49519,130016760,North America,56,610,20
16,Ukraine,1974118,12162,40796,429,1514472,14720,418850,177,45359,937,8996039,206699,43522336,Europe,22,1067,5
17,Peru,1719088,,57954,,1645100,,16034,2580,51564,1738,10524419,315680,33338918,South America,19,575,3
18,Indonesia,1620569,5720,44007,230,1475456,7314,101106,,5875,160,14032928,50874,275838089,Asia,170,6268,20
19,Czechia,1609861,3787,28711,28,1517774,206,63376,861,150105,2677,16239529,1514185,10724928,Europe,7,374,1
20,South Africa,1569935,1569,53940,53,1495864,1234,20131,546,26206,900,10413180,173824,59906596,Africa,38,1111,6
21,Netherlands,1426243,8471,16983,18,1190841,6234,218419,817,83089,989,11781337,686346,17165301,Europe,12,1011,1
22,Canada,1144902,5859,23756,43,1033476,6018,87670,1167,30123,625,30168562,793761,38007134,North America,33,1600,1
23,Chile,1141403,4968,25353,36,1074827,7165,41223,3401,59301,1317,12508296,649862,19247606,South America,17,759,2
24,Romania,1037009,3006,26793,175,954868,4626,55348,1436,54196,1400,7985507,417338,19134403,Europe,18,714,2
25,Iraq,1001854,8696,15098,38,877309,6382,109447,517,24470,369,8938639,218328,40941346,Asia,41,2712,5
26,Philippines,962307,9227,16265,124,829608,19699,116434,750,8689,147,11294085,101981,110746960,Asia,115,6809,10
27,Belgium,955056,3430,23834,52,813224,9030,117998,946,82120,2049,12051821,1036263,11630075,Europe,12,488,1
28,Sweden,924340,,13863,35,744405,2653,166072,416,91070,1366,8151774,803151,10149737,Europe,11,732,1
29,Israel,837492,135,6346,1,829127,225,2019,173,91056,690,14014683,1523734,9197590,Asia,11,1449,1
30,Portugal,832255,610,16952,1,790650,532,24653,110,81812,1666,9958289,978913,10172808,Europe,12,600,1
31,Pakistan,772381,5499,16600,147,672619,5488,83162,4528,3443,74,11319832,50465,224312593,Asia,290,13513,20
32,Hungary,757360,2527,25787,207,464750,3569,266823,925,78559,2675,5179517,537259,9640633,Europe,13,374,2
33,Bangladesh,732060,4280,10683,95,635183,7072,86194,,4410,64,5249683,31624,166002634,Asia,227,15539,32
34,Jordan,695390,3209,8429,57,654493,4775,32468,729,67617,820,6546769,636585,10284207,Asia,15,1220,2
35,Serbia,670801,2864,6095,37,604174,4794,60532,228,77023,700,3726602,427899,8709068,Europe,13,1429,2
36,Switzerland,642131,2686,10546,14,573786,1209,57799,226,73763,1211,6663629,765465,8705330,Europe,14,825,1
37,Austria,600089,2523,9997,38,563256,2764,26836,557,66326,1105,29335166,3242318,9047592,Europe,15,905,0
38,Japan,541496,4342,9710,39,488944,2868,42842,791,4292,77,11079602,87818,126165185,Asia,233,12993,11
39,Lebanon,515088,2082,7027,32,433987,1439,74074,721,75739,1033,3870650,569141,6800861,Asia,13,968,2
40,Morocco,507338,669,8969,10,493353,628,5016,218,13616,241,6186340,166030,37260477,Africa,73,4154,6
41,UAE,502791,1931,1561,2,485078,1898,16152,,50350,156,42293166,4235259,9985970,Asia,20,6397,0
42,Saudi Arabia,408038,1028,6858,12,391362,824,9818,1145,11577,195,16352116,463931,35246885,Asia,86,5140,2
43,Bulgaria,392913,2002,15618,100,318208,3935,59087,786,56892,2261,2405956,348369,6906335,Europe,18,442,3
44,Malaysia,381813,2340,1400,11,358726,1910,21687,248,11677,43,8783027,268614,32697551,Asia,86,23355,4
45,Slovakia,377473,764,11304,60,255300,,110869,411,69112,2070,2520570,461494,5461766,Europe,14,483,2
46,Ecuador,362843,1689,17804,60,309541,,35498,650,20319,997,1236484,69243,17857054,South America,49,1003,14
47,Panama,361319,,6192,,351228,,3899,105,82700,1417,2312363,529265,4369010,North America,12,706,2
48,Belarus,347316,1318,2453,10,337620,1393,7243,,36765,260,5705532,603963,9446826,Europe,27,3851,2
49,Greece,323639,3010,9713,86,278690,,35236,831,31173,936,7629407,734862,10382100,Europe,32,1069,1
50,Croatia,313423,3117,6692,49,291351,1687,15380,230,76727,1638,1723697,421969,4084894,Europe,13,610,2
51,Azerbaijan,305933,2075,4235,32,269965,2480,31733,,29957,415,3141335,307602,10212350,Asia,33,2411,3
52,Georgia,299038,1310,3971,12,282869,632,12198,,75078,997,3946720,990888,3983013,Asia,13,1003,1
53,Kazakhstan,294946,2696,3459,23,252598,2418,38889,221,15559,182,9653519,509250,18956336,Asia,64,5480,2
54,Tunisia,291833,2603,9993,75,242238,3134,39602,493,24488,839,1249409,104837,11917582,Africa,41,1193,10
55,Bolivia,291675,1313,12695,29,240336,1142,38644,71,24718,1076,1070832,90746,11800288,South America,40,930,11
56,Nepal,289787,2220,3112,10,276093,287,10582,,9805,105,2369401,80169,29554944,Asia,102,9497,12
57,Palestine,286028,1748,3096,18,254199,2536,28733,165,55050,596,1698129,326825,5195830,Asia,18,1678,3
58,Dominican Republic,262404,556,3435,9,219645,383,39324,188,23997,314,1378669,126079,10934977,North America,42,3183,8
59,Kuwait,261307,1439,1482,14,244410,1354,15415,233,60473,343,2246134,519815,4321028,Asia,17,2916,2
60,Paraguay,255046,,5470,,209754,,39822,521,35410,759,1033135,143439,7202601,South America,28,1317,7
61,Moldova,247391,700,5643,27,234204,923,7544,243,61442,1401,949995,235940,4026427,Europe,16,714,4
62,Ethiopia,246484,1329,3474,35,183932,1997,59078,1059,2103,30,2521604,21510,117229360,Africa,476,33745,46
63,Denmark,244868,803,2465,2,232899,708,9504,41,42156,424,33208745,5717203,5808565,Europe,24,2356,0
64,Ireland,244695,398,4856,9,226272,509,13567,47,49117,975,4332959,869738,4981913,Europe,20,1026,1
65,Lithuania,236533,1113,3802,14,213970,852,18761,206,87877,1413,2652037,985282,2691652,Europe,11,708,1
66,Slovenia,234067,1034,4176,4,217715,1187,12176,153,112577,2008,1140099,548344,2079167,Europe,9,498,2
67,Costa Rica,231967,,3104,,199166,,29697,269,45206,605,919324,179158,5131361,North America,22,1653,6
68,Egypt,218041,,12820,,164368,,40853,90,2099,123,2677262,25774,103873875,Africa,476,8102,39
69,Guatemala,216329,1629,7309,30,193313,794,15707,5,11899,402,1187042,65294,18179938,North America,84,2487,15
70,Armenia,210518,1033,3944,25,190271,583,16303,,70937,1329,946642,318983,2967689,Asia,14,752,3
