#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,36727916,74020,835006,1650,28438980,77666,7453930,16089,,,,,,North America,,,
,South America,22350041,81334,590492,2638,19906065,7709,1853484,21919,,,,,,South America,,,
,Asia,30917394,287666,446375,2108,27587058,172890,2883961,27788,,,,,,Asia,,,
,Europe,41454428,142460,948657,3027,29378513,126422,11127258,33015,,,,,,Europe,,,
,Africa,4372869,6572,115606,116,3911433,4482,345830,3566,,,,,,Africa,,,
,Oceania,59612,361,1151,,34672,9,23789,5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,135882981,592413,2937302,9539,109257427,389178,23688252,102382,17433,376.8,,,,All,,,
1,USA,31863678,60462,575546,693,24415821,69055,6872311,9087,95831,1731,418108242,1257467,332500290,North America,10,578,1
2,Brazil,13445006,69592,351334,2400,11791885,,1301787,8318,62908,1644,28600000,133817,213724704,South America,16,608,7
3,India,13355465,152682,169304,837,12078242,90302,1107919,8944,9605,122,255214803,183547,1390456911,Asia,104,8213,5
4,France,4980501,,98395,,303639,,4578467,5729,76172,1505,68007540,1040108,65385105,Europe,13,665,1
5,Russia,4632688,8704,102649,402,4258279,9579,271760,2300,31734,703,123300000,844620,145982840,Europe,32,1422,1
6,UK,4368045,2589,127080,40,3961738,4421,279227,406,64084,1864,134289127,1970169,68161226,Europe,16,536,1
7,Turkey,3798333,52676,33702,248,3301217,32539,463414,2739,44666,396,41297580,485637,85037969,Asia,22,2523,2
8,Italy,3754077,17567,113923,344,3107069,20483,533085,3588,62161,1886,52801766,874302,60393047,Europe,16,530,1
9,Spain,3347512,,76328,,3095922,,175262,2050,71576,1632,43458915,929229,46768779,Europe,14,613,1
10,Germany,2992803,18693,78858,169,2661500,13900,252445,4515,35632,939,51559277,613868,83990855,Europe,28,1065,2
11,Poland,2552898,24856,58176,749,2143065,35289,351657,3373,67511,1538,12912603,341472,37814548,Europe,15,650,3
12,Colombia,2504206,,65283,,2365566,,73357,2603,48814,1273,13174589,256812,51300574,South America,20,786,4
13,Argentina,2497881,,57350,,2203926,,236605,3718,54880,1260,9451754,207661,45515363,South America,18,794,5
14,Mexico,2272064,5045,207020,874,1804913,2880,260131,4798,17481,1593,6241611,48021,129976073,North America,57,628,21
15,Iran,2049078,19666,64232,193,1702062,9057,282784,4329,24158,757,13577057,160069,84820190,Asia,41,1321,6
16,Ukraine,1841137,17463,36779,398,1405826,10722,398532,177,42296,845,8568004,196829,43530191,Europe,24,1184,5
17,Peru,1628519,,54285,,1547807,,26427,2313,48868,1629,9876422,296366,33325110,South America,20,614,3
18,Czechia,1577972,4791,27734,52,1448843,380,101395,1287,147139,2586,14230215,1326909,10724333,Europe,7,387,1
19,Indonesia,1562868,4723,42443,95,1409288,3629,111137,,5668,154,13344869,48395,275751213,Asia,176,6497,21
20,South Africa,1557527,1285,53256,30,1482682,1045,21589,546,26009,889,10115923,168925,59884124,Africa,38,1124,6
21,Netherlands,1342447,7676,16754,23,N/A,N/A,N/A,777,78212,976,10795845,628976,17164165,Europe,13,1024,2
22,Chile,1068522,8101,24213,105,998400,6724,45909,3139,55529,1258,11825634,614552,19242680,South America,18,795,2
23,Canada,1050853,5575,23263,12,957714,3697,69876,928,27656,612,28725621,755993,37997200,North America,36,1633,1
24,Romania,1002865,4310,25006,139,902239,5666,75620,1492,52401,1307,7666540,400588,19138239,Europe,19,765,2
25,Iraq,918155,6779,14678,37,809663,4891,93814,453,22441,359,8469899,207016,40914153,Asia,45,2787,5
26,Belgium,917917,4860,23390,42,59165,263,835362,925,78936,2011,11620846,999336,11628563,Europe,13,497,1
27,Sweden,857401,,13621,,N/A,N/A,N/A,377,84491,1342,7530772,742105,10147848,Europe,12,745,1
28,Philippines,853209,12674,14744,225,648220,593,190245,762,7707,133,10704280,96694,110703120,Asia,130,7508,10
29,Israel,835811,137,6292,12,825515,320,4004,268,90873,684,13729129,1492688,9197590,Asia,11,1462,1
30,Portugal,826928,601,16910,6,784208,685,25810,119,81281,1662,9363361,920350,10173697,Europe,12,602,1
31,Pakistan,715968,5139,15329,100,627561,1772,73078,4204,3194,68,10688894,47679,224183472,Asia,313,14625,21
32,Hungary,713868,8053,23211,245,423366,3091,267291,1344,74042,2407,4897922,508011,9641368,Europe,14,415,2
33,Bangladesh,678937,5343,9661,77,572378,3837,96898,,4091,58,4973489,29969,165953360,Asia,244,17178,33
34,Jordan,662395,3145,7708,62,588353,7183,66334,729,64428,750,6294123,612199,10281166,Asia,16,1334,2
35,Serbia,639476,3058,5700,41,550238,4730,83538,260,73418,654,3577398,410717,8710121,Europe,14,1528,2
36,Switzerland,617543,,10452,2,557566,,49525,189,70954,1201,6339396,728379,8703430,Europe,14,833,1
37,Austria,574755,3139,9662,38,532539,3348,32554,586,63537,1068,26478234,2927049,9046051,Europe,16,936,0
38,Morocco,501688,740,8891,6,488015,601,4782,242,13469,239,6091867,163552,37247332,Africa,74,4189,6
39,Japan,499793,3587,9353,19,460993,2153,29447,511,3961,74,10387132,82322,126176770,Asia,252,13491,12
40,Lebanon,494633,2705,6630,38,402172,3473,85831,864,72721,975,3694320,543141,6801775,Asia,14,1026,2
41,UAE,481937,1931,1529,3,466804,1833,13604,,48279,153,40021387,4009203,9982380,Asia,21,6529,0
42,Saudi Arabia,397636,878,6747,10,382773,575,8116,914,11287,192,15738545,446730,35230579,Asia,89,5222,2
43,Slovakia,370473,1080,10487,76,255300,,104686,515,67831,1920,2432500,445375,5461686,Europe,15,521,2
44,Bulgaria,370179,,14308,,284869,,71002,812,53588,2071,2257555,326808,6907899,Europe,19,483,3
45,Malaysia,359117,1510,1321,8,342737,1248,15059,194,10987,40,8157933,249592,32685088,Asia,91,24743,4
46,Panama,358098,,6156,,347483,,4459,105,82002,1410,2225209,509555,4366967,North America,12,709,2
47,Ecuador,344877,2199,17275,117,290314,,37288,593,19322,968,1190939,66723,17848997,South America,52,1033,15
48,Belarus,334863,1433,2344,10,325108,1360,7411,,35447,248,5535400,585948,9446919,Europe,28,4030,2
49,Greece,293763,2799,8833,75,246997,1646,37933,781,28291,851,7033594,677374,10383622,Europe,35,1176,1
50,Croatia,290899,2535,6269,34,270964,2035,13666,180,71200,1534,1629803,398909,4085651,Europe,14,652,3
51,Georgia,287689,506,3869,11,276711,285,7109,,72225,971,3646580,915480,3983242,Asia,14,1030,1
52,Azerbaijan,283579,2192,3879,33,249013,1554,30687,,27776,380,3005197,294350,10209606,Asia,36,2632,3
53,Bolivia,280649,1442,12428,16,230021,985,38200,71,23793,1054,976539,82789,11795501,South America,42,949,12
54,Nepal,279725,337,3039,1,273886,151,2800,,9470,103,2309776,78194,29539173,Asia,106,9720,13
55,Tunisia,268837,,9179,,223391,,36267,392,22565,770,1168876,98111,11913868,Africa,44,1298,10
56,Kazakhstan,266677,2734,3202,12,232835,1511,30640,221,14073,169,9103707,480417,18949587,Asia,71,5918,2
57,Palestine,265897,1502,2838,26,231288,1412,31771,190,51210,547,1623732,312722,5192257,Asia,20,1830,3
58,Dominican Republic,257186,623,3385,3,216020,294,37781,154,23527,310,1343391,122889,10931710,North America,43,3229,8
59,Kuwait,244325,,1393,,228627,,14305,224,56568,323,2142326,496009,4319129,Asia,18,3101,2
60,Moldova,240886,830,5369,30,221968,1087,13549,312,59822,1333,899947,223494,4026708,Europe,17,750,4
61,Ireland,240643,451,4783,14,23364,,212496,52,48319,960,4168990,837104,4980256,Europe,21,1041,1
62,Denmark,237101,755,2439,3,225968,713,8694,37,40823,420,28833972,4964566,5807954,Europe,24,2381,0
63,Paraguay,232142,,4698,,189971,,37473,445,32242,653,962987,133749,7199969,South America,31,1533,7
64,Ethiopia,227255,1739,3146,35,169038,1093,55071,933,1940,27,2437495,20808,117143517,Africa,515,37236,48
65,Slovenia,225950,1250,4112,12,207927,1240,13911,140,108674,1978,1100996,529539,2079159,Europe,9,506,2
66,Lithuania,225308,995,3671,9,205768,1428,15869,150,83671,1363,2480073,921007,2692785,Europe,12,734,1
67,Costa Rica,222544,,3018,,194760,,24766,199,43381,588,842015,164137,5129965,North America,23,1700,6
68,Egypt,208876,,12362,,158454,,38060,90,2012,119,2507491,24153,103815779,Africa,497,8398,41
69,Armenia,202167,1009,3720,23,181180,1020,17267,,68127,1254,899290,303044,2967523,Asia,15,798,3
70,Guatemala,201295,,6977,,183917,,10401,5,11078,384,1095962,60317,18169964,North America,90,2604,17
71,Honduras,194548,765,4766,51,75233,474,114549,512,19405,475,536963,53559,10025665,North America,52,2104,19
72,Qatar,189064,964,331,7,169086,552,19647,452,67335,118,1797325,640117,2807805,Asia,15,8483,2
73,Bosnia and Herzegovina,181927,,7298,,139419,,35210,,55720,2235,835478,255889,3265007,Europe,18,447,4
74,Venezuela,172461,,1739,,155662,,15060,237,6078,61,3359014,118385,28373581,South America,165,16316,8
75,Oman,168005,,1747,,149969,,16289,204,32271,336,1550000,297732,5206018,Asia,31,2980,3
76,Libya,166888,,2807,,152328,,11753,,24036,404,905959,130482,6943166,Africa,42,2474,8
77,Nigeria,163652,,2059,,154073,,7520,11,779,10,1803177,8584,210050728,Africa,1284,102016,116
78,Bahrain,155402,1122,554,4,143889,1148,10959,86,88972,317,3761531,2153570,1746649,Asia,11,3153,0
79,Kenya,145184,1030,2330,21,98605,422,44249,247,2655,43,1557704,28488,54679096,Africa,377,23467,35
80,Myanmar,142572,14,3206,,131846,1,7520,,2607,59,2551585,46654,54691149,Asia,384,17059,21
81,North Macedonia,141157,1092,4182,32,115433,2003,21542,124,67756,2007,666091,319728,2083308,Europe,15,498,3
82,Uruguay,137946,,1363,,104241,,32342,453,39605,391,1504177,431859,3483027,South America,25,2555,2
83,Albania,128155,360,2310,6,97206,534,28639,18,44570,803,582645,202633,2875366,Europe,22,1245,5
84,Algeria,118251,,3123,,82392,,32736,19,2660,70,230861,5193,44458992,Africa,376,14236,193
85,Estonia,113736,639,1020,14,94206,1344,18510,72,85695,769,1192330,898363,1327225,Europe,12,1301,1
86,S. Korea,108945,676,1765,1,99301,515,7879,108,2124,34,8106630,158014,51303292,Asia,471,29067,6
87,Latvia,107240,666,1986,5,98247,,7007,94,57347,1062,2020745,1080604,1870015,Europe,17,942,1
88,Norway,102974,255,684,,88952,,13338,61,18881,125,4824081,884515,5453925,Europe,53,7974,1
89,Sri Lanka,94848,284,595,2,91456,184,2797,,4415,28,2374627,110537,21482568,Asia,226,36105,9
90,Montenegro,94035,232,1365,11,88144,376,4526,69,149707,2173,351107,558975,628127,Europe,7,460,2
91,Ghana,91109,,752,,88971,,1386,32,2886,24,1020874,32337,31570317,Africa,347,41982,31
92,Kyrgyzstan,90019,208,1519,3,85824,105,2676,24,13625,230,897438,135834,6606892,Asia,73,4350,7
93,Zambia,89783,,1226,,85559,,2998,56,4781,65,1293121,68865,18777519,Africa,209,15316,15
94,Cuba,85572,1040,453,5,79958,1042,5161,66,7559,40,3191858,281935,11321269,North America,132,24992,4
95,Uzbekistan,84724,195,634,,82586,171,1504,23,2504,19,1377915,40716,33842182,Asia,399,53379,25
96,Finland,81707,446,868,,46000,,34839,41,14729,156,4142869,746817,5547372,Europe,68,6391,1
97,Mozambique,68506,,789,,58336,,9381,68,2146,25,493153,15447,31924805,Africa,466,40462,65
98,El Salvador,65491,,2048,4,62340,,1103,30,10058,315,856658,131561,6511465,North America,99,3179,8
99,Luxembourg,63650,183,768,5,58874,,4008,30,100426,1212,2490226,3929022,633803,Europe,10,825,0
100,Cameroon,61731,,919,,56926,,3886,385,2282,34,1187367,43893,27051678,Africa,438,29436,23
101,Singapore,60633,32,30,,60322,18,281,1,10302,5,8789647,1493361,5885816,Asia,97,196194,1
102,Afghanistan,57160,16,2521,,51962,1,2677,1120,1443,64,367390,9277,39600147,Asia,693,15708,108
103,Cyprus,50589,,268,,36872,,13449,20,41667,221,3838911,3161843,1214137,Asia,24,4530,0
104,Namibia,45323,130,564,5,43555,72,1204,20,17593,219,359894,139698,2576234,Africa,57,4568,7
105,Ivory Coast,45089,,260,,44197,,632,,1678,10,548998,20425,26878311,Africa,596,103378,49
106,Botswana,42674,,636,,38203,,3835,1,17870,266,944985,395714,2388048,Africa,56,3755,3
107,Jamaica,42119,276,669,8,18785,95,22665,44,14176,225,301319,101415,2971145,North America,71,4441,10
108,Uganda,41113,27,337,,40685,,91,,878,7,964009,20579,46843463,Africa,1139,139001,49
109,Senegal,39364,57,1077,3,38101,70,186,18,2304,63,452391,26484,17081465,Africa,434,15860,38
