#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,36128405,74112,824043,1044,27831774,77611,7472588,15379,,,,,,North America,,,
,South America,21487932,60211,562708,2131,19093019,17785,1832205,21388,,,,,,South America,,,
,Asia,29108868,208909,432694,1531,26466219,136880,2209955,26055,,,,,,Asia,,,
,Europe,40229722,152111,923535,2806,28399346,127421,10906841,31466,,,,,,Europe,,,
,Africa,4293683,6766,113808,117,3848263,4088,331612,3030,,,,,,Africa,,,
,Oceania,57728,158,1142,,34587,9,21999,6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,131307059,502267,2857945,7629,105673914,363794,22775200,97324,16845,366.6,,,,All,,,
1,USA,31377981,61009,568490,784,23892399,66503,6917092,8696,94380,1710,409981858,1233164,332463237,North America,11,585,1
2,Brazil,12953597,41218,330193,1827,11276628,,1346776,8318,60617,1545,28600000,133835,213695850,South America,16,647,7
3,India,12484127,92998,164655,514,11627122,60062,692350,8944,8980,118,246959192,177643,1390197629,Asia,111,8443,6
4,France,4741759,,96280,,297734,,4347745,5254,72524,1473,65482489,1001532,65382351,Europe,14,679,1
5,Russia,4572077,9021,100017,384,4195869,9618,276191,2300,31320,685,121300000,830926,145981647,Europe,32,1460,1
6,UK,4357091,3423,126826,10,3888455,14968,341810,517,63930,1861,127546869,1871439,68154420,Europe,16,537,1
7,Italy,3650247,21261,110704,376,2974688,21311,564855,3714,60440,1833,50949110,843602,60394741,Europe,17,546,1
8,Turkey,3445052,44756,32078,186,3082676,23214,330298,2231,40520,377,39319889,462475,85020622,Asia,25,2650,2
9,Spain,3291394,,75541,,3054725,,161128,1843,70376,1615,42707830,913176,46768434,Europe,14,619,1
10,Germany,2886020,13641,77502,81,2560400,12200,248118,3680,34363,923,50399177,600092,83985745,Europe,29,1084,2
11,Colombia,2437197,9149,63932,155,2309356,8469,63909,2603,47518,1246,12870222,250929,51290207,South America,21,802,4
12,Poland,2415584,28073,54737,571,1945994,34745,414853,3209,63878,1447,12341238,326355,37815338,Europe,16,691,3
13,Argentina,2373153,,56023,,2121954,,195176,3619,52149,1231,8982815,197392,45507439,South America,19,812,5
14,Mexico,2247357,3089,203854,190,1781629,3932,261874,4798,17294,1569,6124274,47128,129950181,North America,58,637,21
15,Iran,1920394,11420,62999,123,1642418,8469,214977,4024,22646,743,13038709,153759,84799629,Asia,44,1346,7
16,Ukraine,1731971,20341,34075,396,1342536,9166,355360,177,39783,783,8297800,190600,43535189,Europe,25,1278,5
