#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,37590378,8255,849398,657,29269951,3376,7471029,17400,,,,,,North America,,,
,Asia,34742373,91822,475805,1248,30138265,85451,4128303,29960,,,,,,Asia,,,
,South America,23637049,1313,631202,29,21284928,1142,1720919,26034,,,,,,South America,,,
,Europe,43199596,75260,984780,2378,37597604,100214,4617212,32403,,,,,,Europe,,,
,Africa,4490471,1302,118935,16,4012590,1195,358946,3810,,,,,,Africa,,,
,Oceania,61764,264,1176,,41343,5,19245,8,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,143722352,178216,3061311,4328,122345387,191383,18315654,109615,18438,392.7,,,,All,,,
1,USA,32539715,3245,582514,58,25105536,1,6851665,10048,97847,1752,431984748,1298974,332558517,North America,10,571,1
2,India,15616130,7126,182570,,13276039,6176,2157521,8944,11228,131,271053392,194881,1390864355,Asia,89,7618,5
3,Brazil,14050885,,378530,,12561689,,1110666,8318,65729,1771,28600000,133789,213770046,South America,15,565,7
4,France,5339920,,101597,,4181006,,1057317,5984,81663,1554,72873077,1114447,65389433,Europe,12,644,1
5,Russia,4727125,8271,106706,399,4352873,9644,267546,2300,32381,731,126500000,866529,145984714,Europe,31,1368,1
6,UK,4393307,,127307,,4161433,,104567,318,64445,1867,145197408,2129871,68171922,Europe,16,535,0
7,Turkey,4384624,,36613,,3792129,,555882,3375,51544,430,44409756,522067,85065229,Asia,19,2323,2
8,Italy,3891063,,117633,,3290715,,482715,3151,64432,1948,55535217,919604,60390385,Europe,16,513,1
9,Spain,3435840,,77216,,3147281,,211343,2289,73464,1651,44374223,948789,46769321,Europe,14,606,1
10,Germany,3180810,,81086,,2824100,20500,275624,4932,37867,965,52737238,627833,83998886,Europe,26,1036,2
11,Argentina,2743620,,59792,,2407853,,275975,4366,60263,1313,10320622,226688,45527815,South America,17,761,4
12,Poland,2718493,13926,63473,740,2366230,11578,288790,3265,71892,1679,13767550,364093,37813307,Europe,14,596,3
13,Colombia,2684101,,69177,,2505738,,109186,5306,52304,1348,13978773,272401,51316864,South America,19,742,4
14,Iran,2311813,24886,67913,388,1823958,13427,419942,4991,27245,800,14739719,173710,84852500,Asia,37,1249,6
15,Mexico,2311172,4262,213048,582,1836377,3245,261747,4798,17776,1639,6438267,49519,130016760,North America,56,610,20
16,Ukraine,1974118,12162,40796,429,1514472,14720,418850,177,45359,937,8996039,206699,43522336,Europe,22,1067,5
17,Peru,1719088,,57954,,1645100,,16034,2580,51564,1738,10524419,315680,33338918,South America,19,575,3
18,Indonesia,1620569,5720,44007,230,1475456,7314,101106,,5875,160,14032928,50874,275838089,Asia,170,6268,20
19,Czechia,1609861,3787,28711,28,1517774,206,63376,861,150105,2677,16239529,1514185,10724928,Europe,7,374,1
20,South Africa,1568366,,53887,,1494630,,19849,546,26180,900,10379089,173255,59906596,Africa,38,1112,6
