#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,36552143,5982,832244,561,28278017,3868,7441882,16046,,,,,,North America,,,
,South America,22111349,1241,583070,27,19792329,1224,1735950,21745,,,,,,South America,,,
,Asia,30371561,34640,442714,693,27232384,18106,2696463,27369,,,,,,Asia,,,
,Europe,41183301,85148,943407,2208,29169219,77800,11070675,33073,,,,,,Europe,,,
,Africa,4353684,135,115229,1,3898020,60,340435,3537,,,,,,Africa,,,
,Oceania,59083,13,1151,,34663,23,23269,5,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,134631842,127159,2917830,3490,108405338,101081,23308674,101775,17272,374.3,,,,All,,,
1,USA,31717404,,573856,,24272869,,6870679,9121,95392,1726,415167153,1248642,332494997,North America,10,579,1
2,Brazil,13286324,,345287,,11732193,,1208844,8318,62167,1616,28600000,133820,213720582,South America,16,619,7
3,India,13060542,2588,167694,,11913292,2551,979556,8944,9393,121,254041584,182709,1390419871,Asia,106,8291,5
4,France,4939258,,98065,,303639,,4537554,5729,75541,1500,68007540,1040114,65384711,Europe,13,667,1
5,Russia,4623984,9150,102247,402,4248700,9662,273037,2300,31675,700,123000000,842566,145982669,Europe,32,1428,1
6,UK,4370321,,126980,,3945354,,297987,440,64118,1863,133233062,1954703,68160254,Europe,16,537,1
7,Italy,3717602,,112861,,3060411,,544330,3663,61557,1869,52117901,862975,60393289,Europe,16,535,1
8,Turkey,3689866,,33201,,3232892,,423773,2615,43392,390,40689742,478503,85035491,Asia,23,2561,2
9,Spain,3336637,,76179,,3088946,,171512,2024,71343,1629,43458915,929230,46768730,Europe,14,614,1
10,Germany,2951829,,78473,,2647600,16200,225756,4439,35145,934,51559277,613873,83990125,Europe,28,1070,2
11,Poland,2528006,28487,57427,768,2107776,31272,362803,3376,66853,1519,12807584,338694,37814661,Europe,15,658,3
12,Colombia,2492081,,65014,,2355832,,71235,2603,48579,1267,13109505,255550,51299093,South America,21,789,4
13,Argentina,2473751,,57122,,2188983,,227646,3742,54351,1255,9361097,205674,45514231,South America,18,797,5
14,Mexico,2267019,5140,206146,548,1802033,3376,258840,4798,17442,1586,6216314,47828,129972374,North America,57,630,21
