#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,37361781,73838,845745,1280,29014704,74540,7501332,17017,,,,,,North America,,,
,Asia,33382957,405044,464251,2908,29133527,252270,3785179,28917,,,,,,Asia,,,
,South America,23248285,71466,619353,2856,20814636,48808,1814296,24463,,,,,,South America,,,
,Europe,42713280,156700,973325,2948,36974751,162240,4765204,32567,,,,,,Europe,,,
,Africa,4457871,8880,117902,212,3978650,5813,361319,3801,,,,,,Africa,,,
,Oceania,60788,25,1166,,34768,39,24854,4,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,141225683,715953,3021757,10204,119951742,543710,18252184,106769,18118,387.7,,,,All,,,
1,USA,32365987,58665,580611,690,24900129,63942,6885247,9752,97330,1746,428017670,1287127,332537343,North America,10,573,1
2,India,14782461,260778,177168,1495,12803791,136902,1801502,8944,10629,127,264972022,190529,1390716194,Asia,94,7850,5
3,Brazil,13900091,65749,371678,2654,12344861,45998,1183552,8318,65029,1739,28600000,133799,213753558,South America,15,575,7
4,France,5260182,35861,100593,189,4081203,34685,1078386,5877,80446,1538,71808202,1098189,65387859,Europe,12,650,1
5,Russia,4693469,9321,105193,398,4319389,8832,268887,2300,32151,721,125100000,856943,145984033,Europe,31,1388,1
6,UK,4385938,2206,127260,35,4145810,6257,112868,332,64340,1867,140944028,2067597,68168033,Europe,16,536,0
7,Turkey,4212645,62606,35608,288,3643734,52184,533303,3240,49528,419,43467516,511050,85055316,Asia,20,2389,2
8,Italy,3857443,15370,116676,310,3235459,16484,505308,3340,63874,1932,54864328,908480,60391353,Europe,16,518,1
9,Spain,3407283,,76981,,3129234,,201068,2180,72853,1646,44285495,946896,46769124,Europe,14,608,1
10,Germany,3137907,20957,80526,139,2765100,13100,292281,4740,37358,959,52737238,627854,83995966,Europe,27,1043,2
11,Poland,2675874,15763,61825,616,2285221,29989,328828,3372,70765,1635,13503602,357108,37813758,Europe,14,612,3
12,Argentina,2658628,,59084,,2324107,,275437,3971,58401,1298,10024309,220202,45523287,South America,17,770,5
13,Colombia,2619422,,67564,,2442453,,109405,4299,51050,1317,13693403,266871,51310940,South America,20,759,4
14,Mexico,2299939,4504,211693,480,1823732,2773,264514,4798,17692,1628,6378763,49067,130001965,North America,57,614,20
15,Iran,2215445,21312,66327,319,1772688,11191,376430,4694,26113,782,14277782,168289,84840750,Asia,38,1279,6
16,Ukraine,1936228,14984,39536,440,1475556,9736,421136,177,44485,908,8915393,204833,43525192,Europe,22,1101,5
17,Peru,1689051,,56454,,1610563,,22034,2591,50671,1694,10295559,308862,33333897,South America,20,590,3
18,Czechia,1600341,3206,28396,27,1495570,252,76375,971,149220,2648,15507408,1445951,10724712,Europe,7,378,1
19,Indonesia,1599763,5041,43328,132,1450192,5963,106243,,5800,157,13797813,50027,275806497,Asia,172,6366,20
20,South Africa,1565680,1325,53711,48,1489457,885,22512,546,26139,897,10305641,172052,59898425,Africa,38,1115,6
21,Netherlands,1395328,8285,16904,31,1162739,6113,215685,795,81290,985,11292587,657889,17164888,Europe,12,1015,2
22,Canada,1112412,6350,23588,47,1002618,5416,86206,1089,29271,621,29497034,776166,38003522,North America,34,1611,1
23,Chile,1109311,,24923,,1037539,,46849,3277,57639,1295,12206029,634217,19245815,South America,17,772,2
