#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5301228,30809,213032,1350,2684975,12243,2403221,26206,,,,,,North America,,,
,South America,3858604,3006,137399,111,2613123,2788,1108082,14272,,,,,,South America,,,
,Asia,4121013,73494,93990,1268,2993997,55122,1033026,19740,,,,,,Asia,,,
,Europe,2828434,13255,202486,400,1701564,11752,924384,5125,,,,,,Europe,,,
,Africa,880122,2529,18593,53,529386,1565,332143,1120,,,,,,Africa,,,
,Oceania,17313,278,199,10,11056,,6058,46,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,17007435,123371,665714,3192,10534752,83470,5806969,66513,2182,85.4,,,,All,,,
1,USA,4519017,20674,152753,412,2191005,5111,2175259,18997,13646,461,55920097,168866,331150490,North America,73,2168,6
2,Brazil,2484649,,88634,,1721560,,674455,8318,11683,417,12601096,59251,212673594,South America,86,2399,17
3,India,1582581,50446,34995,771,1020246,31476,527340,8944,1146,25,17743740,12848,1381011634,Asia,873,39463,78
4,Russia,828990,5475,13673,169,620333,8116,194984,2300,5680,94,27569646,188912,145939390,Europe,176,10674,5
5,South Africa,459761,,7257,,287313,,165191,539,7745,122,2830635,47683,59363180,Africa,129,8180,21
6,Mexico,402697,7208,44876,854,261457,4680,96364,3922,3121,348,940089,7286,129032870,North America,320,2875,137
7,Peru,395005,,18612,,276452,,99941,1423,11968,564,2270717,68799,33005022,South America,84,1773,15
8,Chile,351575,1775,9278,38,324557,2225,17740,1529,18380,485,1580823,82642,19128483,South America,54,2062,12
9,Spain,327690,,28436,,N/A,N/A,N/A,617,7008,608,6678414,142835,46756205,Europe,143,1644,7
10,UK,301455,763,45961,83,N/A,N/A,N/A,97,4439,677,15197099,223772,67913277,Europe,225,1478,4
11,Iran,298909,2636,16343,196,259116,2097,23450,4027,3555,194,2405862,28617,84071188,Asia,281,5144,35
12,Pakistan,276288,1063,5892,27,244883,2447,25513,1179,1249,27,1931102,8731,221190207,Asia,801,37541,115
13,Saudi Arabia,272590,1759,2816,27,228569,2945,41205,2063,7821,81,3237731,92898,34852577,Asia,128,12377,11
14,Colombia,267385,,9074,,136690,,121621,1493,5251,178,1470613,28879,50922934,South America,190,5612,35
15,Italy,246776,289,35129,6,199031,275,12616,38,4082,581,6690311,110666,60454745,Europe,245,1721,9
16,Bangladesh,232194,3009,3035,35,130292,2878,98867,1,1409,18,1151258,6985,164811086,Asia,710,54303,143
17,Turkey,227982,,5645,,211561,,10776,1280,2701,67,4665383,55273,84406027,Asia,370,14952,18
18,Germany,208537,586,9211,4,192000,,7326,261,2488,110,7418812,88525,83804689,Europe,402,9098,11
19,France,183804,,30223,,81311,,72270,385,2815,463,2982302,45681,65284764,Europe,355,2160,22
20,Argentina,173355,,3179,,75083,,95093,1002,3833,70,660112,14596,45226696,South America,261,14227,69
21,Iraq,118300,2968,4603,68,83461,2399,30236,433,2937,114,965317,23963,40283777,Asia,341,8752,42
22,Canada,115246,252,8913,1,100308,174,6025,2237,3052,236,3899192,103244,37766893,North America,328,4237,10
23,Qatar,110153,273,169,2,106849,246,3135,97,39231,60,487435,173600,2807805,Asia,25,16614,6
24,Indonesia,104432,2381,4975,74,62138,1599,37319,,382,18,1447583,5288,273737285,Asia,2621,55023,189
25,Egypt,92947,,4691,,35959,,52297,41,907,46,135000,1317,102468991,Africa,1102,21844,759
26,Kazakhstan,86192,1544,793,,56638,2234,28761,221,4586,42,2064778,109869,18793145,Asia,218,23699,9
27,Philippines,85486,1874,1962,16,26996,388,56528,351,779,18,1422384,12968,109686851,Asia,1283,55906,77
28,Ecuador,82279,,5584,,35283,,41412,350,4658,316,230515,13051,17662232,South America,215,3163,77
