#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,4075594,5177,187122,505,1881483,4573,2006989,19303,,,,,,North America,,,
,South America,2931929,1063,106499,59,1885492,451,939938,13709,,,,,,South America,,,
,Asia,3019558,4509,71509,56,2106667,10648,841382,19834,,,,,,Asia,,,
,Europe,2586586,,196822,,1517606,,872158,5323,,,,,,Europe,,,
,Africa,614412,,13504,,305852,,295056,994,,,,,,Africa,,,
,Oceania,11915,271,130,,9440,68,2345,28,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,13240715,11020,575601,620,7707191,15740,4957923,59195,1699,73.8,,,,All,,,
1,USA,3479483,,138247,,1549469,,1791767,15934,10510,418,43252833,130645,331071090,North America,95,2395,8
2,Brazil,1887959,,72921,,1213512,,601526,8318,8880,343,4572796,21508,212611764,South America,113,2916,46
3,India,907645,,23727,,572112,,311806,8944,657,17,12092503,8760,1380456029,Asia,1521,58181,114
4,Russia,733699,,11439,,504021,,218239,2300,5028,78,23200000,158973,145936834,Europe,199,12758,6
5,Peru,330123,,12054,,221008,,97061,1314,10008,365,1943679,58924,32986193,South America,100,2737,17
6,Chile,317657,,7024,,286556,,24077,1995,16612,367,1310265,68522,19121766,South America,60,2722,15
7,Mexico,304435,4685,35491,485,189063,4299,79881,378,2360,275,739922,5737,128977388,North America,424,3634,174
8,Spain,303033,,28406,,N/A,N/A,N/A,617,6481,608,6026446,128893,46755465,Europe,154,1646,8
9,UK,290133,,44830,,N/A,N/A,N/A,185,4273,660,12128749,178630,67898692,Europe,234,1515,6
10,South Africa,287796,,4172,,138241,,145383,539,4851,70,2194624,36989,59332536,Africa,206,14222,27
11,Iran,259652,,13032,,222539,,24081,3375,3090,155,1997967,23778,84027129,Asia,324,6448,42
12,Pakistan,253604,1979,5320,54,170656,8739,77628,2151,1147,24,1606190,7267,221014132,Asia,871,41544,138
13,Italy,243230,,34967,,195106,,13157,65,4023,578,5962744,98626,60458374,Europe,249,1729,10
14,Saudi Arabia,235111,,2243,,169842,,63026,2235,6750,64,2336874,67093,34830342,Asia,148,15528,15
15,Turkey,214001,,5382,,195671,,12948,1223,2536,64,4021947,47671,84368854,Asia,394,15676,21
16,Germany,200436,,9139,,185100,,6197,264,2392,109,6376054,76092,83793738,Europe,418,9169,13
17,Bangladesh,186894,,2391,,98317,,86186,1,1134,15,955947,5803,164743893,Asia,881,68902,172
18,France,172377,,30029,,78597,,63751,492,2641,460,2489269,38133,65278862,Europe,379,2174,26
19,Colombia,154277,,5455,,65809,,83013,875,3031,107,1056814,20762,50900720,South America,330,9331,48
20,Canada,108155,,8790,,71841,,27524,2159,2865,233,3257608,86287,37753346,North America,349,4295,12
21,Qatar,104016,,149,,100627,,3240,139,37045,53,416327,148275,2807805,Asia,27,18844,7
22,Argentina,103265,,1903,,44173,,57189,752,2284,42,474422,10494,45209716,South America,438,23757,95
23,Egypt,83001,,3935,,24975,,54091,41,811,38,135000,1318,102389769,Africa,1234,26020,758
24,Iraq,79735,,3250,,46998,,29487,412,1981,81,698012,17343,40246696,Asia,505,12384,58
25,Indonesia,76981,,3656,,36689,,36636,,281,13,1074467,3927,273618818,Asia,3554,74841,255
26,Sweden,75826,,5536,,N/A,N/A,N/A,86,7506,548,600019,59399,10101474,Europe,133,1825,17
27,Ecuador,68459,,5063,,30369,,33027,308,3878,287,183392,10390,17651246,South America,258,3486,96
28,Belarus,65114,,468,,55492,,9154,89,6891,50,1141580,120812,9449204,Europe,145,20191,8
29,Belgium,62707,,9782,,17196,,35729,32,5410,844,1361830,117486,11591439,Europe,185,1185,9
30,Kazakhstan,61755,1856,375,,35911,1721,25469,221,3288,20,1719295,91530,18783943,Asia,304,50091,11
31,Oman,58179,,259,,37257,,20663,146,11386,51,244787,47904,5109903,Asia,88,19729,21
32,Philippines,57006,,1599,,20371,,35036,333,520,15,999439,9117,109627070,Asia,1923,68560,110
33,Kuwait,55508,,393,,45356,,9759,148,12992,92,437422,102380,4272515,Asia,77,10872,10
34,UAE,55198,,334,,45513,,9351,1,5579,34,4000000,404275,9894245,Asia,179,29623,2
35,Ukraine,54133,,1398,,26503,,26232,81,1238,32,803657,18381,43722996,Europe,808,31275,54
36,Netherlands,51093,,6137,,N/A,N/A,N/A,20,2982,358,681931,39795,17136277,Europe,335,2792,25
37,Bolivia,49250,1063,1866,59,15294,451,32090,71,4217,160,108897,9325,11678015,South America,237,6258,107
38,Panama,47173,,932,,23919,,22322,160,10928,216,168517,39037,4316825,North America,92,4632,26
39,Portugal,46818,,1662,,31065,,14091,63,4592,163,1360164,133408,10195534,Europe,218,6134,7
40,Singapore,46283,,26,,42541,,3716,1,7909,4,866414,148056,5851919,Asia,126,225074,7
41,Dominican Republic,45506,,903,,22441,,22162,226,4194,83,189391,17453,10851521,North America,238,12017,57
42,Israel,40632,,365,,19395,,20872,183,4418,40,1266385,137687,9197590,Asia,226,25199,7
43,Poland,38190,,1576,,27515,,9099,69,1009,42,1813365,47916,37845009,Europe,991,24013,21
44,Afghanistan,34455,,1012,,21254,,12189,31,885,26,79804,2049,38951817,Asia,1131,38490,488
45,Bahrain,33476,,109,,29099,,4268,50,19660,64,675451,396678,1702768,Asia,51,15622,3
46,Nigeria,33153,,744,,13671,,18738,7,161,4,183294,889,206270258,Africa,6222,277245,1125
47,Romania,32948,,1901,,21692,,9355,235,1713,99,854241,44417,19232393,Europe,584,10117,23
48,Switzerland,32946,,1968,,29600,,1378,18,3806,227,686349,79284,8656808,Europe,263,4399,13
49,Armenia,32151,,573,,19865,,11713,10,10849,193,135687,45787,2963449,Asia,92,5172,22
50,Guatemala,29742,,1244,,4321,,24177,5,1659,69,64590,3603,17925137,North America,603,14409,278
51,Honduras,28579,489,789,15,3123,166,24667,58,2884,80,49308,4976,9909366,North America,347,12559,201
52,Ireland,25638,,1746,,23364,,528,9,5190,353,516958,104656,4939585,Europe,193,2829,10
53,Ghana,24988,,139,,21067,,3782,8,804,4,331366,10658,31090865,Africa,1244,223675,94
54,Azerbaijan,24570,,313,,15640,,8617,66,2423,31,576249,56817,10142257,Asia,413,32403,18
55,Japan,21868,,982,,18103,,2783,34,173,8,562105,4445,126461136,Asia,5783,128779,225
56,Algeria,19689,,1018,,14019,,4652,61,449,23,,,43874087,Africa,2228,43098,
57,Moldova,19439,,649,,12793,,5997,373,4819,161,101180,25084,4033595,Europe,208,6215,40
58,Austria,18948,,708,,17000,,1240,8,2103,79,700616,77775,9008214,Europe,475,12723,13
59,Serbia,18639,,405,,13940,,4294,154,2134,46,498343,57045,8735962,Europe,469,21570,18
60,Nepal,16945,,38,,10294,,6613,,581,1,601773,20643,29152078,Asia,1720,767160,48
61,Morocco,15936,,255,,12934,,2747,31,432,7,896638,24283,36924679,Africa,2317,144803,41
62,Cameroon,15173,,359,,11928,,2886,52,571,14,120837,4549,26562725,Africa,1751,73991,220
63,Uzbekistan,13872,281,64,,8030,,5778,43,414,2,1377915,41151,33484207,Asia,2414,523191,24
64,S. Korea,13512,33,289,,12282,78,941,15,264,6,1420616,27708,51270849,Asia,3794,177408,36
65,Czechia,13238,,353,,8373,,4512,15,1236,33,598642,55897,10709720,Europe,809,30339,18
66,Denmark,13037,,610,,12130,,297,3,2250,105,1244789,214880,5792945,Europe,444,9497,5
67,Ivory Coast,12872,,84,,6810,,5978,,488,3,77384,2932,26394988,Africa,2051,314226,341
68,Kyrgyzstan,11444,327,149,2,3538,78,7757,24,1753,23,256698,39326,6527414,Asia,570,43808,25
69,Sudan,10316,,657,,5403,,4256,,235,15,401,9,43876223,Africa,4253,66783,109417
70,Kenya,10294,,197,,2946,,7151,44,191,4,216242,4019,53803313,Africa,5227,273113,249
71,Australia,10250,270,108,,7835,67,2307,28,402,4,3156624,123743,25509470,Australia/Oceania,2489,236199,8
72,El Salvador,9978,,267,,5732,,3979,334,1538,41,194655,30005,6487372,North America,650,24297,33
73,Venezuela,9707,,93,,2671,,6943,25,341,3,1386563,48766,28432760,South America,2929,305729,21
74,Norway,8984,,253,,8138,,593,1,1657,47,380082,70091,5422695,Europe,604,21434,14
75,Malaysia,8725,,122,,8520,,83,4,269,4,850423,26265,32379180,Asia,3711,265403,38
76,Senegal,8198,,150,,5514,,2534,34,489,9,91337,5451,16754844,Africa,2044,111699,183
77,North Macedonia,8197,,385,,4326,,3486,55,3934,185,78133,37503,2083371,Europe,254,5411,27
78,DRC,8075,,190,,3620,,4265,,90,2,,,89622832,Africa,11099,471699,
79,Costa Rica,8036,,34,3,2304,,5698,30,1577,7,59749,11725,5095683,North America,634,149873,85
80,Ethiopia,7766,,128,,2430,,5208,35,68,1,250604,2178,115036441,Africa,14813,898722,459
81,Bulgaria,7411,,276,,3517,,3618,29,1067,40,179675,25866,6946265,Europe,937,25168,39
82,Finland,7295,,329,,6800,,166,1,1317,59,278800,50315,5541042,Europe,760,16842,20
83,Bosnia and Herzegovina,6981,,226,,3179,,3576,4,2128,69,111536,34005,3279981,Europe,470,14513,29
84,Haiti,6727,,141,2,3022,98,3564,,590,12,14544,1275,11406990,North America,1696,80901,784
85,Tajikistan,6596,,55,,5278,,1263,,691,6,,,9543387,Asia,1447,173516,
86,Palestine,6566,,39,,1084,,5443,,1286,8,122555,24009,5104544,Asia,777,130886,42
87,French Guiana,6170,,29,,3210,,2931,30,20644,97,9895,33107,298875,South America,48,10306,30
88,Guinea,6141,,37,,4862,,1242,24,467,3,14407,1096,13141461,Africa,2140,355175,912
89,Gabon,6026,,46,,3475,,2505,11,2706,21,49853,22385,2227110,Africa,370,48415,45
90,Mauritania,5446,,147,,2501,,2798,5,1171,32,13842,2975,4652686,Africa,854,31651,336
91,Madagascar,5080,,37,,2494,,2549,59,183,1,29539,1066,27708875,Africa,5455,748889,938
92,Djibouti,4977,,56,,4729,,192,,5035,57,51543,52146,988444,Africa,199,17651,19
93,Luxembourg,4956,,111,,4183,,662,3,7913,177,281431,449366,626284,Europe,126,5642,2
94,CAR,4321,,53,,1208,,3060,2,894,11,27385,5667,4832240,Africa,1118,91174,176
95,Hungary,4247,,595,,3073,,579,5,440,62,295561,30598,9659386,Europe,2274,16234,33
96,Greece,3826,,193,,1374,,2259,12,367,19,382452,36700,10420995,Europe,2724,53995,27
97,Croatia,3775,,119,,2514,,1142,4,920,29,94175,22946,4104228,Europe,1087,34489,44
98,Albania,3571,,95,,2014,,1462,10,1241,33,28883,10037,2877676,Europe,806,30291,100
99,Thailand,3227,7,58,,3091,1,78,1,46,0.8,603657,8648,69806441,Asia,21632,1203559,116
100,Somalia,3072,,93,,1343,,1636,2,193,6,,,15903825,Africa,5177,171009,
101,Equatorial Guinea,3071,,51,,842,,2178,,2187,36,16000,11396,1403963,Africa,457,27529,88
102,Paraguay,2980,,25,,1293,,1662,10,418,4,92442,12956,7135346,South America,2394,285414,77
103,Nicaragua,2846,,91,,1993,,762,,429,14,,,6627096,North America,2329,72825,
104,Maldives,2762,,13,,2290,,459,12,5107,24,62767,116058,540823,Asia,196,41602,9
105,Mayotte,2724,,37,,2480,,207,3,9979,136,8800,32236,272986,Africa,100,7378,31
106,Sri Lanka,2646,,11,,1981,,654,1,124,0.5,125632,5866,21416488,Asia,8094,1946953,170
107,Malawi,2430,,39,,747,,1644,4,127,2,20974,1096,19142317,Africa,7877,490829,913
108,Cuba,2428,,87,,2268,,73,2,214,8,202014,17836,11326350,North America,4665,130188,56
109,Lebanon,2419,,36,,1423,,960,9,354,5,178945,26222,6824215,Asia,2821,189562,38
110,Mali,2412,,121,,1730,,561,,119,6,16317,805,20264497,Africa,8402,167475,1242
111,South Sudan,2148,,41,,333,,1774,,192,4,10824,967,11197969,Africa,5213,273121,1035
112,Congo,2028,,47,,589,,1392,,367,9,,,5521573,Africa,2723,117480,
113,Estonia,2014,,69,,1895,,50,1,1518,52,112174,84559,1326569,Europe,659,19226,12
114,Slovakia,1902,,28,,1493,,381,3,348,5,230068,42139,5459742,Europe,2871,194991,24
115,Iceland,1900,,10,,1871,,19,,5567,29,94731,277543,341320,Europe,180,34132,4
116,Zambia,1895,,42,,1412,,441,1,103,2,56825,3089,18396237,Africa,9708,438006,324
117,Lithuania,1874,,79,,1571,,224,15,689,29,461666,169693,2720593,Europe,1452,34438,6
