#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,3858739,8071,183946,732,1774122,5244,1900671,19064,,,,,,North America,,,
,South America,2797934,1452,102334,64,1851708,28480,843892,13633,,,,,,South America,,,
,Asia,2864178,16119,68122,395,1971962,13312,824094,19679,,,,,,Asia,,,
,Europe,2555741,8842,196128,252,1503010,11015,856603,5341,,,,,,Europe,,,
,Africa,562871,143,12810,1,274860,82,275201,965,,,,,,Africa,,,
,Oceania,11212,191,129,1,9334,154,1749,16,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,12651396,34818,563484,1445,7385647,58287,4702265,58702,1623,72.3,,,,All,,,
1,USA,3292257,471,136682,11,1460644,149,1694931,15777,9945,413,41012648,123885,331055210,North America,101,2422,8
2,Brazil,1804338,,70524,,1213512,27916,520302,8318,8487,332,4572796,21509,212599398,South America,118,3015,46
3,India,823471,868,22152,8,516330,124,284989,8944,597,16,11307002,8191,1380344908,Asia,1676,62312,122
4,Russia,720547,6611,11205,188,497446,8378,211896,2300,4937,77,22700000,155547,145936323,Europe,203,13024,6
5,Peru,319646,,11500,,210638,,97508,1309,9691,349,1883326,57101,32982427,South America,103,2868,18
6,Chile,309274,,6781,,278053,,24440,1990,16175,355,1255359,65655,19120422,South America,62,2820,15
7,Spain,300988,,28403,,N/A,N/A,N/A,617,6438,607,5734599,122651,46755317,Europe,155,1646,8
8,Mexico,289174,6891,34191,665,177097,4867,77886,378,2242,265,715295,5546,128966291,North America,446,3772,180
9,UK,288133,,44650,,N/A,N/A,N/A,185,4244,658,11538519,169945,67895775,Europe,236,1521,6
10,Iran,255117,2397,12635,188,217666,2651,24816,3338,3036,150,1947114,23175,84018317,Asia,329,6650,43
11,South Africa,250687,,3860,,118232,,128595,539,4226,65,2057232,34676,59326408,Africa,237,15370,29
12,Pakistan,246351,2752,5123,65,153134,4042,88094,2156,1115,23,1538427,6962,220978917,Asia,897,43135,144
13,Italy,242639,,34938,,194273,,13428,65,4013,578,5854621,96836,60459100,Europe,249,1730,10
14,Saudi Arabia,226486,,2151,,163026,,61309,2220,6503,62,2179448,62581,34825895,Asia,154,16191,16
15,Turkey,210965,,5323,,191883,,13759,1182,2501,63,3881410,46009,84361420,Asia,400,15848,22
16,Germany,199588,,9130,,184500,500,5958,278,2382,109,6376054,76094,83791548,Europe,420,9178,13
17,Bangladesh,181129,2686,2305,30,88034,1628,90790,1,1100,14,932465,5661,164730455,Asia,909,71467,177
18,France,170752,,30004,,78388,,62360,496,2616,460,1384633,21211,65277681,Europe,382,2176,47
19,Colombia,140776,,4925,,58800,,77051,875,2766,97,968465,19028,50896277,South America,362,10334,53
20,Canada,107126,,8759,,70901,,27466,2155,2838,232,3142702,83249,37750636,North America,352,4310,12
21,Qatar,102630,,146,,98233,,4251,139,36552,52,404868,144194,2807805,Asia,27,19232,7
22,Argentina,94060,,1774,,38984,,53302,688,2081,39,445733,9860,45206319,South America,481,25483,101
23,Egypt,80235,,3702,,23274,,53259,41,784,36,135000,1319,102373924,Africa,1276,27654,758
24,Sweden,74898,,5526,,N/A,N/A,N/A,85,7415,547,600019,59402,10100959,Europe,135,1828,17
25,Indonesia,74018,1671,3535,66,34719,1190,35764,,271,13,1038988,3798,273595125,Asia,3696,77396,263
26,Iraq,72460,,2960,,41380,,28120,404,1801,74,661090,16429,40239279,Asia,555,13594,61
27,Ecuador,65018,,4939,,29577,,30502,308,3684,280,174769,9902,17649049,South America,271,3573,101
28,Belarus,64604,,454,,54254,,9896,89,6837,48,1111614,117641,9449229,Europe,146,20813,9
29,Belgium,62469,112,9782,1,17196,17,35491,32,5389,844,1361830,117490,11591026,Europe,186,1185,9
30,Kazakhstan,56455,1708,264,,32500,685,23691,221,3006,14,1694586,90223,18782102,Asia,333,71144,11
31,Oman,54697,1083,248,4,35255,1030,19194,133,10706,49,235044,46007,5108835,Asia,93,20600,22
32,Philippines,54222,1308,1372,12,14037,807,38813,333,495,13,935763,8537,109615114,Asia,2022,79894,117
33,UAE,54050,,330,,43969,,9751,1,5463,33,3816000,385717,9893265,Asia,183,29980,3
34,Kuwait,53580,,383,,43214,,9983,157,12542,90,427006,99955,4271997,Asia,80,11154,10
35,Ukraine,52843,800,1372,27,25661,861,25810,105,1209,31,786402,17985,43725138,Europe,827,31870,56
36,Netherlands,50840,,6136,,N/A,N/A,N/A,20,2967,358,681931,39795,17135967,Europe,337,2793,25
37,Singapore,45783,170,26,,41780,,3977,1,7824,4,866414,148066,5851542,Asia,128,225059,7
38,Portugal,45679,,1646,,30350,,13683,66,4480,161,1316425,129115,10195777,Europe,223,6194,8
39,Bolivia,45565,1452,1702,64,13918,564,29945,71,3902,146,102477,8776,11676710,South America,256,6861,114
40,Panama,43257,,863,,21426,,20968,160,10022,200,158669,36761,4316267,North America,100,5001,27
41,Dominican Republic,41915,,864,,20830,,20221,226,3863,80,182263,16797,10850630,North America,259,12559,60
42,Poland,37521,305,1568,6,26635,587,9318,67,991,41,1779643,47024,37845348,Europe,1009,24136,21
43,Israel,36266,,351,,18613,,17302,130,3943,38,1192111,129611,9197590,Asia,254,26204,8
44,Afghanistan,34351,157,975,4,21105,223,12271,31,882,25,79282,2036,38944614,Asia,1134,39943,491
45,Switzerland,32690,,1966,,29400,,1324,16,3776,227,670484,77456,8656290,Europe,265,4403,13
46,Romania,32079,698,1871,24,21414,285,8794,239,1668,97,838953,43620,19233439,Europe,600,10280,23
47,Bahrain,32039,,104,,27213,,4722,53,18821,61,649020,381265,1702281,Asia,53,16368,3
48,Armenia,31392,489,559,13,19419,710,11414,10,10593,189,133104,44916,2963404,Asia,94,5301,22
49,Nigeria,31323,,709,,12795,,17819,7,152,3,175656,852,206228253,Africa,6584,290872,1174
50,Guatemala,27619,,1139,,4024,,22456,5,1541,64,64590,3604,17922416,North America,649,15735,277
51,Honduras,27053,669,750,46,2850,71,23453,58,2730,76,49308,4977,9908074,North America,366,13211,201
52,Ireland,25589,,1744,,23364,,481,9,5181,353,491648,99541,4939133,Europe,193,2832,10
53,Ghana,23834,,135,,19212,,4487,8,767,4,322910,10388,31085538,Africa,1304,230263,96
54,Azerbaijan,22990,,292,,14093,,8605,66,2267,29,552311,54460,10141508,Asia,441,34731,18
55,Japan,20719,,982,,17652,,2085,31,164,8,540411,4273,126464295,Asia,6104,128782,234
56,Moldova,18924,,635,,12456,268,5833,373,4692,157,101180,25084,4033672,Europe,213,6352,40
57,Austria,18783,74,706,,16864,56,1213,9,2085,78,691709,76790,9007794,Europe,480,12759,13
58,Algeria,18242,,996,,13124,,4122,50,416,23,,,43867588,Africa,2405,44044,
59,Serbia,17728,,370,,13651,,3707,130,2029,42,480346,54983,8736249,Europe,493,23611,18
60,Nepal,16649,,35,,8011,,8603,,571,1,588353,20185,29147777,Asia,1751,832794,50
61,Morocco,15464,136,244,1,11895,68,3325,19,419,7,855814,23180,36921094,Africa,2388,151316,43
62,Cameroon,14916,,359,,11525,,3032,52,562,14,,,26557292,Africa,1780,73976,
63,S. Korea,13373,35,288,,12144,79,941,15,261,6,1396941,27246,51270488,Asia,3834,178023,37
64,Czechia,13062,61,352,,8209,1,4501,12,1220,33,588910,54989,10709558,Europe,820,30425,18
65,Denmark,12946,,609,,12077,,260,4,2235,105,1206863,208339,5792778,Europe,447,9512,5
66,Uzbekistan,12206,179,55,1,7530,,4621,43,365,2,1121236,33489,33480229,Asia,2743,608731,30
67,Ivory Coast,12052,,81,,6080,,5891,,457,3,72599,2751,26389617,Africa,2190,325798,363
68,Sudan,10204,,649,,5277,,4278,,233,15,401,9,43867809,Africa,4299,67593,109396
69,Kyrgyzstan,9910,552,125,3,3236,102,6549,24,1518,19,249996,38305,6526531,Asia,659,52212,26
70,Australia,9549,190,107,1,7730,154,1712,16,374,4,3019317,118372,25507045,Australia/Oceania,2671,238384,8
71,Kenya,9448,,181,,2733,,6534,44,176,3,206584,3840,53793582,Africa,5694,297202,260
72,El Salvador,9142,,254,5,5454,26,3434,274,1409,39,187316,28875,6487104,North America,710,25540,35
73,Norway,8974,,252,,8138,,584,2,1655,46,372389,68677,5422348,Europe,604,21517,15
74,Venezuela,8803,,83,,2671,,6049,24,310,3,1367504,48095,28433417,South America,3230,342571,21
75,Malaysia,8704,8,122,1,8515,4,67,3,269,4,836255,25830,32375781,Asia,3720,265375,39
76,DRC,7905,,189,,3513,,4203,,88,2,,,89600413,Africa,11335,474076,
77,Senegal,7882,,145,,5311,,2426,38,471,9,88729,5297,16751215,Africa,2125,115526,189
78,North Macedonia,7777,,368,,3960,,3449,55,3733,177,74562,35789,2083371,Europe,268,5661,28
79,Finland,7291,12,329,,6800,,162,2,1316,59,275000,49630,5540971,Europe,760,16842,20
80,Ethiopia,7120,,124,,2430,,4566,35,62,1,250604,2179,115013029,Africa,16154,927524,459
81,Bulgaria,6964,,267,,3308,,3389,32,1002,38,172330,24807,6946691,Europe,998,26018,40
82,Costa Rica,6845,,26,,2110,,4709,14,1343,5,54191,10635,5095302,North America,744,195973,94
83,Haiti,6617,35,135,5,2590,131,3892,,580,12,14176,1243,11405851,North America,1724,84488,805
84,Tajikistan,6457,,55,,5115,,1287,,677,6,,,9541627,Asia,1478,173484,
85,Bosnia and Herzegovina,6402,,216,,3037,,3149,4,1952,66,108010,32928,3280147,Europe,512,15186,30
86,Guinea,5969,,37,,4732,,1200,24,454,3,14407,1097,13138531,Africa,2201,355095,912
87,Gabon,5942,,46,,3004,,2892,11,2669,21,46725,20984,2226679,Africa,375,48406,48
88,French Guiana,5704,,23,,2785,,2896,30,19089,77,8707,29139,298812,South America,52,12992,34
89,Palestine,5551,,27,,536,,4988,,1088,5,122555,24014,5103569,Asia,919,189021,42
90,Mauritania,5203,,146,,2111,,2946,5,1119,31,13842,2976,4651681,Africa,894,31861,336
91,Djibouti,4968,,56,,4689,,223,,5027,57,50542,51139,988326,Africa,199,17649,20
92,Luxembourg,4777,,110,,4086,,581,3,7629,176,266437,425482,626200,Europe,131,5693,2
93,CAR,4259,,53,,1142,,3064,2,881,11,26806,5548,4831551,Africa,1134,91161,180
94,Hungary,4229,6,595,2,2974,33,660,5,438,62,293220,30355,9659586,Europe,2284,16235,33
95,Madagascar,4143,,34,,2183,,1926,49,150,1,27504,993,27703021,Africa,6687,814795,1007
96,Greece,3732,,193,,1374,,2165,9,358,19,363412,34872,10421410,Europe,2792,53997,29
97,Croatia,3532,,117,,2377,,1038,4,861,29,91486,22290,4104434,Europe,1162,35081,45
