#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5358965,5753,214694,485,2747122,5690,2397149,26093,,,,,,North America,,,
,South America,3951893,1207,139776,88,2692438,535,1119679,14275,,,,,,South America,,,
,Asia,4127217,123,94024,,2997912,76,1035281,19740,,,,,,Asia,,,
,Europe,2832785,,202523,,1702067,,928195,5121,,,,,,Europe,,,
,Africa,895157,,18908,,544168,,332081,1120,,,,,,Africa,,,
,Oceania,18032,717,212,13,12246,1000,5574,39,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,17184770,7800,670152,586,10696604,7301,5818014,66392,2205,86.0,,,,All,,,
1,USA,4568037,,153840,,2245044,,2169153,18852,13794,465,56684379,171171,331155784,North America,72,2153,6
2,Brazil,2555518,,90188,,1787419,,677911,8318,12016,424,12601096,59250,212677716,South America,83,2358,17
3,India,1584384,,35003,,1021611,,527770,8944,1147,25,17743740,12848,1381048674,Asia,872,39455,78
4,Russia,828990,,13673,,620333,,194984,2300,5680,94,27569646,188911,145939561,Europe,176,10674,5
5,South Africa,471123,,7497,,297967,,165659,539,7936,126,2873163,48398,59365223,Africa,126,7919,21
6,Mexico,408449,5752,45361,485,267147,5690,95941,3922,3165,352,953514,7389,129036569,North America,316,2845,135
7,Peru,400683,,18816,,280044,,101823,1427,12140,570,2293612,69490,33006277,South America,82,1754,14
8,Chile,351575,,9278,,324557,,17740,1529,18379,485,1580823,82640,19128931,South America,54,2062,12
9,Spain,329721,,28441,,N/A,N/A,N/A,617,7052,608,6678414,142835,46756254,Europe,142,1644,7
10,UK,301455,,45961,,N/A,N/A,N/A,94,4439,677,15478728,227916,67914250,Europe,225,1478,4
11,Iran,298909,,16343,,259116,,23450,4027,3555,194,2405862,28616,84074125,Asia,281,5144,35
12,Pakistan,276288,,5892,,244883,,25513,1179,1249,27,1931102,8730,221201945,Asia,801,37543,115
13,Colombia,276055,,9454,,142777,,123824,1493,5421,186,1502809,29511,50924415,South America,184,5387,34
14,Saudi Arabia,272590,,2816,,228569,,41205,2063,7821,81,3237731,92894,34854060,Asia,128,12377,11
15,Italy,246776,,35129,,199031,,12616,38,4082,581,6690311,110667,60454503,Europe,245,1721,9
16,Bangladesh,232194,,3035,,130292,,98867,1,1409,18,1151258,6985,164815565,Asia,710,54305,143
17,Turkey,228924,,5659,,212557,,10708,1280,2712,67,4711095,55813,84408505,Asia,369,14916,18
18,Germany,208811,,9212,,192000,,7599,261,2492,110,8006135,95532,83805419,Europe,401,9097,10
19,France,185196,,30238,,81311,,73647,385,2837,463,2982302,45681,65285158,Europe,353,2159,22
20,Argentina,178996,,3288,,77855,,97853,1002,3958,73,675011,14925,45227828,South America,253,13755,67
21,Iraq,118300,,4603,,83461,,30236,433,2936,114,965317,23961,40286249,Asia,341,8752,42
22,Canada,115470,,8917,,100465,,6088,2237,3057,236,3899192,103241,37767796,North America,327,4235,10
23,Qatar,110153,,169,,106849,,3135,97,39231,60,487435,173600,2807805,Asia,25,16614,6
24,Indonesia,104432,,4975,,62138,,37319,,381,18,1447583,5288,273745183,Asia,2621,55024,189
25,Egypt,93356,,4728,,37025,,51603,41,911,46,135000,1317,102474273,Africa,1098,21674,759
26,Kazakhstan,86192,,793,,56638,,28761,221,4586,42,2064778,109865,18793759,Asia,218,23700,9
27,Philippines,85486,,1962,,26996,,56528,351,779,18,1422384,12967,109690836,Asia,1283,55908,77
28,Ecuador,83193,,5623,,35572,,41998,350,4710,318,233877,13241,17662965,South America,212,3141,76
29,Sweden,79782,,5730,,N/A,N/A,N/A,43,7896,567,810356,80200,10104222,Europe,127,1763,12
30,Oman,78569,,412,,60240,,17917,184,15359,81,303711,59370,5115599,Asia,65,12417,17
31,Bolivia,73534,1207,2808,88,22506,535,48220,71,6293,240,158497,13564,11684977,South America,159,4161,74
32,Israel,68299,,491,,32746,,35062,328,7426,53,1651766,179587,9197590,Asia,135,18732,6
33,Ukraine,67597,,1650,,37394,,28553,99,1546,38,998299,22838,43711571,Europe,647,26492,44
34,Belarus,67518,,548,,61442,,5528,,7145,58,1278583,135313,9449069,Europe,140,17243,7
35,Belgium,66662,,9833,,17476,,39353,49,5750,848,1588423,137008,11593639,Europe,174,1179,7
36,Dominican Republic,66182,,1123,,33947,,31112,286,6096,103,250424,23067,10856272,North America,164,9667,43
37,Kuwait,65903,,444,,56467,,8992,125,15415,104,498357,116567,4275277,Asia,65,9629,9
38,Panama,63269,,1374,,37316,,24579,158,14646,318,216730,50171,4319796,North America,68,3144,20
39,UAE,59921,,347,,53202,,6372,,6053,35,4965917,501635,9899467,Asia,165,28529,2
40,Netherlands,53621,,6147,,N/A,N/A,N/A,21,3129,359,962965,56189,17137929,Europe,320,2788,18
41,Singapore,51531,,27,,46098,,5406,,8803,5,1321094,225677,5853928,Asia,114,216812,4
42,Portugal,50613,,1725,,35875,,13013,41,4965,169,1561919,153216,10194240,Europe,201,5910,7
43,Romania,48235,,2269,,26446,,19520,377,2509,118,1154228,60032,19226813,Europe,399,8474,17
44,Guatemala,47605,,1835,,34488,,11282,5,2654,102,148164,8259,17939645,North America,377,9776,121
45,Poland,44416,,1694,,33190,,9532,66,1174,45,2186977,57790,37843204,Europe,852,22340,17
46,Nigeria,42208,,873,,19004,,22331,7,204,4,272748,1321,206494286,Africa,4892,236534,757
47,Honduras,40460,,1214,,5103,,34143,59,4080,122,98904,9974,9916258,North America,245,8168,100
48,Bahrain,40311,,144,,36920,,3247,41,23638,84,817608,479432,1705369,Asia,42,11843,2
49,Armenia,37937,,723,,27824,,9390,10,12801,244,160380,54115,2963691,Asia,78,4099,18
50,Afghanistan,36471,,1271,,25389,,9811,31,935,33,88199,2262,38990237,Asia,1069,30677,442
51,Ghana,35142,,175,,31286,,3681,8,1129,6,382752,12300,31119277,Africa,886,177824,81
52,Switzerland,34802,,1979,,31100,,1723,20,4019,229,777631,89800,8659571,Europe,249,4376,11
53,Kyrgyzstan,34592,,1347,,22296,,10949,24,5296,206,267718,40985,6532124,Asia,189,4849,24
54,Japan,31901,,1001,,23507,,7393,81,252,8,765346,6053,126444285,Asia,3964,126318,165
55,Azerbaijan,31221,,438,,24495,,6288,66,3077,43,708632,69842,10146248,Asia,325,23165,14
56,Algeria,29229,,1186,,19592,,8451,70,666,27,,,43908748,Africa,1502,37023,
57,Ireland,25942,,1764,,23364,,814,4,5249,357,624615,126389,4941995,Europe,191,2802,8
58,Serbia,24892,,558,,14047,,10287,143,2850,64,650744,74503,8734430,Europe,351,15653,13
59,Moldova,23947,,759,,16785,,6403,362,5937,188,128076,31756,4033187,Europe,168,5314,31
60,Uzbekistan,22585,,131,,12937,,9517,138,674,4,1377915,41125,33505420,Asia,1484,255767,24
61,Morocco,22213,,334,,17125,,4754,31,601,9,1210035,32753,36943799,Africa,1663,110610,31
62,Austria,20850,,716,,18528,,1606,20,2314,79,870602,96621,9010456,Europe,432,12584,10
63,Nepal,19273,,49,,14021,,5203,,661,2,670746,22990,29175017,Asia,1514,595409,43
64,Kenya,19125,,311,,8021,,10793,44,355,6,289759,5380,53855211,Africa,2816,173168,186
65,Cameroon,17255,,391,,15320,,1544,30,649,15,149000,5603,26591700,Africa,1541,68009,178
66,Costa Rica,16800,,133,,4050,,12617,75,3296,26,84815,16638,5097714,North America,303,38329,60
67,Venezuela,16571,,151,,10195,,6225,26,583,5,1511433,53165,28429253,South America,1716,188273,19
68,Australia,16298,716,189,13,10619,1000,5490,39,639,7,4153568,162742,25522399,Australia/Oceania,1566,135039,6
69,Czechia,16093,,374,,11429,,4290,16,1503,35,675755,63092,10710586,Europe,666,28638,16
70,El Salvador,15841,,430,,8071,,7340,487,2441,66,234086,36075,6488800,North America,410,15090,28
71,Ivory Coast,15813,,99,,10793,,4921,,598,4,98014,3709,26423629,Africa,1671,266905,270
72,Ethiopia,15810,,253,,6685,,8872,66,137,2,403611,3505,115161304,Africa,7284,455183,285
73,S. Korea,14269,18,300,,13132,63,837,13,278,6,1556215,30352,51272771,Asia,3593,170909,33
74,Denmark,13634,,614,,12485,,535,3,2353,106,1491115,257362,5793834,Europe,425,9436,4
75,Sudan,11496,,725,,6001,,4770,,262,17,401,9,43921098,Africa,3821,60581,109529
76,Palestine,11284,,80,,4833,,6371,,2208,16,155355,30404,5109741,Asia,453,63872,33
77,Bulgaria,11155,,368,,5971,,4816,40,1606,53,254824,36697,6943991,Europe,623,18870,27
78,Bosnia and Herzegovina,11127,,316,,5441,,5370,,3393,96,135760,41402,3279093,Europe,295,10377,24
79,North Macedonia,10503,,476,,5931,,4096,55,5041,228,97550,46823,2083367,Europe,198,4377,21
80,Madagascar,10317,,99,,7117,,3101,102,372,4,39864,1437,27740097,Africa,2689,280203,696
81,Senegal,9961,,200,,6655,,3106,50,594,12,106267,6335,16774199,Africa,1684,83871,158
82,Norway,9172,,255,,8752,,165,2,1691,47,435631,80307,5424545,Europe,591,21273,12
83,Malaysia,8956,,124,,8612,,220,2,276,4,955133,29482,32397308,Asia,3617,261269,34
84,DRC,8931,,210,,6095,,2626,,100,2,,,89742399,Africa,10048,427345,
