#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,3836493,69545,182948,1441,1757438,29587,1896107,18899,,,,,,North America,,,
,South America,2782358,50182,101904,1559,1820543,40900,859911,13616,,,,,,South America,,,
,Asia,2847679,56403,67726,1096,1961783,41309,818170,19882,,,,,,Asia,,,
,Europe,2546893,14130,195876,378,1491995,12632,859022,5359,,,,,,Europe,,,
,Africa,561680,16617,12782,282,273920,8137,274978,950,,,,,,Africa,,,
,Oceania,11021,307,128,,9180,6,1713,13,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,12586845,207184,561379,4756,7315510,132571,4709956,58723,1615,72.0,,,,All,,,
1,USA,3279719,59720,136476,654,1450355,23927,1692888,15615,9907,412,40931880,123643,331049917,North America,101,2426,8
2,Brazil,1800827,41724,70398,1144,1185596,33129,544833,8318,8471,331,4514329,21234,212595276,South America,118,3020,47
3,India,822570,27728,22144,521,516206,20246,284220,8944,596,16,11024491,7987,1380307868,Asia,1678,62333,125
4,Russia,713936,6635,11017,174,489068,7752,213851,2300,4892,75,22388195,153411,145936153,Europe,204,13246,7
5,Peru,319646,3198,11500,186,210638,2836,97508,1292,9692,349,1883326,57103,32981172,South America,103,2868,18
6,Chile,309274,3058,6781,99,278053,3131,24440,1990,16175,355,1255359,65657,19119974,South America,62,2820,15
7,Spain,300988,852,28403,2,N/A,N/A,N/A,617,6438,607,5734599,122651,46755268,Europe,155,1646,8
8,UK,288133,512,44650,48,N/A,N/A,N/A,185,4244,658,11538519,169947,67894803,Europe,236,1521,6
9,Mexico,282283,7280,33526,730,172230,4435,76527,378,2189,260,699944,5427,128962592,North America,457,3847,184
10,Iran,252720,2262,12447,142,215015,2839,25258,3319,3008,148,1922501,22883,84015380,Asia,332,6750,44
11,South Africa,250687,12348,3860,140,118232,5171,128595,539,4226,65,2057232,34678,59324365,Africa,237,15369,29
12,Pakistan,243599,2751,5058,75,149092,3781,89449,2375,1102,23,1514858,6856,220967179,Asia,907,43687,146
13,Italy,242639,276,34938,12,194273,295,13428,65,4013,578,5854621,96836,60459342,Europe,249,1730,10
14,Saudi Arabia,226486,3159,2151,51,163026,1930,61309,2220,6504,62,2179448,62584,34824413,Asia,154,16190,16
15,Turkey,210965,1003,5323,23,191883,1493,13759,1182,2501,63,3881410,46011,84358941,Asia,400,15848,22
16,Germany,199588,390,9130,5,184000,400,6458,278,2382,109,6376054,76095,83790818,Europe,420,9178,13
17,Bangladesh,178443,2949,2275,37,86406,1862,89762,1,1083,14,921272,5593,164725975,Asia,923,72407,179
18,France,170752,658,30004,25,78388,218,62360,496,2616,460,1384633,21212,65277288,Europe,382,2176,47
19,Colombia,133973,,4714,,56272,,72987,875,2632,93,945240,18572,50894796,South America,380,10797,54
20,Canada,107023,218,8759,10,70819,245,27445,2152,2835,232,3098193,82072,37749733,North America,353,4310,12
21,Qatar,102630,520,146,4,98233,961,4251,139,36552,52,404868,144194,2807805,Asia,27,19232,7
22,Argentina,90693,,1749,29,38984,671,49960,688,2006,39,445733,9860,45205187,South America,498,25846,101
23,Egypt,80235,981,3702,85,23274,521,53259,41,784,36,135000,1319,102368642,Africa,1276,27652,758
24,Sweden,74898,163,5526,11,N/A,N/A,N/A,85,7415,547,600019,59403,10100787,Europe,135,1828,17
25,Iraq,72460,2848,2960,78,41380,1878,28120,404,1801,74,661090,16430,40236807,Asia,555,13594,61
26,Indonesia,72347,1611,3469,52,33529,878,35349,,264,13,1015678,3712,273587227,Asia,3782,78866,269
27,Ecuador,65018,797,4939,39,29577,393,30502,308,3684,280,174769,9903,17648317,South America,271,3573,101
28,Belarus,64604,193,454,5,54254,645,9896,89,6837,48,1111614,117641,9449238,Europe,146,20813,9
29,Belgium,62357,147,9781,3,17179,20,35397,36,5380,844,1349831,116456,11590889,Europe,186,1185,9
