#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,3336693,31477,172997,979,1459841,10097,1703855,19027,,,,,,North America,,,
,South America,2368455,6034,89242,274,1465929,5827,813284,12975,,,,,,South America,,,
,Europe,2451820,11195,193014,450,1410599,13093,848207,5649,,,,,,Europe,,,
,Asia,2465065,45217,59797,908,1646569,37603,758699,19348,,,,,,Asia,,,
,Africa,436734,2292,10696,34,210597,981,215441,923,,,,,,Africa,,,
,Oceania,9897,254,126,,8916,229,855,8,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,11069385,96469,525887,2645,6203102,67830,4340396,57934,1420,67.5,,,,All,,,
1,USA,2857996,22312,131694,209,1196353,5262,1529949,15907,8634,398,35779088,108090,331012864,North America,116,2513,9
2,Brazil,1502424,1071,62045,55,916147,,524232,8318,7068,292,3290316,15479,212566422,South America,141,3426,65
3,Russia,667883,6718,9859,176,437893,8915,220131,2300,4577,68,20451110,140139,145934960,Europe,219,14802,7
4,India,644404,17236,18597,372,390252,10350,235555,8944,467,13,9297749,6737,1380048586,Asia,2142,74208,148
5,Spain,297625,442,28385,17,N/A,N/A,N/A,617,6366,607,5448984,116544,46754922,Europe,157,1647,9
6,Peru,292004,,10045,,182097,,99862,1220,8856,305,1720261,52173,32972385,South America,113,3282,19
7,Chile,288089,3548,6051,131,253343,4096,28695,2099,15070,317,1146593,59978,19116840,South America,66,3159,17
8,UK,284276,519,44131,136,N/A,N/A,N/A,279,4187,650,10120276,149073,67887996,Europe,239,1538,7
9,Italy,241184,223,34833,15,191467,384,14884,79,3989,576,5575815,92222,60461036,Europe,251,1736,11
10,Mexico,238511,6741,29189,679,142593,4274,66729,378,1850,226,610495,4735,128936700,North America,541,4417,211
11,Iran,235429,2566,11260,154,196446,2348,27723,3123,2803,134,1744958,20775,83994819,Asia,357,7460,48
