#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,4569147,5327,196613,296,2217636,4431,2154898,20055,,,,,,North America,,,
,South America,3265299,,117891,,2122864,,1024544,13643,,,,,,South America,,,
,Asia,3397376,48,79896,1,2411493,40,905987,19720,,,,,,Asia,,,
,Europe,2669381,,199087,,1588788,,881506,5303,,,,,,Europe,,,
,Africa,724702,,15210,,383316,,326176,1061,,,,,,Africa,,,
,Oceania,13749,268,145,1,10057,171,3547,33,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,14640375,5643,608857,298,8734805,4642,5296713,59819,1878,78.1,,,,All,,,
1,USA,3898550,,143289,,1802338,,1952923,16552,11774,433,48341735,146002,331102850,North America,85,2311,7
2,Brazil,2099896,,79533,,1371229,,649134,8318,9876,374,4911063,23096,212636496,South America,101,2674,43
3,India,1118107,,27503,,700399,,390205,8944,810,20,13791869,9989,1380678271,Asia,1235,50201,100
4,Russia,771546,,12342,,550344,,208860,2300,5287,85,24991740,171249,145937857,Europe,189,11824,6
5,South Africa,364328,,5033,,191059,,168236,539,6139,85,2471747,41651,59344794,Africa,163,11791,24
6,Peru,353590,,13187,,241955,,98448,1293,10717,400,2063240,62534,32993724,South America,93,2502,16
7,Mexico,344224,5311,39184,296,217423,4417,87617,378,2668,304,821922,6372,128999581,North America,375,3292,157
8,Chile,330930,,8503,,301794,,20633,1764,17304,445,1404047,73416,19124453,South America,58,2249,14
9,Spain,307335,,28420,,N/A,N/A,N/A,617,6573,608,6026446,128892,46755761,Europe,152,1645,8
10,UK,294792,,45300,,N/A,N/A,N/A,142,4341,667,13293523,195768,67904526,Europe,230,1499,5
11,Iran,273788,,14188,,237788,,21812,3556,3258,169,2148999,25570,84044752,Asia,307,5924,39
12,Pakistan,263496,,5568,,204276,,53652,1763,1192,25,1721660,7787,221084562,Asia,839,39706,128
13,Saudi Arabia,250920,,2486,,197735,,50699,2180,7202,71,2670926,76664,34839236,Asia,139,14014,13
14,Italy,244434,,35045,,196949,,12440,49,4043,580,6238049,103182,60456923,Europe,247,1725,10
15,Turkey,219641,,5491,,202010,,12140,1246,2603,65,4273377,50642,84383723,Asia,384,15368,20
16,Bangladesh,204525,,2618,,111642,,90265,1,1241,16,1028299,6241,164770770,Asia,806,62938,160
17,Germany,202845,,9163,,187800,,5882,249,2421,109,6884614,82157,83798119,Europe,413,9145,12
18,Colombia,197278,,6736,,91793,,98749,1040,3875,132,1210063,23769,50909605,South America,258,7558,42
19,France,174674,,30152,,79233,,65289,477,2676,462,2618722,40114,65281223,Europe,374,2165,25
20,Argentina,126755,,2260,,54105,,70390,752,2803,50,541238,11970,45216508,South America,357,20007,84
21,Canada,110338,,8852,,97051,,4435,2177,2922,234,3520542,93238,37758765,North America,342,4266,11
22,Qatar,106648,,157,,103377,,3114,128,37983,56,441700,157311,2807805,Asia,26,17884,6
23,Iraq,92530,,3781,,60528,,28221,397,2298,94,793024,19697,40261528,Asia,435,10648,51
24,Egypt,87775,,4302,,28380,,55093,41,857,42,135000,1318,102421458,Africa,1167,23808,759
25,Indonesia,86521,,4143,,45401,,36977,,316,15,1221518,4464,273666205,Asia,3163,66055,224
26,Sweden,77281,,5619,,N/A,N/A,N/A,56,7650,556,681820,67490,10102504,Europe,131,1798,15
27,Ecuador,74013,,5313,,31901,,36799,342,4192,301,204162,11564,17655641,South America,239,3323,86
28,Kazakhstan,70339,,375,,43029,,26935,221,3744,20,1777280,94598,18787624,Asia,267,50100,11
29,Philippines,67456,,1831,,22465,,43160,351,615,17,1142165,10416,109650983,Asia,1626,59886,96
30,Oman,66661,,318,,44004,,22339,165,13040,62,270788,52971,5112039,Asia,77,16076,19
31,Belarus,66095,,499,,58204,,7392,89,6995,53,1193162,126272,9449153,Europe,143,18936,8
32,Belgium,63706,,9800,,17289,,36617,28,5496,845,1444885,124642,11592264,Europe,182,1183,8
33,Kuwait,59204,,408,,49687,,9109,132,13854,95,459349,107486,4273551,Asia,72,10474,9
34,Ukraine,58842,,1485,,30879,,26478,93,1346,34,877262,20066,43718712,Europe,743,29440,50
35,Bolivia,58138,,2106,,18200,,37832,71,4977,180,126510,10831,11680626,South America,201,5546,92
36,UAE,56922,,339,,49269,,7314,1,5752,34,4508205,455549,9896203,Asia,174,29192,2
37,Panama,53468,,1096,,28482,,23890,175,12383,254,187041,43317,4317939,North America,81,3940,23
38,Dominican Republic,52855,,981,,25094,,26780,245,4870,90,213085,19633,10853302,North America,205,11064,51
39,Netherlands,51725,,6136,,N/A,N/A,N/A,17,3018,358,764079,44587,17136896,Europe,331,2793,22
40,Israel,50289,,409,,21675,,28205,252,5468,44,1457203,158433,9197590,Asia,183,22488,6
41,Portugal,48636,,1689,,33369,,13578,61,4771,166,1413519,138648,10195049,Europe,210,6036,7
42,Singapore,47912,,27,,44086,,3799,,8186,5,1009532,172491,5852672,Asia,122,216766,6
43,Poland,40104,,1624,,30292,,8188,67,1060,43,1936889,51180,37844332,Europe,944,23303,20
44,Guatemala,38677,,1485,,23365,,13827,5,2157,83,64590,3602,17930577,North America,464,12074,278
45,Romania,37458,,2026,,22617,,12815,286,1948,105,958622,49850,19230300,Europe,513,9492,20
46,Nigeria,36663,,789,,15105,,20769,7,178,4,212201,1028,206354269,Africa,5628,261539,972
47,Bahrain,36422,,126,,32372,,3924,46,21378,74,726140,426203,1703743,Asia,47,13522,2
48,Afghanistan,35475,,1181,,23634,,10660,31,910,30,83771,2150,38966225,Asia,1098,32994,465
49,Armenia,34877,,641,,23294,,10942,10,11769,216,146717,49507,2963540,Asia,85,4623,20
50,Switzerland,33591,,1969,,30300,,1322,22,3880,227,726806,83948,8657844,Europe,258,4397,12
51,Honduras,32793,,891,,3661,,28241,51,3308,90,78825,7953,9911950,North America,302,11125,126
52,Ghana,27667,,148,,23249,,4270,8,890,5,346990,11157,31101520,Africa,1124,210145,90
53,Azerbaijan,27521,,354,,18967,,8200,66,2713,35,627881,61898,10143753,Asia,369,28655,16
54,Kyrgyzstan,26532,,1003,,12328,,13201,24,4064,154,262894,40264,6529180,Asia,246,6510,25
55,Ireland,25760,,1753,,23364,,643,8,5214,355,550728,111472,4940489,Europe,192,2818,9
56,Japan,24642,,985,,19576,,4081,43,195,8,634997,5022,126454817,Asia,5132,128381,199
57,Algeria,23084,,1078,,16051,,5955,67,526,25,,,43887085,Africa,1901,40712,
58,Moldova,20980,,684,,14376,,5920,362,5202,170,128076,31754,4033442,Europe,192,5897,31
59,Serbia,20894,,472,,14047,,6375,187,2392,54,550091,62973,8735388,Europe,418,18507,16
60,Austria,19655,,711,,17599,,1345,14,2182,79,748669,83102,9009055,Europe,458,12671,12
61,Nepal,17658,,40,,11695,,5923,,606,1,627972,21535,29160680,Asia,1651,729017,46
62,Morocco,17236,,273,,14921,,2042,31,467,7,1009326,27329,36931849,Africa,2143,135281,37
63,Uzbekistan,16607,,85,,9178,,7344,70,496,3,1377915,41141,33492162,Asia,2017,394025,24
64,Cameroon,16157,,373,,13728,,2056,52,608,14,135000,5080,26573591,Africa,1645,71243,197
65,Ivory Coast,14119,,92,,8366,,5661,,535,3,83753,3172,26405728,Africa,1870,287019,315
66,Czechia,13945,,359,,8761,,4825,19,1302,34,624780,58336,10710045,Europe,768,29833,17
67,S. Korea,13771,26,296,1,12572,16,903,19,269,6,1470193,28675,51271569,Asia,3723,173215,35
68,Kenya,13353,,234,,5122,,7997,44,248,4,243887,4531,53822775,Africa,4031,230012,221
69,Denmark,13173,,611,,12209,,353,5,2274,105,1306743,225562,5793278,Europe,440,9482,4
70,Australia,12069,267,123,1,8444,171,3502,32,473,5,3527011,138237,25514318,Australia/Oceania,2114,207433,7
71,Venezuela,11891,,112,,3972,,7807,17,418,4,1426989,50191,28431445,South America,2391,253852,20
72,El Salvador,11846,,335,,6705,,4806,414,1826,52,209446,32283,6487908,North America,548,19367,31
73,Costa Rica,11114,,62,,2966,,8086,44,2181,12,68755,13491,5096445,North America,459,82201,74
