#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,3315452,8731,172775,757,1454247,4503,1688430,19018,,,,,,North America,,,
,South America,2363722,1301,89038,70,1460696,594,813988,12969,,,,,,South America,,,
,Europe,2440625,,192564,,1397506,,850555,5660,,,,,,Europe,,,
,Asia,2426627,6779,58978,89,1618886,9920,748763,19298,,,,,,Asia,,,
,Africa,435512,1070,10681,19,209943,327,214888,916,,,,,,Africa,,,
,Oceania,9708,65,126,,8729,42,853,8,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,10992367,17946,524177,935,6150658,15386,4317532,57873,1410,67.2,,,,All,,,
1,USA,2837189,,131485,,1191091,,1514613,15907,8571,397,35538123,107362,331012864,North America,117,2517,9
2,Brazil,1501353,,61990,,916147,,523216,8318,7063,292,3290316,15479,212566422,South America,142,3429,65
3,Russia,661165,,9683,,428978,,222504,2300,4531,66,20168904,138205,145934960,Europe,221,15071,7
4,India,627168,,18225,,379902,,229041,8944,454,13,9297749,6737,1380048586,Asia,2200,75723,148
5,Spain,297183,,28368,,N/A,N/A,N/A,617,6356,607,5448984,116544,46754922,Europe,157,1648,9
6,Peru,292004,,10045,,182097,,99862,1220,8856,305,1720261,52173,32972385,South America,113,3282,19
7,Chile,284541,,5920,,249247,,29374,2099,14884,310,1131008,59163,19116840,South America,67,3229,17
8,UK,283757,,43995,,N/A,N/A,N/A,279,4180,648,9914663,146044,67887996,Europe,239,1543,7
9,Italy,240961,,34818,,191083,,15060,82,3985,576,5498719,90946,60461036,Europe,251,1736,11
10,Mexico,238511,6741,29189,679,142593,4274,66729,378,1850,226,610495,4735,128936700,North America,541,4417,211
11,Iran,232863,,11106,,194098,,27659,3097,2772,132,1719451,20471,83994819,Asia,361,7563,49
12,Pakistan,221896,4087,4551,78,113623,8929,103722,2479,1005,21,1350773,6115,220885011,Asia,995,48535,164
13,Turkey,202284,,5167,,176965,,20152,1067,2398,61,3483677,41304,84341594,Asia,417,16323,24
14,Saudi Arabia,197608,,1752,,137669,,58187,2287,5676,50,1727701,49627,34814036,Asia,176,19871,20
15,Germany,196717,,9064,,180300,,7353,327,2348,108,5873563,70102,83785708,Europe,426,9244,14
16,South Africa,168061,,2844,,81999,,83218,539,2834,48,1706127,28766,59310064,Africa,353,20854,35
17,France,166378,,29875,,76802,,59701,573,2549,458,1384633,21212,65274533,Europe,392,2185,47
18,Bangladesh,153277,,1926,,66442,,84909,1,931,12,805697,4892,164694619,Asia,1074,85511,204
19,Colombia,106110,,3641,,44531,,57938,335,2085,72,798108,15685,50884429,South America,480,13975,64
20,Canada,104772,,8642,,68347,,27783,2110,2776,229,2848244,75463,37743411,North America,360,4367,13
21,Qatar,97897,,118,,86597,,11182,187,34866,42,366095,130385,2807805,Asia,29,23795,8
22,Egypt,71299,,3120,,19288,,48891,41,697,30,135000,1319,102331672,Africa,1435,32799,758
23,Sweden,70639,,5411,,N/A,N/A,N/A,124,6994,536,519113,51399,10099585,Europe,143,1866,19
24,Argentina,69941,,1385,,24186,,44370,594,1547,31,372108,8233,45197263,South America,646,32633,121
25,Belarus,62698,,405,,48738,,13555,89,6635,43,1028349,108828,9449297,Europe,151,23332,9
26,Belgium,61598,,9761,,17044,,34793,37,5315,842,1251345,107968,11589926,Europe,188,1187,9
27,Ecuador,59468,,4639,,28032,,26797,288,3371,263,156185,8852,17643190,South America,297,3803,113
28,Indonesia,59394,,2987,,26667,,29740,,217,11,849155,3104,273531943,Asia,4605,91574,322
29,Iraq,53708,,2160,,27912,,23636,326,1335,54,567685,14115,40219503,Asia,749,18620,71
30,Netherlands,50335,,6113,,N/A,N/A,N/A,28,2938,357,616376,35971,17135140,Europe,340,2803,28
31,UAE,49469,,317,,38664,,10488,1,5002,32,3500000,353869,9890654,Asia,200,31201,3
32,Kuwait,47859,,359,,38390,,9110,142,11207,84,395349,92574,4270616,Asia,89,11896,11
33,Ukraine,45887,,1185,,20053,,24649,98,1049,27,677257,15487,43730851,Europe,953,36904,65
34,Singapore,44310,,26,,39429,,4855,1,7574,4,757746,129517,5850538,Asia,132,225021,8
35,Kazakhstan,44075,1501,188,,26251,718,17636,121,2347,10,1555858,82859,18777194,Asia,426,99879,12
36,Portugal,42782,,1587,,28097,,13098,77,4196,156,1205593,118237,10196424,Europe,238,6425,8
37,Oman,42555,,188,,25318,,17049,114,8334,37,198994,38973,5105987,Asia,120,27160,26
38,Philippines,38805,,1274,,10673,,26858,170,354,12,754775,6888,109583231,Asia,2824,86015,145
39,Bolivia,35528,1301,1271,70,10358,594,23899,71,3044,109,79567,6816,11673229,South America,329,9184,147
40,Panama,35237,,667,,16445,,18125,140,8167,155,135801,31473,4314782,North America,122,6469,32
41,Poland,35146,,1492,,22209,,11445,73,929,39,1569693,41476,37846250,Europe,1077,25366,24
