#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5230304,34388,210977,1058,2636293,22683,2383034,26316,,,,,,North America,,,
,South America,3803466,16102,136024,479,2546204,5254,1121238,14286,,,,,,South America,,,
,Asia,4044947,73729,92717,1339,2937300,63994,1014930,19715,,,,,,Asia,,,
,Europe,2813470,13499,202042,378,1688672,11731,922756,5136,,,,,,Europe,,,
,Africa,867806,3712,18287,69,512107,2018,337412,1109,,,,,,Africa,,,
,Oceania,17033,369,189,6,10936,1,5908,50,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,16777747,141799,660251,3329,10332163,105681,5785333,66616,2152,84.7,,,,All,,,
1,USA,4461071,27661,151706,631,2151853,15250,2157512,19112,13472,458,55320705,167059,331145197,North America,74,2183,6
2,Brazil,2455905,12425,88017,338,1667667,,700221,8318,11548,414,12601096,59252,212669472,South America,87,2416,17
3,India,1531783,49280,34224,776,988583,35394,508976,8944,1109,25,17334885,12553,1380974594,Asia,902,40351,80
4,Russia,823515,5395,13504,150,612217,8888,197794,2300,5643,93,27327570,187253,145939220,Europe,177,10807,5
5,South Africa,452529,,7067,,274925,,170537,539,7623,119,2802211,47206,59361137,Africa,131,8400,21
6,Mexico,395489,4973,44022,342,256777,5272,94690,3922,3065,341,924359,7164,129029171,North America,326,2931,140
7,Peru,389717,,18418,,272547,,98752,1439,11808,558,2250256,68182,33003766,South America,85,1792,15
8,Chile,349800,1877,9240,53,322332,2378,18228,1529,18287,483,1563693,81749,19128035,South America,55,2070,12
9,Spain,327690,1828,28436,2,N/A,N/A,N/A,617,7008,608,6678414,142835,46756155,Europe,143,1644,7
10,UK,300692,581,45878,119,N/A,N/A,N/A,97,4428,676,15197099,223775,67912305,Europe,226,1480,4
11,Iran,296273,2667,16147,235,257019,1875,23107,3902,3524,192,2380122,28312,84068250,Asia,284,5206,35
12,Pakistan,275225,936,5865,23,242436,1410,26924,1217,1244,27,1909846,8635,221178468,Asia,804,37712,116
13,Saudi Arabia,270831,1897,2789,29,225624,2688,42418,2103,7771,80,3174886,91099,34851095,Asia,129,12496,11
14,Colombia,257101,,8777,,131161,,117163,1493,5049,172,1439436,28268,50921453,South America,198,5802,35
15,Italy,246488,181,35123,11,198756,163,12609,40,4077,581,6634293,109739,60454987,Europe,245,1721,9
16,Bangladesh,229185,2960,3000,35,127414,1731,98771,1,1391,18,1137131,6900,164806606,Asia,719,54936,145
17,Turkey,227982,963,5645,15,211561,1092,10776,1280,2701,67,4665383,55275,84403549,Asia,370,14952,18
18,Germany,207508,129,9206,1,191400,,6902,261,2476,110,7418812,88526,83803959,Europe,404,9103,11
19,France,183079,,30209,,81082,,71788,398,2804,463,2982302,45682,65284371,Europe,357,2161,22
20,Argentina,167416,,3082,23,75083,2508,89251,1002,3702,68,660112,14596,45225564,South America,270,14674,69
21,Iraq,115332,2747,4535,77,81062,3918,29735,481,2863,113,946761,23504,40281305,Asia,349,8882,43
22,Canada,114877,280,8908,7,99968,108,6001,2225,3042,236,3863830,102310,37765990,North America,329,4240,10
23,Qatar,109880,283,167,2,106603,275,3110,92,39134,59,481930,171639,2807805,Asia,26,16813,6
24,Indonesia,102051,1748,4901,63,60539,2366,36611,,373,18,1417322,5178,273729387,Asia,2682,55852,193
25,Egypt,92482,,4652,,34838,,52992,41,903,45,135000,1318,102463710,Africa,1108,22026,759
26,Kazakhstan,84648,1526,793,,54404,1833,29451,221,4504,42,2064778,109872,18792532,Asia,222,23698,9
27,Philippines,83673,1678,1947,4,26617,173,55109,351,763,18,1387760,12652,109682866,Asia,1311,56334,79
28,Ecuador,81161,,5532,,34896,,40733,350,4595,313,225293,12756,17661500,South America,218,3193,78
29,Sweden,79395,,5700,,N/A,N/A,N/A,46,7858,564,820606,81217,10103878,Europe,127,1773,12
30,Oman,77904,846,402,9,58587,1559,18915,181,15231,79,302397,59121,5114887,Asia,66,12724,17
31,Bolivia,71181,1752,2647,64,21478,309,47056,71,6092,227,152606,13061,11684107,South America,164,4414,77
32,Belarus,67366,115,543,5,60669,177,6154,,7129,57,1270082,134413,9449086,Europe,140,17402,7
33,Ukraine,66575,919,1629,13,36744,632,28202,101,1523,37,983350,22496,43712999,Europe,657,26834,44
34,Belgium,66428,402,9822,1,17452,13,39154,52,5730,847,1575452,135893,11593364,Europe,175,1180,7
35,Israel,65791,1806,486,12,32157,5024,33148,316,7153,53,1651766,179587,9197590,Asia,140,18925,6
36,Kuwait,65149,770,442,4,55681,624,9026,124,15240,103,494298,115627,4274932,Asia,66,9672,9
37,Dominican Republic,64690,534,1101,18,32014,1810,31575,279,5959,101,246953,22749,10855678,North America,168,9860,44
38,Panama,61442,,1322,,35086,,25034,158,14225,306,211373,48935,4319425,North America,70,3267,20
39,UAE,59546,369,347,2,52905,395,6294,,6015,35,4918917,496920,9898815,Asia,166,28527,2
40,Netherlands,53374,223,6145,4,N/A,N/A,N/A,21,3114,359,962965,56190,17137723,Europe,321,2789,18
41,Singapore,51197,359,27,,45893,201,5277,,8746,5,1321094,225686,5853676,Asia,114,216803,4
42,Portugal,50410,111,1722,3,35626,251,13062,41,4945,169,1561919,153213,10194402,Europe,202,5920,7
43,Romania,47053,1151,2239,33,26128,334,18686,357,2447,116,1131699,58858,19227511,Europe,409,8588,17
44,Guatemala,45309,,1761,,32455,,11093,5,2526,98,140925,7856,17937831,North America,396,10186,127
45,Poland,43904,502,1682,6,33043,187,9179,61,1160,44,2157025,56999,37843430,Europe,862,22499,18
46,Nigeria,41180,,860,,18203,,22117,7,199,4,266323,1290,206466283,Africa,5014,240077,775
47,Honduras,39741,465,1166,50,5039,117,33536,58,4008,118,97334,9816,9915396,North America,250,8504,102
48,Bahrain,39482,,141,,36110,,3231,44,23156,83,798799,468492,1705044,Asia,43,12093,2
49,Armenia,37629,239,719,8,27357,692,9553,10,12697,243,158527,53490,2963660,Asia,79,4122,19
50,Afghanistan,36368,105,1270,1,25358,160,9740,31,933,33,87794,2252,38985434,Asia,1072,30697,444
51,Switzerland,34609,132,1978,,30900,,1731,22,3997,228,769622,88879,8659226,Europe,250,4378,11
52,Kyrgyzstan,33718,422,1329,28,22296,1091,10093,24,5162,203,267718,40989,6531535,Asia,194,4915,24
53,Ghana,33624,,168,,29801,,3655,8,1081,5,378735,12172,31115726,Africa,925,185213,82
54,Azerbaijan,30858,412,430,7,23873,631,6555,66,3041,42,698815,68878,10145749,Asia,329,23595,15
55,Japan,29989,,996,,22116,,6877,67,237,8,720501,5698,126446391,Asia,4216,126954,175
56,Algeria,28615,642,1174,11,18837,,8604,58,652,27,,,43904415,Africa,1534,37397,
57,Ireland,25929,37,1764,,23364,,801,6,5247,357,619875,125438,4941694,Europe,191,2801,8
58,Serbia,24520,379,551,8,14047,,9922,156,2807,63,641091,73397,8734622,Europe,356,15852,14
59,Moldova,23521,367,753,5,16462,308,6306,362,5832,187,128076,31755,4033238,Europe,171,5356,31
60,Uzbekistan,21699,490,124,3,12026,352,9549,138,648,4,1377915,41128,33502769,Asia,1544,270184,24
61,Morocco,21387,500,327,11,17066,513,3994,31,579,9,1168113,31621,36941409,Africa,1727,112971,32
62,Austria,20677,119,713,,18379,133,1585,15,2295,79,861050,95564,9010176,Europe,436,12637,10
63,Nepal,19063,311,49,1,13875,121,5139,,653,2,664709,22786,29172149,Asia,1530,595350,44
64,Kenya,18581,606,299,14,7908,75,10374,44,345,6,284500,5283,53848724,Africa,2898,180096,189
65,Cameroon,17110,,391,,14539,,2180,30,644,15,145000,5454,26588078,Africa,1554,68000,183
66,Venezuela,15988,,146,,9959,,5883,26,562,5,1502597,52853,28429691,South America,1778,194724,19
67,Costa Rica,15841,,115,,3824,,11902,56,3108,23,81266,15942,5097460,North America,322,44326,63
68,Czechia,15684,168,374,1,11428,,3882,16,1464,35,668117,62380,10710478,Europe,683,28638,16
69,Ivory Coast,15655,,96,,10361,,5198,,593,4,96097,3637,26420049,Africa,1688,275209,275
70,El Salvador,15446,411,417,9,7903,125,7126,489,2380,64,231684,35706,6488621,North America,420,15560,28
71,Australia,15302,367,167,6,9311,,5824,50,600,7,4026554,157775,25520783,Australia/Oceania,1668,152819,6
72,Ethiopia,15200,653,239,11,6526,140,8435,66,132,2,395851,3438,115145696,Africa,7575,481781,291
73,S. Korea,14203,28,300,1,13007,102,896,12,277,6,1537704,29991,51272531,Asia,3610,170908,33
74,Denmark,13577,30,613,,12451,34,513,3,2343,106,1470568,253821,5793723,Europe,427,9451,4
