#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,3628680,7692,178660,931,1648270,4727,1801750,18600,,,,,,North America,,,
,South America,2614931,1036,96832,54,1717350,46162,800749,13639,,,,,,South America,,,
,Asia,2696988,16727,64712,270,1835649,14177,796627,19526,,,,,,Asia,,,
,Europe,2512544,7867,194762,214,1461619,10284,856163,5451,,,,,,Europe,,,
,Africa,511353,183,12015,,247951,217,251387,950,,,,,,Africa,,,
,Oceania,10538,132,128,,9086,32,1324,8,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,11975755,33637,547124,1469,6920576,75599,4508055,58178,1536,70.2,,,,All,,,
1,USA,3097421,337,133977,5,1355081,218,1608363,15371,9357,405,38806121,117225,331039330,North America,107,2471,9
2,Brazil,1674655,,66868,,1117922,45693,489865,8318,7878,315,4359978,20509,212587032,South America,127,3179,49
3,India,746139,2658,20683,30,458489,1431,266967,8944,541,15,10473771,7588,1380233788,Asia,1850,66733,132
4,Russia,700792,6562,10667,173,472511,8631,217614,2300,4802,73,21790705,149317,145935812,Europe,208,13681,7
5,Peru,309278,,10952,,200938,,97388,1265,9378,332,1821328,55227,32978661,South America,107,3011,18
6,Chile,301019,,6434,,268245,,26340,2060,15744,337,1210326,63305,19119079,South America,64,2972,16
7,Spain,299210,,28392,,N/A,N/A,N/A,617,6400,607,5734599,122652,46755169,Europe,156,1647,8
8,UK,286349,,44391,,N/A,N/A,N/A,209,4218,654,10777399,158741,67892858,Europe,237,1529,6
9,Mexico,268008,6258,32014,895,163646,3989,72348,378,2078,248,668537,5184,128955195,North America,481,4028,193
10,Iran,245688,,11931,,207000,,26757,3270,2925,142,1846793,21983,84009505,Asia,342,7041,45
11,Italy,241956,,34899,,192815,,14242,70,4002,577,5703673,94338,60459826,Europe,250,1732,11
12,Pakistan,237489,2980,4922,83,140965,6008,91602,2236,1075,22,1467104,6640,220943702,Asia,930,44889,151
13,Saudi Arabia,217108,,2017,,154839,,60252,2268,6235,58,2018657,57972,34821448,Asia,160,17264,17
14,South Africa,215855,,3502,,102299,,110054,539,3639,59,1907532,32156,59320279,Africa,275,16939,31
15,Turkey,207897,,5260,,185292,,17345,1152,2465,62,3733218,44257,84353985,Asia,406,16037,23
16,Germany,198355,,9103,,182700,,6552,298,2367,109,5873563,70099,83789358,Europe,422,9205,14
17,Bangladesh,172134,3489,2197,46,80838,2736,89099,1,1045,13,892152,5416,164717016,Asia,957,74974,185
18,France,168810,,29933,,77655,,61222,538,2586,459,1384633,21212,65276501,Europe,387,2181,47
19,Colombia,124494,,4359,,51861,,68274,875,2446,86,902305,17730,50891834,South America,409,11675,56
20,Canada,106167,,8711,,69883,,27573,2150,2813,231,3020172,80009,37747927,North America,356,4333,12
21,Qatar,100945,,134,,94903,,5908,154,35952,48,390997,139254,2807805,Asia,28,20954,7
22,Argentina,83426,,1644,,30095,,51687,688,1846,36,414697,9174,45202923,South America,542,27496,109
23,Egypt,77279,,3489,,21718,,52072,41,755,34,135000,1319,102358079,Africa,1325,29337,758
24,Sweden,73344,,5447,,N/A,N/A,N/A,103,7261,539,520208,51503,10100443,Europe,138,1854,19
25,Indonesia,68079,1853,3359,50,31585,800,33135,,249,12,946054,3458,273571432,Asia,4018,81444,289
26,Iraq,64701,,2685,,36252,,25764,396,1608,67,624420,15521,40231863,Asia,622,14984,64
27,Belarus,64003,,436,,51902,,11665,89,6773,46,1074240,113685,9449255,Europe,148,21673,9
28,Ecuador,63245,,4873,,29071,,29301,288,3584,276,168272,9536,17646852,South America,279,3621,105
29,Belgium,62123,65,9776,2,17138,16,35209,32,5360,843,1322052,114062,11590614,Europe,187,1186,9
30,UAE,52600,,326,,41714,,10560,1,5317,33,3544000,358259,9892286,Asia,188,30344,3
31,Kuwait,52007,762,379,2,42108,593,9520,161,12175,89,417874,97829,4271479,Asia,82,11270,10
32,Kazakhstan,51059,1376,264,,28402,745,22393,221,2719,14,1630669,86829,18780262,Asia,368,71137,12
33,Netherlands,50694,,6132,,N/A,N/A,N/A,24,2958,358,681931,39796,17135657,Europe,338,2794,25
34,Ukraine,50414,807,1306,23,23119,926,25989,91,1153,30,745313,17045,43727281,Europe,867,33482,59
35,Oman,50207,1210,233,9,32005,1005,17969,128,9830,46,221181,43303,5107767,Asia,102,21922,23
36,Philippines,47873,,1309,,12386,,34178,166,437,12,845218,7712,109603158,Asia,2289,83730,130
37,Singapore,45298,158,26,,41002,,4270,1,7742,4,757746,129503,5851166,Asia,129,225045,8
38,Portugal,44416,,1629,,29445,,13342,76,4356,160,1271425,124698,10196020,Europe,230,6259,8
39,Bolivia,41545,1036,1530,54,12398,469,27617,71,3558,131,90651,7764,11675405,South America,281,7631,129
40,Panama,40291,,799,,18726,,20766,160,9336,185,150542,34882,4315710,North America,107,5401,29
41,Dominican Republic,38430,,821,,19564,,18045,208,3542,76,169999,15668,10849739,North America,282,13215,64
42,Poland,36689,277,1542,14,24878,640,10269,66,969,41,1676364,44295,37845686,Europe,1032,24543,23
43,Afghanistan,33594,210,936,16,20305,126,12353,31,863,24,77501,1990,38937410,Asia,1159,41600,502
44,Israel,32714,492,343,1,18267,40,14104,107,3557,37,1162749,126419,9197590,Asia,281,26815,8
45,Switzerland,32369,,1966,,29300,,1103,17,3740,227,641982,74168,8655772,Europe,267,4403,13
46,Bahrain,30321,,98,,25570,,4653,60,17817,58,621362,365122,1701793,Asia,56,17365,3
47,Armenia,29820,535,521,18,17427,520,11872,10,10063,176,127171,42914,2963359,Asia,99,5688,23
48,Nigeria,29789,,669,,12108,,17012,7,144,3,152952,742,206186248,Africa,6922,308201,1348
49,Romania,29620,,1799,,20534,,7287,231,1540,94,783337,40726,19234485,Europe,649,10692,25
50,Ireland,25538,,1742,,23364,,432,12,5171,353,473974,95972,4938681,Europe,193,2835,10
51,Honduras,25428,763,677,21,2637,52,22114,58,2567,68,49308,4977,9906781,North America,390,14633,201
52,Guatemala,24787,,1004,,3575,,20208,5,1383,56,64590,3604,17919696,North America,723,17848,277
53,Ghana,21968,,129,,17156,,4683,6,707,4,316798,10193,31080211,Africa,1415,240932,98
