#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,3184204,6123,169687,675,1395704,3717,1618813,19004,,,,,,North America,,,
,South America,2238884,1094,85447,52,1312263,412,841174,12802,,,,,,South America,,,
,Europe,2442340,,191550,,1371355,,879435,5688,,,,,,Europe,,,
,Asia,2301476,53,56904,,1511008,86,733564,19368,,,,,,Asia,,,
,Africa,407925,,10184,,195397,,202344,920,,,,,,Africa,,,
,Oceania,9560,84,126,,8631,32,803,2,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,10585110,7354,513913,727,5795009,4247,4276188,57788,1358,65.9,,,,All,,,
1,USA,2727853,,130122,,1143334,,1454397,15935,8241,393,34198027,103317,331002277,North America,121,2544,10
2,Brazil,1408485,,59656,,790040,,558789,8318,6626,281,3070447,14445,212558178,South America,151,3563,69
3,Russia,647849,,9320,,412650,,225879,2300,4439,64,19562440,134049,145934619,Europe,225,15658,7
4,India,585792,,17410,,347836,,220546,8944,424,13,8608654,6238,1379974505,Asia,2356,79263,160
5,UK,312654,,43730,,N/A,N/A,N/A,276,4606,644,9426631,138860,67886052,Europe,217,1552,7
6,Spain,296351,,28355,,N/A,N/A,N/A,617,6338,606,5448984,116544,46754824,Europe,158,1649,9
7,Peru,285213,,9677,,174535,,101001,1185,8651,294,1679386,50937,32969875,South America,116,3407,20
8,Chile,279393,,5688,,241229,,32476,2106,14616,298,1109792,58056,19115944,South America,68,3361,17
9,Italy,240578,,34767,,190248,,15563,93,3979,575,5390110,89149,60461520,Europe,251,1739,11
10,Iran,227662,,10817,,188758,,28087,3049,2711,129,1666587,19843,83988944,Asia,369,7765,50
11,Mexico,226089,5432,27769,648,134957,3693,63363,378,1754,215,581580,4511,128929303,North America,570,4643,222
12,Pakistan,209337,,4304,,98503,,106530,2689,948,19,1283092,5809,220861534,Asia,1055,51315,172
13,Turkey,199906,,5131,,173111,,21664,1026,2370,61,3381650,40097,84336637,Asia,422,16437,25
14,Germany,195832,,9052,,179100,,7680,337,2337,108,5412655,64602,83784248,Europe,428,9256,15
15,Saudi Arabia,190823,,1649,,130766,,58408,2278,5482,47,1639314,47092,34811071,Asia,182,21110,21
16,France,164801,,29843,,76274,,58684,602,2525,457,1384633,21213,65273746,Europe,396,2187,47
17,South Africa,151209,,2657,,73543,,75009,539,2550,45,1630008,27485,59305978,Africa,392,22321,36
18,Bangladesh,145483,,1847,,59624,,84012,1,883,11,769460,4672,164685660,Asia,1132,89164,214
19,Canada,104204,,8591,,67594,,28019,2103,2761,228,2770153,73398,37741604,North America,362,4393,14
20,Colombia,97846,,3334,,42073,,52439,335,1923,66,760719,14951,50881467,South America,520,15261,67
21,Qatar,96088,,113,,81564,,14411,200,34222,40,356832,127086,2807805,Asia,29,24848,8
22,Sweden,68451,,5333,,N/A,N/A,N/A,144,6778,528,444607,44024,10099241,Europe,148,1894,23
23,Egypt,68311,,2953,,18460,,46898,41,668,29,135000,1319,102321109,Africa,1498,34650,758
24,Argentina,64530,,1307,,22028,,41195,457,1428,29,352402,7797,45194999,South America,700,34579,128
25,Belarus,62118,,392,,46054,,15672,89,6574,41,1000785,105911,9449314,Europe,152,24105,9
26,Belgium,61427,,9747,,16984,,34696,41,5300,841,1226238,105805,11589652,Europe,189,1189,9
27,Ecuador,56432,,4527,,27594,,24311,288,3199,257,147212,8345,17641725,South America,313,3897,120
28,Indonesia,56385,,2876,,24806,,28703,,206,11,803898,2939,273516148,Asia,4851,95103,340
29,Netherlands,50273,,6113,,N/A,N/A,N/A,30,2934,357,616376,35972,17134934,Europe,341,2803,28
30,Iraq,49109,,1943,,24760,,22406,293,1221,48,544545,13541,40214559,Asia,819,20697,74
31,UAE,48667,,315,,37566,,10786,1,4921,32,3136000,317088,9890001,Asia,203,31397,3
32,Kuwait,46195,,354,,37030,,8811,139,10818,83,386887,90600,4270271,Asia,92,12063,11
33,Ukraine,44334,,1159,,19115,,24060,92,1014,27,656122,15003,43732279,Europe,986,37733,67
