#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,10518735,42509,342349,831,6997468,17495,3178918,20013,,,,,,North America,,,
,Asia,13065450,83900,233004,1311,11484130,82651,1348316,21130,,,,,,Asia,,,
,South America,9279907,5990,286170,123,8226973,5916,766764,17838,,,,,,South America,,,
,Europe,8138857,150344,248928,1432,3423621,36762,4466308,15871,,,,,,Europe,,,
,Africa,1715156,8101,41111,126,1402566,4394,271479,2069,,,,,,Africa,,,
,Oceania,35878,26,959,,31245,15,3674,17,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,42754704,290870,1152536,3823,31566662,147233,10035506,76942,5485,147.9,,,,All,,,
1,USA,8778816,31863,229628,344,5707716,9555,2841472,16315,26473,692,131337205,396058,331611010,North America,38,1444,3
2,India,7860149,46481,118477,485,7068241,54672,673431,8944,5678,86,101382564,73241,1384234140,Asia,176,11684,14
3,Brazil,5358498,2848,156565,37,4797872,,404061,8318,25153,735,21900000,102801,213032208,South America,40,1361,10
4,Russia,1497167,16521,25821,296,1130818,11567,340528,2300,10258,177,56794639,389126,145954214,Europe,97,5653,3
5,Spain,1110372,,34752,,N/A,N/A,N/A,2031,23746,743,15503165,331544,46760495,Europe,42,1346,3
6,Argentina,1069368,,28338,,866695,,174335,4696,23593,625,2777087,61270,45325182,South America,42,1599,16
7,France,1041075,,34508,,109486,,897081,2441,15938,528,14406499,220556,65318998,Europe,63,1893,5
8,Colombia,998942,,29802,,901652,,67488,2291,19567,584,4668341,91443,51051776,South America,51,1713,11
9,Peru,883116,,34033,,800480,,48603,1080,26669,1028,4343547,131169,33114228,South America,37,973,8
10,Mexico,880775,6604,88312,418,641075,4684,151388,2781,6809,683,2269833,17547,129354669,North America,147,1465,57
11,UK,854010,23012,44745,174,N/A,N/A,N/A,743,12559,658,31157988,458220,67997872,Europe,80,1520,2
12,South Africa,712412,,18891,,643523,,49998,546,11965,317,4657116,78217,59540914,Africa,84,3152,13
13,Iran,562705,5814,32320,335,450891,4206,79494,4952,6673,383,4689118,55607,84326729,Asia,150,2609,18
14,Italy,504509,19644,37210,151,264117,2309,203182,1128,8348,616,14492122,239802,60433695,Europe,120,1624,4
15,Chile,500542,1631,13892,48,476576,5233,10074,729,26114,725,4081078,212917,19167444,South America,38,1380,5
16,Iraq,449153,3204,10568,55,378209,3021,60376,433,11091,261,2739678,67648,40498846,Asia,90,3832,15
17,Germany,423666,6316,10100,10,314100,3800,99466,1203,5052,120,20380376,243005,83868205,Europe,198,8304,4
18,Bangladesh,397507,1094,5780,19,313563,1498,78164,,2406,35,2246486,13599,165200803,Asia,416,28581,74
19,Indonesia,385980,4070,13205,128,309219,4119,63556,,1407,48,4293347,15645,274424390,Asia,711,20782,64
20,Philippines,367819,2057,6934,19,313112,442,47773,1562,3343,63,4550712,41357,110033578,Asia,299,15869,24
21,Turkey,359784,2091,9727,69,313093,1573,36964,1699,4252,115,13105673,154874,84621631,Asia,235,8700,6
22,Saudi Arabia,344552,395,5281,17,330995,417,8276,788,9850,151,7670348,219268,34981543,Asia,102,6624,5
23,Ukraine,337410,7014,6289,125,139755,2177,191366,177,7730,144,2950463,67593,43650159,Europe,129,6941,15
24,Pakistan,327063,847,6727,12,310101,455,10235,586,1472,30,4235329,19060,222211438,Asia,679,33033,52
25,Israel,309374,534,2366,37,291130,1000,15878,552,33636,257,4401559,478556,9197590,Asia,30,3887,2
