#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9218010,14740,319798,414,6010102,19935,2888110,17560,,,,,,North America,,,
,Asia,11253186,71825,204162,1036,9546159,70036,1502865,20714,,,,,,Asia,,,
,South America,8345479,8943,262873,218,7203505,2456,879101,17451,,,,,,South America,,,
,Europe,5494469,54148,226383,711,2919071,19427,2349015,9589,,,,,,Europe,,,
,Africa,1529474,1569,36718,21,1269864,1459,222892,1639,,,,,,Africa,,,
,Oceania,31860,28,938,1,29033,,1889,13,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,35873199,151253,1050887,2401,26978385,113313,7843927,66970,4602,134.8,,,,All,,,
1,USA,7688710,9066,215227,195,4908529,13451,2564954,14291,23193,649,112624468,339726,331515730,North America,43,1540,3
2,India,6724380,42307,104032,432,5703607,44497,916741,8944,4860,75,81071797,58596,1383567415,Asia,206,13299,17
3,Brazil,4946913,6414,146908,135,4295302,,504703,8318,23230,690,17900000,84054,212958012,South America,43,1450,12
4,Russia,1237504,11615,21663,188,988576,6252,227265,2300,8479,148,48337992,331193,145951147,Europe,118,6737,3
5,Colombia,862158,,26844,,766300,,69014,2220,16897,526,3930262,77026,51025119,South America,59,1901,13
6,Spain,852838,,32225,,N/A,N/A,N/A,1580,18239,689,13689776,292769,46759607,Europe,55,1451,3
7,Peru,829999,,32834,,712888,,84277,1269,25082,992,3961345,119708,33091634,South America,40,1008,8
8,Argentina,809728,,21468,,649017,,139243,3978,17873,474,2084513,46011,45304806,South America,56,2110,22
9,Mexico,789780,3417,81877,180,553937,3884,153966,2353,6109,633,2007202,15525,129288090,North America,164,1579,64
10,South Africa,682215,,17016,,615684,,49515,539,11465,286,4280340,71933,59504141,Africa,87,3497,14
11,France,624274,,32299,,98680,,493295,1415,9558,495,11616000,177854,65311915,Europe,105,2022,6
12,UK,530113,14542,42445,76,N/A,N/A,N/A,393,7798,624,26147138,384628,67980370,Europe,128,1602,3
13,Iran,479825,4151,27419,227,394800,2507,57606,4200,5694,325,4179338,49592,84273859,Asia,176,3074,20
14,Chile,473306,1560,13070,33,445418,1965,14818,847,24704,682,3529067,184195,19159383,South America,40,1466,5
15,Iraq,387121,4172,9531,67,316371,4213,61219,479,9569,236,2395387,59212,40454349,Asia,105,4245,17
16,Bangladesh,371631,1499,5405,30,284833,1651,81393,,2251,33,2013776,12196,165120172,Asia,444,30550,82
17,Saudi Arabia,337243,477,4923,25,322612,557,9708,932,9648,141,6775933,193848,34954860,Asia,104,7100,5
18,Italy,330263,2677,36030,28,234099,1418,60134,319,5464,596,11944088,197625,60438050,Europe,183,1677,5
19,Philippines,326833,2093,5865,25,273313,209,47655,1758,2972,53,3946226,35887,109961842,Asia,336,18749,28
20,Turkey,326046,,8498,,286370,,31178,1412,3855,100,10931917,129254,84577023,Asia,259,9953,8
21,Pakistan,315727,467,6523,6,300616,780,8588,516,1422,29,3702607,16678,222000149,Asia,703,34033,60
22,Indonesia,311176,4056,11374,121,236437,3844,63365,,1135,41,3551507,12948,274282230,Asia,881,24115,77
23,Germany,305869,1212,9627,11,263700,,32542,447,3648,115,16999253,202722,83855064,Europe,274,8710,5
24,Israel,274423,2114,1771,14,208819,4464,63833,895,29836,193,3783730,411383,9197590,Asia,34,5193,2
25,Ukraine,234584,4348,4520,90,103401,2149,126663,177,5373,104,2397905,54918,43663012,Europe,186,9660,18
26,Canada,169508,548,9511,7,142880,546,17117,126,4481,251,7695259,203421,37829211,North America,223,3977,5
27,Netherlands,144999,4528,6482,21,N/A,N/A,N/A,211,8457,378,2656731,154957,17144953,Europe,118,2645,6
28,Ecuador,142056,717,11702,21,120511,,9843,354,8020,661,455122,25695,17712769,South America,125,1514,39
29,Romania,139612,2121,5121,73,109898,1372,24593,608,7270,267,2540222,132282,19203100,Europe,138,3750,8
30,Bolivia,137107,239,8129,28,98007,460,30971,71,11704,694,308129,26303,11714567,South America,85,1441,38
31,Morocco,134695,,2369,,113336,,18990,457,3638,64,2731907,73785,37025060,Africa,275,15629,14
32,Belgium,132203,1968,10078,14,19712,33,102413,195,11394,869,3426621,295322,11602989,Europe,88,1151,3
33,Qatar,126692,,216,,123664,,2812,59,45121,77,800519,285105,2807805,Asia,22,12999,4
34,Panama,115919,,2430,,92423,,21066,119,26756,561,508442,117357,4332425,North America,37,1783,9
35,Dominican Republic,115371,317,2149,5,91569,627,21653,183,10607,198,498081,45794,10876468,North America,94,5061,22
36,Kazakhstan,108296,60,1725,,103367,90,3204,221,5750,92,2973489,157866,18835477,Asia,174,10919,6
37,Kuwait,108268,676,632,4,100179,630,7457,139,25255,147,764608,178354,4287017,Asia,40,6783,6
38,Poland,104316,2236,2717,58,74158,606,27441,263,2757,72,3489641,92232,37835532,Europe,363,13925,11
39,Egypt,103781,,5990,,97398,,393,41,1009,58,135000,1313,102833416,Africa,991,17168,762
40,Oman,102648,834,990,5,91275,675,10383,210,19971,193,376700,73291,5139805,Asia,50,5192,14
41,UAE,100794,1061,435,6,90556,1146,9803,,10159,44,10322913,1040442,9921664,Asia,98,22808,1
42,Sweden,96145,,5883,5,N/A,N/A,N/A,23,9504,582,1661484,164245,10115901,Europe,105,1720,6
43,Guatemala,94870,688,3310,8,83480,652,8080,5,5270,184,342674,19036,18001305,North America,190,5438,53
44,Nepal,90814,1551,563,9,67542,2340,22709,,3102,19,1099276,37553,29272508,Asia,322,51994,27
45,Czechia,87176,1610,789,31,48714,2078,37673,245,8136,74,1476013,137761,10714267,Europe,123,13580,7
