#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,10646876,4889,343965,193,7076621,3786,3226290,20081,,,,,,North America,,,
,Asia,13159545,3581,234408,19,11602575,5261,1322562,21090,,,,,,Asia,,,
,South America,9365460,74,287936,18,8326533,591,750991,18042,,,,,,South America,,,
,Europe,8416813,21277,250579,146,3457366,1238,4708868,16425,,,,,,Europe,,,
,Africa,1727897,,41324,,1412173,,274400,2133,,,,,,Africa,,,
,Oceania,35975,13,959,,31331,12,3685,17,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,43353287,29834,1159186,376,31907258,10888,10286843,77792,5562,148.7,,,,All,,,
1,USA,8889179,,230510,,5772498,,2886171,16377,26805,695,133229328,401751,331621597,North America,37,1439,2
2,India,7909959,909,119030,,7137228,3234,653701,8944,5714,86,103462778,74740,1384308221,Asia,175,11630,13
3,Brazil,5394128,,157163,,4835915,,401050,8318,25320,738,21900000,102797,213040452,South America,39,1356,10
4,Russia,1513877,,26050,,1138522,,349305,2300,10372,178,57344952,392896,145954555,Europe,96,5603,3
5,France,1138507,,34761,,110322,,993424,2500,17430,532,14880040,227803,65319785,Europe,57,1879,4
6,Spain,1110372,,34752,,N/A,N/A,N/A,2031,23746,743,15503165,331543,46760593,Europe,42,1346,3
7,Argentina,1090589,,28896,,894819,,166874,4863,24060,637,2823654,62295,45327446,South America,42,1569,16
8,Colombia,1015885,,30154,,915451,,70280,2365,19898,591,4748744,93013,51054737,South America,50,1693,11
9,Mexico,891160,4360,88924,181,650355,3616,151881,2781,6889,687,2295678,17746,129362066,North America,145,1455,56
10,Peru,888715,,34149,,807636,,46930,1050,26836,1031,4390402,132574,33116739,South America,37,970,8
11,UK,873800,,44896,,N/A,N/A,N/A,743,12850,660,31157988,458207,67999816,Europe,78,1515,2
12,South Africa,715868,,18968,,646170,,50730,546,12022,319,4697939,78897,59545000,Africa,83,3139,13
13,Iran,568896,,32616,,455054,,81226,4969,6746,387,4719597,55964,84332604,Asia,148,2586,18
14,Italy,525782,,37338,,266203,,222241,1208,8700,618,14654002,242483,60433211,Europe,115,1619,4
15,Chile,502063,,13944,,478252,,9867,723,26192,727,4119551,214914,19168340,South America,38,1375,5
16,Iraq,451707,,10623,,381349,,59735,400,11152,262,2756365,68052,40503790,Asia,90,3813,15
17,Germany,437866,229,10138,,317000,,110728,1296,5221,121,20380376,243001,83869665,Europe,192,8273,4
18,Bangladesh,398815,,5803,,315107,,77905,,2414,35,2257589,13665,165209762,Asia,414,28470,73
19,Indonesia,389712,,13299,,313764,,62649,,1420,48,4327144,15767,274440185,Asia,704,20636,63
20,Philippines,370028,,6977,,328036,,35015,1562,3363,63,4550712,41354,110041549,Asia,297,15772,24
21,Turkey,361801,,9799,,314390,,37612,1744,4275,116,13217888,156191,84626587,Asia,234,8636,6
22,Ukraine,348924,5426,6464,73,142537,1029,199923,177,7994,148,3025148,69307,43648730,Europe,125,6753,14
23,Saudi Arabia,344875,,5296,,331330,,8249,788,9858,151,7670348,219250,34984507,Asia,101,6606,5
24,Pakistan,328602,707,6739,3,311075,584,10788,559,1479,30,4290545,19306,222234915,Asia,676,32977,52
25,Belgium,321031,15622,10810,73,23087,209,287134,757,27661,931,4584124,394988,11605739,Europe,36,1074,3
26,Israel,310148,202,2397,,293838,729,13913,506,33721,261,4401559,478556,9197590,Asia,30,3837,2
27,Netherlands,291254,,7046,,N/A,N/A,N/A,512,16986,411,2901903,169237,17147019,Europe,59,2434,6
28,Czechia,258097,,2201,,97381,,158515,800,24087,205,2058256,192085,10715349,Europe,42,4868,5
29,Poland,253688,,4438,,112619,,136631,947,6705,117,4330602,114465,37833276,Europe,149,8525,9
30,Canada,216104,,9946,,181429,,24729,215,5710,263,9603477,253743,37847275,North America,175,3805,4
31,Romania,209648,,6391,,149741,,53516,828,10921,333,3055989,159198,19196126,Europe,92,3004,6
32,Morocco,197481,,3301,,163195,,30985,743,5330,89,3197617,86308,37048960,Africa,188,11224,12
33,Ecuador,161635,,12553,,141759,,7323,365,9118,708,521891,29440,17727417,South America,110,1412,34
34,Nepal,158089,,847,,111670,,45572,,5395,29,1393173,47547,29301181,Asia,185,34594,21
35,Bolivia,140853,74,8645,18,108658,591,23550,71,12015,737,327349,27923,11723269,South America,83,1356,36
36,Qatar,131170,,230,,128099,,2841,33,46716,82,934283,332745,2807805,Asia,21,12208,3
37,Panama,129200,,2633,,105231,,21336,128,29796,607,627775,144777,4336139,North America,34,1647,7
38,UAE,125123,,477,,118931,,5715,,12603,48,12465687,1255585,9928193,Asia,79,20814,1
