#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,10387630,9974,340587,533,6932544,6287,3114499,19415,,,,,,North America,,,
,Asia,12900062,16228,230434,320,11314450,9544,1355178,21011,,,,,,Asia,,,
,South America,9218486,217,284784,26,8179015,620,754687,17612,,,,,,South America,,,
,Europe,7818515,63028,246199,685,3364747,18927,4207569,15056,,,,,,Europe,,,
,Africa,1697740,1322,40804,44,1390786,,266150,1990,,,,,,Africa,,,
,Oceania,35208,19,958,,31133,2,3117,18,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,42058362,90788,1143781,1608,31213334,35380,9701247,75106,5396,146.7,,,,All,,,
1,USA,8664365,2714,228423,42,5656150,849,2779792,15909,26129,689,129807749,391452,331605717,North America,38,1452,3
2,India,7763067,3427,117365,29,6948497,2172,697205,8944,5608,85,100113085,72326,1384197100,Asia,178,11794,14
3,Brazil,5332634,,155962,,4785297,,391375,8318,25033,732,17900000,84026,213028086,South America,40,1366,12
4,Russia,1480646,17340,25525,283,1119251,11263,335870,2300,10145,175,56230544,385262,145954044,Europe,99,5718,3
5,Spain,1090521,,34521,,N/A,N/A,N/A,1966,23321,738,15503165,331544,46760445,Europe,43,1355,3
6,Argentina,1053650,,27957,,851854,,173839,4611,23247,617,2741416,60485,45324050,South America,43,1621,17
7,France,999043,,34210,,108599,,856234,2319,15295,524,14182285,217125,65318605,Europe,65,1909,5
8,Colombia,990270,,29636,,893712,,66922,2115,19398,581,4615614,90413,51050295,South America,52,1723,11
9,Peru,879876,,33984,,796719,,49173,1092,26572,1026,4316879,130368,33112973,South America,38,974,8
10,Mexico,874171,6612,87894,479,636391,4354,149886,2617,6758,680,2249619,17392,129350970,North America,148,1472,57
11,UK,810467,,44347,,N/A,N/A,N/A,711,11919,652,30809168,453097,67996899,Europe,84,1533,2
12,South Africa,710515,,18843,,642560,,49112,546,11934,316,4633671,77826,59538871,Africa,84,3160,13
13,Iran,550757,,31650,,442674,,76433,4895,6531,375,4628866,54894,84323792,Asia,153,2664,18
14,Chile,497131,,13792,,469765,,13574,759,25937,720,4005923,209001,19166996,South America,39,1390,5
15,Italy,465726,,36968,,259456,,169302,992,7706,612,14132421,233849,60433937,Europe,130,1635,4
16,Iraq,442164,,10465,,371826,,59873,446,10919,258,2705941,66819,40496374,Asia,92,3870,15
17,Germany,404189,315,10044,,306100,,88045,1030,4819,120,20380376,243007,83867475,Europe,207,8350,4
18,Bangladesh,394827,,5747,,310532,,78548,,2390,35,2221369,13447,165196323,Asia,418,28745,74
19,Indonesia,381910,4369,13077,118,305100,4094,63733,,1392,48,4211138,15346,274416492,Asia,719,20985,65
20,Philippines,365799,1923,6915,132,312691,424,46193,1562,3325,63,4482723,40741,110029593,Asia,301,15912,25
21,Turkey,355528,,9584,,310027,,35917,1599,4202,113,12876267,152167,84619153,Asia,238,8829,7
22,Saudi Arabia,343774,,5250,,330181,,8343,791,9828,150,7562663,216199,34980060,Asia,102,6663,5
23,Ukraine,330396,7517,6164,121,137578,2680,186654,177,7569,141,2950463,67592,43650873,Europe,132,7082,15
24,Pakistan,326216,736,6715,13,309646,510,9855,586,1468,30,4204320,18921,222199700,Asia,681,33090,53
25,Israel,308572,325,2319,,288973,636,17280,570,33549,252,4377294,475917,9197590,Asia,30,3966,2
