#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,10732476,4918,344833,257,7149470,5303,3238173,20331,,,,,,North America,,,
,Asia,13230187,1019,235823,9,11692732,458,1301632,21116,,,,,,Asia,,,
,South America,9408837,99,288993,13,8386575,570,733269,18234,,,,,,South America,,,
,Europe,8628924,,252214,,3496594,,4880116,17158,,,,,,Europe,,,
,Africa,1738877,,41672,,1421870,,275335,2189,,,,,,Africa,,,
,Oceania,36564,13,965,,31752,7,3847,19,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,43776586,6049,1164515,279,32179652,6338,10432419,79051,5616,149.4,,,,All,,,
1,USA,8962783,,231045,,5833824,,2897914,16611,27027,697,134476092,405504,331626890,North America,37,1435,2
2,India,7945888,,119535,,7198715,,627638,8944,5740,86,103462778,74738,1384345261,Asia,174,11581,13
3,Brazil,5411550,,157451,,4865930,,388169,8318,25401,739,21900000,102795,213044574,South America,39,1353,10
4,Russia,1531224,,26269,,1146096,,358859,2300,10491,180,57821260,396159,145954725,Europe,95,5556,3
5,France,1165278,,35018,,111347,,1018913,2770,17839,536,14880040,227802,65320179,Europe,56,1865,4
6,Spain,1156498,,35031,,N/A,N/A,N/A,2163,24732,749,16690076,356926,46760643,Europe,40,1335,3
7,Argentina,1102301,,29301,,909586,,163414,5038,24318,646,2850102,62876,45328578,South America,41,1547,16
8,Colombia,1025052,,30348,,924044,,70660,2365,20077,594,4789625,93811,51056218,South America,50,1682,11
9,Mexico,895326,4166,89171,247,655118,4763,151037,2781,6921,689,2301629,17792,129365765,North America,144,1451,56
10,UK,894690,,44998,,N/A,N/A,N/A,743,13157,662,32151242,472807,68000789,Europe,76,1511,2
11,Peru,890574,,34197,,810995,,45382,1070,26891,1033,4407293,133079,33117994,South America,37,968,8
12,South Africa,716759,,19008,,646721,,51030,546,12037,319,4709403,79087,59547043,Africa,83,3133,13
13,Iran,574856,,32953,,459250,,82653,4982,6816,391,4753357,56362,84335541,Asia,147,2559,18
14,Italy,542789,,37479,,268626,,236684,1284,8982,620,14778688,244547,60432969,Europe,111,1612,4
15,Chile,503598,,14003,,479877,,9718,730,26272,731,4157383,216883,19168788,South America,38,1369,5
16,Iraq,455398,,10671,,384593,,60134,400,11243,263,2775402,68518,40506262,Asia,89,3796,15
17,Germany,450258,,10182,,321600,,118476,1362,5368,121,20380376,242998,83870395,Europe,186,8237,4
18,Bangladesh,400251,,5818,,316600,,77833,,2423,35,2271347,13748,165214241,Asia,413,28397,73
19,Indonesia,392934,,13411,,317672,,61851,,1432,49,4327144,15767,274448083,Asia,698,20464,63
20,Philippines,371630,,7039,,328258,,36333,1562,3377,64,4628065,42056,110045534,Asia,296,15634,24
21,Turkey,363999,,9874,,316008,,38117,1780,4301,117,13350801,157757,84629065,Asia,232,8571,6
22,Ukraine,348924,,6464,,142537,,199923,177,7994,148,3025148,69308,43648016,Europe,125,6752,14
23,Saudi Arabia,345232,,5313,,331691,,8228,784,9868,152,7772683,222166,34985990,Asia,101,6585,5
24,Pakistan,329375,773,6745,6,311440,365,11190,576,1482,30,4317678,19427,222246653,Asia,675,32950,51
25,Belgium,321031,,10810,,23087,,287134,757,27661,931,4584124,394983,11605876,Europe,36,1074,3
26,Israel,310851,,2453,,294854,,13544,496,33797,267,4433687,482049,9197590,Asia,30,3750,2
27,Netherlands,301597,,7072,,N/A,N/A,N/A,533,17589,412,2901903,169236,17147122,Europe,57,2425,6
28,Czechia,268370,,2365,,103220,,162785,828,25045,221,2082838,194378,10715403,Europe,40,4531,5
29,Poland,263929,,4483,,115302,,144144,999,6976,118,4381009,115798,37833163,Europe,143,8439,9
30,Canada,220213,,9973,,184306,,25934,232,5818,264,9650875,254989,37848178,North America,172,3795,4
31,Romania,212492,,6470,,151811,,54211,823,11070,337,3064698,159655,19195777,Europe,90,2967,6
32,Morocco,199745,,3373,,165922,,30450,764,5391,91,3217978,86855,37050155,Africa,185,10984,12
33,Ecuador,162178,,12573,,141759,,7846,370,9148,709,522957,29499,17728149,South America,109,1410,34
34,Nepal,159830,,862,,115675,,43293,,5454,29,1398179,47715,29302615,Asia,183,33994,21
35,Bolivia,140952,99,8658,13,109228,570,23066,71,12023,739,328257,27999,11723704,South America,83,1354,36
36,Qatar,131432,,230,,128343,,2859,37,46810,82,944018,336212,2807805,Asia,21,12208,3
37,Panama,129751,,2638,,105710,,21403,128,29922,608,631430,145614,4336325,North America,33,1644,7
38,UAE,126234,,480,,120750,,5004,,12714,48,12550780,1264114,9928519,Asia,79,20684,1
39,Dominican Republic,124843,,2225,,103081,,19537,181,11472,204,570751,52446,10882705,North America,87,4891,19
40,Kuwait,122317,,749,,113391,,8177,122,28508,175,881681,205489,4290643,Asia,35,5728,5
41,Portugal,121133,,2343,,69956,,48834,240,11891,230,3156991,309903,10187042,Europe,84,4348,3
42,Switzerland,121093,,2111,,61700,,57282,142,13959,243,1808464,208470,8674939,Europe,72,4109,5
43,Oman,113354,,1190,,99668,,12496,182,22022,231,376700,73184,5147281,Asia,45,4325,14
44,Kazakhstan,110684,142,1796,,105675,,3213,221,5872,95,3309626,175592,18848360,Asia,170,10495,6
45,Sweden,110594,,5933,,N/A,N/A,N/A,39,10929,586,2074744,205024,10119508,Europe,92,1706,5
46,Egypt,106707,,6211,,98981,,1515,41,1037,60,135000,1311,102944328,Africa,965,16575,763
47,Guatemala,104894,,3651,,94530,,6713,5,5821,203,410931,22804,18020347,North America,172,4936,44
48,Costa Rica,104460,,1312,,63709,,39439,206,20446,257,296363,58008,5109015,North America,49,3894,17
49,Japan,97074,,1718,,89709,,5647,162,768,14,2581456,20431,126350549,Asia,1302,73545,49
50,Honduras,93966,752,2633,10,38536,540,52797,26,9439,265,221619,22263,9954593,North America,106,3781,45
51,Ethiopia,93707,,1437,,48150,,44120,314,809,12,1449170,12508,115855859,Africa,1236,80623,80
52,Belarus,93707,,961,,83748,,8998,,9918,102,2386740,252610,9448316,Europe,101,9832,4
53,Venezuela,90047,,777,,84444,,4826,117,3170,27,2078803,73172,28409746,South America,315,36563,14
54,Austria,83267,,992,,59036,,23239,188,9228,110,2111575,234023,9022928,Europe,108,9096,4
55,Bahrain,80533,,316,,77132,,3085,24,46826,184,1698489,987589,1719833,Asia,21,5443,1
56,Armenia,78810,,1196,,51162,,26452,,26580,403,379541,128006,2965033,Asia,38,2479,8
57,Lebanon,72186,,579,,35545,,36062,242,10591,85,1157037,169766,6815488,Asia,94,11771,6
58,Moldova,71811,,1700,,52730,,17381,802,17815,422,344986,85585,4030917,Europe,56,2371,12
59,Uzbekistan,65667,,552,,62876,,2239,252,1953,16,1377915,40981,33623419,Asia,512,60912,24
60,Nigeria,62111,,1132,,57571,,3408,7,299,5,612154,2947,207740441,Africa,3345,183516,339
61,Hungary,61563,,1472,,16491,,43600,233,6378,153,990383,102605,9652379,Europe,157,6557,10
62,Paraguay,60109,,1333,,40247,,18529,121,8395,186,350289,48920,7160477,South America,119,5372,20
63,Ireland,58067,,1885,,23364,,32818,38,11718,380,1538215,310412,4955401,Europe,85,2629,3
64,Singapore,57973,,28,,57879,,66,,9884,5,3486260,594407,5865101,Asia,101,209468,2
65,Libya,57223,,801,,31515,,24907,,8292,116,301577,43700,6901035,Africa,121,8616,23
66,Algeria,56419,,1922,,39273,,15224,29,1279,44,,,44101550,Africa,782,22946,
67,Kyrgyzstan,56170,,1134,,47843,,7193,24,8565,173,402860,61427,6558322,Asia,117,5783,16
68,Jordan,55055,,624,,7508,,46923,55,5379,61,1729235,168944,10235537,Asia,186,16403,6
69,Tunisia,52399,,983,,5032,,46384,213,4419,83,330412,27864,11858152,Africa,226,12063,36
70,Palestine,50952,,454,,44055,,6443,,9915,88,501343,97563,5138654,Asia,101,11319,10
71,Azerbaijan,50486,,679,,41410,,8397,,4965,67,1298348,127684,10168448,Asia,201,14976,8
72,Kenya,49997,,920,,34429,,14648,18,923,17,662046,12228,54143895,Africa,1083,58852,82
73,Ghana,47775,,316,,46971,,488,9,1527,10,522285,16699,31277319,Africa,655,98979,60
74,Myanmar,46200,,1122,,26007,,19071,,847,21,618243,11338,54526981,Asia,1180,48598,88
75,Slovakia,45155,,165,,10130,,34860,86,8269,30,700292,128247,5460498,Europe,121,33094,8
76,Bosnia and Herzegovina,41596,,1104,,26542,,13950,,12704,337,296339,90508,3274158,Europe,79,2966,11
77,Denmark,41412,,708,,32237,,8467,17,7141,122,4965356,856276,5798782,Europe,140,8190,1
78,Afghanistan,40937,,1518,,34150,,5269,93,1044,39,120425,3072,39203946,Asia,958,25826,326
79,Bulgaria,40132,,1136,,18650,,20346,149,5790,164,669518,96593,6931344,Europe,173,6102,10
80,Serbia,39827,,793,,31536,,7498,39,4564,91,1289519,147780,8725913,Europe,219,11004,7
81,Croatia,37208,,452,,25837,,10919,65,9082,110,449541,109724,4097003,Europe,110,9064,9
82,El Salvador,32925,,953,,28582,,3390,47,5068,147,463545,71350,6496742,North America,197,6817,14
83,Greece,31496,,581,,9989,,20926,95,3027,56,1678129,161258,10406461,Europe,330,17911,6
84,Georgia,30303,,215,,11370,,18718,,7601,54,800789,200866,3986680,Asia,132,18543,5
85,Malaysia,27805,,236,,17825,,9744,94,856,7,2025727,62334,32498144,Asia,1169,137704,16
86,Australia,27539,12,905,,25206,,1428,,1076,35,8592743,335729,25594320,Australia/Oceania,929,28281,3
87,North Macedonia,27199,,934,,18948,,7317,25,13055,448,235775,113171,2083346,Europe,77,2231,9
88,S. Korea,26043,88,460,3,23981,76,1602,52,508,9,2567587,50067,51283465,Asia,1969,111486,20
89,Slovenia,24080,,251,,8582,,15247,82,11582,121,330471,158954,2079031,Europe,86,8283,6
90,Cameroon,21793,,426,,20117,,1250,61,815,16,149000,5569,26752874,Africa,1228,62800,180
91,Ivory Coast,20486,,122,,20212,,152,,771,5,188716,7099,26582947,Africa,1298,217893,141
92,Albania,19445,,480,,10705,,8260,20,6759,167,113930,39603,2876778,Europe,148,5993,25
93,Norway,18342,,279,,11863,,6200,7,3375,51,1580349,290781,5434840,Europe,296,19480,3
94,Madagascar,16968,,244,,16301,,423,16,608,9,87659,3140,27913769,Africa,1645,114401,318
95,Montenegro,16909,,270,,13016,,3623,26,26921,430,85877,136727,628092,Europe,37,2326,7
96,Zambia,16200,,348,,15445,,407,,874,19,237710,12818,18544513,Africa,1145,53289,78
97,Senegal,15565,,322,,14316,,927,6,922,19,203894,12078,16881863,Africa,1085,52428,83
