#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,9397296,6402,323821,397,6171762,23985,2901713,18130,,,,,,North America,,,
,Asia,11530184,14580,208597,240,9822769,14171,1498818,20782,,,,,,Asia,,,
,South America,8518766,263,267721,36,7395162,544,855883,17413,,,,,,South America,,,
,Europe,5757801,32901,228922,384,2979293,12210,2549586,10025,,,,,,Europe,,,
,Africa,1556017,,37452,,1292200,,226365,1617,,,,,,Africa,,,
,Oceania,32121,22,941,,29198,3,1982,13,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,36792906,54168,1067469,1057,27691035,50913,8034402,67984,4720,136.9,,,,All,,,
1,USA,7834289,526,217750,12,5025910,717,2590629,14653,23631,657,115347287,347922,331531610,North America,42,1523,3
2,India,6906151,2339,106521,,5906069,2862,893561,8944,4991,77,84634680,61166,1383678536,Asia,200,12990,16
3,Brazil,5029539,,149034,,4414564,,465941,8318,23616,700,17900000,84049,212970378,South America,42,1429,12
4,Russia,1272238,12126,22257,201,1009421,7092,240560,2300,8717,152,49656873,340228,145951658,Europe,115,6558,3
5,Colombia,886179,,27331,,777658,,81190,2220,17366,536,4047592,79319,51029561,South America,58,1867,13
6,Spain,884381,,32688,,N/A,N/A,N/A,1585,18913,699,13689776,292768,46759755,Europe,53,1430,3
7,Argentina,856369,,22710,,684844,,148815,4043,18901,501,2166276,47812,45308202,South America,53,1995,21
8,Peru,838614,,33098,,728216,,77300,1233,25339,1000,4003363,120964,33095400,South America,39,1000,8
9,Mexico,804488,5300,83096,370,583603,22708,137789,2553,6222,643,2053282,15880,129299186,North America,161,1556,63
10,South Africa,686891,,17408,,618771,,50712,539,11542,293,4339686,72923,59510270,Africa,87,3419,14
11,France,671638,,32521,,100306,,538811,1427,10283,498,11900095,182201,65313096,Europe,97,2008,5
12,UK,561815,,42592,,N/A,N/A,N/A,442,8264,627,26679020,392435,67983287,Europe,121,1596,3
13,Iran,488236,,27888,,399300,,61048,4335,5793,331,4232064,50213,84282671,Asia,173,3022,20
14,Chile,476016,,13167,,448710,,14139,812,24843,687,3581727,186931,19160727,South America,40,1455,5
15,Iraq,394566,,9683,,323815,,61068,524,9752,239,2439828,60300,40461765,Asia,103,4179,17
16,Bangladesh,375870,1278,5477,17,289912,1596,80481,,2276,33,2050669,12418,165133610,Asia,439,30150,81
17,Italy,338398,,36083,,236363,,65952,358,5599,597,12197500,201821,60437324,Europe,179,1675,5
18,Saudi Arabia,338132,,4972,,323769,,9391,879,9672,142,6876458,196699,34959307,Asia,103,7031,5
19,Philippines,334770,2996,6152,83,275307,1045,53311,1758,3044,56,4013902,36499,109973798,Asia,329,17876,27
20,Turkey,330753,,8667,,290352,,31734,1403,3910,102,11278047,133335,84584458,Asia,256,9759,7
21,Indonesia,324658,4094,11677,97,247667,3607,65314,,1184,43,3639108,13267,274305923,Asia,845,23491,75
22,Pakistan,317595,661,6552,8,302708,333,8335,493,1430,30,3795287,17093,222035364,Asia,699,33888,59
23,Germany,315514,,9667,,269500,,36347,470,3763,115,18129900,216200,83857254,Europe,266,8675,5
24,Israel,286646,1310,1879,15,225189,3618,59578,849,31165,204,3921190,426328,9197590,Asia,32,4895,2
25,Ukraine,250538,5804,4779,89,110650,2417,135109,177,5738,109,2489702,57024,43660870,Europe,174,9136,18
26,Canada,175559,,9557,,147508,,18494,143,4640,253,7974857,210797,37831921,North America,215,3959,5
27,Netherlands,155810,,6531,,N/A,N/A,N/A,243,9088,381,2656731,154954,17145263,Europe,110,2625,6
28,Romania,145700,,5247,,113112,,27341,607,7588,273,2598262,135312,19202054,Europe,132,3660,7
