#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,10482319,6604,341934,418,6983460,4684,3156925,20004,,,,,,North America,,,
,Asia,12981692,105,231695,2,11401628,128,1348369,21087,,,,,,Asia,,,
,South America,9273777,167,286066,24,8221125,683,766586,17856,,,,,,South America,,,
,Europe,7988512,,247488,,3386759,,4354265,15446,,,,,,Europe,,,
,Africa,1707055,,40985,,1398172,,267898,2063,,,,,,Africa,,,
,Oceania,35874,22,959,,31233,3,3682,17,,,,,,Australia/Oceania,,,
,,721,,15,,659,,47,4,,,,,,,,,
,World,42469950,6898,1149142,444,31423036,5498,9897772,76477,5448,147.4,,,,All,,,
1,USA,8746953,,229284,,5698161,,2819508,16323,26377,691,131056713,395212,331611010,North America,38,1446,3
2,India,7813668,,117992,,7013569,,682107,8944,5645,85,100113085,72324,1384234140,Asia,177,11732,14
3,Brazil,5355650,,156528,,4797872,,401250,8318,25140,735,21900000,102801,213032208,South America,40,1361,10
4,Russia,1480646,,25525,,1119251,,335870,2300,10145,175,56230544,385262,145954214,Europe,99,5718,3
5,Spain,1110372,,34752,,N/A,N/A,N/A,2031,23746,743,15503165,331544,46760495,Europe,42,1346,3
6,Argentina,1069368,,28338,,866695,,174335,4696,23593,625,2777087,61270,45325182,South America,42,1599,16
7,France,1041075,,34508,,109486,,897081,2441,15938,528,14406499,220556,65318998,Europe,63,1893,5
8,Colombia,998942,,29802,,901652,,67488,2291,19567,584,4668341,91443,51051776,South America,51,1713,11
9,Peru,883116,,34033,,800480,,48603,1080,26669,1028,4343547,131169,33114228,South America,37,973,8
10,Mexico,880775,6604,88312,418,641075,4684,151388,2781,6809,683,2269833,17547,129354669,North America,147,1465,57
11,UK,830998,,44571,,N/A,N/A,N/A,707,12221,655,31157988,458220,67997872,Europe,82,1526,2
12,South Africa,712412,,18891,,643523,,49998,546,11965,317,4657116,78217,59540914,Africa,84,3152,13
13,Iran,556891,,31985,,446685,,78221,4933,6604,379,4658727,55246,84326729,Asia,151,2636,18
14,Chile,498906,,13844,,471343,,13719,759,26029,722,4043282,210945,19167444,South America,38,1385,5
15,Italy,484869,,37059,,261808,,186002,1049,8023,613,14314453,236862,60433695,Europe,125,1631,4
16,Iraq,445949,,10513,,375188,,60248,434,11011,260,2724328,67269,40498846,Asia,91,3852,15
17,Germany,417350,,10090,,310200,,97060,1121,4976,120,20380376,243005,83868205,Europe,201,8312,4
18,Bangladesh,396413,,5761,,312065,,78587,,2400,35,2235488,13532,165200803,Asia,417,28676,74
19,Indonesia,381910,,13077,,305100,,63733,,1392,48,4253425,15499,274424390,Asia,719,20985,65
20,Philippines,365799,,6915,,312691,,46193,1562,3324,63,4518010,41060,110033578,Asia,301,15912,24
21,Turkey,357693,,9658,,311520,,36515,1648,4227,114,12992246,153533,84621631,Asia,237,8762,7
22,Saudi Arabia,344157,,5264,,330578,,8315,796,9838,150,7615539,217702,34981543,Asia,102,6645,5
23,Ukraine,330396,,6164,,137578,,186654,177,7569,141,2950463,67593,43650159,Europe,132,7081,15
24,Pakistan,326216,,6715,,309646,,9855,586,1468,30,4204320,18920,222211438,Asia,681,33092,53
25,Israel,308840,,2329,,290130,,16381,573,33578,253,4377294,475917,9197590,Asia,30,3949,2
26,Netherlands,272401,,6964,,N/A,N/A,N/A,488,15886,406,2872319,167513,17146812,Europe,63,2462,6
27,Belgium,270132,,10588,,22213,,237331,573,23276,912,4375231,376998,11605464,Europe,43,1096,3
28,Czechia,238323,,1971,,91651,,144701,735,22241,184,1976869,184491,10715241,Europe,45,5436,5
