#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,35322674,5714,808865,579,26970955,4055,7542854,15162,,,,,,North America,,,
,South America,20352257,973,526851,14,18170787,1209,1654619,19872,,,,,,South America,,,
,Asia,27369413,1601,419688,2,25358174,1370,1591551,24193,,,,,,Asia,,,
,Europe,38155405,,889059,,27027166,,10239180,29624,,,,,,Europe,,,
,Africa,4168757,,111064,,3725900,,331793,2742,,,,,,Africa,,,
,Oceania,54964,16,1120,,34488,6,19356,7,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,125424191,8304,2756662,595,101288176,6640,21379353,91600,16091,353.7,,,,All,,,
1,USA,30704292,,558422,,23132879,,7012991,8623,92367,1680,393863548,1184853,332415597,North America,11,595,1
2,Brazil,12227179,,301087,,10689646,,1236446,8318,57228,1409,28600000,133858,213658752,South America,17,710,7
3,India,11787013,,160726,,11229591,,396696,8944,8481,116,236438861,170117,1389864267,Asia,118,8647,6
4,Russia,4483471,,96219,,4098400,,288852,2300,30713,659,118100000,809014,145980114,Europe,33,1517,1
5,France,4378446,,93180,,283507,,4001759,4634,66970,1425,60773434,929559,65378809,Europe,15,702,1
6,UK,4312908,,126382,,3729155,,457371,711,63290,1855,118204895,1734591,68145669,Europe,16,539,1
7,Italy,3440862,,106339,,2773215,,561308,3588,56971,1761,47759055,790753,60396918,Europe,18,568,1
8,Spain,3241345,,74064,,3000670,,166611,1855,69307,1584,41884958,895590,46767990,Europe,14,631,1
9,Turkey,3091282,,30462,,2881643,,179177,1720,36369,358,36990175,435187,84998318,Asia,27,2790,2
10,Germany,2709872,,75911,,2445300,,188661,3209,32268,904,47578793,566555,83979174,Europe,31,1106,2
11,Colombia,2353210,,62394,,2244522,,46294,1982,45892,1217,12386993,241571,51276879,South America,22,822,4
12,Argentina,2269877,,54946,,2049035,,165896,3574,49890,1208,8477597,186332,45497251,South America,20,828,5
13,Mexico,2208755,5714,199627,579,1748317,4055,260811,4798,17001,1537,5957631,45857,129916892,North America,59,651,22
14,Poland,2120671,,50340,,1707846,,362485,2537,56078,1331,11400455,301469,37816353,Europe,18,751,3
15,Iran,1823317,,62045,,1562709,,198563,3874,21508,732,12349804,145681,84773193,Asia,46,1366,7
16,Ukraine,1579906,,30773,,1276272,,272861,177,36285,707,7778231,178639,43541616,Europe,28,1415,6
17,South Africa,1540009,,52372,,1466595,,21042,546,25731,875,9690815,161914,59851438,Africa,39,1143,6
18,Peru,1492519,,50656,,1406304,,35559,2253,44814,1521,8881594,266674,33305026,South America,22,657,4
19,Czechia,1486510,,25258,,1289924,,171328,1890,138622,2355,11278655,1051773,10723467,Europe,7,425,1
20,Indonesia,1476452,,39983,,1312543,,123926,,5357,145,12270150,44518,275624849,Asia,187,6894,22
21,Netherlands,1220945,,16371,,N/A,N/A,N/A,625,71140,954,9747836,567973,17162512,Europe,14,1048,2
22,Chile,947783,,22402,,888826,,36555,2348,49273,1165,10739277,558305,19235515,South America,20,859,2
23,Canada,946370,,22759,,886512,,37099,586,24916,599,26858481,707123,37982749,North America,40,1669,1
24,Romania,913143,,22579,,819799,,70765,1351,47699,1179,7080758,369872,19143818,Europe,21,848,3
25,Belgium,842775,,22763,,55692,,764320,589,72488,1958,10605652,912207,11626363,Europe,14,511,1
26,Israel,830028,,6154,,811008,,12866,483,90244,669,13269408,1442705,9197590,Asia,11,1495,1
27,Portugal,818787,,16805,,769838,,32144,155,80471,1652,8892180,873925,10174991,Europe,12,605,1
