#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,35328871,11911,808920,634,26972200,5300,7547751,15162,,,,,,North America,,,
,South America,20352257,973,526851,14,18170787,1209,1654619,19872,,,,,,South America,,,
,Asia,27424206,56430,420201,515,25391943,35169,1612062,24243,,,,,,Asia,,,
,Europe,38281849,118626,891288,2131,27100218,68068,10290343,29797,,,,,,Europe,,,
,Africa,4170411,1653,111084,20,3727707,1807,331620,2749,,,,,,Africa,,,
,Oceania,54979,31,1120,,34488,6,19371,6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,125613294,189624,2759479,3314,101398049,111559,21455766,91829,16115,354.0,,,,All,,,
1,USA,30709627,5335,558460,38,23133605,726,7017562,8623,92383,1680,393974158,1185186,332415597,North America,11,595,1
2,Brazil,12227179,,301087,,10689646,,1236446,8318,57228,1409,28600000,133858,213658752,South America,17,710,7
3,India,11794407,7394,160761,35,11232919,3328,400727,8944,8486,116,237503882,170883,1389864267,Asia,118,8646,6
4,Russia,4492692,9221,96612,393,4109281,10881,286799,2300,30776,662,118500000,811754,145980114,Europe,32,1511,1
5,France,4378446,,93180,,283507,,4001759,4634,66970,1425,60773434,929559,65378809,Europe,15,702,1
6,UK,4312908,,126382,,3729155,,457371,711,63290,1855,118204895,1734591,68145669,Europe,16,539,1
7,Italy,3440862,,106339,,2773215,,561308,3588,56971,1761,47759055,790753,60396918,Europe,18,568,1
8,Spain,3241345,,74064,,3000670,,166611,1855,69307,1584,41884958,895590,46767990,Europe,14,631,1
9,Turkey,3091282,,30462,,2881643,,179177,1720,36369,358,36990175,435187,84998318,Asia,27,2790,2
10,Germany,2714592,4720,75952,41,2456200,10900,182440,3209,32325,904,48979281,583231,83979174,Europe,31,1106,2
11,Colombia,2353210,,62394,,2244522,,46294,1982,45892,1217,12386993,241571,51276879,South America,22,822,4
12,Argentina,2269877,,54946,,2049035,,165896,3574,49890,1208,8477597,186332,45497251,South America,20,828,5
13,Mexico,2208755,5714,199627,579,1748317,4055,260811,4798,17001,1537,5957631,45857,129916892,North America,59,651,22
14,Poland,2154821,34151,50860,520,1722856,15010,381105,2620,56981,1345,11503034,304181,37816353,Europe,18,744,3
15,Iran,1830823,7506,62142,97,1569697,6988,198984,3889,21597,733,12349804,145681,84773193,Asia,46,1364,7
16,Ukraine,1596575,16669,31135,362,1283020,6748,282420,177,36668,715,7836049,179967,43541616,Europe,27,1398,6
17,South Africa,1540009,,52372,,1466595,,21042,546,25731,875,9690815,161914,59851438,Africa,39,1143,6
18,Czechia,1495361,8763,25450,83,1295205,297,174706,1874,139448,2373,11490915,1071567,10723467,Europe,7,421,1
19,Peru,1492519,,50656,,1406304,,35559,2253,44814,1521,8881594,266674,33305026,South America,22,657,4
20,Indonesia,1482559,6107,40081,98,1317199,4656,125279,,5379,145,12351241,44812,275624849,Asia,186,6877,22
21,Netherlands,1220945,,16371,,N/A,N/A,N/A,625,71140,954,9747836,567973,17162512,Europe,14,1048,2
22,Chile,947783,,22402,,888826,,36555,2348,49273,1165,10739277,558305,19235515,South America,20,859,2
23,Canada,946370,,22759,,886512,,37099,586,24916,599,26858481,707123,37982749,North America,40,1669,1
24,Romania,919794,6651,22719,140,825208,5409,71867,1348,48047,1187,7122737,372065,19143818,Europe,21,843,3
25,Belgium,849090,6315,22786,23,55928,236,770376,601,73031,1960,10693594,919771,11626363,Europe,14,510,1
26,Israel,830515,487,6157,3,811452,444,12906,482,90297,669,13314415,1447598,9197590,Asia,11,1494,1
27,Portugal,819210,423,16814,9,770448,610,31948,154,80512,1652,8892180,873925,10174991,Europe,12,605,1
28,Iraq,815605,6513,14128,33,732252,4781,69225,484,19954,346,7793654,190672,40874600,Asia,50,2893,5
29,Sweden,773690,,13373,36,N/A,N/A,N/A,294,76262,1318,6627544,653275,10145100,Europe,13,759,2
30,Philippines,693048,8773,13095,56,580062,574,99891,785,6264,118,9816140,88722,110639355,Asia,160,8449,11
31,Pakistan,640988,3946,14028,63,588975,2747,37985,2587,2862,63,9934373,44351,223995659,Asia,349,15968,23
32,Hungary,603347,9637,19224,272,387570,5763,196553,1467,62572,1994,4403317,456660,9642435,Europe,16,502,2
33,Switzerland,590164,2046,10278,2,541208,1102,38678,168,67830,1181,5808823,667630,8700667,Europe,15,847,1
34,Bangladesh,584395,3587,8797,34,529594,1985,46004,,3523,53,4514731,27217,165881688,Asia,284,18857,37
35,Serbia,571895,5226,5075,36,480400,3005,86420,242,65647,583,3330762,382334,8711652,Europe,15,1717,3
36,Jordan,562857,,6181,,456188,,100488,729,54770,601,5617586,546631,10276741,Asia,18,1663,2
37,Austria,526393,3124,9178,27,483460,2863,33755,446,58205,1015,6568554,726304,9043809,Europe,17,985,1
38,Morocco,492842,,8786,,480607,,3449,270,13238,236,5892612,158284,37228212,Africa,76,4237,6
39,Japan,459043,,8908,,436463,,13672,328,3638,71,9429113,74719,126193621,Asia,275,14166,13
40,Lebanon,448721,,5903,,350694,,92124,991,65958,868,3448772,506941,6803105,Asia,15,1152,2
41,UAE,448637,2043,1466,10,431773,2200,15398,,44966,147,36247630,3633062,9977157,Asia,22,6806,0
42,Saudi Arabia,386782,482,6630,6,375831,360,4321,622,10986,188,14766929,419433,35206861,Asia,91,5310,2
43,Slovakia,354182,1654,9313,52,255300,,89569,693,64850,1705,2300975,421303,5461571,Europe,15,586,2
44,Panama,352082,,6065,,340974,,5043,111,80679,1390,2095216,480114,4363996,North America,12,720,2
45,Malaysia,338168,1360,1248,2,322416,1491,14504,157,10352,38,7372592,225690,32666960,Asia,97,26175,4
46,Bulgaria,317116,,12413,,242311,,62392,743,45891,1796,2006166,290321,6910172,Europe,22,557,3
47,Ecuador,316807,,16540,,271847,,28420,506,17761,927,1111805,62330,17837279,South America,56,1078,16
48,Belarus,314993,1141,2193,9,305560,1083,7240,,33343,232,5272490,558109,9447055,Europe,30,4308,2
49,Georgia,279027,399,3732,10,271278,356,4017,,70044,937,3221967,808813,3983576,Asia,14,1067,1
50,Nepal,276509,120,3020,,272272,85,1217,,9368,102,2251884,76293,29516234,Asia,107,9774,13
51,Bolivia,267059,973,12107,14,214988,1209,39964,71,22654,1027,866360,73492,11788539,South America,44,974,14
52,Croatia,262309,1673,5838,10,248064,856,8407,100,64185,1429,1503437,367881,4086752,Europe,16,700,3
53,Azerbaijan,250921,1429,3421,17,234382,548,13118,,24587,335,2807861,275129,10205615,Asia,41,2983,4
54,Dominican Republic,250579,,3289,,209586,,37704,154,22932,301,1287584,117836,10926958,North America,44,3322,8
55,Tunisia,247254,,8637,,213969,,24648,277,20763,725,1074639,90242,11908465,Africa,48,1379,11
56,Greece,245405,,7649,,209436,,28320,699,23629,736,6254354,602200,10385837,Europe,42,1358,2
