#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,33707290,9518,765033,1067,23492338,5843,9449919,21593,,,,,,North America,,,
,Asia,25186731,36120,400346,493,23673903,37568,1112482,21960,,,,,,Asia,,,
,South America,18129092,790,470500,37,16419444,718,1239148,18957,,,,,,South America,,,
,Europe,34400388,77876,821340,1618,24084388,49773,9494660,25751,,,,,,Europe,,,
,Africa,3945611,2240,104598,36,3508238,2891,332775,2444,,,,,,Africa,,,
,Oceania,51331,16,1091,,34308,15,15932,2,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,115421164,126560,2562923,3251,91213325,96808,21644916,90707,14807,328.8,,,,All,,,
1,USA,29371520,815,529224,10,19905538,216,8936758,15087,88389,1593,361964765,1089274,332299143,North America,11,628,1
2,India,11139516,193,157385,,10812044,1882,170087,8944,8020,113,217618057,156667,1389049380,Asia,125,8826,6
3,Brazil,10647845,,257562,,9527173,,863110,8318,49857,1206,28600000,133915,213568068,South America,20,829,7
4,Russia,4278750,10535,87348,452,3853734,15694,337668,2300,29311,598,111800000,765877,145976365,Europe,34,1671,1
5,UK,4188400,,123296,,3005720,,1059384,1806,61482,1810,91520691,1343437,68124277,Europe,16,553,1
6,France,3783528,,87220,,259893,,3436415,3586,57879,1334,53496344,818360,65370152,Europe,17,749,1
7,Spain,3130184,,69801,,2722304,,338079,2796,66932,1493,39313189,840620,46766905,Europe,15,670,1
8,Italy,2955434,,98288,,2426150,,430996,2327,48929,1627,40639503,672814,60402241,Europe,20,615,1
9,Turkey,2723316,,28706,,2586073,,108537,1227,32060,338,33440843,393682,84943797,Asia,31,2959,3
10,Germany,2462061,,71325,,2274400,9800,116336,2848,29323,849,43950029,523444,83963113,Europe,34,1177,2
11,Colombia,2259599,,59972,,2156057,,43570,2240,44095,1170,11528886,224979,51244298,South America,23,854,4
12,Argentina,2118676,,52192,,1916936,,149548,3505,46593,1148,7510854,165174,45472346,South America,21,871,6
13,Mexico,2097194,7913,187187,1035,1645312,5369,264695,4798,16153,1442,5493439,42311,129835517,North America,62,694,24
14,Poland,1735406,15698,44360,309,1441479,3447,249567,1583,45887,1173,10008084,264632,37818835,Europe,22,853,4
15,Iran,1656699,8525,60353,86,1413717,6872,182629,3747,19558,712,11032310,130238,84708574,Asia,51,1404,8
16,South Africa,1514815,,50271,,1433320,,31224,546,25329,841,9114026,152392,59806493,Africa,39,1190,7
17,Ukraine,1364705,7235,26397,185,1182036,5118,156272,177,31331,606,6983925,160339,43557326,Europe,32,1650,6
18,Indonesia,1353834,6808,36721,203,1169916,9053,147197,,4915,133,10868049,39455,275451098,Asia,203,7501,25
19,Peru,1338297,,46894,,1244029,,47374,2140,40216,1409,7648496,229840,33277411,South America,25,710,4
20,Czechia,1269058,16642,20941,107,1093537,283,154580,1661,118357,1953,8281086,772325,10722276,Europe,8,512,1
21,Netherlands,1096433,,15649,,N/A,N/A,N/A,540,63894,912,6970400,406195,17160240,Europe,16,1097,2
22,Canada,872747,,22045,,820450,,30252,567,22989,581,24620804,648549,37962879,North America,43,1722,2
23,Chile,832512,,20684,,787700,,24128,1683,43302,1076,9455215,491802,19225662,South America,23,929,2
24,Romania,812318,4278,20586,77,746779,2739,44953,1032,42415,1075,6403764,334374,19151490,Europe,24,930,3
25,Portugal,806626,979,16430,41,725399,1934,64797,415,79261,1614,8260373,811689,10176771,Europe,13,619,1
26,Israel,787211,1993,5797,7,738681,229,42733,717,85589,630,12199957,1326430,9197590,Asia,12,1587,1
27,Belgium,774344,2050,22141,35,52637,52,699566,413,66620,1905,9529132,819827,11623338,Europe,15,525,1
28,Iraq,708951,5173,13483,25,646619,3463,48849,412,17368,330,6963270,170584,40820215,Asia,58,3028,6
29,Sweden,675292,,12964,34,N/A,N/A,N/A,234,66588,1278,6139911,605435,10141321,Europe,15,782,2
30,Pakistan,583916,1388,13013,75,554225,6819,16678,1561,2610,58,9055069,40472,223737417,Asia,383,17193,25
31,Philippines,582223,1783,12389,20,534778,330,35056,785,5267,112,8875386,80283,110551676,Asia,190,8923,12
32,Switzerland,559845,1223,10013,8,515188,1251,34644,168,64373,1151,5136958,590668,8696869,Europe,16,869,2
33,Bangladesh,547930,614,8428,5,499627,936,39875,,3305,51,4089336,24667,165783138,Asia,303,19671,41
34,Morocco,484159,,8645,,469868,,5646,253,13014,232,5671101,152441,37201922,Africa,77,4303,7
35,Serbia,466885,,4475,,400347,,62063,168,53580,514,2970536,340902,8713758,Europe,19,1947,3
36,Austria,465322,2553,8625,20,435669,1796,21028,313,51470,954,5507472,609185,9040726,Europe,19,1048,2
37,Hungary,439900,4211,15324,136,326215,2013,98361,622,45614,1589,3719113,385644,9643903,Europe,22,629,3
38,Japan,433504,,7933,,412115,,13456,413,3435,63,8319692,65916,126216792,Asia,291,15910,15
39,Jordan,402282,,4756,,354143,,43383,353,39168,463,4678877,455558,10270657,Asia,26,2160,2
40,UAE,399463,2692,1269,16,385587,1589,12607,,40067,127,31284394,3137861,9969975,Asia,25,7857,0
41,Lebanon,380036,,4805,,296237,,78994,890,55847,706,3055313,448985,6804933,Asia,18,1416,2
42,Saudi Arabia,378333,331,6510,5,369277,351,2546,501,10756,185,13782574,391837,35174249,Asia,93,5403,3
43,Panama,342019,,5871,,328100,,8048,195,78446,1347,1921987,440832,4359910,North America,13,743,2
44,Slovakia,314359,3357,7489,101,255300,,51570,684,57560,1371,2076101,380140,5461413,Europe,17,729,3
45,Malaysia,305880,1745,1148,7,280707,2276,24025,195,9371,35,6367061,195057,32642034,Asia,107,28434,5
46,Belarus,290447,1311,2002,9,280766,1316,7679,,30744,212,4933973,522266,9447241,Europe,33,4719,2
47,Ecuador,286725,,15850,,247898,,22977,517,16089,889,1014204,56910,17821166,South America,62,1124,18
48,Nepal,274294,,2777,,270543,,974,,9303,94,2165985,73461,29484693,Asia,107,10617,14
49,Georgia,271739,360,3541,9,265805,119,2393,,68207,889,2778293,697357,3984034,Asia,15,1125,1
50,Bulgaria,252029,,10391,,208411,,33227,423,36456,1503,1695947,245317,6913298,Europe,27,665,4
51,Bolivia,250557,790,11703,37,194370,718,44484,71,21272,994,733988,62313,11778966,South America,47,1006,16
52,Croatia,244205,747,5555,7,235328,311,3322,68,59733,1359,1361483,333022,4088266,Europe,17,736,3
53,Dominican Republic,240201,,3118,,192651,,44432,191,21996,286,1211817,110968,10920424,North America,45,3502,9
54,Azerbaijan,235333,319,3230,5,229143,161,2960,,23072,317,2618808,256743,10200127,Asia,43,3158,4
55,Tunisia,234231,,8047,,199476,,26708,265,19682,676,985763,82830,11901036,Africa,51,1479,12
56,Ireland,220630,,4333,,23364,,192933,112,44352,871,3560558,715757,4974532,Europe,23,1148,1
57,Kazakhstan,214806,717,2540,,198726,944,13540,221,11350,134,7419449,392018,18926274,Asia,88,7451,3
58,Denmark,212798,574,2370,3,203433,519,6995,34,36652,408,17447358,3005138,5805842,Europe,27,2450,0
59,Costa Rica,205514,,2820,,183911,,18783,141,40099,550,690013,134633,5125140,North America,25,1817,7
60,Lithuania,200349,503,3281,12,186209,439,10859,117,74294,1217,2141534,794132,2696699,Europe,13,822,1
61,Greece,194582,,6557,,169525,,18500,422,18730,631,5315053,511610,10388882,Europe,53,1584,2
