#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,34284256,64144,783156,2290,24295727,77554,9205373,19206,,,,,,North America,,,
,Asia,25800105,88890,406643,799,24178778,70539,1214684,22392,,,,,,Asia,,,
,South America,18873886,95147,488012,2366,16986535,84513,1399339,19036,,,,,,South America,,,
,Europe,35561995,176318,844698,3429,25113268,104014,9604029,26587,,,,,,Europe,,,
,Africa,4020564,8892,106820,237,3587311,8915,326433,2595,,,,,,Africa,,,
,Oceania,51955,136,1099,5,34347,7,16509,3,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,118593482,433527,2630443,9126,94196672,345542,21766367,89819,15214,337.5,,,,All,,,
1,USA,29853084,51270,541914,1333,20617346,67575,8693824,12660,89828,1631,372866418,1121955,332336197,North America,11,613,1
2,India,11284285,22815,158213,134,10935709,18085,190363,8944,8122,114,223479877,160857,1389308662,Asia,123,8781,6
3,Brazil,11202305,77288,270656,2088,9913739,70521,1017910,8318,52446,1267,28600000,133897,213596922,South America,19,789,7
4,Russia,4351553,9079,90275,466,3945527,13350,315751,2300,29810,618,113800000,779572,145977558,Europe,34,1617,1
5,UK,4234924,5926,124987,190,3348489,32555,761448,1293,62158,1835,99640760,1462486,68131084,Europe,16,545,1
6,France,3963165,30303,89565,264,269019,1480,3604581,3918,60624,1370,55656279,851366,65372907,Europe,16,730,1
7,Spain,3178442,6672,71961,234,2823433,,283048,2320,67963,1539,40292390,861551,46767250,Europe,15,650,1
8,Italy,3123368,22409,100811,332,2535483,13752,487074,2827,51711,1669,43234541,715797,60400547,Europe,19,599,1
9,Turkey,2821943,14556,29227,67,2649862,9193,142854,1309,33215,344,34548238,406636,84961145,Asia,30,2907,2
10,Germany,2532855,12246,73276,295,2328700,9100,130879,2848,30164,873,45114160,537277,83968223,Europe,33,1146,2
11,Colombia,2285960,3588,60773,97,2187473,3838,37714,1982,44600,1186,11819803,230609,51254665,South America,22,843,4
12,Argentina,2169694,7693,53359,107,1961640,5049,154695,3491,47706,1173,7837030,172317,45480270,South America,21,852,6
13,Mexico,2137884,7407,191789,866,1681336,5340,264759,4798,16463,1477,5656885,43561,129861409,North America,61,677,23
14,Poland,1828313,17260,45997,398,1507905,4552,274411,1902,48345,1216,10396659,274913,37818045,Europe,21,822,4
15,Iran,1715162,8603,60928,61,1464268,7509,189966,3823,20243,719,11467053,135338,84729135,Asia,49,1391,7
16,South Africa,1524174,1477,51015,109,1445979,1697,27180,546,25479,853,9336101,156068,59820794,Africa,39,1173,6
17,Ukraine,1416438,6377,27423,219,1204916,5687,184099,177,32523,630,7154442,164272,43552328,Europe,31,1588,6
18,Indonesia,1398578,5633,37932,175,1216433,5556,144213,,5076,138,11379656,41305,275506383,Asia,197,7263,24
19,Peru,1380023,,48163,,1288067,,43793,2192,41459,1447,7986252,239927,33286198,South America,24,691,4
