#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,34045707,6561,776543,779,23912183,5872,9356981,19930,,,,,,North America,,,
,Asia,25471843,463,403441,2,23893194,339,1175208,22043,,,,,,Asia,,,
,South America,18527973,653,480023,18,16687521,696,1360429,18832,,,,,,South America,,,
,Europe,34993089,,833200,,24576035,,9583854,26020,,,,,,Europe,,,
,Africa,3985061,,105669,,3548192,,331200,2482,,,,,,Africa,,,
,Oceania,51540,4,1093,,34325,2,16122,2,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,117075934,7681,2599984,799,92652156,6909,21823794,89309,15020,333.6,,,,All,,,
1,USA,29653891,,537119,,20273915,,8842857,13405,89233,1616,368092273,1107643,332320317,North America,11,619,1
2,India,11210580,,157791,,10866536,,186253,8944,8070,114,220692677,158863,1389197541,Asia,124,8804,6
3,Brazil,10939320,,264446,,9704351,,970523,8318,51218,1238,28600000,133905,213584556,South America,20,808,7
4,Russia,4312181,,88726,,3900348,,323107,2300,29540,608,112500000,770669,145977047,Europe,34,1645,1
5,UK,4213343,,124419,,3199565,,889359,1542,61844,1826,94197029,1382644,68128167,Europe,16,548,1
6,France,3882408,,88444,,264909,,3529055,3689,59390,1353,54630785,835694,65371726,Europe,17,739,1
7,Spain,3149012,,71138,,2744664,,333210,2571,67334,1521,39313189,840616,46767102,Europe,15,657,1
8,Italy,3046762,,99578,,2481372,,465812,2571,50442,1649,42071509,696533,60401273,Europe,20,607,1
9,Turkey,2769230,,28965,,2616139,,124126,1230,32597,341,33993552,400142,84953710,Asia,31,2933,2
10,Germany,2502122,,72470,,2299400,,130252,2848,29799,863,45114160,537291,83966033,Europe,34,1159,2
