#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,34996320,20600,801844,787,26401359,10379,7793117,15564,,,,,,North America,,,
,South America,19841162,9128,513697,129,17714739,7210,1612726,19593,,,,,,South America,,,
,Asia,26809899,89409,415355,718,24961007,62162,1433537,23475,,,,,,Asia,,,
,Europe,37326659,147894,875211,2312,26452632,113337,9998816,28378,,,,,,Europe,,,
,Africa,4122772,3592,109749,49,3685560,2709,327463,2607,,,,,,Africa,,,
,Oceania,53809,316,1115,1,34447,7,18247,7,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,123151342,270939,2716986,3996,99250450,195804,21183906,89624,15799,348.6,,,,All,,,
1,USA,30434541,8754,554196,92,22612032,1707,7268313,9054,91563,1667,387534674,1165907,332389130,North America,11,600,1
2,Brazil,11877009,,290525,,10383460,,1203024,8318,55594,1360,28600000,133871,213638142,South America,18,735,7
3,India,11590373,35478,159728,134,11124465,19316,306180,8944,8340,115,232431517,167256,1389679065,Asia,120,8700,6
4,Russia,4447570,9632,94659,392,4060652,11279,292259,2300,30467,648,117000000,801484,145979262,Europe,33,1542,1
5,UK,4291271,5587,126122,96,3650226,28733,514923,830,62977,1851,112493147,1650892,68140807,Europe,16,540,1
6,France,4181607,,91679,,278263,,3811665,4246,63962,1402,58498845,894795,65376842,Europe,16,713,1
7,Italy,3356331,23832,104642,401,2686236,14598,565453,3387,55570,1733,46613817,771776,60398128,Europe,18,577,1
8,Spain,3212332,,72910,,2945446,,193976,1997,68687,1559,41114319,879117,46767743,Europe,15,641,1
9,Turkey,2971633,,29864,,2788757,,153012,1547,34966,351,35975339,423309,84985927,Asia,29,2846,2
10,Germany,2648775,3589,75104,31,2409700,8000,163971,2848,31542,894,47578793,566579,83975524,Europe,32,1118,2
11,Colombia,2324426,,61771,,2221642,,41013,1982,45337,1205,12186850,237702,51269474,South America,22,830,4
12,Argentina,2234913,,54476,,2016729,,163708,3534,49128,1197,8251376,181382,45491590,South America,20,835,6
13,Mexico,2187910,5722,197219,613,1729269,4475,261422,4798,16843,1518,5865279,45153,129898398,North America,59,659,22
14,Poland,2036700,26405,49159,349,1640050,19778,347491,2315,53857,1300,11120138,294052,37816917,Europe,19,769,3
15,Iran,1793805,7540,61724,75,1536606,7912,195475,3849,21164,728,12099761,142756,84758507,Asia,47,1373,7
16,South Africa,1535423,,52035,,1461196,,22192,546,25658,870,9584923,160173,59841223,Africa,39,1150,6
17,Ukraine,1535218,15292,29775,260,1253972,5190,251471,177,35256,684,7624537,175095,43545187,Europe,28,1462,6
18,Czechia,1459406,9624,24530,74,1233769,325,201107,1992,136098,2288,10510686,980182,10723196,Europe,7,437,1
19,Indonesia,1455788,5656,39447,108,1284725,5760,131616,,5283,143,12014357,43596,275585360,Asia,189,6986,23
20,Peru,1451645,,49897,,1364556,,37192,2241,43595,1498,8592274,258036,33298750,South America,23,667,4
21,Netherlands,1194580,7593,16260,16,N/A,N/A,N/A,602,69606,947,9230498,537845,17161996,Europe,14,1055,2
22,Canada,929673,2609,22635,18,873038,1990,34000,587,24479,596,26371885,694395,37978233,North America,41,1678,1
23,Chile,925089,7036,22180,93,865413,6316,37496,2227,48098,1153,10492677,545548,19233275,South America,21,867,2
24,Romania,892848,6096,22132,112,803226,4241,67490,1324,46635,1156,6967873,363942,19145562,Europe,21,865,3
25,Belgium,827941,5140,22650,26,55308,183,749983,543,71217,1948,10390087,893719,11625675,Europe,14,513,1
26,Israel,827199,590,6082,9,802244,1516,18873,549,89936,661,13114555,1425869,9197590,Asia,11,1512,1
27,Portugal,817080,457,16762,8,766924,754,33394,170,80300,1647,8720659,857034,10175396,Europe,12,607,1
28,Iraq,789390,4674,13969,32,710699,3795,64722,471,19318,342,7619313,186463,40862240,Asia,52,2925,5
29,Sweden,744272,,13262,,N/A,N/A,N/A,272,73369,1307,6627544,653331,10144241,Europe,14,765,2
30,Philippines,656056,7999,12930,30,562484,597,80642,785,5931,117,9587966,86675,110619428,Asia,169,8555,12
31,Pakistan,623135,3876,13799,42,579760,1446,29576,2122,2783,62,9732033,43459,223936968,Asia,359,16228,23
32,Switzerland,580609,,10203,,534217,,36189,145,66738,1173,5604467,644206,8699804,Europe,15,853,2
33,Bangladesh,568706,1868,8668,26,520418,1577,39620,,3429,52,4388011,26456,165859290,Asia,292,19135,38
34,Hungary,560971,11132,18068,227,366774,1966,176129,1237,58175,1874,4242762,439994,9642769,Europe,17,534,2
35,Serbia,546896,4687,4900,31,462016,4128,79980,230,62774,562,3250474,373097,8712131,Europe,16,1778,3
36,Jordan,526666,5205,5788,87,426754,6302,94124,729,51255,563,5431286,528574,10275358,Asia,20,1775,2
37,Austria,511440,3344,9052,28,470684,2409,31704,394,56556,1001,6290058,695564,9043108,Europe,18,999,1
38,Morocco,491463,444,8763,8,478870,484,3830,264,13203,235,5860596,157449,37222237,Africa,76,4248,6
39,Japan,454158,1456,8790,32,432128,1201,13240,332,3599,70,9267866,73439,126198887,Asia,278,14357,14
40,UAE,438638,2013,1433,5,420736,2240,16469,,43971,144,35153702,3523995,9975525,Asia,23,6961,0
41,Lebanon,436575,2253,5715,51,343099,2700,87761,954,64169,840,3388692,498079,6803520,Asia,16,1190,2
42,Saudi Arabia,384653,382,6602,6,374135,271,3916,587,10928,188,14585281,414361,35199449,Asia,92,5332,2
43,Panama,350220,,6035,,338745,,5440,111,80269,1383,2058286,471752,4363067,North America,12,723,2
44,Slovakia,347944,1795,8978,84,255300,,83666,700,63708,1644,2258854,413593,5461535,Europe,16,608,2
45,Malaysia,331713,1671,1229,4,316042,1585,14442,151,10156,38,7137059,218517,32661295,Asia,98,26576,5
46,Ecuador,310868,1225,16435,23,263164,,31269,500,17432,922,1097381,61534,17833617,South America,57,1085,16
47,Belarus,309293,1355,2148,9,300096,1280,7049,,32739,227,5197633,550183,9447097,Europe,31,4398,2
48,Bulgaria,299939,,11932,,233596,,54411,689,43401,1727,1934005,279849,6910883,Europe,23,579,4
49,Georgia,277218,422,3691,8,269784,158,3743,,69588,927,3134025,786716,3983680,Asia,14,1079,1
50,Nepal,275829,79,3016,,271815,82,998,,9347,102,2233345,75683,29509066,Asia,107,9784,13
51,Bolivia,263808,867,12041,13,210736,894,41031,71,22382,1022,838159,71113,11786363,South America,45,979,14
52,Croatia,256805,1186,5753,10,244135,685,6917,89,62833,1408,1468132,359212,4087096,Europe,16,710,3
53,Dominican Republic,248989,487,3269,7,205172,437,40548,171,22790,299,1275756,116769,10925473,North America,44,3342,9
54,Azerbaijan,245490,1187,3339,14,232534,306,9617,,24057,327,2768149,271271,10204368,Asia,42,3056,4
55,Tunisia,244776,,8506,,211561,,24709,260,20558,714,1056616,88741,11906777,Africa,49,1400,11
56,Greece,235611,2532,7421,60,198920,1161,29270,672,22684,714,6101959,587488,10386529,Europe,44,1400,2
57,Kazakhstan,230527,1310,2899,,210449,819,17179,221,12174,153,8298090,438201,18936704,Asia,82,6532,2
58,Ireland,229306,,4576,,23364,,201366,87,46072,919,3799896,763477,4977093,Europe,22,1088,1
59,Denmark,224848,590,2399,2,213173,593,9276,40,38722,413,22155122,3815384,5806787,Europe,26,2421,0
60,Palestine,221391,1479,2406,27,196678,1306,22307,192,42695,464,1346804,259728,5185435,Asia,23,2155,4
61,Kuwait,217933,1347,1215,5,202208,1386,14510,230,50500,282,1960138,454208,4315503,Asia,20,3552,2
62,Moldova,214203,1635,4531,30,186774,1669,22898,344,53188,1125,800101,198672,4027244,Europe,19,889,5
63,Costa Rica,211903,,2896,,190236,,18771,144,41328,565,758012,147838,5127298,North America,24,1770,7
64,Lithuania,208650,575,3464,12,194190,877,10996,129,77423,1285,2260807,838906,2694948,Europe,13,778,1
65,Slovenia,205509,1030,3967,6,191122,917,10420,88,98843,1908,1004333,483051,2079143,Europe,10,524,2
66,Egypt,194127,,11512,,149256,,33359,90,1872,111,1000000,9643,103704867,Africa,534,9008,104
67,Paraguay,190499,,3662,,156754,,30083,382,26477,509,838424,116530,7194942,South America,38,1965,9
68,Guatemala,187659,919,6685,22,171080,520,9894,5,10339,368,1007853,55526,18150921,North America,97,2715,18
69,Ethiopia,183863,,2618,,145687,,35558,624,1572,22,2264683,19360,116979633,Africa,636,44683,52
70,Armenia,183127,1071,3332,12,167977,459,11818,,61717,1123,799637,269492,2967206,Asia,16,891,4
71,Honduras,181357,561,4422,20,69105,97,107830,461,18106,441,488266,48746,10016619,North America,55,2265,21
72,Qatar,173206,509,272,1,160115,328,12819,159,61687,97,1660175,591271,2807805,Asia,16,10323,2
73,Nigeria,161539,,2027,,147581,,11931,10,770,10,1684305,8030,209756691,Africa,1298,103481,125
74,Bosnia and Herzegovina,151337,,5773,,123653,,21911,,46335,1768,736787,225581,3266171,Europe,22,566,4
75,Libya,150341,,2487,,137073,,10781,,21670,358,811799,117011,6937804,Africa,46,2790,9
76,Venezuela,149145,,1475,,139731,,7939,156,5256,52,3044649,107288,28378184,South America,190,19239,9
77,Oman,149135,,1620,,137871,,9644,88,28688,312,1550000,298161,5198542,Asia,35,3209,3
78,Myanmar,142212,,3204,,131754,,7254,,2601,59,2518497,46067,54670255,Asia,384,17063,22
79,Bahrain,134510,,493,,127329,,6688,57,77161,283,3384701,1941619,1743236,Asia,13,3536,1
80,Albania,120541,519,2133,11,84625,671,33783,46,41919,742,524910,182543,2875546,Europe,24,1348,5
81,Kenya,120163,1274,1994,12,89508,120,28661,123,2200,37,1409720,25814,54610980,Africa,454,27388,39
82,North Macedonia,117437,,3424,,99837,,14176,124,56370,1644,582489,279597,2083313,Europe,18,608,4
83,Algeria,116066,96,3055,2,80566,111,32445,17,2613,69,,,44413499,Africa,383,14538,
84,S. Korea,98209,452,1693,3,89949,426,6567,102,1914,33,7308950,142473,51300768,Asia,522,30302,7
85,Latvia,97149,625,1821,10,88322,588,7006,68,51918,973,1749279,934842,1871203,Europe,19,1028,1
86,Estonia,94028,1250,780,11,67498,2459,25750,69,70848,588,1078585,812693,1327174,Europe,14,1702,1
87,Sri Lanka,89655,158,544,,86466,239,2645,,4174,25,2274509,105902,21477428,Asia,240,39481,9
88,Ghana,89276,268,716,3,85222,270,3338,55,2831,23,964174,30577,31533027,Africa,353,44041,33
89,Kyrgyzstan,87321,82,1488,1,84130,46,1703,16,13229,225,809167,122588,6600711,Asia,76,4436,8
90,Montenegro,86782,500,1194,10,77327,548,8261,69,138161,1901,319933,509348,628123,Europe,7,526,2
91,Zambia,86273,214,1178,,83110,396,1985,125,4602,63,1191144,63535,18747863,Africa,217,15915,16
92,Norway,86003,461,648,,70224,,15131,42,15776,119,4269215,783127,5451496,Europe,63,8413,1
93,Uzbekistan,81221,126,622,,79708,77,891,23,2402,18,1377915,40749,33814339,Asia,416,54364,25
94,Uruguay,78401,,760,,65515,,12126,164,22514,218,1200492,344737,3482338,South America,44,4582,3
95,Finland,71123,856,805,,46000,,24318,55,12822,145,3759983,677856,5546879,Europe,78,6891,1
96,Mozambique,66064,265,743,3,52527,136,12794,,2073,23,464194,14563,31874367,Africa,482,42900,69
97,Cuba,65962,813,392,5,62062,931,3508,68,5826,35,2769474,244617,11321664,North America,172,28882,4
98,El Salvador,62531,,1975,4,59576,,980,41,9606,303,807015,123973,6509591,North America,104,3296,8
99,Singapore,60184,17,30,,60022,3,132,,10230,5,8055714,1369279,5883180,Asia,98,196106,1
100,Luxembourg,59210,255,715,1,55147,,3348,19,93507,1129,2304362,3639129,633218,Europe,11,886,0
101,Afghanistan,56103,10,2463,1,49681,,3959,1098,1419,62,330658,8361,39549721,Asia,705,16058,120
102,Namibia,42203,238,492,6,39282,61,2429,26,16398,191,331498,128808,2573590,Africa,61,5231,8
103,Cyprus,41475,,241,,2057,,39177,45,34174,199,2776372,2287654,1213633,Asia,29,5036,0
104,Uganda,40651,,334,,15133,,25184,,869,7,912786,19521,46760179,Africa,1150,140001,51
105,Cameroon,40622,,601,,35261,,4760,53,1504,22,905000,33502,27013649,Africa,665,44948,30
106,Ivory Coast,39434,,216,,36152,,3066,,1469,8,477430,17788,26840720,Africa,681,124263,56
107,Senegal,37693,152,1007,4,34238,307,2448,32,2210,59,423203,24812,17056061,Africa,452,16937,40
108,Zimbabwe,36652,,1510,,34249,,893,22,2441,101,366158,24383,15016869,Africa,410,9945,41
109,Botswana,35493,,458,,31128,,3907,1,14880,192,889158,372763,2385319,Africa,67,5208,3
110,Jamaica,34665,695,524,5,15939,129,18202,30,11670,176,258930,87170,2970405,North America,86,5669,11
111,Malawi,33174,,1092,,27847,,4235,37,1703,56,211885,10877,19479728,Africa,587,17839,92
112,Australia,29191,10,909,,26239,3,2043,,1135,35,15150493,589268,25710687,Australia/Oceania,881,28285,2
113,Sudan,29135,,1959,,23583,,3593,,654,44,,,44574596,Africa,1530,22754,
114,Malta,27904,210,369,5,24662,230,2873,,63076,834,779986,1763142,442384,Europe,16,1199,1
115,Thailand,27713,119,90,,26512,62,1111,1,396,1,8014926,114621,69925265,Asia,2523,776947,9
116,DRC,27468,112,726,,24892,531,1850,,300,8,,,91483607,Africa,3331,126010,
117,Maldives,22373,81,65,,19897,124,2411,179,40878,119,603871,1103348,547308,Asia,24,8420,1
118,Madagascar,22275,162,345,5,20918,67,1012,23,790,12,129761,4602,28194766,Africa,1266,81724,217
119,Angola,21642,,524,,20065,,1053,17,644,16,409175,12182,33587755,Africa,1552,64099,82
120,Rwanda,20681,,287,,19143,,1251,5,1569,22,1080636,81994,13179522,Africa,637,45922,12
121,Mayotte,19006,,152,1,2964,,15890,15,68496,548,147985,533323,277477,Africa,15,1826,2
122,French Polynesia,18576,,141,,4842,,13593,3,65856,500,26355,93435,282068,Australia/Oceania,15,2000,11
123,Guinea,18562,,108,,15862,,2592,24,1387,8,166365,12430,13384689,Africa,721,123932,80
124,Gabon,17711,,106,,15495,,2110,31,7827,47,598479,264470,2262937,Africa,128,21348,4
125,Mauritania,17570,,446,,16863,,261,14,3710,94,190902,40308,4736118,Africa,270,10619,25
126,Eswatini,17274,,664,,15981,,629,36,14780,568,156966,134305,1168728,Africa,68,1760,7
127,Syria,17077,,1141,,11410,,4526,,959,64,,,17801709,Asia,1042,15602,
128,French Guiana,16764,,87,,9995,,6682,6,55116,286,153467,504560,304160,South America,18,3496,2
129,Cabo Verde,16374,,159,,15699,,516,23,29224,284,125300,223634,560291,Africa,34,3524,4
130,Runion,13801,,71,,12389,,1341,58,15337,79,98785,109776,899874,Africa,65,12674,9
131,Tajikistan,13308,,90,,13218,,0,,1373,9,,,9689482,Asia,728,107661,
132,Haiti,12714,,251,,10612,,1851,,1105,22,54379,4728,11501540,North America,905,45823,212
133,Burkina Faso,12474,24,145,,12017,19,312,,585,7,,,21308528,Africa,1708,146955,
134,Belize,12400,,316,,12026,,58,,30788,785,93103,231165,402755,North America,32,1275,4
135,Andorra,11481,50,113,,10952,27,416,12,148423,1461,193595,2502747,77353,Europe,7,685,0
136,Hong Kong,11372,8,203,,10863,26,306,10,1508,27,9296529,1232898,7540385,Asia,663,37145,1
137,Guadeloupe,10976,,165,,2242,,8569,8,27428,412,145313,363125,400173,North America,36,2425,3
138,Lesotho,10535,,309,,3922,,6304,,4890,143,63951,29684,2154369,Africa,204,6972,34
139,Somalia,9968,43,419,5,4424,4,5125,,615,26,,,16206645,Africa,1626,38679,
140,South Sudan,9849,40,106,,8215,,1528,2,873,9,124817,11058,11287225,Africa,1146,106483,90
141,Congo,9564,,134,,7514,,1916,,1704,24,92500,16476,5614252,Africa,587,41897,61
142,Guyana,9486,,212,,8453,,821,9,12019,269,80183,101592,789264,South America,83,3723,10
143,Mali,9191,,367,,6603,,2221,,445,18,159785,7733,20662940,Africa,2248,56302,129
144,Suriname,9055,,176,,8537,,342,3,15338,298,43472,73634,590381,South America,65,3354,14
145,Bahamas,8800,,186,,7676,,938,3,22226,470,72346,182727,395924,North America,45,2129,5
146,Togo,8695,,102,,7131,,1462,,1033,12,258830,30754,8416182,Africa,968,82512,33
