#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,35733371,16745,816435,367,27405627,11411,7511309,15279,,,,,,North America,,,
,South America,20912042,5727,543770,62,18633757,7052,1734515,20400,,,,,,South America,,,
,Asia,28261172,112121,426334,1008,25956248,85014,1878590,25317,,,,,,Asia,,,
,Europe,39308586,118919,908265,2913,27835782,108220,10564539,31205,,,,,,Europe,,,
,Africa,4232574,4644,112575,93,3798428,2510,321571,2729,,,,,,Africa,,,
,Oceania,56630,301,1138,7,34546,12,20946,6,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,128505096,258457,2808532,4450,103665094,214219,22031470,94936,16486,360.3,,,,All,,,
1,USA,31043989,10188,563304,98,23513827,4607,6966858,8671,93382,1694,400953174,1206084,332442063,North America,11,590,1
2,Brazil,12577354,,314268,,10969247,,1293839,8318,58861,1471,28600000,133845,213679362,South America,17,680,7
3,India,12143955,48626,162454,307,11430319,39490,551182,8944,8736,117,242650025,174562,1390049468,Asia,114,8557,6
4,France,4554683,,94956,,290810,,4168917,4974,69664,1452,63656437,973626,65380777,Europe,14,689,1
5,Russia,4536820,8277,98442,409,4155996,9588,282382,2300,31078,674,119900000,821340,145980966,Europe,32,1483,1
6,UK,4341736,4040,126670,56,3835218,14039,379848,583,63708,1859,124452321,1826139,68150531,Europe,16,538,1
7,Italy,3561012,16017,108879,529,2889301,18687,562832,3716,58961,1803,49551436,820446,60395708,Europe,17,555,1
8,Spain,3270825,,75199,,3038175,,157451,1861,69937,1608,41884958,895586,46768236,Europe,14,622,1
9,Turkey,3240577,,31230,,2975108,,234239,1998,38120,367,38102747,448211,85010709,Asia,26,2722,2
10,Germany,2800917,4517,76664,65,2507900,13100,216353,3573,33351,913,48979281,583206,83982825,Europe,30,1095,2
11,Colombia,2389779,,63079,,2273909,,52791,1982,46599,1230,12629769,246270,51284283,South America,21,813,4
12,Argentina,2322611,,55611,,2088256,,178744,3639,51043,1222,8745746,192202,45502911,South America,20,818,5
13,Poland,2288826,20870,52392,461,1848199,23768,388235,3054,60526,1385,11933222,315562,37815789,Europe,17,722,3
14,Mexico,2227842,1292,201826,203,1765244,3458,260772,4798,17146,1553,6040130,46486,129935386,North America,58,644,22
15,Iran,1875234,10250,62569,91,1608807,8319,203858,3953,22117,738,12751397,150392,84787880,Asia,45,1355,7
16,Ukraine,1662942,10533,32418,286,1307076,3576,323448,177,38195,745,8058263,185086,43538046,Europe,26,1343,5
17,South Africa,1545979,,52710,,1472645,,20624,546,25826,881,9819994,164045,59861652,Africa,39,1136,6
18,Peru,1533121,,51635,,1451112,,30374,2278,46024,1550,9190114,275886,33311303,South America,22,645,4
19,Czechia,1523668,6865,26222,85,1354424,301,143022,1723,142084,2445,12265185,1143742,10723738,Europe,7,409,1
20,Indonesia,1505775,4682,40754,173,1342695,5877,122326,,5462,148,12656870,45914,275664338,Asia,183,6764,22
21,Netherlands,1264983,5828,16509,36,N/A,N/A,N/A,676,73704,962,9747836,567955,17163028,Europe,14,1040,2
22,Chile,989492,5008,23107,37,924612,6166,41773,2649,51435,1201,11167558,580502,19237754,South America,19,833,2
23,Canada,974924,3206,22921,21,905814,2207,46189,661,25664,603,27466380,723042,37987265,North America,39,1657,1
24,Romania,946647,6204,23409,175,845357,5230,77881,1405,49454,1223,7276814,380148,19142075,Europe,20,818,3
25,Belgium,872936,2179,22921,24,56720,89,793295,711,75078,1971,11026592,948357,11627050,Europe,13,507,1
26,Iraq,844260,5995,14286,37,755350,4915,74624,477,20649,349,7991239,195447,40886961,Asia,48,2862,5
27,Israel,832574,449,6197,,817698,,8679,405,90521,674,13456709,1463069,9197590,Asia,11,1484,1
