#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,34154537,2391,778818,350,24109766,5661,9265953,19411,,,,,,North America,,,
,Asia,25632377,3016,405099,76,24042002,6751,1185276,22272,,,,,,Asia,,,
,South America,18685264,463,483214,22,16820664,764,1381386,18932,,,,,,South America,,,
,Europe,35226911,4378,837769,107,24866349,9746,9522793,26570,,,,,,Europe,,,
,Africa,4003008,,106280,,3565569,,331159,2584,,,,,,Africa,,,
,Oceania,51803,22,1094,,34340,12,16369,3,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,117754621,10270,2612289,555,93439396,22934,21702936,89772,15107,335.1,,,,All,,,
1,USA,29744652,,538628,,20449634,,8756390,12882,89503,1621,370637295,1115266,332330903,North America,11,617,1
2,India,11244786,162,157966,,10899394,1908,187426,8944,8094,114,222716796,160312,1389271622,Asia,124,8795,6
3,Brazil,11055480,,266614,,9782320,,1006546,8318,51760,1248,28600000,133900,213592800,South America,19,801,7
4,Russia,4333029,,89473,,3922246,,321310,2300,29683,613,113500000,777518,145977387,Europe,34,1632,1
5,UK,4223232,,124566,,3278629,,820037,1542,61988,1828,96520517,1416709,68130111,Europe,16,547,1
6,France,3909560,,88933,,266096,,3554531,3849,59804,1360,55376298,847088,65372513,Europe,17,735,1
7,Spain,3160970,,71436,,2810929,,278605,2471,67589,1527,40292390,861552,46767201,Europe,15,655,1
8,Italy,3081368,,100103,,2508732,,472533,2700,51015,1657,42527529,704089,60400789,Europe,20,603,1
9,Turkey,2793632,,29094,,2632030,,132508,1239,32882,342,34262280,403282,84958667,Asia,30,2920,2
10,Germany,2513768,,72698,,2319600,8700,121470,2848,29937,866,45114160,537281,83967493,Europe,33,1155,2
11,Colombia,2278861,,60598,,2180777,,37486,1982,44463,1182,11748990,229234,51253184,South America,22,846,4
12,Argentina,2154694,,53121,,1951540,,150033,3484,47378,1168,7749005,170386,45479138,South America,21,856,6
13,Mexico,2130477,1877,190923,319,1675996,5565,263558,4798,16406,1470,5626739,43330,129857710,North America,61,680,23
14,Poland,1801083,,45317,,1494083,,261683,1838,47625,1198,10242519,270836,37818158,Europe,21,835,4
15,Iran,1698005,,60786,,1449350,,187869,3804,20041,717,11274630,133071,84726197,Asia,50,1394,8
16,South Africa,1521706,,50803,,1442045,,28858,546,25439,849,9269122,154953,59818751,Africa,39,1177,6
17,Ukraine,1410061,3261,27204,76,1199229,975,183628,177,32376,625,7062386,162156,43553042,Europe,31,1601,6
18,Indonesia,1386556,,37547,,1203381,,145628,,5033,136,11218786,40722,275498485,Asia,199,7337,25
19,Peru,1374467,,47973,,1282228,,44266,2199,41294,1441,7940435,238559,33284942,South America,24,694,4
20,Czechia,1325291,,21882,,1135251,,168158,1728,123598,2041,8752503,816267,10722601,Europe,8,490,1
21,Netherlands,1123909,,15861,,N/A,N/A,N/A,558,65493,924,6970400,406180,17160859,Europe,15,1082,2
22,Canada,890698,,22276,,838090,,30332,549,23459,587,25276119,665716,37968298,North America,43,1704,2
23,Chile,860533,,21163,,809941,,29429,1821,44753,1101,9783544,508808,19228349,South America,22,909,2
24,Romania,830563,,20963,,761631,,47969,1098,43373,1095,6538710,341458,19149398,Europe,23,913,3
25,Portugal,810459,,16565,,732346,,61548,342,79642,1628,8404911,825931,10176285,Europe,13,614,1
26,Israel,804591,,5915,,761358,,37318,689,87478,643,12485778,1357505,9197590,Asia,11,1555,1
27,Belgium,789008,1117,22292,31,53588,71,713128,425,67877,1918,9793185,842485,11624163,Europe,15,521,1
28,Iraq,731016,,13596,,664461,,52959,413,17902,333,7156783,175261,40835047,Asia,56,3003,6
29,Sweden,684961,,13003,,N/A,N/A,N/A,231,67535,1282,6139911,605374,10142351,Europe,15,780,2
30,Philippines,597763,,12521,,545912,,39330,785,5406,113,9068396,82011,110575589,Asia,185,8831,12
31,Pakistan,593453,1353,13281,54,563823,3365,16349,1644,2652,59,9278613,41458,223807847,Asia,377,16852,24
32,Switzerland,565034,,10056,,521912,,33066,169,64962,1156,5262865,605073,8697905,Europe,15,865,2
33,Bangladesh,551175,,8476,,504120,,38579,,3324,51,4163163,25108,165810015,Asia,301,19562,40
34,Serbia,489530,,4579,,400347,,84604,176,56183,526,3055280,350650,8713183,Europe,18,1903,3
35,Morocco,486325,,8683,,472544,,5098,257,13070,233,5733709,154094,37209092,Africa,77,4285,6
36,Austria,476980,,8732,,445032,,23216,331,52754,966,5708362,631347,9041567,Europe,19,1035,2
37,Hungary,468713,,15988,,336744,,115981,806,48604,1658,3874513,401774,9643503,Europe,21,603,2
38,Japan,439992,,8253,,419229,,12510,380,3486,65,8602569,68161,126210473,Asia,287,15293,15
39,Jordan,435130,,4987,,371454,,58689,469,42359,485,4910795,478061,10272316,Asia,24,2060,2
40,UAE,413332,,1335,,394649,,17348,,41450,134,32421426,3251268,9971934,Asia,24,7470,0
41,Lebanon,397887,,5089,,312747,,80051,925,58475,748,3159807,464375,6804435,Asia,17,1337,2
42,Saudi Arabia,380182,,6534,,371032,,2616,519,10806,186,14019999,398486,35183143,Asia,93,5385,3
43,Panama,345236,,5934,,332219,,7083,195,79164,1361,1968196,451315,4361025,North America,13,735,2
44,Slovakia,323786,,7921,,255300,,60565,740,59286,1450,2126553,389375,5461456,Europe,17,689,3
45,Malaysia,314989,,1177,,294034,,19778,160,9648,36,6559840,200921,32648832,Asia,104,27739,5
46,Belarus,296441,,2047,,287197,,7197,,31379,217,5017026,531060,9447190,Europe,32,4615,2
47,Ecuador,294618,,16043,,256009,,22566,534,16528,900,1040011,58344,17825560,South America,61,1111,17
48,Nepal,274810,,3011,,270927,,872,,9318,102,2197235,74499,29493295,Asia,107,9795,13
49,Georgia,273137,139,3601,10,267015,129,2521,,68560,904,2860823,718094,3983909,Asia,15,1106,1
50,Bulgaria,263303,,10764,,214115,,38424,503,38091,1557,1761628,254849,6912446,Europe,26,642,4
51,Bolivia,254736,463,11845,22,199000,764,43891,71,21622,1005,764495,64889,11781577,South America,46,995,15
52,Croatia,246608,,5609,,237645,,3354,74,60327,1372,1387946,339529,4087853,Europe,17,729,3
53,Dominican Republic,243526,,3179,,198386,,41961,187,22296,291,1232699,112862,10922206,North America,45,3436,9
54,Tunisia,238017,,8225,,202994,,26798,274,19996,691,1008003,84684,11903062,Africa,50,1447,12
55,Azerbaijan,236963,,3247,,229789,,3927,,23228,318,2653375,260093,10201624,Asia,43,3142,4
56,Ireland,223651,,4422,,23364,,195865,101,44951,889,3644460,732491,4975436,Europe,22,1125,1
57,Kazakhstan,219325,571,2819,,202694,464,13812,221,11586,149,7822859,413253,18929955,Asia,86,6715,2
58,Denmark,215264,,2381,,205832,,7051,38,37075,410,18230278,3139809,5806175,Europe,27,2439,0
59,Costa Rica,206640,,2833,,187484,,16323,133,40313,553,700259,136612,5125902,North America,25,1809,7
60,Greece,206281,,6797,,176078,,23406,477,19858,654,5578001,536963,10388052,Europe,50,1528,2
61,Lithuania,202430,,3336,,188245,,10849,136,75083,1237,2174376,806495,2696081,Europe,13,808,1
62,Kuwait,201898,,1133,,187122,,13643,180,46805,263,1859578,431096,4313604,Asia,21,3807,2
63,Palestine,198554,,2157,,176507,,19890,150,38317,416,1236970,238712,5181861,Asia,26,2402,4
64,Slovenia,195678,,3897,,181023,,10758,91,94115,1874,945358,454688,2079134,Europe,11,534,2
65,Moldova,195602,,4129,,172242,,19231,323,48566,1025,746785,185420,4027524,Europe,21,975,5
66,Egypt,187094,,11038,,144485,,31571,90,1805,106,1000000,9648,103646770,Africa,554,9390,104
67,Guatemala,178770,,6479,,165315,,6976,5,9855,357,948010,52258,18140947,North America,101,2800,19
68,Armenia,175198,182,3232,7,165096,142,6870,,59048,1089,755348,254580,2967040,Asia,17,918,4
69,Honduras,174243,514,4283,23,68085,96,101875,416,17404,428,461743,46120,10011881,North America,57,2338,22
70,Paraguay,169860,,3343,,141682,,24835,296,23617,465,781916,108716,7192310,South America,42,2151,9
71,Qatar,167417,,263,,156299,,10855,118,59626,94,1585232,564581,2807805,Asia,17,10676,2
72,Ethiopia,167133,,2442,,138639,,26052,435,1430,21,2184745,18690,116893789,Africa,699,47868,54
73,Nigeria,158906,,1982,,138502,,18422,10,758,9,1601396,7640,209602672,Africa,1319,105753,131
74,Oman,144404,,1594,,134684,,8126,76,27799,307,1550000,298385,5194626,Asia,36,3259,3
75,Venezuela,142774,,1391,,134839,,6544,124,5031,49,2962352,104379,28380595,South America,199,20403,10
76,Myanmar,142045,,3200,,131679,,7166,,2599,59,2503765,45807,54659310,Asia,385,17081,22
77,Libya,139658,,2288,,126878,,10492,,20138,330,757152,109178,6934995,Africa,50,3031,9
78,Bosnia and Herzegovina,137291,,5297,,118720,,13274,,42026,1621,689431,211043,3266781,Europe,24,617,5
79,Bahrain,127255,,473,,120489,,6293,57,73074,272,3210185,1843399,1741449,Asia,14,3682,1
80,Algeria,114382,,3018,,79187,,32177,19,2577,68,,,44389670,Africa,388,14708,
81,Albania,113580,,1956,,75887,,35737,46,39497,680,487445,169508,2875640,Europe,25,1470,6
82,Kenya,109164,,1879,,87623,,19662,74,2000,34,1336614,24491,54575300,Africa,500,29045,41
83,North Macedonia,107479,,3206,,95410,,8863,124,51590,1539,544816,261514,2083315,Europe,19,650,4
84,S. Korea,93263,446,1645,3,83900,426,7718,128,1818,32,6902984,134563,51299447,Asia,550,31185,7
85,Latvia,90525,,1699,,80247,,8579,74,48362,908,1584841,846682,1871826,Europe,21,1102,1
86,Kyrgyzstan,86606,23,1475,2,83606,31,1525,16,13127,224,770225,116745,6597473,Asia,76,4473,9
87,Ghana,86465,,647,,80952,,4866,90,2744,21,925611,29372,31513493,Africa,364,48707,34
88,Sri Lanka,86039,,507,,82513,,3019,,4007,24,2194290,102180,21474736,Asia,250,42356,10
89,Zambia,82655,,1132,,78721,,2802,201,4412,60,1134704,60575,18732330,Africa,227,16548,17
90,Uzbekistan,80247,28,622,,78939,24,686,27,2374,18,1377915,40767,33799755,Asia,421,54340,25
91,Montenegro,80191,,1085,,70137,,8969,69,127668,1727,294734,469231,628121,Europe,8,579,2
92,Estonia,76183,,667,,55641,,19875,53,57404,503,988077,744512,1327147,Europe,17,1990,1
93,Norway,75770,,632,,66014,,9124,14,13902,116,3910562,717505,5450223,Europe,72,8624,1
94,Uruguay,64700,,658,,55638,,8404,87,18581,189,1072137,307910,3481977,South America,54,5292,3
95,Mozambique,62703,,698,,46594,,15411,,1969,22,442472,13893,31847948,Africa,508,45627,72
96,Finland,62522,,774,,46000,,15748,37,11272,140,3460798,623947,5546622,Europe,89,7166,2
97,El Salvador,60800,,1923,8,56807,,2070,56,9341,295,776696,119334,6508610,North America,107,3385,8
98,Singapore,60046,,29,,59900,,117,1,10209,5,7543963,1282594,5881799,Asia,98,202821,1
99,Luxembourg,56677,,663,,53240,,2774,21,89550,1048,2185583,3453218,632912,Europe,11,955,0
100,Cuba,56566,,350,,51709,,4507,69,4996,31,2540022,224346,11321871,North America,200,32348,4
101,Afghanistan,55868,,2451,,49402,,4015,1079,1414,62,310613,7859,39523308,Asia,707,16125,127
102,Uganda,40479,,334,,15065,,25080,,866,7,892878,19113,46716554,Africa,1154,139870,52
103,Namibia,40187,,439,,37578,,2170,23,15624,171,313949,122054,2572205,Africa,64,5859,8
104,Cyprus,37230,,233,,2057,,34940,25,30683,192,2308669,1902692,1213370,Asia,33,5208,1
105,Cameroon,36794,,566,,32936,,3292,53,1363,21,905000,33526,26993728,Africa,734,47692,30
106,Zimbabwe,36289,,1487,,33872,,930,25,2418,99,353701,23564,15010363,Africa,414,10094,42
107,Senegal,35959,,925,,30915,,4119,37,2110,54,403287,23663,17042754,Africa,474,18425,42
108,Ivory Coast,35331,,204,,32800,,2327,,1317,8,443563,16538,26821029,Africa,759,131476,60
109,Botswana,32912,,413,,27765,,4734,1,13806,173,846715,355182,2383889,Africa,72,5772,3
110,Malawi,32469,,1070,,23105,,8294,69,1668,55,203890,10475,19464823,Africa,599,18191,95
111,Australia,29061,15,909,,26204,9,1948,,1131,35,14690475,571574,25701798,Australia/Oceania,884,28275,2
112,Sudan,28766,,1915,,23268,,3583,,646,43,,,44543744,Africa,1548,23260,
113,Jamaica,26904,,454,,14447,,12003,31,9059,153,229687,77335,2970018,North America,110,6542,13
114,DRC,26627,,712,,22432,,3483,,291,8,,,91401404,Africa,3433,128373,
115,Thailand,26501,60,85,,25851,74,565,1,379,1,1588637,22721,69920015,Asia,2638,822588,44
