#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,34514292,56260,790085,1715,25814804,75190,7909403,18153,,,,,,North America,,,
,South America,19204904,91321,496202,2171,17150293,18651,1558409,19129,,,,,,South America,,,
,Asia,26075698,88151,409215,835,24388797,72713,1277686,22668,,,,,,Asia,,,
,Europe,36121630,182555,854314,2624,25512940,85829,9754376,27099,,,,,,Europe,,,
,Africa,4057030,9493,107716,282,3625184,10977,324130,2554,,,,,,Africa,,,
,Oceania,52239,45,1099,,34370,6,16770,4,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,120026514,427825,2658646,7627,96527094,263366,20840774,89607,15398,341.1,,,,All,,,
1,USA,30038806,44314,546490,934,22101854,65460,7390462,11593,90382,1644,377445747,1135680,332352077,North America,11,608,1
2,Brazil,11438935,70619,277091,1815,10000980,,1160864,8318,53551,1297,28600000,133889,213609288,South America,19,771,7
3,India,11358644,25153,158642,159,10987855,16508,212147,8944,8175,114,225839273,162542,1389419783,Asia,122,8758,6
4,Russia,4380525,9908,91695,475,3985897,12868,302933,2300,30008,628,114800000,786419,145978069,Europe,33,1592,1
5,UK,4253820,5534,125464,121,3424092,,704264,1110,62433,1841,103053938,1512519,68134001,Europe,16,543,1
6,France,4045319,29759,90315,169,272615,937,3682389,4070,61880,1382,56824073,869214,65374087,Europe,16,724,1
7,Italy,3201838,26062,101881,317,2579896,14970,520061,2982,53011,1687,44349338,734263,60399822,Europe,19,593,1
8,Spain,3183704,,72258,,2857714,,253732,2186,68075,1545,40292390,861549,46767398,Europe,15,647,1
9,Turkey,2866012,15082,29421,65,2685560,15287,151031,1350,33730,346,34993578,411841,84968579,Asia,30,2888,2
10,Germany,2569850,10554,73907,117,2352600,7000,143343,2848,30604,880,46319641,551619,83970413,Europe,33,1136,2
11,Colombia,2299082,4465,61046,96,2199508,3939,38528,1982,44852,1191,11959552,233316,51259107,South America,22,840,4
12,Argentina,2192025,6278,53646,68,1981157,6291,157222,3454,48194,1179,7972452,175282,45483666,South America,21,848,6
13,Mexico,2157771,6743,193851,709,1696739,5646,267181,4798,16615,1493,5737083,44175,129872506,North America,60,670,23
14,Poland,1889360,21049,47068,343,1546151,15667,296141,2011,49960,1245,10609077,280532,37817707,Europe,20,803,4
15,Iran,1739360,7802,61142,73,1485179,7591,193039,3836,20526,722,11651917,137505,84737946,Asia,49,1386,7
16,South Africa,1528414,1541,51261,82,1452988,3334,24165,546,25547,857,9426589,157564,59826923,Africa,39,1167,6
17,Ukraine,1451744,13276,28158,243,1219773,4897,203813,177,33335,647,7328468,168276,43550185,Europe,30,1547,6
18,Indonesia,1414741,4607,38329,100,1237470,6016,138942,,5135,139,11579224,42025,275530076,Asia,195,7189,24
19,Peru,1402610,,48664,,1308175,,45771,2212,42133,1462,8172738,245502,33289963,South America,24,684,4
20,Czechia,1392108,14920,23083,114,1204871,336,164154,1968,129827,2153,9583435,893742,10722817,Europe,8,465,1
21,Netherlands,1151218,6396,16046,22,N/A,N/A,N/A,554,67082,935,6970400,406170,17161273,Europe,15,1070,2
22,Canada,905476,2243,22424,20,851940,1892,31112,549,23846,591,25663891,675865,37971911,North America,42,1693,1
23,Chile,885379,5894,21574,123,830698,5799,33107,1960,46041,1122,10052114,522727,19230141,South America,22,891,2
24,Romania,855326,4964,21439,79,781154,3439,52733,1203,44669,1120,6741760,352087,19148003,Europe,22,893,3
25,Israel,817799,1601,5988,8,776099,203,35712,626,88914,651,12857383,1397908,9197590,Asia,11,1536,1
26,Portugal,813716,564,16669,19,756259,6489,40788,253,79965,1638,8480932,833428,10175962,Europe,13,610,1
27,Belgium,801723,3615,22397,27,54210,166,725116,447,68967,1927,10007603,860890,11624713,Europe,14,519,1
28,Iraq,754318,4054,13719,23,681828,4086,58771,450,18468,336,7353052,180024,40844935,Asia,54,2977,6
29,Sweden,712527,,13146,,N/A,N/A,N/A,219,70248,1296,6378529,628858,10143038,Europe,14,772,2
30,Philippines,616611,5000,12766,72,547166,281,56679,785,5576,115,9235932,83514,110591530,Asia,179,8663,12
31,Pakistan,602536,2338,13476,46,569296,1231,19764,1720,2692,60,9445138,42193,223854800,Asia,372,16611,24
32,Switzerland,570645,,10108,4,529452,1348,31085,164,65602,1162,5387481,619351,8698595,Europe,15,861,2
33,Bangladesh,556236,1014,8527,12,510310,1138,37399,,3354,51,4248345,25619,165827934,Asia,298,19447,39
34,Serbia,512051,4092,4694,24,400347,,107010,205,58770,539,3136899,360033,8712801,Europe,17,1856,3
35,Hungary,507627,9444,16790,163,349530,2626,141307,989,52641,1741,4034635,418390,9643236,Europe,19,574,2
36,Austria,491065,3023,8856,25,455271,2193,26938,360,54309,979,5978103,661139,9042127,Europe,18,1021,2
37,Morocco,488632,451,8718,2,475457,519,4457,253,13130,234,5793628,155685,37213872,Africa,76,4269,6
38,Jordan,469000,4144,5285,61,390127,4594,73588,604,45652,514,5131793,499521,10273423,Asia,22,1944,2
39,Japan,445585,1296,8509,58,424685,1066,12391,337,3531,67,8892245,70458,126206260,Asia,283,14832,14
40,UAE,424405,2159,1388,10,403478,1939,19539,,42554,139,33592518,3368265,9973240,Asia,23,7185,0
41,Lebanon,415362,3523,5334,56,325818,3828,84210,945,61046,784,3260457,479190,6804102,Asia,16,1276,2
42,Saudi Arabia,382059,351,6563,7,372456,239,3040,553,10857,187,14272412,405592,35189073,Asia,92,5362,2
43,Panama,347226,,5981,,334795,,6450,195,79607,1371,2003801,459401,4361767,North America,13,729,2
44,Slovakia,336235,2363,8440,94,255300,,72495,674,61565,1545,2190451,401072,5461485,Europe,16,647,2
45,Malaysia,322409,1470,1206,3,304492,1830,16711,162,9874,37,6797906,208184,32653364,Asia,101,27076,5
46,Belarus,301328,1182,2087,9,292186,1321,7055,,31896,221,5082735,538017,9447156,Europe,31,4527,2
47,Ecuador,300666,1450,16215,22,256009,,28442,534,16864,909,1065085,59741,17828490,South America,59,1100,17
48,Bulgaria,277878,2019,11234,38,224598,1118,42046,522,40203,1625,1837507,265848,6911877,Europe,25,615,4
49,Nepal,275178,60,3014,2,271249,72,915,,9328,102,2212796,75013,29499030,Asia,107,9787,13
50,Georgia,274721,344,3643,9,268004,240,3074,,68959,914,2966334,744594,3983826,Asia,15,1094,1
51,Bolivia,258324,1084,11930,27,203466,1250,42928,71,21923,1012,793396,67332,11783318,South America,46,988,15
52,Croatia,250484,823,5670,23,240022,530,4792,69,61279,1387,1422558,348020,4087578,Europe,16,721,3
53,Dominican Republic,245616,164,3213,,201379,457,41024,183,22485,294,1248641,114309,10923394,North America,44,3400,9
54,Tunisia,241257,640,8359,30,207364,501,25534,278,20266,702,1031337,86635,11904413,Africa,49,1424,12
55,Azerbaijan,239692,733,3276,8,230726,265,5690,,23493,321,2701181,264754,10202622,Asia,43,3114,4
56,Ireland,226358,538,4534,16,23364,,198460,85,45490,911,3720861,747756,4976038,Europe,22,1097,1
57,Kazakhstan,222671,1002,2837,,205554,772,14280,221,11761,150,7925003,418595,18932409,Asia,85,6673,2
58,Denmark,219918,613,2390,3,209133,532,8395,39,37875,412,20225208,3483263,5806397,Europe,26,2429,0
