#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,34380177,6470,786428,654,24493093,5097,9100656,19058,,,,,,North America,,,
,Asia,25890965,497,407468,10,24242582,1076,1240915,22462,,,,,,Asia,,,
,South America,18998544,778,491329,19,17065453,1316,1441762,19036,,,,,,South America,,,
,Europe,35749011,,848137,,25282152,,9618722,26793,,,,,,Europe,,,
,Africa,4037626,,107207,,3604089,,326330,2580,,,,,,Africa,,,
,Oceania,52158,11,1099,,34360,3,16699,3,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,119109202,7756,2641683,683,94722435,7492,21745084,89932,15281,338.9,,,,All,,,
1,USA,29925902,,543721,,20797298,,8584883,12504,90044,1636,374470971,1126748,332346783,North America,11,611,1
2,India,11305979,,158326,,10947252,,200401,8944,8137,114,224258293,161409,1389382743,Asia,123,8775,6
3,Brazil,11284269,,273124,,9958566,,1052579,8318,52828,1279,28600000,133892,213605166,South America,19,782,7
4,Russia,4360823,,90734,,3959533,,310556,2300,29873,622,113800000,779570,145977899,Europe,33,1609,1
5,UK,4241677,,125168,,3386655,,729854,1237,62256,1837,101314223,1487006,68133028,Europe,16,544,1
6,France,3990331,,89830,,270433,,3630068,3992,61039,1374,56091946,858020,65373694,Europe,16,728,1
7,Spain,3178356,,72085,,2857714,,248557,2264,67961,1541,40292390,861550,46767349,Europe,15,649,1
8,Italy,3149017,,101184,,2550483,,497350,2859,52136,1675,43606758,721965,60400064,Europe,19,597,1
9,Turkey,2835989,,29290,,2659093,,147606,1310,33378,345,34694624,408335,84966101,Asia,30,2901,2
10,Germany,2546510,,73560,,2337000,,135950,2848,30327,876,46319641,551623,83969683,Europe,33,1142,2
11,Colombia,2290539,,60858,,2191171,,38510,1982,44687,1187,11870511,231585,51257626,South America,22,842,4
12,Argentina,2177898,,53493,,1968462,,155943,3438,47884,1176,7887278,173413,45482534,South America,21,850,6
13,Mexico,2151028,6470,193142,654,1691093,5097,266793,4798,16563,1487,5711049,43976,129868807,North America,60,672,23
14,Poland,1849424,,46373,,1516540,,286511,1929,48904,1226,10469991,276853,37817820,Europe,20,816,4
15,Iran,1723470,,61016,,1471179,,191275,3818,20340,720,11467053,135328,84735009,Asia,49,1389,7
16,South Africa,1525648,,51110,,1447503,,27035,546,25502,854,9369594,156617,59824880,Africa,39,1171,6
17,Ukraine,1425522,,27685,,1210246,,187591,177,32732,636,7154442,164278,43550899,Europe,31,1573,6
18,Indonesia,1403722,,38049,,1224603,,141070,,5095,138,11379656,41302,275522178,Asia,196,7241,24
19,Peru,1394571,,48484,,1301439,,44648,2201,41893,1456,8105930,243504,33288708,South America,24,687,4
20,Czechia,1365724,,22624,,1178832,,164268,1916,127367,2110,9222784,860113,10722763,Europe,8,474,1
21,Netherlands,1138796,,15998,,N/A,N/A,N/A,572,66359,932,6970400,406173,17161169,Europe,15,1073,2
22,Canada,899757,,22371,,846714,,30672,549,23696,589,25542543,672685,37971008,North America,42,1697,1
23,Chile,873512,,21362,,821294,,30856,1910,45425,1111,9916911,515708,19229693,South America,22,900,2
24,Romania,845352,,21252,,774277,,49823,1171,44148,1110,6649657,347270,19148352,Europe,23,901,3
25,Israel,814250,,5967,,773769,,34514,625,88529,649,12774726,1388921,9197590,Asia,11,1541,1
26,Portugal,812575,,16635,,744196,,51744,273,79852,1635,8480932,833421,10176043,Europe,13,612,1
27,Belgium,794605,,22347,,53888,,718370,441,68356,1922,9896947,851381,11624575,Europe,15,520,1
28,Iraq,745642,,13671,,674345,,57626,426,18257,335,7278544,178210,40842463,Asia,55,2988,6
29,Sweden,707192,,13111,,N/A,N/A,N/A,219,69723,1293,6378529,628868,10142867,Europe,14,774,2
30,Philippines,607048,,12608,,546671,,47769,785,5489,114,9183552,83043,110587545,Asia,182,8771,12
31,Pakistan,597497,,13377,,566493,,17627,1688,2669,60,9360202,41816,223843061,Asia,375,16733,24
32,Switzerland,569312,,10090,,526511,,32711,159,65450,1160,5354200,615537,8698423,Europe,15,862,2
33,Bangladesh,554156,,8502,,507920,,37734,,3342,51,4216028,25425,165823454,Asia,299,19504,39
34,Serbia,503291,,4644,,400347,,98300,213,57764,533,3106074,356492,8712896,Europe,17,1876,3
35,Hungary,489172,,16497,,344267,,128408,911,50727,1711,3955994,410232,9643303,Europe,20,585,2
36,Morocco,487750,,8712,,474257,,4781,274,13107,234,5767741,154994,37212677,Africa,76,4271,6
37,Austria,484916,,8798,,450862,,25256,329,53629,973,5878826,650170,9041987,Europe,19,1028,2
38,Jordan,457151,,5169,,382949,,69033,549,44500,503,5053264,491891,10273146,Asia,22,1987,2
39,Japan,443001,,8402,,422542,,12057,354,3510,67,8776241,69538,126207313,Asia,285,15021,14
40,UAE,419996,,1369,,399803,,18824,,42114,137,33108534,3319846,9972913,Asia,24,7285,0
41,Lebanon,408909,,5230,,319629,,84050,938,60097,769,3220426,473301,6804185,Asia,17,1301,2
42,Saudi Arabia,381348,,6551,,371850,,2947,538,10838,186,14175803,402864,35187590,Asia,92,5371,2
43,Panama,346775,,5972,,334256,,6547,195,79507,1369,1995370,457488,4361582,North America,13,730,2
