#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,33823242,24323,768818,1234,23607860,10170,9446564,20846,,,,,,North America,,,
,Asia,25308519,77522,401477,804,23760782,57781,1146260,21970,,,,,,Asia,,,
,South America,18235222,5664,473235,203,16507972,4020,1254015,19021,,,,,,South America,,,
,Europe,34654501,160245,826627,3009,24279616,164412,9548258,25765,,,,,,Europe,,,
,Africa,3959505,5948,104943,109,3521926,5263,332636,2479,,,,,,Africa,,,
,Oceania,51370,16,1091,,34310,3,15969,2,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,116033080,273718,2576206,5359,91713172,241649,21743702,90083,14886,330.5,,,,All,,,
1,USA,29469081,12704,531951,299,20004461,1136,8932669,14342,88681,1601,363692491,1094456,332304437,North America,11,625,1
2,India,11173567,16819,157584,113,10838018,13785,177965,8944,8044,113,219178908,157786,1389086420,Asia,124,8815,6
3,Brazil,10722221,,259402,,9591590,,871229,8318,50204,1215,28600000,133913,213572190,South America,20,823,7
4,Russia,4290135,11385,87823,475,3869857,16123,332455,2300,29389,602,112100000,767932,145976535,Europe,34,1662,1
5,UK,4201358,6573,124025,242,3096564,90844,980769,1647,61671,1821,93148314,1367310,68125249,Europe,16,549,1
6,France,3835595,25279,87835,293,262690,1401,3485070,3633,58675,1344,53959451,825440,65370546,Europe,17,744,1
7,Spain,3142358,6037,70501,254,2722304,,349553,2615,67192,1507,39313189,840619,46766954,Europe,15,663,1
8,Italy,2999119,22865,98974,339,2453706,13488,446439,2475,49653,1639,41338022,684382,60401999,Europe,20,610,1
9,Turkey,2746158,11322,28839,68,2601137,7873,116182,1220,32328,339,33716746,396918,84946276,Asia,31,2946,3
10,Germany,2476384,3488,71819,108,2283400,9000,121165,2848,29493,855,45114160,537305,83963843,Europe,34,1169,2
11,Colombia,2262646,,60082,,2160555,,42009,2240,44153,1172,11568895,225753,51245779,South America,23,853,4
12,Argentina,2126531,,52453,,1921589,,152489,3521,46764,1153,7565413,166370,45473478,South America,21,867,6
13,Mexico,2104987,7793,188044,857,1650230,4918,266713,4798,16212,1448,5524624,42550,129839216,North America,62,690,24
14,Poland,1750659,15250,44649,289,1448619,7140,257391,1650,46291,1181,10070976,266296,37818722,Europe,22,847,4
15,Iran,1665103,8404,60431,78,1420958,7241,183714,3760,19656,713,11092900,130949,84711511,Asia,51,1402,8
16,South Africa,1516262,,50366,,1434772,,31124,546,25352,842,9114026,152387,59808536,Africa,39,1187,7
17,Ukraine,1374762,10057,26591,194,1186873,4837,161298,177,31563,610,7021993,161215,43556612,Europe,32,1638,6
18,Indonesia,1361098,7264,36897,176,1176356,6440,147845,,4941,134,11004843,39951,275458996,Asia,202,7466,25
19,Peru,1344969,,47089,,1250047,,47833,2153,40415,1415,7701919,231437,33278666,South America,25,707,4
20,Czechia,1284288,15088,21128,93,1104592,288,158568,1708,119777,1970,8389822,782463,10722330,Europe,8,507,1
21,Netherlands,1105544,4114,15730,33,N/A,N/A,N/A,549,64424,917,6970400,406192,17160343,Europe,16,1091,2
22,Canada,877260,1701,22134,29,825241,1717,29885,572,23108,583,24676396,649998,37963782,North America,43,1715,2
23,Chile,840119,4567,20838,134,793819,3291,25462,1711,43697,1084,9538043,496098,19226110,South America,23,923,2
24,Romania,816589,4271,20684,98,749673,2894,46232,1070,42639,1080,6439713,336257,19151141,Europe,23,926,3
25,Portugal,807456,830,16458,28,727053,1654,63945,399,79344,1617,8290209,814627,10176690,Europe,13,618,1
26,Israel,791319,1834,5815,12,743228,2061,42276,699,86035,632,12199957,1326430,9197590,Asia,12,1582,1
27,Belgium,777608,3264,22169,28,52863,226,702576,426,66900,1907,9587540,824843,11623476,Europe,15,524,1
28,Iraq,713994,5043,13507,24,650015,3396,50472,387,17490,331,7008505,171682,40822687,Asia,57,3022,6
29,Sweden,680130,,12977,34,N/A,N/A,N/A,231,67064,1280,6139911,605425,10141493,Europe,15,781,2
30,Pakistan,585435,1519,13076,63,555242,1017,17117,1559,2616,58,9097413,40659,223749155,Asia,382,17111,25
31,Philippines,584667,2452,12404,15,535037,266,37226,785,5288,112,8875386,80280,110555662,Asia,189,8913,12
32,Switzerland,561068,1223,10019,5,516798,1610,34251,160,64513,1152,5167034,594114,8697041,Europe,16,868,2
33,Bangladesh,548549,619,8435,7,500468,841,39646,,3309,51,4105321,24763,165787618,Asia,302,19655,40
34,Morocco,485147,394,8669,16,470933,508,5545,241,13040,233,5695763,153099,37203117,Africa,77,4292,7
35,Serbia,474807,3866,4508,17,400347,,69952,173,54490,517,3002480,344572,8713662,Europe,18,1933,3
36,Austria,467646,2324,8652,27,437202,1533,21792,302,51726,957,5557591,614719,9040866,Europe,19,1045,2
37,Hungary,446178,6278,15476,152,328136,1921,102566,639,46266,1605,3749907,388840,9643837,Europe,22,623,3
38,Japan,435548,1192,8052,68,414774,1440,12722,398,3451,64,8435308,66832,126215739,Asia,290,15675,15
39,Jordan,413350,5733,4833,40,356648,867,51869,377,40245,471,4761823,463621,10270934,Asia,25,2125,2
40,UAE,402205,2742,1286,17,387278,1691,13641,,40340,129,31520191,3161408,9970302,Asia,25,7753,0
41,Lebanon,386868,3369,4919,53,300923,2517,81026,885,56852,723,3095306,454868,6804850,Asia,18,1383,2
42,Saudi Arabia,378708,375,6514,4,369613,336,2581,503,10766,185,13829692,393160,35175732,Asia,93,5400,3
43,Panama,342741,,5884,,328945,,7912,195,78609,1350,1932067,443125,4360096,North America,13,741,2
44,Slovakia,317159,2800,7560,71,255300,,54299,683,58073,1384,2088725,382451,5461420,Europe,17,722,3
45,Malaysia,307943,2063,1153,5,283629,2922,23161,193,9434,35,6407625,196293,32643167,Asia,106,28312,5
46,Belarus,291621,1174,2011,9,282039,1273,7571,,30868,213,4951979,524172,9447232,Europe,32,4698,2
47,Ecuador,289735,263,15959,38,247898,,25878,510,16257,895,1025254,57528,17821898,South America,62,1117,17
48,Nepal,274381,,2778,,270605,,998,,9305,94,2173511,73713,29486127,Asia,107,10614,14
49,Georgia,271872,133,3553,12,266081,276,2238,,68241,892,2788971,700041,3984013,Asia,15,1121,1
50,Bulgaria,253183,,10413,,209000,,33770,425,36623,1506,1702111,246213,6913156,Europe,27,664,4
51,Bolivia,251391,834,11734,31,195099,729,44558,71,21342,996,741074,62913,11779401,South America,47,1004,16
52,Croatia,244872,667,5564,9,235750,422,3558,69,59897,1361,1368448,334731,4088197,Europe,17,735,3
53,Dominican Republic,241392,619,3139,9,194653,1220,43600,192,22104,287,1219587,111676,10920721,North America,45,3479,9
54,Azerbaijan,235647,314,3232,2,229267,124,3148,,23102,317,2627991,257637,10200377,Asia,43,3156,4
55,Tunisia,235008,,8074,,200229,,26705,267,19746,678,989558,83147,11901374,Africa,51,1474,12
56,Ireland,221649,460,4396,39,23364,,193889,107,44555,884,3590079,721670,4974683,Europe,22,1132,1
57,Kazakhstan,214806,,2540,,198726,,13540,221,11349,134,7419449,392006,18926888,Asia,88,7452,3
58,Denmark,213318,520,2374,4,203934,501,7010,18,36742,409,17602056,3031755,5805897,Europe,27,2446,0
59,Costa Rica,205890,,2824,,185045,,18021,135,40172,551,690013,134630,5125267,North America,25,1815,7
60,Lithuania,200884,517,3294,10,186737,528,10853,117,74495,1222,2150037,797315,2696596,Europe,13,819,1
61,Greece,199496,2217,6632,35,170897,,21967,449,19203,638,5425308,522229,10388744,Europe,52,1566,2
62,Kuwait,196497,1716,1105,8,183321,1125,12071,167,45562,256,1822389,422559,4312741,Asia,22,3903,2
63,Slovenia,193285,1019,3878,4,178510,869,10897,86,92964,1865,930169,447384,2079130,Europe,11,536,2
64,Palestine,191203,1877,2091,13,171318,1403,17794,135,36910,404,1202259,232086,5180237,Asia,27,2477,4
65,Moldova,191197,1800,4049,23,168801,658,18347,311,47471,1005,733323,182072,4027652,Europe,21,995,5
66,Egypt,184168,,10822,,142155,,31191,90,1777,104,1000000,9651,103620362,Africa,563,9575,104
67,Guatemala,176250,,6427,,163009,,6814,5,9718,354,930241,51291,18136413,North America,103,2822,19
68,Armenia,173307,491,3208,6,164085,179,6014,,58412,1081,742038,250100,2966964,Asia,17,925,4
69,Honduras,172100,342,4214,27,67239,336,100647,403,17193,421,454905,45446,10009727,North America,58,2375,22
70,Qatar,165546,475,260,,155070,318,10216,111,58959,93,1563932,556995,2807805,Asia,17,10799,2
71,Paraguay,162871,,3239,,136366,,23266,270,22649,450,762331,106010,7191113,South America,44,2220,9
72,Ethiopia,161974,,2391,,136443,,23140,398,1386,20,2152739,18422,116854769,Africa,721,48873,54
73,Nigeria,156960,,1939,,135812,,19209,10,749,9,1544008,7369,209532663,Africa,1335,108062,136
74,Oman,142896,369,1583,,133491,353,7822,80,27518,305,1550000,298488,5192847,Asia,36,3280,3
75,Myanmar,142000,16,3200,1,131571,32,7229,,2598,59,2496367,45676,54654336,Asia,385,17079,22
76,Venezuela,140383,,1358,,132503,,6522,131,4946,48,2920112,102887,28381691,South America,202,20900,10
77,Libya,136587,1002,2233,14,123777,774,10577,,19699,322,741874,106995,6933718,Africa,51,3105,9
78,Bosnia and Herzegovina,134892,910,5200,26,117643,247,12049,,41289,1592,678280,207612,3267059,Europe,24,628,5
79,Bahrain,124269,,458,,117026,,6785,60,71393,263,3135887,1801575,1740636,Asia,14,3801,1
80,Algeria,113761,168,3002,6,78672,148,32087,23,2563,68,,,44378838,Africa,390,14783,
81,Albania,110521,847,1876,20,72853,777,35792,46,38433,652,471618,164002,2875683,Europe,26,1533,6
82,Kenya,107329,528,1870,4,87099,185,18360,61,1967,34,1317617,24150,54559082,Africa,508,29176,41
83,North Macedonia,105269,721,3165,9,93942,1753,8162,124,50530,1519,533505,256085,2083316,Europe,20,658,4
84,S. Korea,91240,424,1619,7,82162,462,7459,140,1779,32,6751900,131619,51298846,Asia,562,31686,8
85,Latvia,88668,646,1666,12,77830,695,9172,74,47363,890,1547619,826671,1872109,Europe,21,1124,1
86,Kyrgyzstan,86410,54,1468,,83375,57,1567,16,13100,223,756425,114679,6596001,Asia,76,4493,9
87,Ghana,84750,401,620,9,78924,481,5206,101,2690,20,910673,28906,31504615,Africa,372,50814,35
