#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,35258196,23751,806901,1053,26873321,12441,7577974,15167,,,,,,North America,,,
,South America,20229625,8941,524087,73,18059070,7142,1646468,19874,,,,,,South America,,,
,Asia,27358968,136731,419531,970,25351762,86588,1587675,24215,,,,,,Asia,,,
,Europe,38057003,148690,888090,2874,26996329,90067,10172584,29599,,,,,,Europe,,,
,Africa,4162115,4140,110815,70,3720781,3527,330519,2671,,,,,,Africa,,,
,Oceania,54945,378,1120,3,34482,7,19343,8,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,125121573,322631,2750559,5043,101036451,199772,21334563,91534,16052,352.9,,,,All,,,
1,USA,30649548,13014,557072,189,23041715,2130,7050761,8667,92204,1676,392392326,1180446,332410303,North America,11,597,1
2,Brazil,12136615,,298843,,10601658,,1236114,8318,56805,1399,28600000,133861,213654630,South America,18,715,7
3,India,11783751,50157,160687,210,11228539,25523,394525,8944,8479,116,236438861,170121,1389827226,Asia,118,8649,6
4,Russia,4483471,8861,96219,401,4098400,10355,288852,2300,30713,659,118100000,809015,145979943,Europe,33,1517,1
5,France,4313073,,92908,,283507,,3936658,4634,65971,1421,60773434,929564,65378416,Europe,15,704,1
6,UK,4312908,5605,126382,98,3712658,,473868,711,63290,1855,118204895,1734616,68144696,Europe,16,539,1
7,Italy,3440862,21267,106339,460,2773215,20132,561308,3588,56971,1761,47759055,790750,60397160,Europe,18,568,1
8,Spain,3234319,,73744,,2992848,,167727,1880,69157,1577,41884958,895591,46767941,Europe,14,634,1
9,Turkey,3091282,29762,30462,146,2881643,17761,179177,1720,36370,358,36990175,435200,84995840,Asia,27,2790,2
10,Germany,2692618,3413,75761,53,2445300,11500,171557,3171,32063,902,47578793,566560,83978444,Europe,31,1108,2
11,Colombia,2347224,,62274,,2239936,,45014,1982,45777,1215,12343343,240726,51275398,South America,22,823,4
12,Argentina,2261577,,54823,,2043957,,162797,3591,49709,1205,8433539,185368,45496119,South America,20,830,5
13,Mexico,2203041,5881,199048,809,1744262,4008,259731,4798,16958,1532,5931263,45656,129913193,North America,59,653,22
14,Poland,2120671,29978,50340,575,1707846,13971,362485,2537,56078,1331,11400455,301468,37816466,Europe,18,751,3
15,Iran,1823317,7605,62045,94,1562709,6943,198563,3874,21509,732,12349804,145686,84770256,Asia,46,1366,7
