#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,34573721,2860,791770,223,25898086,4553,7883865,15851,,,,,,North America,,,
,South America,19279448,385,498099,14,17253560,602,1527789,19230,,,,,,South America,,,
,Asia,26171405,3671,410040,35,24488266,2432,1273099,22839,,,,,,Asia,,,
,Europe,36269575,,856222,,25652255,,9761098,27370,,,,,,Europe,,,
,Africa,4066272,,107981,,3635701,,322590,2546,,,,,,Africa,,,
,Oceania,52622,106,1099,,34378,1,17145,4,,,,,,Australia/Oceania,,,
,,721,,15,,706,,0,0,,,,,,,,,
,World,120413764,7022,2665226,272,96962952,7588,20785586,87840,15448,341.9,,,,All,,,
1,USA,30081657,,547234,,22169237,,7365186,9404,90509,1646,380248374,1144077,332362663,North America,11,607,1
2,Brazil,11483370,,278327,,10063808,,1141235,8318,53757,1303,28600000,133884,213617532,South America,19,768,7
3,India,11385158,,158762,,11005445,,220951,8944,8194,114,226703641,163156,1389493864,Asia,122,8752,6
4,Russia,4390608,,92090,,3995309,,303209,2300,30077,631,115200000,789158,145978410,Europe,33,1585,1
5,UK,4258438,,125516,,3496925,,635997,1110,62499,1842,103053938,1512475,68135945,Europe,16,543,1
6,France,4071662,,90429,,272960,,3708273,4127,62282,1383,57231533,875436,65374874,Europe,16,723,1
7,Italy,3223142,,102145,,2589731,,531266,3082,53364,1691,44623304,738805,60399338,Europe,19,591,1
8,Spain,3183704,,72258,,2857714,,253732,2186,68075,1545,40292390,861547,46767497,Europe,15,647,1
9,Turkey,2879390,,29489,,2701076,,148825,1392,33886,347,35126003,413376,84973536,Asia,30,2882,2
10,Germany,2578835,,73959,,2358000,,146876,2848,30711,881,46319641,551609,83971874,Europe,33,1135,2
11,Colombia,2303144,,61143,,2202580,,39421,1982,44929,1193,11989901,233894,51262069,South America,22,838,4
12,Argentina,2195722,,53670,,1986903,,155149,3479,48273,1180,7998673,175849,45485930,South America,21,848,6
13,Mexico,2166290,2415,194710,220,1705743,4527,265837,4798,16679,1499,5771369,44436,129879903,North America,60,667,23
14,Poland,1906632,,47178,,1560227,,299227,2077,50417,1248,10668987,282118,37817481,Europe,20,802,4
15,Iran,1746953,,61230,,1492488,,193235,3831,20615,723,11716210,138254,84743821,Asia,49,1384,7
16,South Africa,1529420,,51326,,1454290,,23804,546,25562,858,9450492,157953,59831008,Africa,39,1166,6
17,Ukraine,1460756,,28303,,1222516,,209937,177,33543,650,7328468,168282,43548757,Europe,30,1539,6
18,Indonesia,1419455,,38426,,1243117,,137912,,5151,139,11617049,42160,275545871,Asia,194,7171,24
19,Peru,1412406,,49003,,1322685,,40718,2218,42424,1472,8284625,248844,33292474,South America,24,679,4
20,Czechia,1399078,,23226,,1209799,,166053,1935,130475,2166,9665502,901387,10722926,Europe,8,462,1
21,Netherlands,1157192,,16069,,N/A,N/A,N/A,554,67430,936,6970400,406165,17161479,Europe,15,1068,2
22,Canada,909157,,22463,,855020,,31674,543,23942,592,25881400,681561,37973717,North America,42,1691,1
23,Chile,891110,,21674,,835669,,33767,2015,46337,1127,10120265,526246,19231036,South America,22,887,2
24,Romania,859709,,21483,,783642,,54584,1232,44900,1122,6762345,353175,19147305,Europe,22,891,3
25,Israel,818548,,6008,,784566,,27974,640,88996,653,12884409,1400846,9197590,Asia,11,1531,1
