#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6315624,7689,241081,798,3442038,5326,2632505,24463,,,,,,North America,,,
,South America,4980682,1743,165530,66,3578914,1077,1236238,14743,,,,,,South America,,,
,Asia,5351021,50001,114865,729,4079112,44845,1157044,18909,,,,,,Asia,,,
,Europe,3118250,11794,202055,247,1870860,9232,1045335,5193,,,,,,Europe,,,
,Africa,1078965,664,24357,35,772944,579,281664,1192,,,,,,Africa,,,
,Oceania,24424,242,387,9,14716,224,9321,53,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,20869687,72133,748290,1884,13759235,61283,6362162,64557,2677,96.0,,,,All,,,
1,USA,5361334,1032,169162,31,2813746,1143,2378426,17320,16186,511,67560218,203968,331229890,North America,62,1958,5
2,Brazil,3170474,,104263,,2309477,,756734,8318,14903,490,13231548,62197,212735424,South America,67,2040,16
3,India,2427066,31595,47472,334,1721177,25317,658417,8944,1757,34,26845688,19431,1381567238,Asia,569,29103,51
4,Russia,907758,5057,15384,124,716396,6098,175978,2300,6220,105,31500000,215839,145941946,Europe,161,9487,5
5,South Africa,568919,,11010,,432029,,125880,539,9579,185,3295434,55484,59393824,Africa,104,5395,18
6,Peru,498555,,21713,,341938,,134904,1501,15097,657,2643464,80047,33023850,South America,66,1521,12
7,Mexico,498380,5858,54666,737,336635,3835,107079,3775,3861,423,1127115,8731,129088353,North America,259,2361,115
8,Colombia,422519,,13837,,239785,,168897,1493,8294,272,2023256,39714,50945148,South America,121,3682,25
9,Chile,378168,,10205,,351419,,16544,1268,19763,533,1908964,99762,19135201,South America,51,1875,10
10,Spain,376864,,28579,,N/A,N/A,N/A,617,8060,611,7472031,159806,46756944,Europe,124,1636,6
11,Iran,336324,2625,19162,174,292058,1814,25104,3971,3998,228,2788027,33145,84115247,Asia,250,4390,30
12,UK,313798,,41329,,N/A,N/A,N/A,70,4620,608,18868566,277774,67927863,Europe,216,1644,4
13,Saudi Arabia,294519,1482,3303,34,260393,3124,30823,1805,8445,95,4071857,116756,34874813,Asia,118,10559,9
14,Pakistan,286674,753,6139,10,264060,867,16475,783,1295,28,2205664,9964,221366281,Asia,772,36059,100
15,Bangladesh,269115,2617,3557,44,154871,1782,110687,,1632,22,1315901,7981,164878278,Asia,613,46353,125
16,Argentina,268574,,5213,,187283,,76078,1585,5936,115,891817,19711,45243676,South America,168,8679,51
17,Italy,251713,,35225,,202697,,13791,53,4164,583,7369576,121910,60451116,Europe,240,1716,8
18,Turkey,244392,,5891,,227089,,11412,632,2894,70,5454988,64599,84443200,Asia,346,14334,15
19,Germany,220884,34,9276,,200800,900,10808,224,2635,111,8586648,102447,83815640,Europe,379,9036,10
20,France,206696,,30371,,83472,,92853,379,3166,465,5500000,84239,65290667,Europe,316,2150,12
21,Iraq,160436,,5588,,114541,,40307,592,3979,139,1203883,29858,40320858,Asia,251,7216,33
22,Philippines,147526,4002,2426,23,70387,1403,74713,389,1344,22,1939426,17672,109746632,Asia,744,45238,57
23,Indonesia,132816,2098,5968,65,87558,1760,39290,,485,22,1809487,6607,273855751,Asia,2062,45887,151
