#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6454259,5629,244896,615,3519921,4153,2689442,24224,,,,,,North America,,,
,South America,5147149,1491,173064,55,3699877,1003,1274208,14878,,,,,,South America,,,
,Asia,5486719,188,117103,,4196468,95,1173148,19001,,,,,,Asia,,,
,Europe,3128623,,202493,,1892950,,1033180,5183,,,,,,Europe,,,
,Africa,1101342,,25143,,814407,,261792,1190,,,,,,Africa,,,
,Oceania,25132,299,405,4,15067,2,9660,49,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,21343945,7607,763119,674,14139341,5253,6441485,64529,2738,97.9,,,,All,,,
1,USA,5476266,,171535,,2875147,,2429584,17217,16533,518,69362009,209401,331240477,North America,60,1931,5
2,Brazil,3278895,,106571,,2384302,,788022,8318,15412,501,13464336,63289,212743668,South America,65,1996,16
3,India,2525222,,49134,,1807556,,668532,8944,1828,36,27694416,20045,1381641319,Asia,547,28120,50
4,Russia,912823,,15498,,722964,,174361,2300,6255,106,31903055,218600,145942287,Europe,160,9417,5
5,South Africa,579140,,11556,,461734,,105850,539,9750,195,3351111,56418,59397910,Africa,103,5140,18
6,Mexico,511369,5618,55908,615,345653,4146,109808,3646,3961,433,1156852,8961,129095750,North America,252,2309,112
7,Peru,507996,,25648,,348006,,134342,1525,15382,777,2677014,81057,33026361,South America,65,1288,12
8,Colombia,445111,,14492,,261296,,169323,1493,8737,284,2104766,41312,50948110,South America,114,3516,24
9,Chile,382111,,10340,,355037,,16734,1252,19968,540,1960210,102435,19136096,South America,50,1851,10
10,Spain,358843,,28617,,N/A,N/A,N/A,617,7675,612,7472031,159805,46757043,Europe,130,1634,6
11,Iran,338825,,19331,,293811,,25683,3956,4028,230,2812488,33434,84121121,Asia,248,4352,30
12,UK,316367,,41358,,N/A,N/A,N/A,80,4657,609,14142736,208196,67929807,Europe,215,1642,5
13,Saudi Arabia,295902,,3338,,262959,,29605,1782,8484,96,4071857,116746,34877777,Asia,118,10449,9
14,Pakistan,287300,,6153,,265215,,15932,774,1298,28,2229409,10070,221389758,Asia,771,35981,99
15,Argentina,282437,,5527,,199005,,77905,1718,6242,122,930097,20556,45245940,South America,160,8186,49
16,Bangladesh,271881,,3591,,156623,,111667,,1649,22,1328757,8059,164887237,Asia,606,45917,124
17,Italy,252809,,35234,,203326,,14249,56,4182,583,7467487,123530,60450632,Europe,239,1716,8
18,Turkey,246861,,5934,,228980,,11947,656,2923,70,5592072,66219,84448157,Asia,342,14231,15
19,Germany,223774,,9289,,202550,,11935,224,2670,111,8586648,102445,83817100,Europe,375,9023,10
20,France,212211,,30406,,83848,,97957,367,3250,466,6000000,91896,65291454,Europe,308,2147,11
21,Iraq,168290,,5709,,120129,,42452,627,4173,142,1245355,30882,40325802,Asia,240,7064,32
22,Philippines,153660,,2442,,71405,,79813,461,1400,22,1974976,17994,109754602,Asia,714,44945,56
23,Indonesia,135123,,6021,,89618,,39484,,493,22,1835505,6702,273871547,Asia,2027,45486,149
24,Canada,121652,,9020,,107942,,4690,2296,3220,239,4685663,124018,37782247,North America,311,4189,8
25,Qatar,114532,,190,,111258,,3084,71,40791,68,542518,193218,2807805,Asia,25,14778,5
26,Kazakhstan,101848,,1269,,78633,,21946,221,5416,67,2252153,119773,18803575,Asia,185,14818,8
27,Ecuador,99409,,6030,,79176,,14203,343,5624,341,280484,15869,17674683,South America,178,2931,63
28,Bolivia,97950,1491,3939,55,34723,1003,59288,71,8378,337,208523,17835,11691940,South America,119,2968,56
29,Egypt,96220,,5124,,57858,,33238,41,938,50,135000,1316,102558777,Africa,1066,20015,760
30,Israel,91080,,665,,66965,,23450,375,9903,72,2052630,223170,9197590,Asia,101,13831,4
31,Ukraine,87872,,2011,,46797,,39064,138,2011,46,1252842,28669,43700145,Europe,497,21731,35
32,Dominican Republic,84488,,1409,,49539,,33540,303,7779,130,313291,28845,10861024,North America,129,7708,35
33,Sweden,84294,,5783,,N/A,N/A,N/A,31,8340,572,917036,90733,10106970,Europe,120,1748,11
34,Oman,82743,,557,,77427,,4759,153,16157,109,309212,60378,5121294,Asia,62,9194,17
35,Panama,79402,,1734,,52886,,24782,153,18368,401,264046,61083,4322767,North America,54,2493,16
36,Belgium,76191,,9916,,17913,,48362,74,6571,855,1924348,165952,11595839,Europe,152,1169,6
37,Kuwait,75185,,494,,66740,,7951,115,17575,115,552581,129167,4278040,Asia,57,8660,8
38,Belarus,69308,,603,,66452,,2253,,7335,64,1402346,148413,9448933,Europe,136,15670,7
39,Romania,68046,,2904,,31920,,33222,473,3540,151,1478056,76897,19221234,Europe,282,6619,13
40,UAE,63819,,359,,57473,,5987,,6443,36,5851453,590776,9904690,Asia,155,27590,2
41,Netherlands,61840,,6167,,N/A,N/A,N/A,38,3608,360,1195475,69749,17139582,Europe,277,2779,14
42,Guatemala,61428,,2341,,49355,,9732,5,3421,130,197068,10976,17954153,North America,292,7669,91
43,Singapore,55580,,27,,51049,,4504,,9491,5,1610906,275089,5855936,Asia,105,216887,4
44,Poland,55319,,1858,,38362,,15099,79,1462,49,2307735,60984,37841399,Europe,684,20367,16
45,Portugal,53783,,1772,,39374,,12637,39,5276,174,1799226,176517,10192946,Europe,190,5752,6
46,Japan,52217,,1073,,37479,,13665,211,413,8,1107537,8760,126427433,Asia,2421,117826,114
47,Honduras,49042,,1542,,7032,,40468,37,4942,155,120181,12111,9923149,North America,202,6435,83
48,Nigeria,48445,,973,,35998,,11474,7,234,5,344397,1666,206718314,Africa,4267,212455,600
49,Bahrain,46052,,168,,42469,,3415,40,26963,98,954192,558671,1707969,Asia,37,10166,2
50,Ghana,41847,,223,,39718,,1906,6,1344,7,421588,13535,31147689,Africa,744,139676,74
51,Kyrgyzstan,41373,,1491,,33592,,6290,24,6329,228,267718,40955,6536834,Asia,158,4384,24
52,Armenia,41299,,814,,34164,,6321,,13934,275,181962,61392,2963932,Asia,72,3641,16
53,Morocco,39241,,611,,27644,,10986,31,1062,17,1560527,42219,36962919,Africa,942,60496,24
54,Switzerland,37671,,1991,,32900,,2780,26,4349,230,868886,100306,8662334,Europe,230,4351,10
55,Algeria,37664,,1351,,26308,,10005,44,857,31,,,43943409,Africa,1167,32527,
56,Afghanistan,37431,,1363,,26714,,9354,31,959,35,97791,2506,39028656,Asia,1043,28634,399
57,Azerbaijan,34018,,504,,31490,,2024,,3351,50,820002,80786,10150239,Asia,298,20139,12
58,Uzbekistan,33821,,220,,27825,,5776,410,1009,7,1377915,41099,33526634,Asia,991,152394,24
59,Venezuela,31381,,266,,21580,,9535,81,1104,9,1618708,56945,28425746,South America,906,106864,18
60,Moldova,29483,,884,,20556,,8043,362,7311,219,128076,31759,4032779,Europe,137,4562,31
61,Kenya,29334,,465,,15298,,13571,44,544,9,381317,7074,53907110,Africa,1838,115929,141
62,Serbia,29233,,665,,26117,,2451,78,3347,76,789480,90403,8732899,Europe,299,13132,11
63,Ethiopia,27242,,492,,11660,,15090,195,236,4,567442,4922,115286168,Africa,4232,234321,203
64,Ireland,26995,,1774,,23364,,1857,8,5460,359,699036,141379,4944405,Europe,183,2787,7
65,Costa Rica,26931,,281,,8785,,17865,99,5281,55,112960,22150,5099746,North America,189,18149,45
66,Nepal,25551,,99,,17077,,8375,,875,3,807015,27639,29197956,Asia,1143,294929,36
67,Australia,23035,292,379,4,13352,2,9304,47,902,15,5231064,204856,25535329,Australia/Oceania,1109,67376,5
68,Austria,22876,,725,,20499,,1652,19,2538,80,1003432,111335,9012698,Europe,394,12431,9
69,El Salvador,22314,,595,,10455,,11264,448,3438,92,273509,42142,6490228,North America,291,10908,24
70,Czechia,19693,,394,,13731,,5568,24,1838,37,783459,73142,10711452,Europe,544,27186,14
71,Cameroon,18469,,401,,15320,,2748,30,694,15,149000,5597,26620675,Africa,1441,66386,179
72,Ivory Coast,16935,,108,,13721,,3106,,640,4,112061,4236,26452270,Africa,1562,244928,236
73,Palestine,15834,,106,,9382,,6346,,3096,21,214862,42007,5114939,Asia,323,48254,24
74,Bosnia and Herzegovina,15535,,469,,9344,,5722,,4739,143,159613,48689,3278206,Europe,211,6990,21
75,Denmark,15379,,621,,13216,,1542,1,2654,107,1869782,322670,5794724,Europe,377,9331,3
76,S. Korea,15039,166,305,,13901,38,833,14,293,6,1675296,32673,51274694,Asia,3409,168114,31
77,Bulgaria,14243,,492,,9114,,4637,58,2052,71,330785,47652,6941717,Europe,487,14109,21
78,Madagascar,13643,,164,,12011,,1468,89,491,6,50969,1835,27771319,Africa,2036,169337,545
79,North Macedonia,12515,,535,,9030,,2950,6,6007,257,120950,58055,2083363,Europe,166,3894,17
80,Sudan,12162,,793,,6325,,5044,,277,18,401,9,43965974,Africa,3615,55443,109641
81,Senegal,11872,,249,,7615,,4008,55,707,15,127506,7593,16793554,Africa,1415,67444,132
82,Norway,9908,,261,,8857,,790,2,1826,48,530446,97753,5426396,Europe,548,20791,10
83,DRC,9605,,238,,8512,,855,,107,3,,,89861967,Africa,9356,377571,
84,Malaysia,9149,,125,,8828,,196,4,282,4,1095768,33804,32415436,Asia,3543,259323,30
85,Zambia,9021,,256,,7586,,1179,,489,14,96610,5239,18441426,Africa,2044,72037,191
86,French Guiana,8549,,53,,7841,,655,16,28539,177,44435,148337,299554,South America,35,5652,7
87,Paraguay,8389,,97,,5516,,2776,36,1174,14,146284,20479,7143005,South America,851,73639,49
88,Guinea,8260,,50,,7177,,1033,24,627,4,14407,1094,13172719,Africa,1595,263454,914
89,Gabon,8225,,51,,6277,,1897,1,3686,23,100298,44942,2231714,Africa,271,43759,22
90,Lebanon,8045,,94,,2551,,5400,42,1179,14,401016,58787,6821555,Asia,848,72570,17
91,Tajikistan,7989,,63,,6777,,1149,,835,7,,,9562162,Asia,1197,151780,
92,Haiti,7810,,192,,5123,,2495,,684,17,18933,1658,11419141,North America,1462,59475,603
93,Finland,7700,,333,,7050,,317,,1389,60,453576,81846,5541792,Europe,720,16642,12
94,Luxembourg,7405,,122,,6500,,783,3,11807,195,672717,1072615,627175,Europe,85,5141,1
95,Libya,7327,,139,,848,,6340,,1065,20,73226,10640,6882396,Africa,939,49514,94
96,Albania,7117,,219,,3695,,3203,20,2473,76,42854,14893,2877402,Europe,404,13139,67
97,Mauritania,6676,,157,,5889,,630,3,1432,34,58147,12469,4663408,Africa,699,29703,80
98,Greece,6632,,223,,3804,,2605,22,637,21,704921,67673,10416565,Europe,1571,46711,15
99,Croatia,6258,,163,,5134,,961,10,1526,40,134742,32848,4102026,Europe,655,25166,30
100,Maldives,5572,,22,,3010,,2540,12,10287,41,94047,173628,541657,Asia,97,24621,6
101,Djibouti,5367,,59,,5181,,127,,5423,60,62731,63384,989701,Africa,184,16775,16
102,Zimbabwe,5072,,128,,1998,,2946,,341,9,149748,10058,14888534,Africa,2935,116317,99
103,Malawi,4988,,156,,2576,,2256,4,260,8,38451,2004,19185679,Africa,3846,122985,499
104,Hungary,4853,,607,,3590,,656,6,503,63,372687,38591,9657251,Europe,1990,15910,26
105,Equatorial Guinea,4821,,83,,2182,,2556,,3424,59,44356,31503,1408014,Africa,292,16964,32
106,CAR,4652,,61,,1728,,2863,2,961,13,29930,6184,4839590,Africa,1040,79338,162
107,Hong Kong,4361,,67,,3392,,902,30,581,9,780415,103995,7504369,Asia,1721,112006,10
108,Nicaragua,4115,,128,,2913,,1074,,620,19,,,6633985,North America,1612,51828,
109,Montenegro,3930,,73,,2752,,1105,,6257,116,41729,66439,628076,Europe,160,8604,15
110,Congo,3745,,60,,1625,,2060,,677,11,,,5533484,Africa,1478,92225,
111,Namibia,3726,,31,,848,,2847,14,1463,12,38743,15216,2546271,Africa,683,82138,66
112,Eswatini,3670,,68,,1991,,1611,10,3159,59,28380,24432,1161610,Africa,317,17083,41
113,Thailand,3376,,58,,3173,,145,1,48,0.8,749213,10730,69821712,Asia,20682,1203823,93
114,Somalia,3250,,93,,2268,,889,2,204,6,,,15942742,Africa,4905,171427,
115,Cuba,3229,,88,,2547,,594,3,285,8,319440,28205,11325748,North America,3508,128702,35
116,Cabo Verde,3136,,33,,2254,,849,,5633,59,61633,110709,556713,Africa,178,16870,9
117,Mayotte,3119,,39,,2940,,140,1,11401,143,13000,47521,273563,Africa,88,7014,21
118,Sri Lanka,2886,,11,,2658,,217,1,135,0.5,166737,7783,21424320,Asia,7424,1947665,128
119,Suriname,2838,,41,,1894,,903,15,4833,70,4449,7576,587268,South America,207,14324,132
120,Slovakia,2801,,31,,1944,,826,6,513,6,289590,53039,5459973,Europe,1949,176128,19
121,Mozambique,2708,,19,,1075,,1614,,86,0.6,75430,2406,31353176,Africa,11578,1650167,416
122,Mali,2597,,125,,1979,,493,,128,6,29837,1469,20315702,Africa,7823,162526,681
123,South Sudan,2482,,47,,1175,,1260,,221,4,12044,1074,11209439,Africa,4516,238499,931
124,Slovenia,2369,,129,,2027,,213,3,1140,62,141879,68245,2078974,Europe,878,16116,15
125,Lithuania,2352,,81,,1691,,580,6,866,30,570657,210009,2717297,Europe,1155,33547,5
126,Rwanda,2293,,8,,1604,,681,,177,0.6,323905,24938,12988585,Africa,5664,1623573,40
127,Estonia,2177,,63,,1976,,138,1,1641,47,132270,99703,1326646,Europe,609,21058,10
128,Guinea-Bissau,2088,,29,,1015,,1044,5,1058,15,1500,760,1973297,Africa,945,68045,1316
129,Benin,2014,,38,,1681,,295,,166,3,101987,8388,12158940,Africa,6037,319972,119
130,Iceland,1983,,10,,1861,,112,1,5806,29,174244,510210,341514,Europe,172,34151,2
131,Sierra Leone,1947,,69,,1502,,376,,244,9,,,7995721,Africa,4107,115880,
132,Tunisia,1903,,53,,1320,,530,9,161,4,108823,9196,11833502,Africa,6218,223274,109
133,Yemen,1858,,528,,1009,,321,,62,18,120,4,29901288,Asia,16093,56631,249177
134,Angola,1852,,86,,584,,1182,20,56,3,64747,1963,32978752,Africa,17807,383474,509
135,Gambia,1623,,50,,304,,1269,,669,21,6157,2540,2424243,Africa,1494,48485,394
136,New Zealand,1609,7,22,,1531,,56,1,322,4,548260,109606,5002100,Australia/Oceania,3109,227368,9
137,Syria,1515,,58,,403,,1054,,86,3,,,17548920,Asia,11583,302568,
138,Uruguay,1421,,38,,1182,,201,4,409,11,142599,41033,3475219,South America,2446,91453,24
139,Uganda,1385,,12,,1142,,231,,30,0.3,312792,6815,45899579,Africa,33140,3824965,147
140,Jordan,1329,,11,,1229,,89,3,130,1,679751,66542,10215350,Asia,7686,928668,15
141,Cyprus,1318,,20,,870,,428,5,1091,17,239630,198299,1208430,Asia,917,60422,5
142,Latvia,1308,,32,,1078,,198,,694,17,222531,118149,1883484,Europe,1440,58859,8
143,Georgia,1306,,17,,1085,,204,,327,4,283789,71157,3988201,Asia,3054,234600,14
144,Malta,1276,,9,,762,,505,,2889,20,152087,344331,441689,Europe,346,49077,3
145,Liberia,1252,,82,,738,,432,,247,16,,,5071223,Africa,4050,61844,
146,Burkina Faso,1238,,54,,1005,,179,,59,3,,,20967427,Africa,16937,388286,
