#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5919246,6632,229856,819,3151695,4140,2537695,25709,,,,,,North America,,,
,South America,4543273,1282,154885,80,3116150,936,1272238,14295,,,,,,South America,,,
,Asia,4774359,57,105261,1,3587258,73,1081840,18785,,,,,,Asia,,,
,Europe,2982576,,205232,,1793151,,984193,5200,,,,,,Europe,,,
,Africa,1011867,,22114,,693620,,296133,1187,,,,,,Africa,,,
,Oceania,21735,,281,,12620,,8834,52,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,19253777,7971,717644,900,12355145,5149,6180988,65232,2470,92.1,,,,All,,,
1,USA,5032179,,162804,,2576668,,2292707,18296,15194,492,63139605,190640,331198130,North America,66,2034,5
2,Brazil,2917562,,98644,,2047660,,771258,8318,13716,464,13206188,62085,212710692,South America,73,2156,16
3,India,2025409,,41638,,1377384,,606387,8944,1466,30,22149351,16035,1381344997,Asia,682,33175,62
4,Russia,871894,,14606,,676357,,180931,2300,5974,100,29716907,203623,145940924,Europe,167,9992,5
5,South Africa,538184,,9604,,387316,,141264,539,9063,162,3149807,53044,59381566,Africa,110,6183,19
6,Mexico,462690,6590,50517,819,308848,4140,103325,3987,3585,391,1056915,8189,129066160,North America,279,2555,122
7,Peru,455409,,20424,,310337,,124648,1426,13793,619,2493429,75521,33016319,South America,72,1617,13
8,Chile,366671,,9889,,340168,,16614,1358,19165,517,1760615,92022,19132514,South America,52,1935,11
9,Colombia,357710,,11939,,192355,,153416,1493,7023,234,1801835,35374,50936262,South America,142,4266,28
10,Spain,354530,,28500,,N/A,N/A,N/A,617,7582,610,7064329,151087,46756648,Europe,132,1641,7
11,Iran,320117,,17976,,277463,,24678,4156,3806,214,2612763,31068,84097623,Asia,263,4678,32
12,UK,308134,,46413,,N/A,N/A,N/A,73,4537,683,17515234,257873,67922029,Europe,220,1463,4
13,Saudi Arabia,284226,,3055,,247089,,34082,1915,8152,88,3635705,104277,34865919,Asia,123,11413,10
14,Pakistan,281863,,6035,,256058,,19770,809,1274,27,2058872,9304,221295851,Asia,785,36669,107
15,Bangladesh,249651,,3306,,143824,,102521,,1514,20,1225124,7432,164851401,Asia,660,49864,135
16,Italy,249204,,35187,,201323,,12694,42,4122,582,7099713,117443,60452568,Europe,243,1718,9
17,Turkey,237265,,5798,,220546,,10921,580,2810,69,5081802,60191,84428331,Asia,356,14562,17
