#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5557861,41832,219857,1287,2861596,18437,2476408,25986,,,,,,North America,,,
,South America,4132130,12980,144218,395,2824867,5219,1163045,14280,,,,,,South America,,,
,Asia,4371911,77290,98065,1348,3236228,68994,1037618,19008,,,,,,Asia,,,
,Europe,2884770,13008,203591,271,1741668,12530,939511,5122,,,,,,Europe,,,
,Africa,935093,3316,19808,82,585877,2212,329408,1151,,,,,,Africa,,,
,Oceania,19046,398,226,4,11856,243,6964,50,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,17901532,148824,685780,3387,11262743,107635,5953009,65601,2297,88.0,,,,All,,,
1,USA,4735239,29350,157265,518,2337081,9509,2240893,18685,14299,475,58874273,177779,331166370,North America,70,2106,6
2,Brazil,2675676,9378,92789,221,1884051,,698836,8318,12580,436,13096132,61575,212685960,South America,79,2292,16
3,India,1751836,54782,37403,852,1146828,51181,567605,8944,1268,27,19358659,14017,1381122755,Asia,788,36925,71
4,Russia,845443,5462,14058,95,646524,8114,184861,2300,5793,96,28478012,195135,145939901,Europe,173,10381,5
5,South Africa,493183,,8005,,326171,,159007,539,8307,135,2959535,49850,59369309,Africa,120,7417,20
6,Mexico,424637,8458,46688,688,278618,6431,99331,3985,3291,362,984288,7628,129043967,North America,304,2764,131
7,Peru,414735,,19217,,287127,,108391,1414,12564,582,2348396,71145,33008787,South America,80,1718,14
8,Chile,357658,1991,9533,76,330507,2180,17618,1445,18696,498,1623992,84893,19129827,South America,53,2007,12
9,Spain,335602,,28445,,N/A,N/A,N/A,617,7178,608,6678414,142834,46756352,Europe,139,1644,7
10,Iran,306752,2548,16982,216,265830,2311,23940,4011,3648,202,2482553,29526,84079999,Asia,274,4951,34
11,UK,303952,771,46193,74,N/A,N/A,N/A,86,4475,680,16019907,235878,67916194,Europe,223,1470,4
12,Colombia,295508,,10105,,154387,,131016,1493,5803,198,1573679,30900,50927377,South America,172,5040,32
13,Pakistan,278305,,5951,,247177,,25177,1146,1258,27,1973237,8920,221225421,Asia,795,37174,112
14,Saudi Arabia,277478,1573,2887,21,237548,1890,37043,2016,7960,83,3395688,97418,34857024,Asia,126,12074,10
15,Italy,247832,295,35146,5,200229,255,12457,43,4100,581,6873496,113698,60454019,Europe,244,1720,9
16,Bangladesh,239860,2199,3132,21,136253,1117,100475,1,1455,19,1185611,7193,164824524,Asia,687,52626,139
17,Turkey,231869,996,5710,19,215516,981,10643,586,2747,68,4845669,57404,84413462,Asia,364,14783,17
18,Germany,210697,32,9224,,193600,1300,7873,261,2514,110,8006135,95531,83806880,Europe,398,9086,10
19,Argentina,191302,,3558,15,86499,2719,101245,1104,4230,79,722950,15984,45230092,South America,236,12712,63
20,France,187919,,30265,,81500,,76154,371,2878,464,2982302,45681,65285945,Europe,347,2157,22
21,Iraq,126704,2095,4805,64,89275,1841,32624,463,3145,119,1014760,25186,40291193,Asia,318,8385,40
22,Canada,116312,,8935,,101227,,6150,2249,3080,237,4050358,107239,37769603,North America,325,4227,9
23,Qatar,110911,216,174,,107578,201,3159,75,39501,62,498666,177600,2807805,Asia,25,16137,6
24,Indonesia,109936,1560,5193,62,67919,2012,36824,,402,19,1517381,5543,273760978,Asia,2490,52717,180
25,Philippines,98232,4963,2039,17,65265,93,30928,351,895,19,1534319,13987,109698807,Asia,1117,53800,71
26,Egypt,94078,,4805,,39638,,49635,41,918,47,135000,1317,102484836,Africa,1089,21329,759
27,Kazakhstan,90367,1289,793,,60825,1308,28749,221,4808,42,2079540,110643,18794986,Asia,208,23701,9
28,Ecuador,85355,,5702,,36044,,43609,350,4832,323,242253,13714,17664430,South America,207,3098,73
29,Sweden,80422,,5743,,N/A,N/A,N/A,40,7959,568,810356,80197,10104565,Europe,126,1759,12
30,Oman,79159,,421,,61421,,17317,187,15472,82,305651,59741,5116311,Asia,65,12153,17
31,Bolivia,76789,1555,2977,83,23582,277,50230,71,6571,255,165429,14156,11685848,South America,152,3925,71
32,Israel,72163,1193,523,11,45098,1248,26542,328,7846,57,1651766,179587,9197590,Asia,127,17586,6
33,Dominican Republic,71415,1766,1170,10,37509,1039,32736,284,6578,108,260171,23964,10856866,North America,152,9279,42
34,Ukraine,71056,1172,1709,16,39308,556,30039,124,1626,39,1046080,23932,43710142,Europe,615,25576,42
35,Belgium,68751,745,9841,1,17546,33,41364,48,5930,849,1670785,144109,11593914,Europe,169,1178,7
36,Belarus,67946,138,563,4,62686,242,4697,,7191,60,1309823,138620,9449052,Europe,139,16783,7
