#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6120515,4920,234845,313,3264613,4088,2621057,24946,,,,,,North America,,,
,South America,4750404,944,159729,53,3246637,904,1344038,14719,,,,,,South America,,,
,Asia,5042422,2676,109626,26,3813443,2630,1119353,18722,,,,,,Asia,,,
,Europe,3036750,751,206141,2,1825086,514,1005523,5177,,,,,,Europe,,,
,Africa,1052040,,23324,,736638,,292078,1200,,,,,,Africa,,,
,Oceania,23309,323,340,19,13557,9,9412,51,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,20026161,9614,734020,413,12900625,8145,6391516,64819,2569,94.2,,,,All,,,
1,USA,5199444,,165617,,2664701,,2369126,17812,15698,500,65433251,197556,331214010,North America,64,2000,5
2,Brazil,3035582,,101136,,2118460,,815986,8318,14270,475,13231548,62201,212723058,South America,70,2103,16
3,India,2215074,937,44466,,1535743,1465,634865,8944,1603,32,24583558,17795,1381456118,Asia,624,31068,56
4,Russia,887536,,14931,,693422,,179183,2300,6081,102,30640020,209947,145941435,Europe,164,9774,5
5,South Africa,559859,,10408,,411474,,137977,539,9427,175,3250583,54735,59387695,Africa,106,5706,18
6,Mexico,480278,4376,52298,292,322465,3827,105515,3708,3721,405,1091695,8458,129077256,North America,269,2468,118
7,Peru,478024,,21072,,324020,,132932,1488,14477,638,2573691,77943,33020085,South America,69,1567,13
8,Colombia,387481,,12842,,212688,,161951,1493,7607,252,1909111,37477,50940705,South America,131,3967,27
9,Chile,373056,,10077,,345826,,17153,1276,19497,527,1841355,96235,19133857,South America,51,1899,10
10,Spain,361442,,28503,,N/A,N/A,N/A,617,7730,610,7064329,151087,46756796,Europe,129,1640,7
11,Iran,326712,,18427,,284371,,23914,4022,3885,219,2686498,31942,84106435,Asia,257,4564,31
12,UK,310825,,46574,,N/A,N/A,N/A,67,4576,686,18349668,270146,67924946,Europe,219,1458,4
13,Saudi Arabia,288690,,3167,,252039,,33484,1816,8279,91,3813274,109356,34870366,Asia,121,11011,9
14,Pakistan,284660,539,6097,15,260764,516,17799,776,1286,28,2147584,9703,221331066,Asia,778,36302,103
