#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6672468,6785,250717,787,3691569,4866,2730182,21711,,,,,,North America,,,
,South America,5411507,1796,179797,49,3995108,1152,1236602,14908,,,,,,South America,,,
,Asia,5842432,11096,123507,224,4561291,10309,1157634,18918,,,,,,Asia,,,
,Europe,3231388,8378,203895,179,1938094,9292,1089399,5246,,,,,,Europe,,,
,Africa,1140856,81,26363,6,862614,50,251879,1214,,,,,,Africa,,,
,Oceania,26251,226,476,12,16997,317,8778,59,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,22325623,28362,784770,1257,15066324,25986,6474529,62060,2864,100.7,,,,All,,,
1,USA,5656204,230,175092,18,3011577,479,2469535,16966,17075,529,72370168,218468,331261650,North America,59,1892,5
2,Brazil,3411872,,110019,,2554179,,747674,8318,16036,517,13729872,64532,212760156,South America,62,1934,15
3,India,2768670,2044,53026,12,2038585,1882,677059,8944,2004,38,31742782,22972,1381789480,Asia,499,26059,44
4,Russia,937321,4828,15989,117,749423,6795,171909,2300,6423,110,33200000,227486,145942968,Europe,156,9128,4
5,South Africa,592144,,12264,,485468,,94412,539,9968,206,3430347,57744,59406081,Africa,100,4844,17
6,Peru,549321,,26658,,374019,,148644,1527,16630,807,2818943,85341,33031382,South America,60,1239,12
7,Mexico,531239,5506,57774,751,363307,3960,110158,3646,4115,447,1196707,9269,129110546,North America,243,2235,108
8,Colombia,489122,,15619,,312323,,161180,1493,9599,307,2299226,45124,50954033,South America,104,3262,22
9,Chile,388855,,10546,,362440,,15869,1157,20319,551,2068079,108062,19137888,South America,49,1815,9
10,Spain,384270,,28670,,N/A,N/A,N/A,617,8218,613,7955615,170147,46757240,Europe,122,1631,6
11,Iran,347835,,19972,,300881,,26982,3882,4134,237,2914049,34636,84132870,Asia,242,4213,29
12,UK,320286,,41381,,N/A,N/A,N/A,73,4715,609,14825051,218228,67933697,Europe,212,1642,5
13,Argentina,305966,,6048,,223531,,76387,1799,6762,134,994942,21987,45250469,South America,148,7482,45
14,Saudi Arabia,301323,,3470,,272911,,24942,1716,8638,99,4378417,125515,34883707,Asia,116,10053,8
15,Pakistan,290445,613,6201,11,272128,2119,12116,743,1312,28,2340072,10568,221436711,Asia,762,35710,95
16,Bangladesh,282344,,3740,,162825,,115779,,1712,23,1378819,8361,164905156,Asia,584,44092,120
17,Italy,254636,,35405,,204142,,15089,58,4212,586,7642059,126420,60449664,Europe,237,1707,8
18,Turkey,251805,,6016,,232913,,12876,703,2981,71,5882406,69649,84458069,Asia,335,14039,14
19,Germany,228105,,9305,,203900,1000,14900,224,2721,111,9265361,110539,83820021,Europe,367,9008,9
20,France,221267,,30451,,84065,,106751,384,3389,466,6000000,91893,65293028,Europe,295,2144,11
21,Iraq,184709,,6036,,131840,,46833,574,4579,150,1304331,32337,40335690,Asia,218,6683,31
22,Philippines,173774,4650,2795,111,113481,716,57498,489,1583,25,2108597,19209,109770544,Asia,632,39274,52
23,Indonesia,144945,1902,6346,69,98657,2351,39942,,529,23,1915039,6992,273903138,Asia,1890,43162,143
24,Canada,123154,,9045,,109357,,4752,67,3259,239,4880172,129153,37785859,North America,307,4178,8
25,Qatar,115661,,193,,112355,,3113,68,41193,69,560990,199797,2807805,Asia,24,14548,5
26,Kazakhstan,103571,271,1415,,86286,1841,15870,221,5507,75,2291327,121840,18806029,Asia,182,13290,8
27,Bolivia,103019,1796,4172,49,38623,1152,60224,71,8810,357,221379,18932,11693680,South America,114,2803,53
28,Ecuador,102941,,6105,,87183,,9653,366,5823,345,289213,16360,17677613,South America,172,2896,61
29,Israel,96996,587,719,11,72498,508,23779,401,10546,78,2079941,226140,9197590,Asia,95,12792,4
30,Egypt,96753,,5184,,61562,,30007,41,943,51,135000,1316,102579903,Africa,1060,19788,760
31,Ukraine,96403,1967,2144,28,49737,812,44522,177,2206,49,1335000,30551,43697289,Europe,453,20381,33
32,Dominican Republic,87123,,1489,,55504,,30130,296,8021,137,326644,30072,10862212,North America,125,7295,33
33,Sweden,85219,,5790,,N/A,N/A,N/A,29,8431,573,973523,96315,10107657,Europe,119,1746,10
34,Oman,83606,188,603,6,78188,211,4815,158,16321,118,309212,60361,5122718,Asia,61,8495,17
35,Panama,82790,,1809,,57191,,23790,153,19149,418,276389,63927,4323510,North America,52,2390,16
36,Belgium,78897,363,9959,15,18048,45,50890,89,6804,859,2008070,173163,11596389,Europe,147,1164,6
37,Kuwait,77470,,505,,69243,,7722,101,18106,118,568440,132853,4278730,Asia,55,8473,8
38,Romania,72208,,3074,,33135,,35999,479,3757,160,1542094,80234,19219839,Europe,266,6252,12
39,Belarus,69673,,617,,67339,,1717,,7374,65,1429532,151291,9448899,Europe,136,15314,7
40,UAE,64906,,366,,57909,,6631,,6552,37,6121609,617970,9905996,Asia,153,27066,2
41,Netherlands,63973,,6175,,N/A,N/A,N/A,42,3732,360,1312787,76592,17139995,Europe,268,2776,13
42,Guatemala,63847,,2419,,52370,,9058,5,3555,135,205381,11437,17957780,North America,281,7424,87
43,Poland,58611,735,1913,17,40099,456,16599,83,1549,51,2409394,63672,37840948,Europe,646,19781,16
