#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6579669,18890,247674,367,3592186,10417,2739809,24086,,,,,,North America,,,
,South America,5289715,6725,176416,351,3827422,8748,1285877,14805,,,,,,South America,,,
,Asia,5723906,64227,121347,1201,4453388,65689,1149171,18845,,,,,,Asia,,,
,Europe,3179375,13361,203324,204,1916149,5595,1059902,5218,,,,,,Europe,,,
,Africa,1126613,3471,25738,60,840165,1713,260710,1206,,,,,,Africa,,,
,Oceania,25740,290,447,25,16286,459,9007,57,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,21925739,106964,774961,2208,14646247,92621,6504531,64221,2813,99.4,,,,All,,,
1,USA,5579639,13007,173256,128,2928157,5433,2478226,17237,16844,523,71149233,214789,331251064,North America,59,1912,5
2,Brazil,3343925,3728,108054,175,2432456,,803415,8318,15717,508,13464336,63287,212751912,South America,64,1969,16
3,India,2690831,43515,51795,750,1965798,47722,673238,8944,1947,37,30041400,21742,1381715400,Asia,513,26677,46
4,Russia,927745,4892,15740,55,736101,3133,175904,2300,6357,108,32700000,224061,145942628,Europe,157,9272,4
5,South Africa,587345,,11839,,472377,,103129,539,9888,199,3400638,57248,59401996,Africa,101,5017,17
6,Peru,535946,,26281,,365367,,144298,1533,16227,796,2773412,83969,33028871,South America,62,1257,12
7,Mexico,522162,4448,56757,214,355101,3729,110304,3489,4045,440,1176931,9116,129103148,North America,247,2275,110
8,Colombia,468332,,15097,,287436,,165799,1493,9192,296,2225388,43677,50951072,South America,109,3375,23
9,Chile,387502,1556,10513,61,360385,1557,16604,1177,20249,549,2044880,106855,19136992,South America,49,1820,9
10,Spain,358843,,28617,,N/A,N/A,N/A,617,7675,612,7472031,159805,46757141,Europe,130,1634,6
11,Iran,345450,2247,19804,165,299157,1671,26489,3773,4106,235,2887938,34328,84126996,Asia,244,4248,29
12,UK,319197,713,41369,3,N/A,N/A,N/A,73,4699,609,14674841,216023,67931752,Europe,213,1642,5
13,Saudi Arabia,299914,1372,3436,28,268385,1432,28093,1758,8598,99,4317705,123785,34880742,Asia,116,10152,8
14,Argentina,294569,,5750,47,217850,6148,70969,1708,6510,127,966926,21369,45248204,South America,154,7869,47
15,Pakistan,289215,498,6175,7,269087,2786,13953,771,1306,28,2299601,10386,221413234,Asia,766,35856,96
16,Bangladesh,279144,2595,3694,37,160591,1641,114859,,1693,22,1364189,8273,164896196,Asia,591,44639,121
17,Italy,254235,320,35400,4,203968,182,14867,58,4206,586,7588083,125526,60450148,Europe,238,1708,8
18,Turkey,249309,,5974,,230969,,12366,679,2952,71,5725242,67792,84453113,Asia,339,14137,15
