#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6902104,6484,258710,644,3861379,4084,2782015,21339,,,,,,North America,,,
,South America,5714827,,187681,,4254341,,1272805,14901,,,,,,South America,,,
,Asia,6215256,409,128909,1,4885673,75,1200674,19012,,,,,,Asia,,,
,Europe,3334730,,205112,,1978782,,1150836,5193,,,,,,Europe,,,
,Africa,1183182,,27649,,902777,,252756,1207,,,,,,Africa,,,
,Oceania,26986,3,512,,20685,,5789,54,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,23377806,6896,808588,645,15904288,4159,6664930,61710,2999,103.7,,,,All,,,
1,USA,5841428,,180174,,3148080,,2513174,16739,17633,544,75475175,227827,331282824,North America,57,1839,4
2,Brazil,3582698,,114277,,2709638,,758783,8318,16838,537,14144344,66475,212776644,South America,59,1862,15
3,India,3043436,,56846,,2279900,,706690,8944,2202,41,34491073,24958,1381937641,Asia,454,24310,40
4,Russia,951897,,16310,,767477,,168110,2300,6522,112,33814105,231693,145943650,Europe,153,8948,4
5,South Africa,607045,,12987,,504127,,89931,539,10217,219,3535067,59499,59414253,Africa,98,4575,17
6,Peru,585236,,27453,,391144,,166639,1506,17715,831,2950589,89313,33036403,South America,56,1203,11
7,Mexico,556216,6482,60254,644,380492,4083,115470,3450,4308,467,1253432,9707,129125341,North America,232,2143,103
8,Colombia,533103,,16968,,359792,,156343,1493,10461,333,2450441,48086,50959957,South America,96,3003,21
9,Spain,407879,,28838,,N/A,N/A,N/A,541,8723,617,7955615,170147,46757437,Europe,115,1621,6
10,Chile,395708,,10792,,369730,,15186,1058,20675,564,2172028,113483,19139679,South America,48,1774,9
11,Iran,356792,,20502,,307702,,28588,3850,4240,244,3011310,35787,84144619,Asia,236,4104,28
12,Argentina,336802,,6848,,245781,,84173,1907,7442,151,1073719,23726,45254997,South America,134,6608,42
13,UK,324601,,41423,,N/A,N/A,N/A,76,4778,610,15177265,223400,67937586,Europe,209,1640,4
14,Saudi Arabia,306370,,3619,,278441,,24310,1652,8781,104,4501104,129010,34889636,Asia,114,9641,8
15,Bangladesh,292625,,3907,,175567,,113151,,1774,24,1431855,8682,164923074,Asia,564,42212,115
16,Pakistan,292174,,6231,,275317,,10626,731,1319,28,2414902,10903,221483664,Asia,758,35545,92
17,Italy,258136,,35430,,205203,,17503,64,4270,586,7940266,131355,60448696,Europe,234,1706,8
18,Turkey,257032,,6102,,236370,,14560,762,3043,72,6247164,73959,84467982,Asia,329,13843,14
19,France,238002,,30512,,84950,,122540,380,3645,467,6000000,91891,65294602,Europe,274,2140,11
20,Germany,233857,,9331,,208950,,15576,236,2790,111,10197366,121654,83822941,Europe,358,8983,8
21,Iraq,201050,,6353,,143393,,51304,637,4983,157,1413947,35046,40345578,Asia,201,6351,29
22,Philippines,187249,,2966,,114921,,69362,717,1706,27,2276622,20737,109786485,Asia,586,37015,48
23,Indonesia,151498,,6594,,105198,,39706,,553,24,2014619,7354,273934729,Asia,1808,41543,136
24,Canada,124629,,9071,,110878,,4680,62,3298,240,5076734,134343,37789472,North America,303,4166,7
25,Qatar,116765,,193,,113531,,3041,66,41586,69,584123,208035,2807805,Asia,24,14548,5
26,Bolivia,107435,,4366,,42141,,60928,71,9186,373,227931,19489,11695421,South America,109,2679,51
27,Ecuador,107089,,6277,,87889,,12923,351,6057,355,304441,17219,17680543,South America,165,2817,58
28,Kazakhstan,104313,,1415,,89712,,13186,221,5546,75,2291327,121824,18808483,Asia,180,13292,8
29,Ukraine,102971,,2244,,51735,,48992,177,2357,51,1400726,32057,43694432,Europe,424,19472,31
30,Israel,101933,,819,,78651,,22463,398,11083,89,2180096,237029,9197590,Asia,90,11230,4
31,Egypt,97237,,5243,,65118,,26876,41,948,51,135000,1316,102601029,Africa,1055,19569,760
32,Dominican Republic,90561,,1554,,59949,,29058,273,8336,143,343796,31647,10863400,North America,120,6991,32
33,Sweden,86068,,5810,,N/A,N/A,N/A,26,8515,575,1030010,101897,10108344,Europe,117,1740,10
34,Panama,85480,,1878,,60528,,23074,152,19768,434,297451,68787,4324253,North America,51,2303,15
35,Oman,83769,,609,,78386,,4774,151,16348,119,309212,60344,5124142,Asia,61,8414,17
36,Belgium,80894,,9985,,18165,,52744,74,6975,861,2099750,181061,11596939,Europe,143,1161,6
37,Kuwait,79957,,513,,71770,,7674,97,18684,120,585124,136730,4279421,Asia,54,8342,7
38,Romania,77544,,3233,,35079,,39232,504,4035,168,1639370,85302,19218444,Europe,248,5944,12
39,Belarus,70285,,637,,68577,,1071,,7438,67,1465555,155104,9448866,Europe,134,14833,6
40,Guatemala,67856,,2580,,56277,,8999,5,3778,144,216776,12069,17961407,North America,265,6962,83
41,UAE,66617,,372,,58408,,7837,,6724,38,6418188,647824,9907302,Asia,149,26633,2
42,Netherlands,66097,,6200,,N/A,N/A,N/A,54,3856,362,1312787,76590,17140408,Europe,259,2765,13
43,Poland,61181,,1951,,41661,,17569,79,1617,52,2493423,65893,37840496,Europe,619,19395,15
44,Japan,60733,,1169,,47622,,11942,243,480,9,1306128,10332,126419008,Asia,2082,108143,97
45,Singapore,56266,,27,,53920,,2319,,9607,5,1745928,298096,5856941,Asia,104,216924,3
46,Portugal,55452,,1794,,40652,,13006,42,5441,176,1896675,186089,10192299,Europe,184,5681,5
47,Honduras,53381,,1632,,8271,,43478,48,5378,164,130864,13183,9926595,North America,186,6082,76
48,Nigeria,51905,,997,,38767,,12141,7,251,5,369904,1788,206830328,Africa,3985,207453,559
49,Morocco,50812,,858,,35040,,14914,31,1374,23,1736976,46980,36972479,Africa,728,43091,21
50,Bahrain,49038,,183,,45589,,3266,33,28689,107,1029969,602579,1709269,Asia,35,9340,2
