#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5700982,49427,222639,738,2975000,60052,2503343,26081,,,,,,North America,,,
,South America,4250825,6351,147138,321,2878795,4265,1224892,13101,,,,,,South America,,,
,Asia,4521343,71495,100678,1354,3357190,60809,1063475,19118,,,,,,Asia,,,
,Europe,2923236,15884,204043,228,1753838,5383,965355,5157,,,,,,Europe,,,
,Africa,971773,10385,20653,303,632498,17154,318622,1149,,,,,,Africa,,,
,Oceania,20107,398,246,13,12276,202,7585,43,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,18388987,153940,695412,2957,11610248,147865,6083327,64653,2359,89.2,,,,All,,,
1,USA,4854957,41929,158774,409,2433802,53585,2262381,18681,14660,479,60808353,183613,331176957,North America,68,2086,5
2,Brazil,2736298,2621,94226,96,1884051,,758021,8318,12865,443,13196132,62043,212694204,South America,78,2257,16
3,India,1855331,50629,38971,810,1230440,43212,585920,8944,1343,28,20202858,14627,1381196835,Asia,744,35442,68
4,Russia,856264,5394,14207,79,653593,3420,188464,2300,5867,97,29029900,198916,145940242,Europe,170,10272,5
5,South Africa,516862,5377,8539,173,358037,10810,150286,539,8705,144,3058695,51516,59373395,Africa,115,6953,19
6,Mexico,439046,4853,47746,274,289394,4547,101906,3944,3402,370,1005498,7791,129051364,North America,294,2703,128
7,Peru,428850,,19614,,294187,,115049,1410,12991,594,2404046,72825,33011298,South America,77,1683,14
8,Chile,361493,1762,9707,99,333976,1565,17810,235,18896,507,1697558,88735,19130722,South America,53,1971,11
9,Spain,344134,3044,28472,9,N/A,N/A,N/A,617,7360,609,6678414,142834,46756451,Europe,136,1642,7
10,Colombia,317651,,10650,,167239,,139762,1493,6237,209,1647396,32346,50930338,South America,160,4782,31
11,Iran,312035,2598,17405,215,270228,2126,24402,4104,3711,207,2534658,30144,84085874,Asia,269,4831,33
12,UK,305623,928,46210,9,N/A,N/A,N/A,86,4500,680,16717684,246145,67918139,Europe,222,1470,4
13,Saudi Arabia,280093,1258,2949,32,242055,1974,35089,2017,8035,85,3473715,99648,34859989,Asia,124,11821,10
14,Pakistan,280029,331,5984,8,248873,296,25172,1064,1266,27,2010170,9086,221248898,Asia,790,36973,110
15,Italy,248229,159,35166,12,200589,129,12474,41,4106,582,6940801,114812,60453535,Europe,244,1719,9
16,Bangladesh,242102,1356,3184,30,137905,1066,101013,,1469,19,1193544,7241,164833483,Asia,681,51769,138
17,Turkey,233851,995,5747,19,217497,1003,10607,580,2770,68,4927217,58367,84418418,Asia,361,14689,17
18,Germany,212320,858,9232,6,193600,,9488,270,2533,110,8006135,95529,83808340,Europe,395,9078,10
19,Argentina,201919,,3667,19,91302,2276,106950,1122,4464,81,747907,16535,45232356,South America,224,12335,60
20,France,191295,556,30294,22,81500,,79501,371,2930,464,2982302,45680,65286732,Europe,341,2155,22
21,Iraq,131886,2735,4934,66,94111,2225,32841,514,3273,122,1042806,25879,40296137,Asia,306,8167,39
22,Canada,117031,147,8947,2,101597,23,6487,2253,3098,237,4178195,110618,37771409,North America,323,4222,9
23,Indonesia,113134,1679,5302,66,70237,1262,37595,,413,19,1552141,5669,273776774,Asia,2420,51637,176
24,Qatar,111322,215,177,,108002,223,3143,75,39647,63,502792,179069,2807805,Asia,25,15863,6
25,Philippines,106330,3226,2104,45,65821,274,38405,351,969,19,1585957,14456,109706778,Asia,1032,52142,69
26,Egypt,94640,157,4888,23,44066,1611,45686,41,923,48,135000,1317,102495399,Africa,1083,20969,759
27,Kazakhstan,92662,1069,793,,62511,672,29358,221,4930,42,2079540,110636,18796213,Asia,203,23703,9
28,Ecuador,87041,517,5767,17,59344,,21930,366,4927,326,247583,14015,17665894,South America,203,3063,71
29,Sweden,81012,43,5744,5,N/A,N/A,N/A,37,8017,568,810356,80194,10104909,Europe,125,1759,12
30,Bolivia,80153,1360,3153,89,24156,188,52844,71,6858,270,171637,14687,11686718,South America,146,3707,68
31,Oman,79159,,421,,61421,,17317,187,15470,82,305651,59732,5117023,Asia,65,12154,17
32,Israel,74430,1615,546,10,47571,1894,26313,331,8092,59,1794889,195148,9197590,Asia,124,16845,5
33,Ukraine,73158,990,1738,13,39876,333,31544,125,1674,40,1067006,24412,43708714,Europe,597,25149,41
34,Dominican Republic,73117,874,1183,5,38824,580,33110,385,6734,109,268529,24732,10857460,North America,148,9178,40
35,Belgium,69849,447,9845,,17590,17,42414,57,6024,849,1703059,146889,11594189,Europe,166,1178,7
36,Kuwait,68299,388,461,4,59739,526,8099,126,15973,108,511599,119645,4275968,Asia,63,9275,8
37,Belarus,68166,99,571,4,62943,47,4652,,7214,60,1323814,140100,9449035,Europe,139,16548,7
38,Panama,67453,,1471,,41038,,24944,164,15612,340,229831,53195,4320539,North America,64,2937,19
39,UAE,61163,164,351,,54863,248,5949,,6178,35,5189891,524190,9900773,Asia,162,28207,2
40,Netherlands,55470,372,6149,,N/A,N/A,N/A,27,3237,359,962965,56188,17138342,Europe,309,2787,18
41,Romania,54009,823,2432,19,27750,158,23827,419,2809,126,1248318,64931,19225418,Europe,356,7905,15
42,Singapore,53051,226,27,,47179,253,5845,1,9062,5,1321094,225657,5854430,Asia,110,216831,4
43,Portugal,51569,106,1738,,37111,127,12720,42,5059,170,1622951,159208,10193917,Europe,198,5865,6
44,Guatemala,51542,236,2013,18,39346,930,10183,5,2872,112,161606,9006,17943272,North America,348,8914,111
45,Poland,47469,575,1732,1,34881,172,10856,74,1254,46,2315210,61180,37842753,Europe,797,21849,16
