#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,6065047,9897,233931,747,3231217,5679,2599899,25326,,,,,,North America,,,
,South America,4700853,1164,158420,96,3199849,765,1342584,14661,,,,,,South America,,,
,Asia,4988922,34415,108690,631,3762265,25591,1117967,18551,,,,,,Asia,,,
,Europe,3034058,11300,206103,159,1821104,4595,1006851,5170,,,,,,Europe,,,
,Africa,1040684,1006,23023,57,724867,1179,292794,1205,,,,,,Africa,,,
,Oceania,22986,412,321,17,13240,,9425,51,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,19853271,58194,730503,1707,12753193,37809,6369575,64968,2547,93.7,,,,All,,,
1,USA,5152001,2278,165093,23,2638713,243,2348195,18020,15555,498,64643558,195175,331208717,North America,64,2006,5
2,Brazil,3013369,,100543,,2094293,,818533,8318,14166,473,13231548,62202,212718936,South America,71,2116,16
3,India,2167420,15400,43583,130,1489005,9201,634832,8944,1569,32,24106535,17451,1381419077,Asia,637,31696,57
4,Russia,887536,5189,14931,77,693422,3215,179183,2300,6081,102,30640020,209948,145941264,Europe,164,9774,5
5,South Africa,553188,,10210,,404568,,138410,539,9315,172,3220265,54226,59385652,Africa,107,5816,18
6,Mexico,475902,6495,52006,695,318638,5252,105258,3892,3687,403,1085897,8413,129073557,North America,271,2482,119
7,Peru,471012,,20844,,319171,,130997,1474,14265,631,2548439,77181,33018829,South America,70,1584,13
8,Colombia,376870,,12540,,204591,,159739,1493,7398,246,1877368,36855,50939224,South America,135,4062,27
9,Chile,371023,,10011,,344133,,16879,1305,19391,523,1812895,94750,19133409,South America,52,1911,11
10,Spain,361442,,28503,,N/A,N/A,N/A,617,7730,610,7064329,151087,46756747,Europe,129,1640,7
11,Iran,326712,2020,18427,163,284371,2249,23914,4022,3885,219,2686498,31943,84103497,Asia,257,4564,31
12,UK,310825,1062,46566,,N/A,N/A,N/A,67,4576,686,18349668,270150,67923973,Europe,219,1459,4
13,Saudi Arabia,288690,1428,3167,37,252039,1599,33484,1816,8279,91,3754850,107685,34868883,Asia,121,11010,9
14,Pakistan,284121,634,6082,14,260248,644,17791,791,1284,27,2127089,9611,221319328,Asia,779,36389,104
15,Bangladesh,257600,2487,3399,34,148370,1766,105831,,1563,21,1260319,7645,164860360,Asia,640,48503,131
16,Italy,250103,,35203,,201947,,12953,43,4137,582,7212207,119305,60452084,Europe,242,1717,8
17,Argentina,241811,,4556,33,108242,,129013,1502,5345,101,845220,18683,45239148,South America,187,9930,54
18,Turkey,239622,,5829,,222656,,11137,587,2838,69,5202370,61615,84433287,Asia,352,14485,16
19,Germany,216911,15,9261,,197400,,10250,236,2588,110,8586648,102450,83812720,Europe,386,9050,10
20,France,197921,,30324,,82836,,84761,383,3031,464,4183143,64071,65289093,Europe,330,2153,16
21,Iraq,150115,2726,5392,82,107775,2271,36948,551,3724,134,1145386,28414,40310969,Asia,269,7476,35
22,Philippines,129913,3028,2270,61,67673,556,59970,239,1184,21,1738268,15841,109730690,Asia,845,48340,63
23,Indonesia,125396,1893,5723,65,80952,1646,38721,,458,21,1715798,6266,273824160,Asia,2184,47846,160
24,Canada,119221,,8976,,103566,,6679,2281,3156,238,4404038,116580,37776828,North America,317,4209,9
25,Qatar,112947,297,184,2,109709,271,3054,80,40226,66,520360,185326,2807805,Asia,25,15260,5
26,Kazakhstan,98701,872,1058,,72273,664,25370,221,5250,56,2183308,116134,18799894,Asia,190,17769,9
27,Egypt,95314,,4992,,51672,,38650,41,930,49,135000,1317,102527088,Africa,1076,20538,759
28,Ecuador,93572,,5916,,71605,,16051,369,5295,335,261829,14817,17670289,South America,189,2987,67
29,Bolivia,89055,1164,3587,63,28904,765,56564,71,7618,307,189172,16183,11689329,South America,131,3259,62
30,Israel,82515,191,597,4,57483,412,24435,394,8971,65,1872453,203581,9197590,Asia,111,15406,5
31,Sweden,82323,,5763,,N/A,N/A,N/A,34,8146,570,863315,85426,10105940,Europe,123,1754,12
32,Oman,81580,223,513,4,74691,1210,6376,171,15936,100,309212,60403,5119158,Asia,63,9979,17
33,Ukraine,80949,1199,1897,18,43972,317,35080,143,1852,43,1169351,26756,43704430,Europe,540,23039,37
34,Dominican Republic,78778,,1289,,42538,,34951,317,7254,119,290267,26730,10859242,North America,138,8425,37
35,Panama,73651,,1609,,47484,,24558,161,17042,372,247212,57203,4321653,North America,59,2686,17
36,Belgium,73401,617,9870,4,17766,38,45765,69,6330,851,1819137,156890,11595014,Europe,158,1175,6
37,Kuwait,71713,514,478,4,63519,713,7716,115,16767,112,532353,124469,4277004,Asia,60,8948,8
38,Belarus,68850,112,587,2,64935,191,3328,,7286,62,1372691,145274,9448984,Europe,137,16097,7
39,UAE,62525,225,357,1,56568,323,5600,,6314,36,5500701,555473,9902732,Asia,158,27739,2
40,Romania,61768,1145,2700,41,30119,247,28949,458,3213,140,1378727,71722,19223326,Europe,311,7120,14
41,Netherlands,58564,577,6157,,N/A,N/A,N/A,38,3417,359,1079860,63006,17138962,Europe,293,2784,16
42,Guatemala,56189,,2197,,44072,,9920,5,3131,122,176400,9828,17948712,North America,319,8170,102
43,Singapore,55104,175,27,,48583,,6494,,9411,5,1474372,251806,5855183,Asia,106,216859,4
44,Portugal,52537,,1750,,38364,,12423,33,5154,172,1705474,167311,10193431,Europe,194,5825,6
45,Poland,51791,624,1807,7,36691,288,13293,73,1369,48,2199085,58112,37842076,Europe,731,20942,17
46,Honduras,46973,608,1476,11,6428,73,39069,35,4735,149,115059,11598,9920565,North America,211,6721,86
47,Nigeria,46140,,942,,33044,,12154,7,223,5,310729,1504,206634303,Africa,4478,219357,665
48,Japan,45439,,1039,,31307,,13093,140,359,8,986101,7799,126433752,Asia,2782,121688,128
49,Bahrain,43629,,162,1,40549,,2918,36,25559,95,892926,523098,1706994,Asia,39,10537,2
50,Ghana,41003,470,215,9,38330,628,2458,7,1317,7,409373,13147,31137035,Africa,759,144823,76
51,Armenia,40410,225,791,6,32520,125,7099,,13634,267,176014,59387,2963841,Asia,73,3747,17
52,Kyrgyzstan,39919,332,1468,8,31822,374,6629,24,6108,225,267718,40966,6535067,Asia,164,4452,24
53,Afghanistan,37054,,1312,,25960,,9782,31,950,34,92710,2376,39014249,Asia,1053,29736,421
54,Switzerland,36603,152,1986,,32000,100,2617,21,4226,229,840409,97030,8661298,Europe,237,4361,10
55,Algeria,34693,,1293,,24083,,9317,62,790,29,,,43930411,Africa,1266,33976,
56,Azerbaijan,33568,87,490,2,30364,308,2714,,3308,48,785126,77362,10148742,Asia,302,20712,13
57,Morocco,32007,,480,,22190,,9337,31,866,13,1427635,38631,36955749,Africa,1155,76991,26
58,Uzbekistan,30464,812,192,5,21813,807,8459,228,909,6,1377915,41109,33518679,Asia,1100,174576,24
59,Serbia,28099,236,641,9,14047,,13411,106,3217,73,747324,85570,8733473,Europe,311,13625,12
60,Moldova,27443,,841,,19100,,7502,362,6805,209,128076,31758,4032932,Europe,147,4795,31
61,Ireland,26644,,1772,,23364,,1508,6,5390,358,662242,133962,4943501,Europe,186,2790,7
62,Kenya,25837,,418,,11899,,13520,44,479,8,349307,6482,53887648,Africa,2086,128918,154
63,Venezuela,24961,,215,,13356,,11390,66,878,8,1586205,55799,28427061,South America,1139,132219,18
64,Nepal,22972,380,75,2,16353,40,6544,,787,3,756206,25907,29189354,Asia,1271,389191,39
65,Costa Rica,22802,,228,,7589,,14985,80,4472,45,100050,19622,5098984,North America,224,22364,51
66,Ethiopia,22253,,390,,9707,,12156,185,193,3,488936,4243,115239344,Africa,5179,295485,236
67,Austria,22033,114,721,,19923,111,1389,22,2445,80,961868,106734,9011858,Europe,409,12499,9
68,Australia,21084,386,295,17,11561,,9228,51,826,12,4849461,189948,25530480,Australia/Oceania,1211,86544,5
69,El Salvador,20423,445,549,13,9626,111,10248,514,3147,85,261130,40238,6489692,North America,318,11821,25
70,Czechia,18235,,389,,12764,,5082,17,1702,36,743589,69422,10711128,Europe,587,27535,14
71,Cameroon,18042,,395,,15320,,2327,30,678,15,149000,5599,26609810,Africa,1475,67367,179
72,Ivory Coast,16620,,104,,12893,,3623,,629,4,106753,4037,26441530,Africa,1591,254245,248
73,S. Korea,14598,36,305,1,13642,13,651,16,285,6,1624650,31686,51273973,Asia,3512,168111,32
74,Denmark,14442,,617,,12840,,985,2,2492,106,1680226,289975,5794390,Europe,401,9391,3
75,Palestine,14205,277,96,,7945,239,6164,,2778,19,214862,42023,5112990,Asia,360,53260,24
76,Bosnia and Herzegovina,13687,,394,,7373,,5920,,4175,120,148090,45170,3278539,Europe,240,8321,22
77,Bulgaria,13343,,445,,7718,,5180,55,1922,64,303536,43721,6942570,Europe,520,15601,23
78,Madagascar,13086,164,148,7,10816,212,2122,90,471,5,48498,1747,27759611,Africa,2121,187565,572
79,Sudan,11894,,773,,6243,,4878,,271,18,401,9,43949145,Africa,3695,56855,109599
80,North Macedonia,11754,,523,,7622,,3609,3,5642,251,113619,54536,2083365,Europe,177,3983,18
81,Senegal,11175,172,232,3,7352,23,3591,43,666,14,116472,6939,16786296,Africa,1502,72355,144
82,Norway,9615,16,256,,8857,,502,2,1772,47,479789,88429,5425702,Europe,564,21194,11
83,DRC,9454,18,224,6,8324,49,906,,105,2,,,89817129,Africa,9500,400969,
84,Malaysia,9083,13,125,,8784,9,174,1,280,4,1036339,31977,32408638,Asia,3568,259269,31
85,French Guiana,8267,,48,,7501,,718,19,27609,160,42582,142212,299427,South America,36,6238,7
86,Zambia,8085,182,235,32,6698,267,1152,,439,13,93995,5099,18432953,Africa,2280,78438,196
87,Gabon,7923,,51,,5704,,2168,9,3552,23,89423,40085,2230851,Africa,282,43742,25
88,Guinea,7875,,50,,6828,,997,24,598,4,14407,1094,13166858,Africa,1672,263337,914
89,Tajikistan,7706,,62,,6484,,1160,,806,6,,,9558642,Asia,1240,154172,
90,Haiti,7611,12,182,5,4893,,2536,,667,16,18933,1658,11416863,North America,1500,62730,603
91,Finland,7584,16,331,,6980,,273,,1369,60,408304,73679,5541651,Europe,731,16742,14
92,Luxembourg,7169,,120,,5848,,1201,6,11434,191,638326,1018051,627008,Europe,87,5225,1
93,Paraguay,6705,,72,,5181,,1452,31,939,10,137300,19225,7141569,South America,1065,99188,52
94,Mauritania,6510,,157,,5527,,826,3,1397,34,57387,12311,4661398,Africa,716,29690,81
95,Albania,6275,,193,,3268,,2814,20,2181,67,40675,14136,2877453,Europe,459,14909,71
96,Lebanon,6223,,78,,2043,,4102,36,912,11,358376,52532,6822054,Asia,1096,87462,19
97,Croatia,5604,61,157,,4861,44,586,8,1366,38,126410,30813,4102439,Europe,732,26130,32
98,Greece,5421,,211,,1374,,3836,17,520,20,640297,61464,10417396,Europe,1922,49372,16
99,Djibouti,5338,,59,,5083,,196,,5395,60,59909,60547,989465,Africa,185,16771,17
100,Libya,5232,,113,,691,,4428,,760,16,61077,8876,6880864,Africa,1315,60893,113
