#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5999181,10405,232165,887,3201599,5801,2565417,25342,,,,,,North America,,,
,South America,4625454,1468,156803,59,3154003,766,1314648,14478,,,,,,South America,,,
,Asia,4902896,39704,107282,593,3692761,30458,1102853,18699,,,,,,Asia,,,
,Europe,3019683,11437,205848,235,1815737,10748,998098,5174,,,,,,Europe,,,
,Africa,1026741,1277,22566,13,709546,1669,294629,1198,,,,,,Africa,,,
,Oceania,22574,427,304,12,12999,,9271,53,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,19597250,64718,724983,1799,12587296,49442,6284971,64948,2514,93.0,,,,All,,,
1,USA,5098494,2970,164144,50,2618025,1058,2316325,18051,15394,496,63914421,192976,331203424,North America,65,2018,5
2,Brazil,2967064,,99702,,2068394,,798968,8318,13949,469,13206188,62084,212714814,South America,72,2134,16
3,India,2108705,21841,42798,220,1443183,15514,622724,8944,1527,31,23387171,16930,1381382037,Asia,655,32277,59
4,Russia,882347,5212,14854,129,690207,6615,177286,2300,6046,102,30038123,205824,145941094,Europe,165,9825,5
5,South Africa,545476,,9909,,394759,,140808,539,9186,167,3183658,53612,59383609,Africa,109,5993,19
6,Mexico,469407,6717,51311,794,313386,4538,104710,3864,3637,398,1071706,8303,129069858,North America,275,2515,120
7,Peru,463875,,20649,,314332,,128894,1460,14049,625,2522993,76414,33017574,South America,71,1599,13
8,Chile,368825,,9958,,342168,,16699,1348,19277,520,1785858,93339,19132961,South America,52,1921,11
9,Colombia,367196,,12250,,198495,,156451,1493,7209,240,1842292,36168,50937743,South America,139,4158,28
10,Spain,361442,,28503,,N/A,N/A,N/A,617,7730,610,7064329,151087,46756698,Europe,129,1640,7
11,Iran,324692,2125,18264,132,282122,2398,24306,4148,3861,217,2637575,31362,84100560,Asia,259,4605,32
12,UK,309005,,46511,,N/A,N/A,N/A,69,4549,685,17801559,262084,67923001,Europe,220,1460,4
13,Saudi Arabia,287262,1469,3130,37,250440,1492,33692,1828,8239,90,3694004,105944,34867401,Asia,121,11140,9
14,Pakistan,283487,842,6068,16,259604,1505,17815,801,1281,27,2103699,9506,221307590,Asia,781,36471,105
15,Bangladesh,255113,2611,3365,32,146604,1020,105144,,1547,20,1249560,7580,164855881,Asia,646,48991,132
16,Italy,249756,,35190,,201642,,12924,42,4131,582,7158909,118422,60452326,Europe,242,1718,8
17,Turkey,238450,,5813,,221574,,11063,586,2824,69,5138528,60861,84430809,Asia,354,14524,16
18,Argentina,235677,,4411,,103297,,127969,1293,5210,98,812564,17962,45238016,South America,192,10256,56
19,Germany,216480,165,9254,,197400,1200,9826,236,2583,110,8586648,102451,83811990,Europe,387,9057,10
20,France,197921,,30324,,82836,,84761,383,3031,464,4088986,62629,65288699,Europe,330,2153,16
