#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,7059534,21399,262998,1236,3998239,9954,2798297,21006,,,,,,North America,,,
,South America,5906882,12798,193344,556,4500443,9301,1213095,14971,,,,,,South America,,,
,Asia,6574917,99308,134875,1568,5238330,77152,1201712,18902,,,,,,Asia,,,
,Europe,3427721,20207,206327,359,2015253,11622,1206141,5596,,,,,,Europe,,,
,Africa,1212113,4490,28404,70,938099,3907,245610,1285,,,,,,Africa,,,
,Oceania,27741,156,576,24,22065,286,5100,58,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,24209629,158358,826539,3813,16713080,112222,6670010,61822,3106,106.0,,,,All,,,
1,USA,5970879,15151,182924,520,3258082,3800,2529873,16484,18023,552,78133425,235840,331298704,North America,55,1811,4
2,Brazil,3683224,9048,116964,298,2848395,,717865,8318,17309,550,14172764,66605,212789010,South America,58,1819,15
3,India,3305253,73499,60627,1015,2521240,53988,723386,8944,2392,44,37651512,27243,1382048762,Asia,418,22796,37
4,Russia,970865,4676,16683,115,786150,6403,168032,2300,6652,114,35100000,240503,145944161,Europe,150,8748,4
5,South Africa,613017,,13308,,520381,,79328,539,10317,224,3578836,60229,59420382,Africa,97,4465,17
6,Peru,607382,,28001,,414577,,164804,1522,18383,847,3032744,91790,33040169,South America,54,1180,11
7,Mexico,568621,4916,61450,650,393101,3977,114070,3442,4403,476,1278436,9900,129136438,North America,227,2101,101
8,Colombia,562128,,17889,,395470,,148769,1493,11030,351,2546147,49959,50964400,South America,91,2849,20
9,Spain,426818,3594,28971,47,N/A,N/A,N/A,697,9128,620,8517446,182162,46757585,Europe,110,1614,5
10,Chile,402365,1380,10990,32,376268,1805,15107,1004,21021,574,2276223,118919,19141022,South America,48,1742,8
11,Iran,365606,2243,21020,119,314870,1812,29716,3831,4345,250,3113806,37002,84153431,Asia,230,4003,27
12,Argentina,359638,,7661,98,268801,5599,83176,1990,7946,169,1148574,25378,45258393,South America,126,5908,39
13,UK,328846,1048,41465,16,N/A,N/A,N/A,72,4840,610,15177265,223391,67940503,Europe,207,1639,4
14,Saudi Arabia,310836,1068,3755,33,284945,1013,22136,1601,8908,108,4792192,137335,34894083,Asia,112,9293,7
15,Bangladesh,302147,2519,4082,54,190183,3427,107882,,1832,25,1485261,9005,164936512,Asia,546,40406,111
16,Pakistan,294193,482,6267,12,278939,514,8987,669,1328,28,2512337,11341,221518879,Asia,753,35347,88
17,Italy,262540,1366,35458,13,206329,314,20753,69,4343,587,8219421,135975,60447970,Europe,230,1705,7
18,Turkey,262507,1313,6183,20,239797,1002,16527,841,3107,73,6621749,78387,84475417,Asia,322,13663,13
19,France,248158,,30544,,85524,,132090,410,3801,468,6000000,91890,65295782,Europe,263,2138,11
20,Germany,238320,748,9349,4,209600,,19371,245,2843,112,11208091,133708,83825131,Europe,352,8966,7
21,Iraq,215784,3837,6668,72,157215,3454,51901,595,5347,165,1502546,37235,40352994,Asia,187,6052,27
22,Philippines,202361,5277,3137,99,133460,1131,65764,717,1843,29,2406194,21915,109798441,Asia,543,35001,46
23,Indonesia,160165,2306,6944,86,115409,2542,37812,,585,25,2106753,7690,273958422,Asia,1710,39453,130
24,Canada,126057,88,9092,2,112165,115,4800,44,3336,241,5205086,137729,37792182,North America,300,4157,7
25,Qatar,117742,244,194,,114558,240,2990,63,41934,69,604112,215155,2807805,Asia,24,14473,5
26,Bolivia,110999,851,4664,86,48875,1825,57460,71,9490,399,236863,20250,11696726,South America,105,2508,49
27,Ecuador,110549,1519,6410,42,95097,72,9042,370,6252,363,315924,17866,17682740,South America,160,2759,56
28,Ukraine,110085,1670,2354,36,53454,584,54277,177,2520,54,1452006,33233,43692290,Europe,397,18561,30
29,Israel,108054,1594,875,16,86450,2628,20729,404,11748,95,2180096,237029,9197590,Asia,85,10512,4
30,Kazakhstan,105075,173,1523,,93990,585,9562,221,5586,81,2291327,121812,18810323,Asia,179,12351,8
31,Egypt,97619,,5298,,67717,,24604,41,951,52,135000,1316,102616874,Africa,1051,19369,760
32,Dominican Republic,92557,340,1613,28,63478,1018,27466,249,8519,148,355839,32753,10864291,North America,117,6735,31
33,Panama,88381,,1919,,62759,,23703,153,20436,444,313342,72452,4324810,North America,49,2254,14
34,Sweden,87072,,5817,5,N/A,N/A,N/A,21,8613,575,1094856,108307,10108859,Europe,116,1738,9
35,Oman,84818,166,646,4,79409,262,4763,148,16549,126,309212,60332,5125210,Asia,60,7934,17
36,Belgium,82447,355,9996,,18291,49,54160,85,7109,862,2144563,184918,11597351,Europe,141,1160,5
37,Kuwait,82271,698,521,2,73906,504,7844,92,19222,122,599413,140052,4279939,Asia,52,8215,7
38,Romania,81646,1256,3421,54,36286,470,41939,502,4249,178,1705368,88741,19217398,Europe,235,5617,11
39,Belarus,70974,247,657,5,69378,281,939,,7511,70,1487902,157469,9448840,Europe,133,14382,6
40,Guatemala,69651,,2630,,57891,,9130,5,3877,146,225758,12567,17964128,North America,258,6830,80
41,Netherlands,68114,571,6215,8,N/A,N/A,N/A,47,3974,363,1455274,84902,17140718,Europe,252,2758,12
42,UAE,68020,399,378,1,59070,316,8572,,6865,38,6687414,674932,9908281,Asia,146,26212,1
43,Poland,63802,729,1994,17,43399,615,18409,79,1686,53,2577726,68121,37840158,Europe,593,18977,15
44,Japan,63121,,1196,,50431,,11494,252,499,9,1357628,10739,126415848,Asia,2003,105699,93
45,Singapore,56495,60,27,,54971,155,1497,,9645,5,1832813,312910,5857317,Asia,104,216938,3
46,Portugal,56274,362,1807,2,41184,163,13283,38,5521,177,1958651,192174,10192057,Europe,181,5640,5
47,Honduras,55877,398,1703,20,9124,568,45050,47,5628,172,135216,13620,9927888,North America,178,5830,73
48,Morocco,55864,1336,984,29,40586,2293,14294,31,1511,27,1824251,49336,36976064,Africa,662,37577,20
49,Nigeria,52800,,1007,,39964,,11829,7,255,5,379542,1835,206872333,Africa,3918,205434,545
50,Bahrain,50076,,186,,46673,,3217,32,29288,109,1058509,619099,1709757,Asia,34,9192,2
51,Ethiopia,45221,1533,725,16,16311,515,28185,327,392,6,813410,7050,115372012,Africa,2551,159134,142
52,Ghana,43717,,270,,41843,,1604,5,1403,9,436253,13997,31167222,Africa,713,115434,71
53,Kyrgyzstan,43358,113,1057,,37217,292,5084,24,6630,162,267718,40935,6540072,Asia,151,6187,24
54,Armenia,43067,131,861,3,36726,251,5480,,14530,290,198569,66991,2964098,Asia,69,3443,15
55,Algeria,42228,,1456,,29587,,11185,41,960,33,,,43967239,Africa,1041,30197,
56,Venezuela,41158,,343,,32015,,8800,86,1448,12,1706093,60024,28423335,South America,691,82867,17
57,Switzerland,40645,383,2003,1,34800,400,3842,18,4691,231,962895,111134,8664233,Europe,213,4326,9
58,Uzbekistan,39964,323,291,7,36402,533,3271,249,1191,9,1377915,41081,33541218,Asia,839,115262,24
59,Afghanistan,38113,43,1401,4,29042,602,7670,31,976,36,101893,2609,39055070,Asia,1025,27877,383
60,Azerbaijan,35707,148,522,1,33281,91,1904,,3517,51,892070,87863,10152983,Asia,284,19450,11
61,Costa Rica,35305,,376,,13073,1,21856,144,6921,74,136154,26691,5101142,North America,144,13567,37
62,Moldova,34982,624,967,7,24156,287,9859,575,8675,240,183923,45610,4032498,Europe,115,4170,22
63,Nepal,34418,885,175,11,19504,385,14739,,1178,6,635252,21745,29213726,Asia,849,166936,46
64,Kenya,33016,213,564,5,19296,241,13156,44,612,10,429513,7962,53942790,Africa,1634,95643,126
65,Serbia,30974,154,707,2,29343,211,924,37,3547,81,895507,102556,8731846,Europe,282,12351,10
66,Ireland,28363,162,1777,,23364,,3222,5,5734,359,790298,159783,4946062,Europe,174,2783,6
67,Austria,26033,327,733,,22145,257,3155,23,2888,81,1110089,123148,9014240,Europe,346,12298,8
68,Australia,25204,151,549,24,20100,286,4555,46,987,21,5886412,230440,25544218,Australia/Oceania,1013,46529,4
69,El Salvador,25140,154,687,9,13046,329,11407,297,3873,106,303031,46683,6491209,North America,258,9449,21
70,Czechia,22790,242,418,2,16939,277,5433,31,2128,39,861392,80413,10712048,Europe,470,25627,12
71,Palestine,20155,477,135,2,13929,767,6091,,3938,26,214862,41977,5118513,Asia,254,37915,24
72,Cameroon,18973,,410,,16540,,2023,30,712,15,149000,5593,26640596,Africa,1404,64977,179
73,Bosnia and Herzegovina,18609,283,571,11,12336,255,5702,,5678,174,178652,54507,3277596,Europe,176,5740,18
74,S. Korea,18265,320,312,2,14368,82,3585,43,356,6,1849506,36070,51276015,Asia,2807,164346,28
75,Ivory Coast,17562,,114,,15908,,1540,,663,4,122079,4612,26471961,Africa,1507,232210,217
76,Denmark,16537,57,623,,14603,138,1311,3,2854,108,2281780,393727,5795335,Europe,350,9302,3
77,Bulgaria,15589,,572,,10601,,4416,64,2246,82,380606,54841,6940154,Europe,445,12133,18
78,Madagascar,14554,79,181,3,13582,90,791,68,524,7,56065,2017,27792784,Africa,1910,153551,496
79,Lebanon,14248,561,139,1,3955,232,10154,77,2089,20,484150,70983,6820641,Asia,479,49069,14
80,Paraguay,14228,,231,,7883,,6114,68,1991,32,177771,24878,7145638,South America,502,30933,40
