#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl
,North America,5599713,10955,221362,834,2895458,6787,2482893,26059,,,,,,North America,,,
,South America,4192732,2004,145628,87,2836590,386,1210514,14322,,,,,,South America,,,
,Asia,4391066,16209,98263,167,3246406,7944,1046397,18976,,,,,,Asia,,,
,Europe,2892913,7346,203690,92,1746207,4259,943016,5136,,,,,,Europe,,,
,Africa,948761,31,20018,,606609,289,322134,1151,,,,,,Africa,,,
,Oceania,19662,616,233,7,11858,2,7571,46,,,,,,Australia/Oceania,,,
,,721,,15,,651,,55,4,,,,,,,,,
,World,18045568,37161,689209,1187,11343779,19667,6012580,65694,2315,88.4,,,,All,,,
1,USA,4764588,270,157905,7,2363165,262,2243518,18720,14387,477,59229876,178849,331171664,North America,70,2097,6
2,Brazil,2708876,,93616,,1884051,,731209,8318,12736,440,13096132,61574,212690082,South America,79,2272,16
3,India,1757393,5474,37452,49,1149460,2581,570481,8944,1272,27,19821831,14352,1381159795,Asia,786,36878,70
4,Russia,850870,5427,14128,70,650173,3649,186569,2300,5830,97,28793260,197295,145940072,Europe,172,10330,5
5,South Africa,503290,,8153,,342461,,152676,539,8477,137,3001985,50563,59371352,Africa,118,7282,20
6,Mexico,434193,9556,47472,784,284847,6229,101874,3994,3365,368,999697,7747,129047665,North America,297,2718,129
7,Peru,422183,,19408,,290835,,111940,1416,12790,588,2377948,72037,33010043,South America,78,1701,14
8,Chile,357658,,9533,,330507,,17618,1445,18696,498,1648390,86167,19130274,South America,53,2007,12
9,Spain,335602,,28445,,N/A,N/A,N/A,617,7178,608,6678414,142834,46756402,Europe,139,1644,7
10,Iran,306752,,16982,,265830,,23940,4011,3648,202,2482553,29525,84082937,Asia,274,4951,34
11,Colombia,306181,,10330,,160708,,135143,1493,6012,203,1609729,31607,50928858,South America,166,4930,32
12,UK,303952,,46193,,N/A,N/A,N/A,86,4475,680,16280223,239707,67917167,Europe,223,1470,4
13,Pakistan,279698,552,5976,6,248577,550,25145,1064,1264,27,1996167,9023,221237160,Asia,791,37021,111
14,Saudi Arabia,277478,,2887,,237548,,37043,2016,7960,83,3395688,97413,34858507,Asia,126,12074,10
15,Italy,247832,,35146,,200229,,12457,43,4100,581,6873496,113698,60453777,Europe,244,1720,9
16,Bangladesh,240746,886,3154,22,136839,586,100753,,1461,19,1189295,7215,164829004,Asia,685,52260,139
