#,Country/Other,TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Serious/Critical,TotCases/1M pop,Deaths/1M pop,TotalTests,"Tests/
1M pop",Population,Continent,1 Caseevery X ppl,1 Deathevery X ppl,1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
,North America,118981154,,1563200,,114416853,3163,3001101,8068,,,,,,North America,,,,,,
,Asia,198212605,210586,1496448,299,189890470,75999,6825687,9481,,,,,,Asia,,,,,,
,Europe,237295858,9012,1958206,84,231733129,103030,3604523,7614,,,,,,Europe,,,,,,
,South America,64925087,5559,1335193,44,63101418,5966,488476,10147,,,,,,South America,,,,,,
,Oceania,12951165,12020,22133,16,12736989,80719,192043,133,,,,,,Australia/Oceania,,,,,,
,Africa,12703461,601,258040,1,12014578,107,430843,844,,,,,,Africa,,,,,,
,,721,,15,,706,,0,0,,,,,,,,,,,,
,World,645070051,237778,6633235,444,623894143,268984,14542673,36287,82756,851.0,,,,All,,,,,,
1,USA,100431052,,1104661,,97929295,,1397096,2885,299969,3299,1138948698,3401824,334805269,North America,3,303,0,,,4173
2,India,44671806,,530604,,44134710,,6492,698,31758,377,904521555,643041,1406631776,Asia,31,2651,2,,,5
3,France,37492134,,158511,,36761553,29438,572070,869,571661,2417,271490188,4139547,65584518,Europe,2,414,0,,,8723
4,Germany,36348477,,157388,,35638200,37300,552889,1406,433320,1876,122332384,1458359,83883596,Europe,2,533,1,,,6591
5,Brazil,35147091,,689396,,34186924,,270771,8318,163206,3201,63776166,296146,215353593,South America,6,312,3,,,1257
6,S. Korea,26837840,53698,30278,55,25826687,18612,980875,453,522850,590,15804065,307892,51329899,Asia,2,1695,3,1046,1,19109
7,Japan,24246754,117840,48872,100,20654007,10408,3543875,295,193071,389,80788710,643300,125584838,Asia,5,2570,2,938,0.8,28219
8,Italy,24031538,,180518,,23398125,,452895,247,398779,2996,255780377,4244418,60262770,Europe,3,334,0,,,7515
9,UK,23977637,,196241,,23716655,4395,64741,146,350049,2865,522526476,7628357,68497907,Europe,3,349,0,,,945
10,Russia,21562758,5992,391736,56,20972766,5337,198256,2300,147887,2687,273400000,1875095,145805947,Europe,7,372,1,41,0.4,1360
11,Turkey,17005537,,101400,,16893057,2216,11080,,198751,1185,162743369,1902052,85561976,Asia,5,844,1,,,129
12,Spain,13573721,,115641,,13357848,,100232,339,290539,2475,471036328,10082298,46719142,Europe,3,404,0,,,2145
13,Vietnam,11513747,574,43170,,10607851,169,862726,71,116355,436,85826548,867342,98953541,Asia,9,2292,1,6,,8718
14,Australia,10636796,12017,16076,16,10546102,80718,74618,78,408028,617,78835048,3024116,26068792,Australia/Oceania,2,1622,0,461,0.6,2862
15,Argentina,9723924,,130017,,9588858,,5049,237,211343,2826,35716069,776264,46010234,South America,5,354,1,,,110
